	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d
408	50.31	-1.39	0.37	51.37	-0.98	-2.84	-7.20	-8.55	80.59	75.01	50.71	-3.78	-0.88	47.79	1.28	-0.03	-9.79	-4.80	77.98	69.99	57.96	-3.95	2.49	60.14	-2.75	-1.24	-4.65	-10.42	85.04	81.22
409	52.13	-1.53	0.36	53.09	-1.16	-2.93	-6.94	-8.68	81.81	76.18	51.45	-3.80	-0.89	48.53	1.25	-0.00	-9.72	-4.85	78.80	70.87	59.47	-4.21	2.36	61.44	-2.90	-1.32	-4.50	-10.44	85.59	81.91
410	53.90	-1.68	0.34	54.77	-1.35	-3.03	-6.67	-8.81	82.91	77.23	52.15	-3.82	-0.88	49.22	1.19	0.03	-9.65	-4.90	79.55	71.68	60.87	-4.45	2.24	62.65	-3.05	-1.40	-4.36	-10.46	86.06	82.50
411	55.64	-1.85	0.31	56.43	-1.55	-3.14	-6.41	-8.95	83.90	78.16	52.82	-3.84	-0.86	49.88	1.10	0.05	-9.59	-4.94	80.24	72.43	62.18	-4.67	2.11	63.80	-3.19	-1.48	-4.23	-10.47	86.48	83.00
412	57.34	-2.02	0.28	58.05	-1.76	-3.26	-6.16	-9.09	84.78	78.97	53.50	-3.86	-0.81	50.54	0.99	0.08	-9.53	-4.98	80.91	73.15	63.38	-4.87	1.99	64.86	-3.33	-1.56	-4.12	-10.48	86.83	83.42
413	58.99	-2.20	0.24	59.64	-1.97	-3.39	-5.91	-9.22	85.55	79.68											64.48	-5.04	1.87	65.84	-3.46	-1.64	-4.03	-10.49	87.15	83.76
414	60.61	-2.39	0.20	61.19	-2.18	-3.53	-5.68	-9.35	86.22	80.28											65.48	-5.18	1.76	66.75	-3.58	-1.72	-3.95	-10.50	87.43	84.05
415	62.17	-2.57	0.16	62.70	-2.40	-3.67	-5.47	-9.48	86.80	80.79											66.37	-5.30	1.67	67.57	-3.69	-1.80	-3.89	-10.51	87.67	84.28
416	63.69	-2.75	0.12	64.18	-2.60	-3.81	-5.27	-9.61	87.30	81.21											67.17	-5.39	1.58	68.33	-3.80	-1.87	-3.85	-10.52	87.89	84.48
417	65.16	-2.93	0.09	65.61	-2.80	-3.96	-5.10	-9.73	87.73	81.55											67.88	-5.47	1.51	69.03	-3.90	-1.94	-3.82	-10.52	88.10	84.63
418	66.57	-3.11	0.05	67.01	-2.99	-4.10	-4.95	-9.85	88.09	81.82											68.52	-5.52	1.45	69.66	-4.00	-2.00	-3.80	-10.53	88.29	84.76
419	67.93	-3.28	0.01	68.35	-3.17	-4.25	-4.83	-9.96	88.40	82.04											69.11	-5.57	1.40	70.26	-4.09	-2.06	-3.80	-10.54	88.47	84.87
420	69.24	-3.45	-0.03	69.66	-3.34	-4.39	-4.73	-10.06	88.66	82.20											69.65	-5.60	1.36	70.84	-4.18	-2.11	-3.81	-10.56	88.65	84.96
421	70.48	-3.61	-0.07	70.91	-3.49	-4.54	-4.66	-10.16	88.88	82.32											70.17	-5.63	1.33	71.41	-4.28	-2.17	-3.82	-10.58	88.83	85.03
422	71.68	-3.76	-0.11	72.12	-3.64	-4.67	-4.61	-10.25	89.08	82.41																				
423	72.82	-3.90	-0.15	73.27	-3.77	-4.80	-4.60	-10.33	89.25	82.48																				
424	73.90	-4.03	-0.19	74.38	-3.89	-4.92	-4.61	-10.40	89.41	82.54																				
425	74.93	-4.14	-0.23	75.44	-3.99	-5.03	-4.64	-10.47	89.55	82.59																				
426	75.92	-4.24	-0.28	76.45	-4.08	-5.14	-4.70	-10.52	89.69	82.63																				
427	76.86	-4.33	-0.34	77.42	-4.16	-5.23	-4.78	-10.58	89.82	82.68																				
428	77.76	-4.41	-0.39	78.35	-4.23	-5.31	-4.87	-10.62	89.95	82.73																				
429	78.62	-4.47	-0.45	79.23	-4.28	-5.38	-4.98	-10.67	90.07	82.80																				
430	79.44	-4.53	-0.51	80.08	-4.32	-5.44	-5.11	-10.71	90.20	82.87																				
431	80.24	-4.57	-0.58	80.89	-4.35	-5.49	-5.24	-10.74	90.32	82.95																				
432	81.01	-4.62	-0.65	81.68	-4.37	-5.52	-5.38	-10.78	90.44	83.04																				
433	81.76	-4.65	-0.73	82.43	-4.38	-5.55	-5.52	-10.82	90.56	83.14																				
434	82.50	-4.69	-0.81	83.17	-4.38	-5.56	-5.65	-10.86	90.67	83.25																				
435	83.21	-4.72	-0.89	83.88	-4.38	-5.57	-4.75	-12.00	90.79	83.37																				
436	83.92	-4.75	-0.98	84.58	-4.37	-5.57	-4.83	-12.10	90.89	83.49																				
437	84.62	-4.79	-1.07	85.26	-4.36	-5.56	-4.90	-12.19	91.00	83.60																				
438	85.32	-4.82	-1.17	85.94	-4.34	-5.55	-4.98	-12.29	91.10	83.72																				
439	86.01	-4.85	-1.27	86.61	-4.31	-5.53	-6.23	-11.14	91.19	83.83																				
440	86.70	-4.88	-1.37	87.27	-4.29	-5.51	-6.35	-11.18	91.29	83.94																				
441	87.39	-4.91	-1.48	87.93	-4.26	-5.49	-6.45	-11.23	91.37	84.04																				
442	88.08	-4.95	-1.58	88.59	-4.23	-5.46	-6.55	-11.29	91.46	84.14																				
443	88.77	-4.98	-1.69	89.25	-4.20	-5.43	-6.63	-11.36	91.54	84.23																				
444	89.45	-5.01	-1.80	89.91	-4.16	-5.41	-6.70	-11.44	91.63	84.31																				
445	90.14	-5.04	-1.91	90.56	-4.13	-5.38	-6.76	-11.53	91.71	84.38																				
446	90.82	-5.07	-2.02	91.22	-4.10	-5.34	-6.82	-11.64	91.79	84.45																				
447	91.50	-5.09	-2.13	91.87	-4.07	-5.31	-6.87	-11.77	91.87	84.51																				
448	92.18	-5.11	-2.24	92.53	-4.04	-5.27	-6.91	-11.90	91.96	84.57																				
449	92.85	-5.12	-2.34	93.17	-4.01	-5.23	-6.95	-12.05	92.04	84.63																				
450	93.53	-5.13	-2.44	93.82	-3.99	-5.19	-6.98	-12.22	92.13	84.68																				
451	94.19	-5.13	-2.53	94.46	-3.98	-5.14	-7.02	-12.39	92.22	84.73																				
452	94.85	-5.12	-2.62	95.09	-3.97	-5.08	-7.05	-12.58	92.32	84.78																				
453	95.51	-5.10	-2.71	95.72	-3.98	-5.02	-7.09	-12.78	92.41	84.83																				
454	96.16	-5.08	-2.79	96.33	-3.99	-4.96	-7.12	-12.98	92.51	84.88																				
455	96.81	-5.04	-2.86	96.94	-4.02	-4.89	-7.16	-13.19	92.62	84.93																				
456	97.44	-5.00	-2.92	97.53	-4.05	-4.81	-7.20	-13.41	92.72	84.98																				
457	98.07	-4.95	-2.98	98.11	-4.09	-4.74	-7.25	-13.62	92.82	85.03																				
458	98.69	-4.89	-3.03	98.67	-4.14	-4.66	-7.29	-13.85	92.93	85.08																				
459	99.31	-4.82	-3.07	99.22	-4.19	-4.58	-7.34	-14.07	93.03	85.13																				
460	99.91	-4.75	-3.11	99.76	-4.24	-4.49	-7.39	-14.29	93.13	85.19																				
461	100.49	-4.67	-3.14	100.28	-4.30	-4.41	-7.44	-14.52	93.23	85.24																				
462	101.06	-4.60	-3.17	100.79	-4.35	-4.33	-7.49	-14.74	93.33	85.29																				
463	101.62	-4.52	-3.19	101.28	-4.40	-4.25	-7.54	-14.96	93.42	85.34																				
464	102.16	-4.43	-3.22	101.75	-4.44	-4.18	-7.58	-15.18	93.51	85.40																				
465	102.68	-4.35	-3.24	102.21	-4.47	-4.10	-7.63	-15.39	93.59	85.45																				
466	103.19	-4.28	-3.27	102.65	-4.49	-4.03	-7.67	-15.61	93.66	85.50																				
467	103.67	-4.20	-3.30	103.07	-4.51	-3.96	-7.70	-15.81	93.73	85.54																				
468	104.14	-4.13	-3.33	103.48	-4.52	-3.89	-7.74	-16.01	93.79	85.59																				
469	104.58	-4.06	-3.36	103.86	-4.52	-3.83	-7.77	-16.21	93.84	85.63																				
470	105.00	-3.99	-3.40	104.23	-4.52	-3.77	-7.80	-16.40	93.89	85.67																				
471	105.40	-3.93	-3.44	104.58	-4.51	-3.71	-7.82	-16.58	93.93	85.70																				
472	105.78	-3.87	-3.48	104.91	-4.49	-3.66	-7.84	-16.75	93.97	85.73																				
473	106.14	-3.81	-3.53	105.22	-4.47	-3.61	-7.85	-16.91	94.00	85.76																				
474	106.47	-3.76	-3.57	105.51	-4.45	-3.56	-7.87	-17.06	94.03	85.79																				
475	106.78	-3.71	-3.63	105.77	-4.42	-3.52	-7.88	-17.20	94.06	85.81																				
476	107.08	-3.67	-3.68	106.02	-4.40	-3.48	-7.88	-17.33	94.08	85.82																				
477	107.35	-3.63	-3.73	106.24	-4.37	-3.44	-7.88	-17.46	94.10	85.83																				
478	107.59	-3.60	-3.78	106.44	-4.35	-3.41	-7.88	-17.57	94.12	85.84																				
479	107.82	-3.56	-3.83	106.62	-4.33	-3.38	-7.88	-17.67	94.13	85.85																				
480	108.03	-3.54	-3.88	106.78	-4.31	-3.35	-7.87	-17.76	94.15	85.85																				
481	108.22	-3.51	-3.93	106.92	-4.30	-3.32	-7.86	-17.84	94.16	85.84																				
482	108.38	-3.49	-3.98	107.04	-4.28	-3.30	-7.84	-17.91	94.16	85.84																				
483	108.53	-3.47	-4.03	107.14	-4.28	-3.27	-7.83	-17.97	94.17	85.83																				
484	108.65	-3.45	-4.08	107.21	-4.27	-3.25	-7.81	-18.03	94.17	85.82																				
485	108.76	-3.44	-4.12	107.27	-4.27	-3.23	-7.79	-18.07	94.17	85.80																				
486	108.85	-3.42	-4.16	107.31	-4.27	-3.22	-7.76	-18.11	94.17	85.78																				
487	108.91	-3.41	-4.21	107.32	-4.28	-3.20	-7.74	-18.14	94.16	85.76																				
488	108.96	-3.41	-4.25	107.32	-4.29	-3.18	-7.71	-18.16	94.16	85.73																				
489	108.99	-3.40	-4.29	107.30	-4.29	-3.17	-7.68	-18.17	94.14	85.70																				
490	109.00	-3.40	-4.33	107.27	-4.30	-3.15	-7.66	-18.18	94.13	85.67																				
491	108.99	-3.40	-4.36	107.21	-4.32	-3.13	-7.63	-18.19	94.11	85.63																				
492	108.96	-3.40	-4.40	107.14	-4.33	-3.12	-7.60	-18.19	94.09	85.59																				
493	108.91	-3.40	-4.44	107.05	-4.33	-3.10	-7.57	-18.18	94.07	85.55																				
494	108.85	-3.40	-4.47	106.94	-4.34	-3.08	-7.55	-18.17	94.04	85.51																				
495	108.76	-3.41	-4.50	106.82	-4.35	-3.07	-7.52	-18.16	94.01	85.46																				
496	108.66	-3.42	-4.54	106.69	-4.35	-3.05	-7.50	-18.15	93.98	85.41																				
497	108.55	-3.42	-4.57	106.53	-4.36	-3.03	-7.47	-18.13	93.94	85.36																				
498	108.41	-3.43	-4.60	106.36	-4.36	-3.01	-7.46	-18.11	93.91	85.30																				
499	108.26	-3.45	-4.62	106.18	-4.35	-2.99	-7.44	-18.08	93.86	85.25																				
500	108.09	-3.46	-4.65	105.98	-4.35	-2.96	-7.42	-18.06	93.82	85.19																				
501	107.90	-3.47	-4.67	105.76	-4.34	-2.94	-7.41	-18.04	93.78	85.13																				
502	107.70	-3.49	-4.69	105.54	-4.33	-2.92	-7.40	-18.01	93.73	85.06																				
503	107.49	-3.51	-4.70	105.29	-4.32	-2.89	-7.39	-17.99	93.68	85.00																				
504	107.26	-3.53	-4.71	105.04	-4.30	-2.86	-7.39	-17.96	93.62	84.93																				
505	107.01	-3.55	-4.72	104.77	-4.28	-2.83	-7.39	-17.94	93.57	84.86																				
506	106.75	-3.57	-4.73	104.49	-4.26	-2.80	-7.39	-17.91	93.51	84.79																				
507	106.47	-3.60	-4.73	104.19	-4.24	-2.77	-7.39	-17.89	93.45	84.72																				
508	106.19	-3.63	-4.72	103.88	-4.22	-2.74	-7.39	-17.87	93.38	84.65																				
509	105.88	-3.67	-4.71	103.56	-4.19	-2.71	-7.40	-17.85	93.32	84.57																				
510	105.57	-3.71	-4.70	103.23	-4.16	-2.68	-7.41	-17.82	93.25	84.49																				
511	105.24	-3.75	-4.68	102.89	-4.13	-2.64	-7.42	-17.80	93.18	84.41																				
512	104.89	-3.79	-4.66	102.54	-4.10	-2.61	-7.43	-17.78	93.11	84.33																				
513	104.54	-3.84	-4.63	102.18	-4.07	-2.57	-7.45	-17.76	93.04	84.24																				
514	104.17	-3.90	-4.60	101.80	-4.04	-2.54	-7.47	-17.75	92.97	84.16																				
515	103.79	-3.95	-4.56	101.42	-4.01	-2.50	-7.48	-17.73	92.90	84.07																				
516	103.40	-4.02	-4.52	101.03	-3.97	-2.46	-7.50	-17.71	92.82	83.98																				
517	103.00	-4.08	-4.48	100.63	-3.94	-2.41	-7.53	-17.68	92.74	83.89																				
518	102.58	-4.15	-4.43	100.22	-3.91	-2.37	-7.55	-17.66	92.66	83.80																				
519	102.16	-4.22	-4.38	99.80	-3.88	-2.32	-7.57	-17.64	92.59	83.71																				
520	101.73	-4.29	-4.32	99.38	-3.84	-2.28	-7.60	-17.62	92.51	83.62																				
521	101.28	-4.36	-4.27	98.95	-3.81	-2.23	-7.63	-17.59	92.42	83.53																				
522	100.83	-4.43	-4.21	98.51	-3.78	-2.17	-7.66	-17.56	92.34	83.43																				
523	100.36	-4.50	-4.15	98.07	-3.75	-2.12	-7.69	-17.53	92.26	83.34																				
524	99.89	-4.56	-4.09	97.62	-3.72	-2.06	-7.72	-17.51	92.18	83.24																				
525	99.41	-4.62	-4.03	97.16	-3.69	-2.01	-7.76	-17.47	92.09	83.15																				
526	98.92	-4.68	-3.98	96.70	-3.66	-1.95	-7.79	-17.44	92.01	83.05																				
527	98.43	-4.74	-3.92	96.23	-3.63	-1.88	-7.82	-17.41	91.92	82.96																				
528	97.93	-4.79	-3.87	95.75	-3.61	-1.82	-7.86	-17.37	91.83	82.86																				
529	97.42	-4.83	-3.82	95.27	-3.58	-1.75	-7.90	-17.34	91.74	82.77																				
530	96.90	-4.88	-3.77	94.79	-3.55	-1.69	-7.93	-17.30	91.64	82.67																				
531	96.37	-4.92	-3.73	94.29	-3.52	-1.62	-7.97	-17.26	91.55	82.57																				
532	95.84	-4.95	-3.68	93.80	-3.50	-1.55	-8.00	-17.22	91.45	82.48																				
533	95.31	-4.99	-3.64	93.30	-3.47	-1.48	-8.04	-17.18	91.34	82.38																				
534	94.76	-5.02	-3.60	92.79	-3.45	-1.40	-8.07	-17.14	91.24	82.28																				
535	94.21	-5.05	-3.57	92.28	-3.42	-1.33	-7.71	-17.49	91.12	82.18																				
536	93.66	-5.08	-3.53	91.76	-3.40	-1.26	-7.76	-17.43	91.01	82.08																				
537	93.09	-5.11	-3.50	91.24	-3.38	-1.18	-7.81	-17.37	90.89	81.98																				
538	92.53	-5.13	-3.47	90.71	-3.36	-1.11	-7.85	-17.30	90.77	81.88																				
539	91.95	-5.16	-3.44	90.18	-3.34	-1.03	-7.89	-17.24	90.65	81.78																				
540	91.38	-5.18	-3.41	89.64	-3.33	-0.96	-7.93	-17.17	90.53	81.68																				
541	90.79	-5.20	-3.38	89.10	-3.31	-0.88	-7.97	-17.11	90.40	81.57																				
542	90.21	-5.22	-3.35	88.55	-3.30	-0.80	-8.01	-17.04	90.28	81.47																				
543	89.62	-5.24	-3.32	88.00	-3.29	-0.72	-8.04	-16.97	90.15	81.37																				
544	89.02	-5.26	-3.29	87.45	-3.29	-0.64	-8.07	-16.91	90.03	81.27																				
545	88.43	-5.28	-3.26	86.89	-3.28	-0.56	-8.10	-16.84	89.90	81.17																				
546	87.83	-5.29	-3.22	86.32	-3.27	-0.48	-8.13	-16.78	89.78	81.07																				
547	87.23	-5.30	-3.19	85.76	-3.27	-0.39	-8.15	-16.71	89.66	80.96																				
548	86.62	-5.31	-3.15	85.18	-3.26	-0.31	-8.18	-16.64	89.54	80.86																				
549	86.02	-5.31	-3.11	84.61	-3.25	-0.22	-8.20	-16.57	89.41	80.76																				
550	85.41	-5.32	-3.06	84.03	-3.24	-0.13	-8.23	-16.51	89.29	80.66																				
551	84.80	-5.32	-3.02	83.44	-3.22	-0.04	-8.25	-16.44	89.18	80.56																				
552	84.19	-5.31	-2.97	82.86	-3.19	0.06	-8.27	-16.37	89.06	80.46																				
553	83.58	-5.31	-2.92	82.27	-3.15	0.15	-8.30	-16.30	88.94	80.37																				
554	82.97	-5.30	-2.87	81.68	-3.10	0.25	-8.32	-16.24	88.83	80.27																				
555	82.35	-5.29	-2.82	81.08	-3.05	0.35	-8.35	-16.17	88.72	80.16																				
556	81.74	-5.27	-2.77	80.49	-2.98	0.45	-8.37	-16.10	88.61	80.06																				
557	81.13	-5.24	-2.71	79.89	-2.90	0.55	-8.40	-16.04	88.50	79.96																				
558	80.51	-5.22	-2.66	79.29	-2.81	0.65	-8.43	-15.97	88.39	79.86																				
559	79.90	-5.18	-2.60	78.69	-2.72	0.75	-8.47	-15.91	88.28	79.75																				
560	79.29	-5.14	-2.55	78.09	-2.62	0.84	-8.51	-15.85	88.17	79.65																				
561	78.68	-5.09	-2.50	77.48	-2.52	0.94	-8.55	-15.78	88.07	79.54																				
562	78.07	-5.04	-2.45	76.87	-2.42	1.04	-8.59	-15.72	87.96	79.43																				
563	77.47	-4.98	-2.40	76.26	-2.31	1.13	-8.64	-15.65	87.85	79.32																				
564	76.86	-4.91	-2.35	75.65	-2.20	1.22	-8.69	-15.59	87.75	79.20																				
565	76.26	-4.84	-2.31	75.03	-2.10	1.31	-8.74	-15.53	87.64	79.09																				
566	75.65	-4.76	-2.27	74.41	-1.99	1.39	-8.79	-15.46	87.54	78.97																				
567	75.05	-4.68	-2.23	73.79	-1.88	1.48	-8.85	-15.40	87.43	78.84																				
568	74.45	-4.60	-2.18	73.17	-1.77	1.56	-8.91	-15.34	87.32	78.72																				
569	73.84	-4.52	-2.14	72.54	-1.66	1.63	-8.97	-15.28	87.20	78.59																				
570	73.23	-4.44	-2.10	71.91	-1.55	1.71	-9.02	-15.22	87.09	78.45																				
571	72.63	-4.37	-2.05	71.27	-1.44	1.78	-9.08	-15.16	86.97	78.32																				
572	72.01	-4.30	-2.00	70.64	-1.34	1.84	-9.14	-15.10	86.84	78.17																				
573	71.40	-4.24	-1.95	69.99	-1.23	1.91	-9.19	-15.04	86.72	78.03																				
574	70.78	-4.18	-1.90	69.35	-1.13	1.96	-9.25	-14.98	86.58	77.88																				
575	70.16	-4.12	-1.84	68.70	-1.03	2.02	-9.30	-14.92	86.45	77.73																				
576	69.53	-4.08	-1.78	68.04	-0.92	2.07	-9.35	-14.85	86.31	77.58																				
577	68.90	-4.04	-1.71	67.38	-0.82	2.12	-9.40	-14.79	86.16	77.42																				
578	68.27	-4.01	-1.64	66.72	-0.72	2.16	-9.45	-14.72	86.02	77.26																				
579	67.63	-3.98	-1.56	66.06	-0.62	2.19	-9.50	-14.66	85.86	77.10																				
580	66.98	-3.96	-1.48	65.39	-0.52	2.22	-9.54	-14.59	85.71	76.93																				
581	66.33	-3.95	-1.39	64.72	-0.41	2.25	-9.59	-14.51	85.55	76.76																				
582	65.68	-3.94	-1.30	64.04	-0.31	2.27	-9.64	-14.44	85.38	76.59																				
583	65.03	-3.93	-1.21	63.36	-0.21	2.29	-9.68	-14.36	85.22	76.41																				
584	64.37	-3.93	-1.11	62.68	-0.10	2.30	-9.73	-14.27	85.05	76.23																				
585	63.71	-3.92	-1.01	62.00	-0.00	2.31	-9.78	-14.18	84.87	76.05																				
586	63.04	-3.92	-0.90	61.31	0.10	2.31	-9.82	-14.09	84.70	75.87																				
587	62.38	-3.91	-0.79	60.63	0.20	2.31	-9.87	-13.99	84.52	75.69																				
588	61.72	-3.90	-0.69	59.94	0.30	2.31	-9.93	-13.88	84.34	75.50																				
589	61.05	-3.89	-0.59	59.26	0.40	2.31	-9.98	-13.78	84.16	75.31																				
590	60.39	-3.87	-0.49	58.57	0.50	2.31	-10.04	-13.66	83.97	75.13																				
591	59.73	-3.84	-0.39	57.89	0.60	2.30	-10.11	-13.54	83.79	74.94																				
592	59.07	-3.80	-0.31	57.21	0.70	2.30	-10.17	-13.42	83.61	74.75																				
593	58.41	-3.76	-0.23	56.53	0.79	2.29	-10.24	-13.29	83.42	74.56																				
594	57.76	-3.70	-0.16	55.86	0.88	2.29	-10.32	-13.16	83.24	74.38																				
595	57.11	-3.64	-0.10	55.19	0.97	2.28	-10.40	-13.02	83.05	74.20																				
596	56.47	-3.57	-0.04	54.52	1.05	2.28	-10.48	-12.87	82.86	74.02																				
597	55.83	-3.50	-0.00	53.85	1.13	2.27	-10.57	-12.73	82.68	73.84																				
598	55.19	-3.41	0.03	53.19	1.21	2.27	-10.66	-12.57	82.49	73.66																				
599	54.56	-3.33	0.06	52.54	1.29	2.27	-10.75	-12.42	82.31	73.49																				
600	53.93	-3.24	0.07	51.89	1.36	2.26	-10.84	-12.26	82.12	73.33																				
601	53.31	-3.14	0.08	51.24	1.43	2.26	-10.93	-12.10	81.94	73.16																				
602	52.69	-3.05	0.08	50.60	1.49	2.25	-11.03	-11.94	81.75	73.00																				
603	52.08	-2.96	0.08	49.96	1.55	2.24	-11.12	-11.78	81.57	72.84																				
604	51.47	-2.87	0.07	49.32	1.61	2.24	-11.22	-11.61	81.39	72.69																				
605	50.87	-2.78	0.06	48.70	1.67	2.23	-11.31	-11.45	81.20	72.53																				
606	50.27	-2.69	0.04	48.07	1.72	2.22	-11.40	-11.28	81.02	72.38																				
607	49.68	-2.60	0.02	47.46	1.77	2.21	-11.48	-11.12	80.84	72.24																				
608	49.10	-2.52	-0.00	46.85	1.82	2.20	-11.57	-10.96	80.66	72.09																				
609	48.51	-2.45	-0.03	46.24	1.86	2.19	-11.65	-10.80	80.48	71.95																				
610	47.94	-2.37	-0.05	45.65	1.90	2.18	-11.72	-10.64	80.30	71.80																				
611	47.37	-2.30	-0.08	45.06	1.94	2.17	-11.79	-10.49	80.13	71.66																				
612	46.80	-2.24	-0.10	44.47	1.98	2.15	-11.86	-10.33	79.95	71.52																				
613	46.24	-2.18	-0.12	43.90	2.02	2.14	-11.92	-10.18	79.78	71.38																				
614	45.69	-2.12	-0.15	43.33	2.05	2.13	-11.98	-10.04	79.61	71.23																				
615	45.14	-2.07	-0.17	42.77	2.08	2.12	-12.03	-9.89	79.44	71.09																				
616	44.60	-2.02	-0.19	42.23	2.11	2.11	-12.08	-9.75	79.28	70.95																				
617	44.07	-1.97	-0.21	41.69	2.14	2.09	-12.13	-9.62	79.11	70.80																				
618	43.54	-1.93	-0.23	41.16	2.17	2.08	-12.16	-9.48	78.95	70.65																				
619	43.02	-1.89	-0.25	40.64	2.19	2.07	-12.20	-9.35	78.79	70.51																				
620	42.51	-1.86	-0.26	40.12	2.21	2.06	-12.23	-9.22	78.63	70.36																				
621	42.01	-1.82	-0.28	39.62	2.23	2.05	-12.25	-9.10	78.47	70.21																				
622	41.51	-1.79	-0.29	39.13	2.25	2.04	-12.27	-8.97	78.31	70.06																				
623	41.03	-1.77	-0.30	38.65	2.26	2.04	-12.29	-8.85	78.16	69.91																				
624	40.55	-1.74	-0.31	38.18	2.27	2.03	-12.31	-8.73	78.01	69.76																				
625	40.08	-1.72	-0.33	37.72	2.28	2.02	-12.32	-8.61	77.86	69.60																				
626	39.62	-1.70	-0.34	37.27	2.29	2.01	-12.33	-8.50	77.71	69.46																				
627	39.17	-1.68	-0.35	36.83	2.30	2.00	-12.33	-8.38	77.56	69.31																				
628	38.73	-1.66	-0.36	36.40	2.30	1.99	-12.34	-8.27	77.41	69.16																				
629	38.29	-1.64	-0.37	35.98	2.30	1.97	-12.34	-8.16	77.27	69.02																				
630	37.87	-1.63	-0.38	35.57	2.30	1.96	-12.35	-8.05	77.12	68.88																				
631	37.45	-1.62	-0.39	35.18	2.29	1.94	-12.35	-7.94	76.98	68.74																				
632	37.04	-1.60	-0.40	34.79	2.29	1.93	-12.35	-7.84	76.84	68.61																				
633	36.64	-1.59	-0.40	34.41	2.28	1.91	-12.35	-7.73	76.70	68.48																				
634	36.25	-1.58	-0.41	34.05	2.27	1.89	-12.35	-7.63	76.56	68.35																				
635	35.87	-1.57	-0.42	33.70	2.26	1.86	-12.35	-7.52	76.43	68.24																				
636	35.49	-1.56	-0.43	33.35	2.25	1.84	-12.35	-7.42	76.29	68.12																				
637	35.13	-1.54	-0.44	33.02	2.24	1.81	-12.35	-7.32	76.16	68.01																				
638	34.77	-1.53	-0.45	32.69	2.23	1.78	-12.35	-7.23	76.04	67.91																				
639	34.42	-1.52	-0.46	32.38	2.22	1.75	-12.35	-7.13	75.91	67.81																				
640	34.08	-1.51	-0.48	32.08	2.21	1.72	-12.35	-7.04	75.79	67.71																				
641	33.75	-1.49	-0.49	31.78	2.20	1.69	-12.34	-6.96	75.67	67.62																				
642	33.42	-1.48	-0.50	31.50	2.19	1.66	-12.34	-6.87	75.56	67.53																				
643	33.10	-1.46	-0.51	31.23	2.18	1.62	-12.34	-6.80	75.45	67.44																				
644	32.79	-1.44	-0.52	30.96	2.17	1.59	-12.33	-6.72	75.34	67.36																				
645	32.49	-1.43	-0.53	30.70	2.16	1.56	-12.33	-6.65	75.24	67.28																				
646	32.19	-1.41	-0.54	30.46	2.15	1.52	-12.32	-6.59	75.14	67.20																				
647	31.91	-1.39	-0.56	30.22	2.14	1.49	-12.31	-6.53	75.04	67.12																				
648	31.63	-1.37	-0.57	29.99	2.14	1.46	-12.29	-6.47	74.95	67.04																				
