	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d
9064	-12.6	-22.1	763.0
9065	-12.5	-22.0	763.2
9066	-12.3	-21.9	763.5
9067	-12.2	-21.8	763.7
9068	-12.0	-21.6	763.9
9069	-11.8	-21.5	764.0
9070	-11.5	-21.3	764.2
9071	-11.3	-21.2	764.4
9072	-11.0	-21.0	764.6
9073	-10.8	-20.8	764.7
9074	-10.5	-20.6	764.9
9075	-10.2	-20.4	765.0
9076	-9.9	-20.2	765.1
9077	-9.5	-20.0	765.2
9078	-9.2	-19.7	765.3
9079	-8.8	-19.5	765.4
9080	-8.5	-19.3	765.5
9081	-8.1	-19.0	765.5
9082	-7.7	-18.8	765.6
9083	-7.3	-18.5	765.6
9084	-6.9	-18.3	765.6
9085	-6.5	-18.0	765.6
9086	-6.1	-17.8	765.6
9087	-5.7	-17.5	765.6
9088	-5.2	-17.2	765.6
9089	-4.8	-17.0	765.5
9090	-4.4	-16.7	765.5
9091	-3.9	-16.5	765.4
9092	-3.5	-16.2	765.3
9093	-3.0	-16.0	765.2
9094	-2.6	-15.7	765.1
9095	-2.1	-15.5	765.0
9096	-1.7	-15.2	764.9
9097	-1.3	-15.0	764.7
9098	-0.8	-14.7	764.6
9099	-0.4	-14.5	764.4
9100	0.1	-14.3	764.2
9101	0.5	-14.1	764.1
9102	0.9	-13.9	763.9
9103	1.3	-13.7	763.7
9104	1.8	-13.5	763.5
9105	2.2	-13.3	763.2
9106	2.6	-13.1	763.0
9107	3.0	-12.9	762.8
9108	3.4	-12.8	762.5
9109	3.7	-12.6	762.3
9110	4.1	-12.5	762.0
9111	4.5	-12.3	761.8
9112	4.8	-12.2	761.5
9113	5.2	-12.1	761.3
9114	5.5	-12.0	761.0
9115	5.8	-11.9	760.7
9116	6.1	-11.8	760.4
9117	6.4	-11.7	760.2
9118	6.7	-11.7	759.9
9119	7.0	-11.6	759.6
9120	7.3	-11.6	759.3
9121	7.5	-11.6	759.0
9122	7.8	-11.5	758.7
9123	8.0	-11.5	758.4
9124	8.2	-11.5	758.1
9125	8.4	-11.5	757.8
9126	8.6	-11.5	757.5
9127	8.8	-11.6	757.2
9128	9.0	-11.6	756.9
9129	9.1	-11.6	756.6
9130	9.3	-11.7	756.3
9131	9.4	-11.7	756.0
9132	9.5	-11.8	755.7
9133	9.6	-11.8	755.4
9134	9.7	-11.9	755.2
9135	9.8	-12.0	754.9
9136	9.9	-12.0	754.6
9137	10.0	-12.1	754.3
9138	10.0	-12.2	754.0
9139	10.0	-12.3	753.7
9140	10.1	-12.4	753.4
9141	10.1	-12.4	753.1
9142	10.1	-12.5	752.9
9143	10.1	-12.6	752.6
9144	10.1	-12.7	752.3
9145	10.1	-12.8	752.0
9146	10.1	-12.8	751.8
9147	10.0	-12.9	751.5
9148	10.0	-13.0	751.2
9149	9.9	-13.1	751.0
9150	9.9	-13.1	750.7
9151	9.8	-13.2	750.5
9152	9.7	-13.3	750.2
9153	9.7	-13.3	750.0
9154	9.6	-13.4	749.7
9155	9.5	-13.5	749.5
9156	9.4	-13.5	749.2
9157	9.3	-13.6	749.0
9158	9.2	-13.6	748.8
9159	9.1	-13.6	748.5
9160	8.9	-13.7	748.3
9161	8.8	-13.7	748.1
9162	8.7	-13.7	747.9
9163	8.5	-13.8	747.7
9164	8.4	-13.8	747.5
9165	8.3	-13.8	747.3
9166	8.1	-13.8	747.1
9167	8.0	-13.8	747.0
9168	7.8	-13.8	746.8
9169	7.6	-13.9	746.6
9170	7.5	-13.9	746.5
9171	7.3	-13.9	746.3
9172	7.1	-13.9	746.2
9173	7.0	-13.9	746.1
9174	6.8	-13.9	746.0
9175	6.6	-13.8	745.9
9176	6.4	-13.8	745.8
9177	6.3	-13.8	745.7
9178	6.1	-13.8	745.6
9179	5.9	-13.8	745.5
9180	5.7	-13.8	745.5
9181	5.5	-13.8	745.4
9182	5.3	-13.8	745.4
9183	5.1	-13.8	745.4
9184	4.9	-13.8	745.4
9185	4.8	-13.7	745.4
9186	4.6	-13.7	745.4
9187	4.4	-13.7	745.5
9188	4.2	-13.7	745.5
9189	4.0	-13.7	745.6
9190	3.8	-13.7	745.7
9191	3.6	-13.7	745.8
9192	3.4	-13.7	745.9
9193	3.3	-13.7	746.0
9194	3.1	-13.7	746.1
9195	2.9	-13.7	746.3
9196	2.7	-13.7	746.4
9197	2.6	-13.7	746.6
9198	2.4	-13.7	746.8
9199	2.2	-13.7	747.0
9200	2.1	-13.8	747.2
9201	1.9	-13.8	747.4
9202	1.8	-13.8	747.7
9203	1.6	-13.8	747.9
9204	1.5	-13.8	748.2
9205	1.3	-13.8	748.5
9206	1.2	-13.9	748.8
9207	1.1	-13.9	749.0
9208	1.0	-13.9	749.3
9209	0.8	-13.9	749.7
9210	0.7	-14.0	750.0
9211	0.6	-14.0	750.3
9212	0.5	-14.0	750.6
9213	0.4	-14.0	751.0
9214	0.3	-14.1	751.3
9215	0.3	-14.1	751.7
9216	0.2	-14.1	752.0
9217	0.1	-14.2	752.4
9218	0.0	-14.2	752.8
9219	-0.0	-14.2	753.1
9220	-0.1	-14.3	753.5
9221	-0.1	-14.3	753.9
9222	-0.2	-14.3	754.2
9223	-0.2	-14.4	754.6
9224	-0.2	-14.4	754.9
9225	-0.2	-14.5	755.3
9226	-0.3	-14.5	755.7
9227	-0.3	-14.5	756.0
9228	-0.3	-14.6	756.4
9229	-0.3	-14.6	756.7
9230	-0.3	-14.7	757.1
9231	-0.3	-14.7	757.4
9232	-0.2	-14.8	757.7
9233	-0.2	-14.8	758.1
9234	-0.2	-14.9	758.4
9235	-0.2	-14.9	758.7
9236	-0.1	-15.0	759.0
9237	-0.1	-15.0	759.3
9238	-0.0	-15.1	759.6
9239	0.0	-15.2	759.8
9240	0.1	-15.2	760.1
9241	0.2	-15.3	760.3
9242	0.2	-15.4	760.6
9243	0.3	-15.5	760.8
9244	0.4	-15.5	761.0
9245	0.5	-15.6	761.2
9246	0.6	-15.7	761.4
9247	0.7	-15.8	761.6
9248	0.8	-15.9	761.8
9249	0.9	-16.0	762.0
9250	1.0	-16.1	762.1
9251	1.1	-16.3	762.2
9252	1.2	-16.4	762.4
9253	1.3	-16.5	762.5
9254	1.4	-16.6	762.6
9255	1.5	-16.8	762.7
9256	1.7	-16.9	762.7
9257	1.8	-17.1	762.8
9258	1.9	-17.2	762.8
9259	2.1	-17.4	762.9
9260	2.2	-17.6	762.9
9261	2.3	-17.8	762.9
9262	2.5	-17.9	762.9
9263	2.6	-18.1	762.9
9264	2.8	-18.3	762.8
9265	2.9	-18.5	762.8
9266	3.1	-18.7	762.7
9267	3.3	-19.0	762.7
9268	3.4	-19.2	762.6
9269	3.6	-19.4	762.5
9270	3.8	-19.6	762.3
9271	3.9	-19.9	762.2
9272	4.1	-20.1	762.1
9273	4.3	-20.3	761.9
9274	4.5	-20.6	761.7
9275	4.7	-20.8	761.5
9276	4.9	-21.1	761.3
9277	5.1	-21.3	761.1
9278	5.3	-21.6	760.9
9279	5.5	-21.8	760.7
9280	5.7	-22.1	760.4
9281	6.0	-22.3	760.1
9282	6.2	-22.6	759.9
9283	6.4	-22.8	759.6
9284	6.7	-23.1	759.3
9285	6.9	-23.3	759.0
9286	7.2	-23.6	758.6
9287	7.4	-23.8	758.3
9288	7.7	-24.0	757.9
9289	8.0	-24.3	757.6
9290	8.3	-24.5	757.2
9291	8.6	-24.7	756.8
9292	8.9	-24.9	756.5
9293	9.2	-25.1	756.1
9294	9.5	-25.3	755.7
9295	9.8	-25.5	755.3
9296	10.1	-25.7	754.8
9297	10.5	-25.9	754.4
9298	10.8	-26.1	754.0
9299	11.2	-26.2	753.6
9300	11.5	-26.4	753.1
9301	11.9	-26.5	752.7
9302	12.3	-26.7	752.2
9303	12.6	-26.8	751.8
9304	13.0	-26.9	751.3
9305	13.4	-27.1	750.9
9306	13.8	-27.2	750.4
9307	14.2	-27.3	750.0
9308	14.6	-27.4	749.5
9309	15.0	-27.5	749.1
9310	15.4	-27.5	748.6
9311	15.9	-27.6	748.1
9312	16.3	-27.7	747.7
9313	16.7	-27.7	747.2
9314	17.1	-27.8	746.8
9315	17.6	-27.8	746.3
9316	18.0	-27.9	745.9
9317	18.4	-27.9	745.4
9318	18.9	-27.9	744.9
9319	19.3	-27.9	744.5
9320	19.7	-27.9	744.0
9321	20.2	-27.9	743.6
9322	20.6	-27.8	743.2
9323	21.0	-27.8	742.7
9324	21.5	-27.8	742.3
9325	21.9	-27.7	741.8
9326	22.3	-27.7	741.4
9327	22.7	-27.6	741.0
9328	23.1	-27.5	740.5
9329	23.5	-27.4	740.1
9330	23.9	-27.3	739.7
9331	24.3	-27.2	739.3
9332	24.7	-27.1	738.8
9333	25.1	-27.0	738.4
9334	25.5	-26.8	738.0
9335	25.9	-26.7	737.6
9336	26.2	-26.5	737.2
9337	26.6	-26.4	736.8
9338	26.9	-26.2	736.4
9339	27.2	-26.0	736.0
9340	27.5	-25.8	735.6
9341	27.8	-25.6	735.2
9342	28.1	-25.4	734.8
9343	28.4	-25.2	734.5
9344	28.7	-24.9	734.1
9345	28.9	-24.7	733.7
9346	29.1	-24.4	733.4
9347	29.3	-24.1	733.0
9348	29.5	-23.9	732.6
9349	29.7	-23.6	732.3
9350	29.9	-23.3	732.0
9351	30.0	-23.0	731.6
9352	30.2	-22.7	731.3
9353	30.3	-22.4	731.0
9354	30.3	-22.0	730.6
9355	30.4	-21.7	730.3
9356	30.5	-21.4	730.0
9357	30.5	-21.0	729.7
9358	30.5	-20.7	729.5
9359	30.5	-20.3	729.2
9360	30.5	-19.9	728.9
9361	30.4	-19.5	728.7
9362	30.3	-19.2	728.4
9363	30.2	-18.8	728.2
9364	30.1	-18.4	728.0
9365	30.0	-18.0	727.7
9366	29.8	-17.6	727.5
9367	29.6	-17.2	727.3
9368	29.5	-16.7	727.2
9369	29.2	-16.3	727.0
9370	29.0	-15.9	726.8
9371	28.7	-15.5	726.7
9372	28.5	-15.1	726.6
9373	28.2	-14.6	726.5
9374	27.9	-14.2	726.4
9375	27.6	-13.8	726.3
9376	27.2	-13.3	726.2
9377	26.8	-12.9	726.2
9378	26.5	-12.5	726.2
9379	26.1	-12.0	726.1
9380	25.7	-11.6	726.2
9381	25.3	-11.1	726.2
9382	24.8	-10.7	726.2
9383	24.4	-10.3	726.3
9384	23.9	-9.8	726.4
9385	23.4	-9.4	726.5
9386	23.0	-8.9	726.6
9387	22.5	-8.5	726.8
9388	22.0	-8.1	726.9
9389	21.5	-7.6	727.1
9390	20.9	-7.2	727.3
9391	20.4	-6.7	727.6
9392	19.9	-6.3	727.8
9393	19.3	-5.9	728.1
9394	18.8	-5.5	728.4
9395	18.2	-5.0	728.8
9396	17.7	-4.6	729.1
9397	17.1	-4.2	729.5
9398	16.5	-3.8	729.9
9399	16.0	-3.4	730.3
9400	15.4	-3.0	730.7
9401	14.8	-2.6	731.2
9402	14.3	-2.2	731.7
9403	13.7	-1.8	732.2
9404	13.1	-1.4	732.7
9405	12.5	-1.0	733.3
9406	11.9	-0.6	733.9
9407	11.4	-0.3	734.5
9408	10.8	0.1	735.1
9409	10.2	0.4	735.7
9410	9.6	0.8	736.3
9411	9.1	1.1	737.0
9412	8.5	1.4	737.6
9413	7.9	1.7	738.3
9414	7.4	2.0	739.0
9415	6.8	2.3	739.7
9416	6.3	2.6	740.4
9417	5.7	2.9	741.1
9418	5.2	3.1	741.8
9419	4.6	3.4	742.6
9420	4.1	3.6	743.3
9421	3.6	3.8	744.0
9422	3.0	4.0	744.7
9423	2.5	4.2	745.5
9424	2.0	4.4	746.2
9425	1.5	4.6	746.9
9426	1.0	4.7	747.6
9427	0.5	4.9	748.4
9428	0.1	5.0	749.1
9429	-0.4	5.2	749.8
9430	-0.9	5.3	750.4
9431	-1.3	5.4	751.1
9432	-1.8	5.5	751.8
9433	-2.2	5.5	752.5
9434	-2.7	5.6	753.1
9435	-3.1	5.7	753.7
9436	-3.5	5.7	754.4
9437	-3.9	5.8	755.0
9438	-4.3	5.8	755.6
9439	-4.7	5.8	756.2
9440	-5.1	5.8	756.7
9441	-5.5	5.8	757.3
9442	-5.8	5.8	757.8
9443	-6.2	5.8	758.3
9444	-6.5	5.8	758.8
9445	-6.9	5.8	759.3
9446	-7.2	5.7	759.8
9447	-7.5	5.7	760.3
9448	-7.8	5.6	760.7
9449	-8.1	5.6	761.2
9450	-8.4	5.5	761.6
9451	-8.7	5.5	762.0
9452	-9.0	5.4	762.4
9453	-9.3	5.3	762.8
9454	-9.5	5.3	763.2
9455	-9.8	5.2	763.6
9456	-10.0	5.1	763.9
9457	-10.2	5.0	764.3
9458	-10.5	5.0	764.6
9459	-10.7	4.9	765.0
9460	-10.9	4.8	765.3
9461	-11.1	4.7	765.6
9462	-11.2	4.6	765.9
9463	-11.4	4.5	766.2
9464	-11.6	4.5	766.5
9465	-11.7	4.4	766.8
9466	-11.9	4.3	767.1
9467	-12.0	4.2	767.4
9468	-12.1	4.1	767.7
9469	-12.2	4.0	768.0
9470	-12.3	3.9	768.2
9471	-12.4	3.9	768.5
9472	-12.4	3.8	768.8
9473	-12.5	3.7	769.1
9474	-12.5	3.6	769.3
9475	-12.6	3.5	769.6
9476	-12.6	3.4	769.9
9477	-12.6	3.3	770.1
9478	-12.6	3.3	770.4
9479	-12.6	3.2	770.7
9480	-12.5	3.1	770.9
9481	-12.5	3.0	771.2
9482	-12.4	2.9	771.5
9483	-12.3	2.8	771.7
9484	-12.3	2.7	772.0
9485	-12.2	2.6	772.3
9486	-12.0	2.5	772.5
9487	-11.9	2.4	772.8
9488	-11.8	2.3	773.1
9489	-11.6	2.3	773.3
9490	-11.4	2.2	773.6
9491	-11.3	2.0	773.8
9492	-11.1	1.9	774.1
9493	-10.8	1.8	774.3
9494	-10.6	1.7	774.6
9495	-10.4	1.6	774.8
9496	-10.1	1.5	775.0
9497	-9.9	1.4	775.3
9498	-9.6	1.3	775.5
9499	-9.3	1.2	775.7
9500	-9.0	1.0	775.9
9501	-8.7	0.9	776.1
9502	-8.3	0.8	776.3
9503	-8.0	0.7	776.5
9504	-7.6	0.5	776.7
9505	-7.3	0.4	776.9
9506	-6.9	0.3	777.0
9507	-6.5	0.1	777.2
9508	-6.1	0.0	777.4
9509	-5.7	-0.1	777.5
9510	-5.2	-0.3	777.6
9511	-4.8	-0.4	777.7
9512	-4.4	-0.5	777.8
9513	-3.9	-0.7	777.9
9514	-3.4	-0.8	778.0
9515	-3.0	-1.0	778.1
9516	-2.5	-1.1	778.1
9517	-2.0	-1.3	778.1
9518	-1.5	-1.4	778.2
9519	-0.9	-1.6	778.2
9520	-0.4	-1.7	778.2
9521	0.1	-1.9	778.1
9522	0.7	-2.0	778.1
9523	1.3	-2.1	778.0
9524	1.8	-2.3	777.9
9525	2.4	-2.4	777.8
9526	3.0	-2.6	777.7
9527	3.6	-2.7	777.6
9528	4.3	-2.9	777.5
9529	4.9	-3.0	777.3
9530	5.5	-3.1	777.1
9531	6.2	-3.3	776.9
9532	6.9	-3.4	776.7
9533	7.5	-3.5	776.4
9534	8.2	-3.7	776.2
9535	8.9	-3.8	775.9
9536	9.6	-3.9	775.6
9537	10.4	-4.1	775.3
9538	11.1	-4.2	774.9
9539	11.8	-4.3	774.6
9540	12.6	-4.4	774.2
9541	13.4	-4.5	773.8
9542	14.1	-4.7	773.4
9543	14.9	-4.8	773.0
9544	15.7	-4.9	772.5
9545	16.5	-5.0	772.0
9546	17.3	-5.2	771.6
9547	18.1	-5.3	771.1
9548	19.0	-5.4	770.5
9549	19.8	-5.5	770.0
9550	20.6	-5.6	769.5
9551	21.5	-5.7	768.9
9552	22.3	-5.9	768.3
9553	23.2	-6.0	767.7
9554	24.0	-6.1	767.1
9555	24.9	-6.2	766.5
9556	25.7	-6.3	765.8
9557	26.5	-6.5	765.2
9558	27.4	-6.6	764.5
9559	28.2	-6.7	763.9
9560	29.0	-6.8	763.2
9561	29.9	-6.9	762.5
9562	30.7	-7.1	761.8
9563	31.5	-7.2	761.0
9564	32.3	-7.3	760.3
9565	33.0	-7.4	759.6
9566	33.8	-7.5	758.8
9567	34.6	-7.7	758.0
9568	35.3	-7.8	757.3
9569	36.0	-7.9	756.5
9570	36.7	-8.0	755.7
9571	37.4	-8.1	754.9
9572	38.0	-8.2	754.1
9573	38.7	-8.3	753.3
9574	39.3	-8.4	752.5
9575	39.9	-8.6	751.7
9576	40.4	-8.7	750.8
9577	41.0	-8.8	750.0
9578	41.5	-8.9	749.2
9579	42.0	-9.0	748.3
9580	42.4	-9.0	747.5
9581	42.9	-9.1	746.6
9582	43.2	-9.2	745.8
9583	43.6	-9.3	745.0
9584	43.9	-9.4	744.1
9585	44.2	-9.5	743.3
9586	44.5	-9.5	742.4
9587	44.7	-9.6	741.6
9588	44.9	-9.7	740.8
9589	45.1	-9.8	739.9
9590	45.2	-9.8	739.1
9591	45.3	-9.9	738.3
9592	45.3	-9.9	737.4
9593	45.4	-10.0	736.6
9594	45.4	-10.1	735.8
9595	45.3	-10.1	735.0
9596	45.2	-10.2	734.2
9597	45.1	-10.2	733.4
9598	44.9	-10.3	732.6
9599	44.7	-10.3	731.8
9600	44.5	-10.3	731.1
9601	44.2	-10.4	730.3
9602	43.9	-10.4	729.5
9603	43.6	-10.5	728.8
9604	43.2	-10.5	728.1
9605	42.8	-10.5	727.4
9606	42.4	-10.5	726.6
9607	42.0	-10.6	726.0
9608	41.5	-10.6	725.3
9609	40.9	-10.6	724.6
9610	40.4	-10.6	724.0
9611	39.8	-10.7	723.3
9612	39.2	-10.7	722.7
9613	38.5	-10.7	722.1
9614	37.9	-10.7	721.5
9615	37.2	-10.7	720.9
9616	36.5	-10.7	720.3
9617	35.7	-10.7	719.8
9618	34.9	-10.7	719.3
9619	34.1	-10.7	718.8
9620	33.3	-10.7	718.3
9621	32.5	-10.7	717.8
9622	31.6	-10.7	717.3
9623	30.7	-10.7	716.9
9624	29.8	-10.6	716.4
9625	28.9	-10.6	716.0
9626	28.0	-10.6	715.6
9627	27.0	-10.6	715.2
9628	26.1	-10.6	714.9
9629	25.1	-10.5	714.5
9630	24.1	-10.5	714.2
9631	23.1	-10.5	713.9
9632	22.1	-10.4	713.6
9633	21.0	-10.4	713.3
9634	20.0	-10.4	713.0
9635	18.9	-10.3	712.7
9636	17.9	-10.3	712.5
9637	16.8	-10.2	712.2
9638	15.7	-10.2	712.0
9639	14.6	-10.1	711.8
9640	13.5	-10.1	711.6
9641	12.5	-10.0	711.4
9642	11.4	-10.0	711.3
9643	10.3	-9.9	711.1
9644	9.2	-9.8	711.0
9645	8.1	-9.8	710.8
9646	7.0	-9.7	710.7
9647	5.9	-9.6	710.6
9648	4.8	-9.6	710.5
9649	3.7	-9.5	710.4
9650	2.6	-9.4	710.3
9651	1.5	-9.3	710.2
9652	0.4	-9.2	710.2
9653	-0.6	-9.1	710.1
9654	-1.7	-9.0	710.1
9655	-2.8	-8.9	710.1
9656	-3.8	-8.8	710.0
9657	-4.8	-8.7	710.0
9658	-5.8	-8.6	710.0
9659	-6.8	-8.5	710.0
9660	-7.8	-8.3	710.1
9661	-8.8	-8.2	710.1
9662	-9.8	-8.1	710.1
9663	-10.7	-7.9	710.2
9664	-11.6	-7.8	710.2
9665	-12.5	-7.6	710.3
9666	-13.4	-7.5	710.4
9667	-14.3	-7.3	710.5
9668	-15.1	-7.2	710.6
9669	-16.0	-7.0	710.7
9670	-16.8	-6.8	710.9
9671	-17.6	-6.6	711.0
9672	-18.3	-6.4	711.2
9673	-19.0	-6.3	711.4
9674	-19.8	-6.1	711.5
9675	-20.4	-5.9	711.8
9676	-21.1	-5.7	712.0
9677	-21.8	-5.5	712.2
9678	-22.4	-5.2	712.5
9679	-23.0	-5.0	712.7
9680	-23.5	-4.8	713.0
9681	-24.1	-4.6	713.3
9682	-24.6	-4.4	713.6
9683	-25.1	-4.2	713.9
9684	-25.5	-3.9	714.3
9685	-26.0	-3.7	714.6
9686	-26.4	-3.5	715.0
9687	-26.8	-3.3	715.4
9688	-27.1	-3.1	715.8
9689	-27.5	-2.8	716.2
9690	-27.8	-2.6	716.6
9691	-28.1	-2.4	717.1
9692	-28.3	-2.2	717.5
9693	-28.6	-2.0	718.0
9694	-28.8	-1.8	718.5
9695	-28.9	-1.6	719.0
9696	-29.1	-1.4	719.5
9697	-29.2	-1.2	720.0
9698	-29.4	-1.0	720.6
9699	-29.5	-0.8	721.1
9700	-29.5	-0.6	721.7
9701	-29.6	-0.4	722.3
9702	-29.6	-0.3	722.9
9703	-29.6	-0.1	723.5
9704	-29.6	0.0	724.1
9705	-29.5	0.2	724.7
9706	-29.5	0.3	725.4
9707	-29.4	0.4	726.0
9708	-29.3	0.5	726.7
9709	-29.2	0.6	727.4
9710	-29.0	0.7	728.0
9711	-28.9	0.8	728.7
9712	-28.7	0.9	729.4
9713	-28.5	0.9	730.1
9714	-28.3	1.0	730.8
9715	-28.1	1.0	731.6
9716	-27.9	1.1	732.3
9717	-27.6	1.1	733.0
9718	-27.4	1.1	733.7
9719	-27.1	1.1	734.5
9720	-26.8	1.0	735.2
9721	-26.5	1.0	736.0
9722	-26.2	1.0	736.7
9723	-25.9	0.9	737.5
9724	-25.5	0.8	738.2
9725	-25.2	0.7	739.0
9726	-24.8	0.6	739.7
9727	-24.5	0.5	740.5
9728	-24.1	0.4	741.2
9729	-23.7	0.3	741.9
9730	-23.3	0.1	742.7
9731	-22.9	-0.0	743.4
9732	-22.5	-0.2	744.1
9733	-22.1	-0.4	744.8
9734	-21.7	-0.6	745.5
9735	-21.3	-0.7	746.2
9736	-20.9	-1.0	746.9
9737	-20.4	-1.2	747.6
9738	-20.0	-1.4	748.2
9739	-19.6	-1.6	748.9
9740	-19.1	-1.8	749.5
9741	-18.7	-2.1	750.2
9742	-18.2	-2.3	750.8
9743	-17.8	-2.6	751.4
9744	-17.3	-2.8	752.0
9745	-16.8	-3.1	752.5
9746	-16.4	-3.4	753.1
9747	-15.9	-3.7	753.6
9748	-15.4	-3.9	754.1
9749	-14.9	-4.2	754.6
9750	-14.4	-4.5	755.1
9751	-14.0	-4.8	755.6
9752	-13.5	-5.1	756.1
9753	-13.0	-5.3	756.5
9754	-12.5	-5.6	756.9
9755	-12.0	-5.9	757.3
9756	-11.5	-6.2	757.7
9757	-11.0	-6.5	758.1
9758	-10.5	-6.8	758.4
9759	-10.0	-7.1	758.7
9760	-9.5	-7.4	759.1
9761	-9.0	-7.6	759.4
9762	-8.5	-7.9	759.6
9763	-8.0	-8.2	759.9
9764	-7.5	-8.5	760.2
9765	-7.0	-8.8	760.4
9766	-6.5	-9.1	760.6
9767	-6.0	-9.3	760.8
9768	-5.5	-9.6	761.0
9769	-5.0	-9.9	761.2
9770	-4.5	-10.1	761.3
9771	-4.0	-10.4	761.5
9772	-3.6	-10.7	761.6
9773	-3.1	-10.9	761.7
9774	-2.6	-11.2	761.8
9775	-2.1	-11.4	761.9
9776	-1.7	-11.7	762.0
9777	-1.2	-11.9	762.1
9778	-0.8	-12.2	762.1
9779	-0.3	-12.4	762.2
9780	0.1	-12.6	762.2
9781	0.6	-12.8	762.3
9782	1.0	-13.0	762.3
9783	1.4	-13.3	762.3
9784	1.8	-13.4	762.3
9785	2.1	-13.6	762.3
9786	2.5	-13.8	762.3
9787	2.9	-14.0	762.2
9788	3.2	-14.2	762.2
9789	3.6	-14.3	762.2
9790	3.9	-14.5	762.1
9791	4.2	-14.6	762.0
9792	4.5	-14.7	762.0
9793	4.7	-14.9	761.9
9794	5.0	-15.0	761.8
9795	5.2	-15.1	761.7
9796	5.5	-15.1	761.6
9797	5.7	-15.2	761.5
9798	5.8	-15.3	761.4
9799	6.0	-15.3	761.3
9800	6.2	-15.4	761.2
9801	6.3	-15.4	761.1
9802	6.4	-15.4	761.0
9803	6.5	-15.4	760.9
9804	6.6	-15.4	760.7
9805	6.7	-15.3	760.6
9806	6.7	-15.3	760.4
9807	6.8	-15.2	760.3
9808	6.8	-15.1	760.2
9809	6.8	-15.1	760.0
9810	6.8	-14.9	759.8
9811	6.7	-14.8	759.7
9812	6.7	-14.7	759.5
9813	6.6	-14.5	759.4
9814	6.5	-14.3	759.2
9815	6.4	-14.2	759.0
9816	6.3	-14.0	758.8
9817	6.2	-13.7	758.6
9818	6.0	-13.5	758.5
9819	5.9	-13.3	758.3
9820	5.7	-13.0	758.1
9821	5.5	-12.7	757.9
9822	5.3	-12.4	757.7
9823	5.1	-12.1	757.5
9824	4.9	-11.8	757.3
9825	4.7	-11.5	757.0
9826	4.4	-11.1	756.8
9827	4.2	-10.7	756.6
9828	3.9	-10.4	756.4
9829	3.6	-10.0	756.1
9830	3.4	-9.6	755.9
9831	3.1	-9.1	755.7
9832	2.8	-8.7	755.4
9833	2.5	-8.3	755.2
9834	2.2	-7.8	754.9
9835	1.9	-7.3	754.7
9836	1.6	-6.9	754.4
9837	1.3	-6.4	754.2
9838	1.0	-5.9	753.9
9839	0.6	-5.4	753.6
9840	0.3	-4.9	753.4
9841	0.0	-4.3	753.1
9842	-0.3	-3.8	752.8
9843	-0.6	-3.2	752.6
9844	-1.0	-2.7	752.3
9845	-1.3	-2.1	752.0
9846	-1.6	-1.6	751.8
9847	-1.9	-1.0	751.5
9848	-2.2	-0.4	751.2
9849	-2.6	0.1	751.0
9850	-2.9	0.7	750.7
9851	-3.2	1.3	750.5
9852	-3.5	1.9	750.2
9853	-3.8	2.5	750.0
9854	-4.1	3.1	749.8
9855	-4.4	3.7	749.5
9856	-4.6	4.3	749.3
9857	-4.9	4.8	749.1
9858	-5.2	5.4	748.9
9859	-5.5	6.0	748.7
9860	-5.7	6.6	748.5
9861	-6.0	7.2	748.4
9862	-6.2	7.7	748.2
9863	-6.4	8.3	748.1
9864	-6.7	8.9	748.0
9865	-6.9	9.4	747.8
9866	-7.1	9.9	747.7
9867	-7.3	10.5	747.7
9868	-7.5	11.0	747.6
9869	-7.7	11.5	747.5
9870	-7.9	12.0	747.5
9871	-8.1	12.5	747.5
9872	-8.2	13.0	747.5
9873	-8.4	13.4	747.5
9874	-8.5	13.9	747.6
9875	-8.7	14.3	747.6
9876	-8.8	14.7	747.7
9877	-9.0	15.1	747.8
9878	-9.1	15.4	747.9
9879	-9.2	15.8	748.0
9880	-9.3	16.1	748.1
9881	-9.4	16.4	748.3
9882	-9.5	16.7	748.5
9883	-9.6	17.0	748.7
9884	-9.7	17.2	748.9
9885	-9.7	17.5	749.1
9886	-9.8	17.7	749.3
9887	-9.9	17.8	749.5
9888	-9.9	18.0	749.8
9889	-10.0	18.1	750.1
9890	-10.0	18.2	750.3
9891	-10.0	18.3	750.6
9892	-10.1	18.4	750.9
9893	-10.1	18.4	751.2
9894	-10.1	18.4	751.5
9895	-10.1	18.4	751.8
9896	-10.1	18.3	752.1
9897	-10.1	18.3	752.4
9898	-10.0	18.2	752.7
9899	-10.0	18.1	753.0
9900	-10.0	17.9	753.3
9901	-9.9	17.7	753.6
9902	-9.9	17.6	753.9
9903	-9.8	17.4	754.2
9904	-9.8	17.1	754.5
9905	-9.7	16.9	754.7
9906	-9.6	16.6	755.0
9907	-9.5	16.3	755.2
9908	-9.4	16.0	755.5
9909	-9.3	15.7	755.7
9910	-9.2	15.3	755.9
9911	-9.1	15.0	756.0
9912	-9.0	14.6	756.2
9913	-8.8	14.2	756.3
9914	-8.7	13.8	756.5
9915	-8.5	13.4	756.5
9916	-8.4	12.9	756.6
9917	-8.2	12.5	756.7
9918	-8.0	12.1	756.7
9919	-7.8	11.6	756.7
9920	-7.7	11.1	756.6
