	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d
	L_Knee_Moment	L_Knee_Moment	L_Knee_Moment	R_Knee_Moment	R_Knee_Moment	R_Knee_Moment	L_Knee_Moment	L_Knee_Moment	L_Knee_Moment	R_Knee_Moment	R_Knee_Moment	R_Knee_Moment	L_Knee_Moment	L_Knee_Moment	L_Knee_Moment	R_Knee_Moment	R_Knee_Moment	R_Knee_Moment
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
126	81.08	-4.19	10.65	48.28	-5.21	34.06	78.14	1.83	5.32	57.91	-7.42	25.29	75.83	-8.55	-1.30	38.63	-3.13	11.58
127	79.87	-4.27	9.04	46.98	-5.15	32.76	76.98	1.86	4.48	57.00	-7.52	24.00	75.28	-8.87	-2.29	38.12	-2.84	10.44
128	78.71	-4.33	7.47	45.72	-5.09	31.46	75.86	1.91	3.64	56.16	-7.60	22.73	74.81	-9.18	-3.22	37.67	-2.56	9.41
129	77.66	-4.37	5.99	44.54	-5.02	30.16	74.86	1.96	2.83	55.31	-7.65	21.48	74.39	-9.47	-4.07	37.37	-2.29	8.48
130	76.64	-4.39	4.55	43.41	-4.95	28.87	73.88	2.01	2.04	54.52	-7.69	20.28	74.02	-9.75	-4.86	37.11	-2.04	7.64
131	75.68	-4.39	3.19	42.43	-4.89	27.59	72.99	2.07	1.28	53.75	-7.71	19.10	73.76	-10.02	-5.57	36.95	-1.80	6.88
132	74.81	-4.38	1.90	41.45	-4.82	26.32	72.15	2.13	0.54	53.06	-7.72	17.96	73.54	-10.28	-6.21	36.83	-1.59	6.22
133	74.00	-4.35	0.68	40.64	-4.76	25.08	71.41	2.18	-0.13	52.38	-7.72	16.87	73.41	-10.52	-6.76	36.85	-1.40	5.68
134	73.22	-4.30	-0.48	39.88	-4.70	23.86	70.72	2.25	-0.79	51.77	-7.71	15.83	73.30	-10.74	-7.25	36.89	-1.22	5.21
135	72.57	-4.25	-1.56	39.25	-4.65	22.65	70.12	2.31	-1.39	51.24	-7.71	14.85	73.27	-10.95	-7.65	37.04	-1.08	4.85
136	72.01	-4.19	-2.57	38.73	-4.61	21.49	69.60	2.36	-1.94	50.70	-7.71	13.92	73.27	-11.15	-7.98	37.23	-0.96	4.56
137	71.42	-4.11	-3.50	38.30	-4.57	20.35	69.18	2.42	-2.45	50.27	-7.72	13.06	73.35	-11.34	-8.24	37.50	-0.87	4.37
138	70.99	-4.03	-4.37	38.00	-4.55	19.28	68.74	2.48	-2.92	49.83	-7.74	12.26	73.42	-11.50	-8.42	37.80	-0.81	4.25
139	70.57	-3.94	-5.15	37.75	-4.54	18.25	68.48	2.53	-3.33	49.50	-7.78	11.54	73.59	-11.66	-8.55	38.19	-0.77	4.18
140	70.26	-3.85	-5.88	37.69	-4.54	17.28	68.24	2.58	-3.70	49.18	-7.84	10.89	73.74	-11.81	-8.61	38.61	-0.76	4.18
141	69.97	-3.74	-6.53	37.63	-4.56	16.37	68.05	2.63	-4.03	48.90	-7.93	10.32	73.94	-11.94	-8.62	39.10	-0.78	4.23
142	69.75	-3.64	-7.12	37.74	-4.60	15.52	67.90	2.68	-4.32	48.72	-8.04	9.81	74.12	-12.06	-8.56	39.61	-0.83	4.33
143	69.56	-3.54	-7.65	37.93	-4.66	14.76	67.82	2.72	-4.54	48.54	-8.20	9.40	74.35	-12.18	-8.45	40.14	-0.91	4.48
144	69.46	-3.43	-8.11	38.18	-4.73	14.04	67.78	2.76	-4.72	48.37	-8.38	9.06	74.57	-12.29	-8.29	40.69	-1.02	4.68
145	69.40	-3.33	-8.51	38.52	-4.82	13.41	67.76	2.80	-4.85	48.32	-8.62	8.82	74.78	-12.39	-8.07	41.32	-1.17	4.94
146	69.36	-3.22	-8.87	38.94	-4.94	12.85	67.80	2.84	-4.93	48.25	-8.89	8.66	75.02	-12.50	-7.83	41.92	-1.35	5.24
147	69.37	-3.12	-9.15	39.44	-5.08	12.37	67.87	2.88	-4.97	48.22	-9.22	8.59	75.22	-12.59	-7.55	42.53	-1.57	5.57
148	69.44	-3.03	-9.38	40.02	-5.24	11.95	67.92	2.93	-4.97	48.29	-9.60	8.60	75.41	-12.68	-7.25	43.16	-1.82	5.93
149	69.53	-2.94	-9.57	40.59	-5.43	11.62	68.05	2.96	-4.91	48.30	-10.03	8.69	75.65	-12.79	-6.92	43.81	-2.13	6.35
150	69.60	-2.85	-9.70	41.29	-5.64	11.33	68.18	3.00	-4.83	48.39	-10.51	8.85	75.74	-12.88	-6.57	44.49	-2.46	6.77
151	69.72	-2.77	-9.77	42.04	-5.88	11.12	68.32	3.02	-4.70	48.53	-11.05	9.08	75.93	-12.98	-6.23	45.15	-2.85	7.23
152	69.85	-2.69	-9.81	42.77	-6.15	10.99	68.49	3.05	-4.54	48.59	-11.63	9.36	76.03	-13.08	-5.84	45.80	-3.27	7.68
153	69.97	-2.62	-9.79	43.63	-6.45	10.90	68.64	3.07	-4.35	48.81	-12.28	9.73	76.18	-13.19	-5.46	46.47	-3.73	8.16
154	70.12	-2.55	-9.73	44.45	-6.77	10.88	68.87	3.07	-4.11	48.95	-12.98	10.14	76.26	-13.30	-5.06	47.16	-4.23	8.63
155	70.26	-2.50	-9.62	45.33	-7.15	10.95	69.06	3.07	-3.86	49.22	-13.73	10.59	76.36	-13.42	-4.66	47.80	-4.78	9.13
156	70.44	-2.46	-9.45	46.24	-7.54	11.03	69.34	3.04	-3.58	49.41	-14.54	11.10	76.43	-13.55	-4.25	48.50	-5.37	9.61
157	70.56	-2.42	-9.24	47.16	-7.97	11.17	69.53	3.02	-3.30	49.71	-15.40	11.65	76.45	-13.68	-3.83	49.11	-5.98	10.07
158	70.80	-2.41	-8.98	48.08	-8.44	11.36	69.84	2.96	-3.00	49.98	-16.30	12.22	76.47	-13.81	-3.41	49.80	-6.63	10.55
159	70.95	-2.40	-8.66	48.98	-8.95	11.58	70.12	2.90	-2.71	50.35	-17.26	12.84	76.41	-13.95	-3.00	50.43	-7.28	10.96
160	71.16	-2.41	-8.29	50.00	-9.50	11.86	70.40	2.82	-2.42	50.63	-18.24	13.44	76.33	-14.10	-2.60	51.03	-7.97	11.37
161	71.30	-2.44	-7.87	50.89	-10.11	12.18	70.74	2.72	-2.13	51.08	-19.28	14.07	76.23	-14.24	-2.21	51.65	-8.64	11.72
162	71.50	-2.50	-7.40	51.89	-10.76	12.51	71.09	2.61	-1.85	51.47	-20.33	14.67	76.10	-14.38	-1.85	52.20	-9.31	12.02
163	71.62	-2.57	-6.88	52.82	-11.45	12.88	71.41	2.48	-1.58	51.92	-21.39	15.25	75.91	-14.50	-1.51	52.74	-9.94	12.25
164	71.73	-2.66	-6.32	53.82	-12.20	13.24	71.77	2.33	-1.31	52.46	-22.47	15.81	75.73	-14.63	-1.18	53.18	-10.53	12.41
165	71.87	-2.80	-5.72	54.70	-12.98	13.63	72.17	2.16	-1.04	52.98	-23.54	16.32	75.43	-14.74	-0.90	53.55	-11.05	12.49
166	71.91	-2.96	-5.08	55.71	-13.81	14.00	72.48	1.99	-0.78	53.50	-24.57	16.76	75.07	-14.84	-0.63	53.86	-11.49	12.47
167	72.01	-3.15	-4.43	56.58	-14.67	14.35	72.80	1.81	-0.53	54.13	-25.56	17.14	74.62	-14.92	-0.39	54.07	-11.83	12.37
168	72.03	-3.38	-3.75	57.49	-15.55	14.69	73.09	1.62	-0.29	54.69	-26.45	17.39	74.03	-14.98	-0.18	54.14	-12.02	12.15
169	72.05	-3.65	-3.06	58.40	-16.46	14.99	73.30	1.41	-0.03	55.32	-27.24	17.53	73.29	-15.02	0.00	54.16	-12.08	11.84
170	72.07	-3.95	-2.37	59.20	-17.36	15.24	73.38	1.21	0.20	55.87	-27.89	17.56	72.42	-15.05	0.16	54.01	-11.95	11.41
171	72.08	-4.29	-1.68	60.06	-18.26	15.43	73.43	0.99	0.45	56.46	-28.36	17.40	71.27	-15.04	0.30	53.74	-11.61	10.86
172	72.07	-4.67	-1.01	60.80	-19.12	15.56	73.23	0.78	0.69	56.98	-28.63	17.10	69.99	-15.01	0.42	53.34	-11.08	10.24
173	71.99	-5.07	-0.35	61.49	-19.94	15.59	72.95	0.55	0.95	57.45	-28.65	16.62	68.43	-14.96	0.52	52.74	-10.33	9.53
174	71.91	-5.52	0.29	62.18	-20.69	15.53	72.42	0.33	1.19	57.84	-28.37	15.93	66.62	-14.90	0.62	51.92	-9.35	8.73
175	71.75	-5.99	0.91	62.68	-21.35	15.37	71.74	0.10	1.43	58.15	-27.79	15.07	64.52	-14.81	0.70	50.90	-8.20	7.92
176	71.50	-6.50	1.50	63.16	-21.89	15.08	70.74	-0.11	1.66	58.38	-26.85	14.02	62.14	-14.70	0.78	49.66	-6.86	7.07
177	71.15	-7.03	2.05	63.54	-22.29	14.69	69.50	-0.35	1.90	58.42	-25.54	12.79	59.44	-14.58	0.87	48.17	-5.38	6.24
178	70.67	-7.58	2.57	63.76	-22.53	14.17	67.89	-0.60	2.14	58.31	-23.84	11.39	56.41	-14.45	0.95	46.46	-3.83	5.47
179	70.03	-8.15	3.06	63.84	-22.57	13.53	65.94	-0.88	2.36	58.03	-21.73	9.86	53.16	-14.33	1.05	44.42	-2.24	4.76
180	69.24	-8.73	3.51	63.81	-22.41	12.80	63.55	-1.17	2.58	57.57	-19.23	8.23	49.56	-14.20	1.15	42.20	-0.73	4.17
181	68.21	-9.33	3.92	63.54	-22.02	11.95	60.85	-1.50	2.81	56.80	-16.34	6.53	45.73	-14.10	1.27	39.71	0.65	3.70
182	66.98	-9.94	4.29	63.15	-21.39	11.01	57.65	-1.85	3.01	55.81	-13.14	4.83	41.66	-14.01	1.39	37.03	1.77	3.38
183	65.50	-10.55	4.62	62.47	-20.51	9.98	54.10	-2.23	3.20	54.55	-9.66	3.16	37.40	-13.95	1.53	34.11	2.54	3.21
184	63.67	-11.16	4.91	61.57	-19.41	8.92	50.13	-2.64	3.38	53.01	-6.00	1.60	33.01	-13.93	1.67	30.99	2.89	3.16
185	61.67	-11.79	5.18	60.51	-18.04	7.80	45.82	-3.10	3.56	51.15	-2.27	0.21	28.51	-13.97	1.82	27.70	2.69	3.25
186	59.29	-12.40	5.40	59.09	-16.51	6.73	41.15	-3.58	3.71	48.98	1.40	-0.97	24.03	-14.06	1.95	24.28	1.94	3.40
187	56.65	-13.03	5.60	57.44	-14.79	5.67	36.17	-4.08	3.84	46.54	4.83	-1.87	19.51	-14.22	2.07	20.70	0.54	3.61
188	53.70	-13.64	5.75	55.59	-12.97	4.70	31.05	-4.66	3.97	43.76	7.89	-2.47	15.06	-14.44	2.16	17.09	-1.48	3.81
189	50.46	-14.27	5.89	53.39	-11.10	3.82	25.70	-5.23	4.05	40.67	10.37	-2.73	10.75	-14.74	2.21	13.39	-4.07	3.93
190	46.94	-14.90	5.98	51.00	-9.26	3.10	20.34	-5.88	4.12	37.34	12.13	-2.69	6.62	-15.11	2.20	9.64	-7.18	3.93
191	43.17	-15.54	6.04	48.32	-7.55	2.55	14.97	-6.57	4.14	33.77	13.01	-2.35	2.65	-15.55	2.14	5.96	-10.67	3.78
192	39.17	-16.20	6.06	45.47	-6.04	2.16	9.69	-7.30	4.11	29.91	12.87	-1.77	-1.04	-16.00	1.99	2.34	-14.38	3.43
193	34.90	-16.85	6.04	42.37	-4.84	1.96	4.55	-8.08	4.03	25.92	11.66	-1.02	-4.43	-16.50	1.77	-1.20	-18.14	2.89
194	30.58	-17.53	5.97	39.16	-4.04	1.93	-0.26	-8.92	3.88	21.66	9.34	-0.20	-7.57	-16.95	1.46	-4.43	-21.72	2.16
195	26.11	-18.22	5.85	35.71	-3.70	2.04	-4.85	-9.81	3.65	17.36	5.99	0.61	-10.36	-17.36	1.07	-7.51	-24.92	1.28
196	21.52	-18.89	5.67	32.15	-3.89	2.26	-9.02	-10.76	3.33	12.89	1.72	1.31	-12.77	-17.69	0.61	-8.10	-7.55	0.63
197	17.06	-19.61	5.43	28.57	-4.63	2.55	-12.81	-11.74	2.92	8.47	-3.31	1.82	-15.30	-6.11	0.69	-9.27	-8.36	0.41
198	12.55	-20.30	5.11	24.77	-5.91	2.87	-16.23	-12.72	2.40	3.98	-8.78	2.06	-16.70	-7.25	0.35	-10.26	-8.94	0.14
199	8.12	-20.96	4.72	21.08	-7.68	3.13	-19.20	-13.68	1.79	-0.25	-14.45	2.02	-17.95	-8.15	-0.06	-11.13	-9.21	-0.16
200	3.90	-21.61	4.24	17.26	-9.89	3.33	-21.68	-14.61	1.09	-4.38	-19.96	1.70	-18.83	-8.80	-0.50	-11.74	-9.24	-0.45
201	-0.15	-22.20	3.67	13.50	-12.39	3.39	-23.76	-15.43	0.32	-8.14	-25.01	1.11	-19.43	-9.18	-0.94	-12.12	-8.97	-0.71
202	-3.99	-22.70	3.02	9.85	-15.08	3.30	-19.89	-6.74	-0.10	-8.65	-5.91	0.90	-19.61	-9.35	-1.34	-12.28	-8.45	-0.93
203	-7.57	-23.09	2.28	6.27	-17.74	3.04	-21.22	-8.08	-0.62	-9.82	-6.59	0.74	-19.29	-9.37	-1.68	-12.08	-7.79	-1.10
204	-10.84	-23.34	1.49	2.89	-20.27	2.61	-22.29	-9.20	-1.21	-10.92	-7.01	0.53	-18.50	-9.30	-1.96	-11.59	-7.00	-1.21
205	-13.77	-23.40	0.64	-3.01	-3.06	0.80	-22.87	-10.14	-1.81	-11.81	-7.13	0.28	-17.24	-9.21	-2.18	-10.82	-6.15	-1.25
206	-14.43	-8.21	0.27	-3.97	-4.01	0.83	-22.94	-10.90	-2.38	-12.61	-6.93	0.03	-15.47	-9.15	-2.33	-9.71	-5.35	-1.24
207	-15.96	-9.27	-0.17	-5.06	-4.78	0.79	-22.56	-11.44	-2.89	-13.21	-6.42	-0.20	-13.24	-9.17	-2.42	-8.43	-4.55	-1.18
208	-17.23	-10.03	-0.67	-6.02	-5.32	0.67	-21.45	-11.94	-3.32	-13.49	-5.64	-0.39	-10.65	-9.26	-2.46	-6.85	-3.86	-1.07
209	-18.24	-10.45	-1.18	-6.87	-5.63	0.50	-19.92	-12.32	-3.66	-13.59	-4.64	-0.52	-7.68	-9.44	-2.46	-5.23	-3.21	-0.93
210	-18.76	-10.55	-1.65	-7.72	-5.67	0.31	-17.78	-12.73	-3.91	-13.38	-3.46	-0.59	-4.50	-9.69	-2.42	-3.50	-2.65	-0.77
211	-18.89	-10.31	-2.05	-8.38	-5.46	0.11	-15.22	-13.14	-4.06	-12.78	-2.21	-0.59	-1.13	-10.00	-2.35	-1.78	-2.20	-0.60
212	-18.48	-9.84	-2.34	-8.88	-5.08	-0.09	-12.29	-13.57	-4.12	-11.92	-0.92	-0.52	2.29	-10.36	-2.27	-0.13	-1.80	-0.42
213	-17.55	-9.18	-2.53	-9.20	-4.53	-0.27	-9.02	-14.04	-4.10	-10.80	0.38	-0.39	5.63	-10.70	-2.17	1.44	-1.49	-0.24
214	-16.17	-8.38	-2.59	-9.33	-3.87	-0.42	-5.48	-14.57	-4.01	-9.38	1.60	-0.21	8.87	-11.02	-2.07	2.94	-1.27	-0.07
215	-14.27	-7.57	-2.56	-9.18	-3.17	-0.54	-1.86	-15.07	-3.87	-7.85	2.73	-0.01	11.91	-11.30	-1.95	4.14	-1.03	0.09
216	-11.92	-6.76	-2.42	-8.69	-2.48	-0.62	1.73	-15.53	-3.67	-6.16	3.75	0.22	14.64	-11.48	-1.83	5.33	-0.91	0.24
217	-9.25	-5.97	-2.21	-8.10	-1.73	-0.66	5.26	-15.96	-3.46	-4.39	4.60	0.44	17.03	-11.54	-1.69	6.17	-0.73	0.37
218	-6.24	-5.26	-1.94	-7.20	-1.04	-0.65	8.60	-16.32	-3.22	-2.70	5.29	0.65	19.03	-11.45	-1.55	6.91	-0.58	0.49
219	-3.07	-4.59	-1.63	-6.13	-0.39	-0.60	11.55	-16.48	-2.96	-0.97	5.79	0.84	20.62	-11.20	-1.39	7.42	-0.41	0.60
220	0.33	-4.07	-1.30	-5.01	0.24	-0.52	14.29	-16.56	-2.71	0.63	6.09	1.00	21.78	-10.78	-1.22	7.77	-0.20	0.69
221	3.62	-3.55	-0.96	-3.76	0.79	-0.41	16.52	-16.38	-2.43	2.16	6.22	1.13	22.49	-10.19	-1.05	7.92	0.02	0.76
222	6.86	-3.11	-0.64	-2.50	1.27	-0.29	18.37	-16.00	-2.16	3.47	6.18	1.21	22.79	-9.45	-0.87	7.91	0.28	0.80
223	9.98	-2.76	-0.34	-1.24	1.65	-0.16	19.77	-15.36	-1.87	4.69	6.01	1.26	22.73	-8.58	-0.70	7.88	0.52	0.84
224	12.76	-2.40	-0.07	0.02	1.95	-0.03	20.76	-14.49	-1.59	5.63	5.73	1.28	22.29	-7.61	-0.53	7.63	0.83	0.85
225	15.27	-2.10	0.16	1.17	2.17	0.11	21.34	-13.37	-1.29	6.41	5.38	1.27	21.51	-6.52	-0.37	7.30	1.14	0.85
226	17.43	-1.80	0.36	2.28	2.32	0.24	21.53	-12.03	-0.99	7.08	4.95	1.23	20.50	-5.43	-0.22	7.03	1.41	0.83
227	19.06	-1.42	0.54	3.27	2.41	0.36	21.37	-10.48	-0.70	7.41	4.53	1.17	19.23	-4.28	-0.08	6.62	1.71	0.80
228	20.43	-1.10	0.69	4.12	2.44	0.46	20.96	-8.80	-0.41	7.67	4.10	1.09	17.80	-3.12	0.05	6.19	2.01	0.77
229	21.27	-0.67	0.82	4.77	2.47	0.55	20.22	-6.95	-0.11	7.79	3.68	1.00	16.25	-1.98	0.17	5.81	2.24	0.73
230	21.73	-0.23	0.93	5.39	2.41	0.62	19.36	-5.05	0.17	7.75	3.29	0.90	14.58	-0.85	0.28	5.40	2.49	0.69
231	21.80	0.25	1.02	5.75	2.36	0.67	18.31	-3.09	0.44	7.60	2.95	0.80	12.93	0.24	0.39	4.99	2.72	0.65
232	21.46	0.78	1.09	6.07	2.28	0.70	17.21	-1.15	0.70	7.31	2.68	0.70	11.25	1.27	0.48	4.66	2.91	0.61
233	20.82	1.31	1.15	6.13	2.19	0.70	16.03	0.78	0.96	7.03	2.45	0.61	9.61	2.27	0.58	4.26	3.09	0.58
234	19.91	1.85	1.19	6.19	2.07	0.69	14.94	2.60	1.19	6.65	2.27	0.52	8.09	3.21	0.68	3.96	3.27	0.55
235	18.70	2.39	1.21	6.03	1.93	0.66	13.82	4.36	1.42	6.20	2.16	0.44	6.65	4.07	0.77	3.63	3.41	0.53
236	17.29	2.92	1.23	5.77	1.84	0.62	12.87	5.96	1.63	5.71	2.11	0.37	5.35	4.88	0.87	3.34	3.55	0.52
237	15.82	3.39	1.22	5.41	1.72	0.56	11.93	7.45	1.82	5.24	2.07	0.32	4.13	5.62	0.96	3.02	3.70	0.51
238	14.20	3.85	1.21	5.04	1.59	0.50	11.16	8.74	1.99	4.71	2.10	0.28	3.08	6.29	1.05	2.80	3.80	0.51
239	12.48	4.29	1.19	4.44	1.53	0.43	10.45	9.89	2.15	4.18	2.15	0.25	2.16	6.90	1.14	2.44	3.96	0.51
240	10.86	4.65	1.16	3.91	1.45	0.36	9.85	10.85	2.27	3.62	2.22	0.24	1.35	7.45	1.23	2.22	4.04	0.52
241	9.26	4.99	1.13	3.26	1.42	0.29	9.37	11.60	2.38	3.08	2.30	0.23	0.65	7.92	1.32	1.94	4.17	0.53
242	7.65	5.32	1.10	2.57	1.42	0.23	8.85	12.23	2.45	2.56	2.38	0.24	0.08	8.35	1.40	1.61	4.27	0.54
243	6.25	5.57	1.07	1.89	1.45	0.18	8.46	12.67	2.51	1.96	2.47	0.25	-0.47	8.72	1.47	1.38	4.37	0.56
244	4.95	5.80	1.05	1.19	1.51	0.13	8.07	12.95	2.54	1.48	2.50	0.26	-0.89	9.04	1.53	1.03	4.47	0.57
245	3.80	6.00	1.04	0.43	1.64	0.10	7.70	13.09	2.56	0.90	2.56	0.27	-1.25	9.30	1.59	0.81	4.55	0.59
246	2.74	6.18	1.03	-0.22	1.76	0.07	7.32	13.11	2.55	0.43	2.56	0.28	-1.60	9.53	1.63	0.49	4.65	0.60
247	1.91	6.31	1.03	-0.92	1.94	0.06	6.93	13.01	2.53	-0.09	2.54	0.28	-1.82	9.67	1.67	0.25	4.74	0.62
248	1.17	6.43	1.03	-1.56	2.14	0.05	6.52	12.81	2.51	-0.51	2.46	0.27	-2.11	9.80	1.69	-0.04	4.79	0.62
249	0.59	6.51	1.03	-2.14	2.35	0.06	6.05	12.53	2.47	-0.94	2.37	0.26	-2.24	9.85	1.71	-0.27	4.87	0.64
250	0.07	6.58	1.04	-2.69	2.59	0.07	5.69	12.13	2.42	-1.36	2.22	0.23	-2.44	9.88	1.72	-0.51	4.92	0.65
251	-0.27	6.60	1.04	-3.25	2.84	0.09	5.16	11.73	2.38	-1.72	2.07	0.20	-2.48	9.84	1.71	-0.74	4.98	0.66
252	-0.58	6.61	1.05	-3.62	3.07	0.12	4.73	11.22	2.32	-1.97	1.83	0.16	-2.54	9.76	1.70	-0.90	5.01	0.67
253	-0.85	6.60	1.05	-4.07	3.32	0.14	4.23	10.70	2.27	-2.28	1.61	0.11	-2.56	9.66	1.69	-1.09	5.02	0.67
254	-1.01	6.56	1.05	-4.36	3.53	0.17	3.79	10.14	2.22	-2.44	1.33	0.05	-2.48	9.50	1.66	-1.17	5.01	0.68
255	-1.18	6.51	1.05	-4.61	3.75	0.20	3.37	9.54	2.17	-2.61	1.05	-0.01	-2.41	9.33	1.64	-1.30	5.00	0.69
256	-1.29	6.42	1.05	-4.81	3.92	0.22	2.88	8.96	2.12	-2.64	0.72	-0.07	-2.26	9.12	1.61	-1.35	4.96	0.69
257	-1.40	6.33	1.05	-4.90	4.07	0.24	2.48	8.37	2.06	-2.67	0.40	-0.14	-2.01	8.88	1.57	-1.32	4.89	0.70
258	-1.52	6.22	1.04	-4.96	4.19	0.26	2.14	7.77	2.01	-2.60	0.07	-0.20	-1.81	8.65	1.54	-1.34	4.82	0.69
259	-1.53	6.07	1.03	-4.95	4.27	0.28	1.79	7.21	1.96	-2.49	-0.28	-0.27	-1.52	8.39	1.50	-1.22	4.70	0.70
260	-1.64	5.92	1.02	-4.83	4.31	0.30	1.49	6.65	1.89	-2.29	-0.62	-0.33	-1.21	8.12	1.46	-1.13	4.58	0.69
261	-1.64	5.74	1.01	-4.72	4.34	0.31	1.28	6.11	1.83	-2.01	-0.98	-0.39	-0.89	7.84	1.42	-1.03	4.46	0.69
262	-1.64	5.54	1.00	-4.55	4.30	0.32	1.05	5.62	1.76	-1.72	-1.30	-0.44	-0.49	7.55	1.38	-0.78	4.29	0.69
263	-1.63	5.33	0.98	-4.23	4.21	0.33	0.85	5.14	1.68	-1.43	-1.60	-0.49	-0.16	7.26	1.33	-0.62	4.12	0.68
264	-1.63	5.11	0.96	-3.99	4.12	0.34	0.72	4.70	1.60	-1.04	-1.88	-0.53	0.22	6.98	1.29	-0.42	3.97	0.67
265	-1.50	4.86	0.94	-3.67	3.97	0.34	0.55	4.30	1.51	-0.67	-2.13	-0.57	0.56	6.69	1.24	-0.14	3.78	0.66
266	-1.47	4.61	0.92	-3.33	3.78	0.34	0.44	3.92	1.41	-0.26	-2.35	-0.59	0.90	6.41	1.20	0.12	3.59	0.65
267	-1.30	4.35	0.90	-2.99	3.59	0.34	0.30	3.58	1.31	0.17	-2.54	-0.61	1.17	6.14	1.15	0.38	3.41	0.64
268	-1.18	4.09	0.88	-2.62	3.35	0.34	0.16	3.28	1.20	0.58	-2.71	-0.62	1.51	5.87	1.11	0.61	3.24	0.64
269	-0.97	3.82	0.86	-2.28	3.13	0.34	0.02	3.01	1.09	0.95	-2.82	-0.62	1.67	5.63	1.06	0.93	3.05	0.63
270	-0.85	3.58	0.84	-1.98	2.88	0.33	-0.06	2.76	0.97	1.38	-2.93	-0.62	1.86	5.41	1.02	1.20	2.88	0.62
271	-0.58	3.32	0.82	-1.64	2.63	0.32	-0.31	2.58	0.85	1.75	-2.99	-0.61	1.97	5.19	0.98	1.40	2.71	0.60
272	-0.40	3.09	0.79	-1.40	2.39	0.31	-0.41	2.38	0.73	2.08	-3.01	-0.59	2.00	5.01	0.94	1.65	2.56	0.60
273	-0.14	2.85	0.77	-1.14	2.14	0.30	-0.62	2.24	0.62	2.37	-3.01	-0.57	2.02	4.83	0.90	1.85	2.41	0.59
274	0.00	2.66	0.74	-0.93	1.94	0.29	-0.81	2.12	0.50	2.70	-3.00	-0.54	1.89	4.69	0.86	2.06	2.28	0.58
275	0.28	2.44	0.71	-0.70	1.67	0.27	-0.98	2.01	0.39	2.92	-2.94	-0.51	1.80	4.54	0.83	2.24	2.16	0.57
276	0.44	2.26	0.68	-0.62	1.53	0.25	-1.25	1.94	0.28	3.15	-2.86	-0.47	1.58	4.43	0.79	2.35	2.07	0.56
277	0.60	2.10	0.65	-0.43	1.29	0.23	-1.37	1.84	0.18	3.33	-2.79	-0.44	1.35	4.31	0.76	2.46	1.99	0.55
278	0.71	1.95	0.62	-0.36	1.15	0.20	-1.71	1.82	0.08	3.51	-2.70	-0.40	1.02	4.22	0.73	2.54	1.94	0.54
279	0.77	1.82	0.58	-0.28	0.98	0.18	-1.85	1.74	-0.00	3.63	-2.57	-0.36	0.70	4.13	0.69	2.56	1.89	0.52
280	0.85	1.69	0.55	-0.27	0.88	0.15	-2.08	1.72	-0.08	3.75	-2.47	-0.32	0.29	4.05	0.66	2.60	1.87	0.51
