	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2
	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1252	0.2273	2.3663	-0.1282	0.7336	2.3915	-0.1304	0.2496	2.3781	-0.1291	0.7025	2.3701	-0.1286	0.2187	2.1567	-0.1114	0.6717	2.1722	-0.1125
1253	0.2272	2.3659	-0.1281	0.7341	2.3911	-0.1303	0.2480	2.3650	-0.1281	0.7015	2.3685	-0.1285	0.2189	2.1538	-0.1112	0.6710	2.1692	-0.1122
1254	0.2283	2.3650	-0.1281	0.7342	2.3903	-0.1303	0.2495	2.3685	-0.1283	0.7010	2.3687	-0.1285	0.2189	2.1526	-0.1111	0.6702	2.1684	-0.1122
1255	0.2285	2.3678	-0.1283	0.7347	2.3889	-0.1302	0.2491	2.3711	-0.1285	0.7002	2.3662	-0.1283	0.2189	2.1503	-0.1109	0.6696	2.1672	-0.1121
1256	0.2285	2.3659	-0.1281	0.7346	2.3903	-0.1303	0.2464	2.3671	-0.1282	0.6996	2.3615	-0.1279	0.2195	2.1477	-0.1107	0.6686	2.1662	-0.1120
1257	0.2286	2.3668	-0.1282	0.7346	2.3904	-0.1303	0.2473	2.3658	-0.1281	0.6982	2.3630	-0.1281	0.2195	2.1462	-0.1106	0.6685	2.1647	-0.1119
1258	0.2295	2.3662	-0.1281	0.7342	2.3876	-0.1301	0.2495	2.3611	-0.1277	0.6958	2.3509	-0.1271	0.2200	2.1445	-0.1104	0.6687	2.1646	-0.1118
1259	0.2293	2.3681	-0.1283	0.7341	2.3865	-0.1300	0.2512	2.3616	-0.1278	0.6939	2.3455	-0.1266	0.2197	2.1424	-0.1103	0.6684	2.1636	-0.1118
1260	0.2299	2.3679	-0.1283	0.7333	2.3847	-0.1298	0.2503	2.3603	-0.1277	0.6911	2.3397	-0.1262	0.2200	2.1408	-0.1101	0.6686	2.1628	-0.1117
1261	0.2302	2.3679	-0.1283	0.7329	2.3858	-0.1299	0.2523	2.3477	-0.1267	0.6878	2.3269	-0.1251	0.2202	2.1387	-0.1100	0.6685	2.1623	-0.1117
1262	0.2299	2.3657	-0.1281	0.7319	2.3852	-0.1299	0.2525	2.3428	-0.1263	0.6862	2.3217	-0.1247	0.2198	2.1380	-0.1099	0.6683	2.1622	-0.1116
1263	0.2298	2.3655	-0.1281	0.7307	2.3820	-0.1296	0.2546	2.3416	-0.1262	0.6846	2.3169	-0.1243	0.2196	2.1368	-0.1098	0.6679	2.1623	-0.1117
1264	0.2307	2.3672	-0.1282	0.7298	2.3825	-0.1296	0.2548	2.3350	-0.1256	0.6828	2.3068	-0.1235	0.2195	2.1354	-0.1097	0.6685	2.1620	-0.1116
1265	0.2300	2.3659	-0.1281	0.7293	2.3815	-0.1296	0.2548	2.3286	-0.1251	0.6820	2.3045	-0.1233	0.2199	2.1351	-0.1097	0.6688	2.1624	-0.1117
1266	0.2301	2.3633	-0.1279	0.7274	2.3787	-0.1293	0.2554	2.3265	-0.1250	0.6812	2.3025	-0.1231	0.2193	2.1346	-0.1096	0.6692	2.1622	-0.1117
1267	0.2300	2.3620	-0.1278	0.7264	2.3760	-0.1291	0.2562	2.3223	-0.1246	0.6803	2.2959	-0.1226	0.2198	2.1330	-0.1095	0.6700	2.1627	-0.1117
1268	0.2305	2.3618	-0.1278	0.7254	2.3743	-0.1290	0.2558	2.3175	-0.1242	0.6802	2.2943	-0.1224	0.2194	2.1332	-0.1095	0.6707	2.1619	-0.1116
1269	0.2313	2.3609	-0.1277	0.7237	2.3716	-0.1288	0.2554	2.3143	-0.1240	0.6796	2.2937	-0.1224	0.2197	2.1326	-0.1095	0.6705	2.1626	-0.1117
1270	0.2305	2.3568	-0.1274	0.7225	2.3694	-0.1286	0.2555	2.3125	-0.1239	0.6801	2.2922	-0.1223	0.2194	2.1319	-0.1094	0.6716	2.1629	-0.1117
1271	0.2322	2.3562	-0.1273	0.7217	2.3667	-0.1284	0.2548	2.3092	-0.1236	0.6799	2.2915	-0.1222	0.2192	2.1318	-0.1094	0.6717	2.1629	-0.1117
1272	0.2327	2.3529	-0.1271	0.7191	2.3625	-0.1280	0.2545	2.3071	-0.1234	0.6806	2.2923	-0.1223	0.2192	2.1319	-0.1094	0.6724	2.1638	-0.1118
1273	0.2324	2.3509	-0.1269	0.7184	2.3607	-0.1279	0.2541	2.3066	-0.1234	0.6810	2.2932	-0.1224	0.2192	2.1314	-0.1094	0.6726	2.1633	-0.1117
1274	0.2333	2.3468	-0.1266	0.7165	2.3566	-0.1275	0.2537	2.3051	-0.1233	0.6811	2.2942	-0.1224	0.2189	2.1323	-0.1095	0.6737	2.1635	-0.1118
1275	0.2338	2.3459	-0.1265	0.7160	2.3545	-0.1274	0.2536	2.3042	-0.1232	0.6826	2.2977	-0.1227	0.2195	2.1324	-0.1095	0.6745	2.1637	-0.1118
1276	0.2347	2.3446	-0.1264	0.7153	2.3518	-0.1271	0.2528	2.3046	-0.1232	0.6826	2.3002	-0.1229	0.2193	2.1328	-0.1095	0.6749	2.1634	-0.1117
1277	0.2344	2.3403	-0.1261	0.7139	2.3479	-0.1268	0.2525	2.3036	-0.1231	0.6834	2.3026	-0.1231	0.2199	2.1332	-0.1095	0.6748	2.1630	-0.1117
1278	0.2355	2.3394	-0.1260	0.7132	2.3466	-0.1267	0.2520	2.3045	-0.1232	0.6856	2.3082	-0.1236	0.2198	2.1329	-0.1095	0.6755	2.1640	-0.1118
1279	0.2350	2.3373	-0.1258	0.7123	2.3445	-0.1265	0.2525	2.3053	-0.1233	0.6863	2.3115	-0.1239	0.2196	2.1342	-0.1096	0.6751	2.1641	-0.1118
1280	0.2363	2.3329	-0.1255	0.7117	2.3413	-0.1263	0.2517	2.3058	-0.1233	0.6872	2.3150	-0.1241	0.2197	2.1341	-0.1096	0.6757	2.1630	-0.1117
1281	0.2363	2.3316	-0.1254	0.7114	2.3405	-0.1262	0.2524	2.3087	-0.1235	0.6888	2.3241	-0.1249	0.2201	2.1346	-0.1096	0.6758	2.1626	-0.1117
1282	0.2362	2.3305	-0.1253	0.7111	2.3397	-0.1262	0.2522	2.3107	-0.1237	0.6898	2.3290	-0.1253	0.2202	2.1353	-0.1097	0.6761	2.1616	-0.1116
1283	0.2357	2.3277	-0.1251	0.7106	2.3373	-0.1260	0.2520	2.3125	-0.1238	0.6917	2.3365	-0.1259	0.2206	2.1359	-0.1097	0.6760	2.1621	-0.1116
1284	0.2364	2.3250	-0.1249	0.7106	2.3370	-0.1259	0.2513	2.3143	-0.1240	0.6929	2.3410	-0.1263	0.2207	2.1353	-0.1097	0.6759	2.1609	-0.1115
1285	0.2358	2.3213	-0.1246	0.7110	2.3349	-0.1258	0.2519	2.3168	-0.1242	0.6940	2.3446	-0.1266	0.2210	2.1355	-0.1097	0.6756	2.1607	-0.1115
1286	0.2361	2.3207	-0.1245	0.7110	2.3348	-0.1257	0.2519	2.3208	-0.1245	0.6958	2.3525	-0.1272	0.2216	2.1359	-0.1097	0.6747	2.1599	-0.1115
1287	0.2360	2.3193	-0.1244	0.7106	2.3352	-0.1258	0.2524	2.3232	-0.1247	0.6967	2.3568	-0.1276	0.2218	2.1355	-0.1097	0.6749	2.1579	-0.1113
1288	0.2354	2.3158	-0.1241	0.7112	2.3347	-0.1257	0.2523	2.3247	-0.1248	0.6971	2.3604	-0.1278	0.2224	2.1358	-0.1097	0.6744	2.1581	-0.1113
1289	0.2358	2.3151	-0.1241	0.7113	2.3352	-0.1258	0.2522	2.3290	-0.1252	0.6992	2.3656	-0.1283	0.2222	2.1354	-0.1097	0.6742	2.1566	-0.1112
1290	0.2352	2.3137	-0.1240	0.7117	2.3355	-0.1258	0.2520	2.3310	-0.1253	0.6995	2.3685	-0.1285	0.2230	2.1362	-0.1098	0.6733	2.1558	-0.1111
1291	0.2352	2.3118	-0.1238	0.7126	2.3363	-0.1259	0.2516	2.3331	-0.1255	0.7001	2.3712	-0.1287	0.2230	2.1343	-0.1096	0.6732	2.1554	-0.1111
1292	0.2349	2.3105	-0.1237	0.7128	2.3373	-0.1260	0.2519	2.3376	-0.1259	0.7012	2.3724	-0.1288	0.2236	2.1350	-0.1097	0.6726	2.1545	-0.1110
1293	0.2352	2.3098	-0.1236	0.7131	2.3379	-0.1260	0.2517	2.3398	-0.1260	0.7014	2.3744	-0.1290	0.2235	2.1341	-0.1096	0.6723	2.1535	-0.1109
1294	0.2355	2.3091	-0.1236	0.7140	2.3388	-0.1261	0.2511	2.3440	-0.1264	0.7027	2.3756	-0.1291	0.2239	2.1332	-0.1095	0.6717	2.1534	-0.1109
1295	0.2354	2.3084	-0.1235	0.7142	2.3406	-0.1262	0.2512	2.3457	-0.1265	0.7023	2.3782	-0.1293	0.2244	2.1329	-0.1095	0.6714	2.1526	-0.1109
1296	0.2356	2.3084	-0.1235	0.7152	2.3422	-0.1264	0.2509	2.3479	-0.1267	0.7036	2.3798	-0.1294	0.2242	2.1325	-0.1095	0.6705	2.1521	-0.1108
1297	0.2352	2.3077	-0.1235	0.7158	2.3431	-0.1264	0.2513	2.3522	-0.1270	0.7043	2.3810	-0.1295	0.2250	2.1323	-0.1094	0.6701	2.1509	-0.1107
1298	0.2353	2.3077	-0.1235	0.7160	2.3438	-0.1265	0.2509	2.3527	-0.1271	0.7040	2.3822	-0.1296	0.2251	2.1312	-0.1094	0.6696	2.1501	-0.1107
1299	0.2354	2.3079	-0.1235	0.7172	2.3464	-0.1267	0.2515	2.3556	-0.1273	0.7044	2.3843	-0.1298	0.2247	2.1311	-0.1094	0.6694	2.1493	-0.1106
1300	0.2350	2.3077	-0.1235	0.7168	2.3476	-0.1268	0.2512	2.3594	-0.1276	0.7054	2.3819	-0.1296	0.2253	2.1307	-0.1093	0.6687	2.1486	-0.1105
1301	0.2355	2.3083	-0.1235	0.7177	2.3486	-0.1269	0.2502	2.3603	-0.1277	0.7061	2.3840	-0.1298	0.2260	2.1307	-0.1093	0.6688	2.1477	-0.1105
1302	0.2357	2.3085	-0.1235	0.7179	2.3502	-0.1270	0.2511	2.3631	-0.1279	0.7061	2.3844	-0.1298	0.2255	2.1308	-0.1093	0.6684	2.1481	-0.1105
1303	0.2358	2.3092	-0.1236	0.7180	2.3519	-0.1271	0.2501	2.3637	-0.1279	0.7075	2.3836	-0.1297	0.2257	2.1299	-0.1093	0.6678	2.1475	-0.1105
1304	0.2358	2.3097	-0.1236	0.7183	2.3528	-0.1272	0.2508	2.3666	-0.1282	0.7078	2.3835	-0.1297	0.2261	2.1294	-0.1092	0.6674	2.1466	-0.1104
1305	0.2362	2.3107	-0.1237	0.7194	2.3542	-0.1273	0.2506	2.3683	-0.1283	0.7076	2.3876	-0.1301	0.2262	2.1295	-0.1092	0.6674	2.1466	-0.1104
1306	0.2366	2.3128	-0.1239	0.7195	2.3555	-0.1274	0.2506	2.3697	-0.1284	0.7080	2.3864	-0.1300	0.2261	2.1285	-0.1091	0.6669	2.1454	-0.1103
1307	0.2365	2.3127	-0.1239	0.7197	2.3553	-0.1274	0.2515	2.3715	-0.1286	0.7074	2.3882	-0.1301	0.2263	2.1285	-0.1091	0.6663	2.1459	-0.1103
1308	0.2367	2.3144	-0.1240	0.7201	2.3570	-0.1276	0.2508	2.3730	-0.1287	0.7085	2.3879	-0.1301	0.2268	2.1282	-0.1091	0.6666	2.1449	-0.1102
1309	0.2366	2.3156	-0.1241	0.7200	2.3574	-0.1276	0.2513	2.3731	-0.1287	0.7080	2.3882	-0.1301	0.2266	2.1271	-0.1090	0.6658	2.1442	-0.1102
1310	0.2369	2.3171	-0.1242	0.7205	2.3589	-0.1277	0.2515	2.3755	-0.1289	0.7078	2.3892	-0.1302	0.2268	2.1275	-0.1091	0.6660	2.1443	-0.1102
1311	0.2370	2.3186	-0.1243	0.7204	2.3583	-0.1277	0.2509	2.3746	-0.1288	0.7085	2.3887	-0.1302	0.2270	2.1272	-0.1090	0.6656	2.1449	-0.1102
1312	0.2367	2.3186	-0.1243	0.7202	2.3600	-0.1278	0.2506	2.3753	-0.1289	0.7076	2.3891	-0.1302	0.2275	2.1271	-0.1090	0.6655	2.1441	-0.1102
1313	0.2374	2.3211	-0.1245	0.7203	2.3602	-0.1278	0.2511	2.3748	-0.1288	0.7074	2.3899	-0.1303	0.2276	2.1262	-0.1090	0.6651	2.1435	-0.1101
1314	0.2376	2.3219	-0.1246	0.7205	2.3612	-0.1279	0.2513	2.3756	-0.1289	0.7077	2.3908	-0.1303	0.2276	2.1258	-0.1089	0.6652	2.1430	-0.1101
1315	0.2379	2.3228	-0.1247	0.7202	2.3603	-0.1278	0.2516	2.3770	-0.1290	0.7074	2.3910	-0.1303	0.2280	2.1253	-0.1089	0.6639	2.1432	-0.1101
1316	0.2384	2.3244	-0.1248	0.7201	2.3614	-0.1279	0.2522	2.3767	-0.1290	0.7073	2.3908	-0.1303	0.2284	2.1257	-0.1089	0.6642	2.1434	-0.1101
1317	0.2378	2.3247	-0.1248	0.7196	2.3606	-0.1279	0.2524	2.3756	-0.1289	0.7069	2.3913	-0.1304	0.2283	2.1250	-0.1089	0.6643	2.1429	-0.1101
1318	0.2383	2.3261	-0.1249	0.7198	2.3612	-0.1279	0.2529	2.3752	-0.1289	0.7063	2.3907	-0.1303	0.2288	2.1249	-0.1089	0.6643	2.1425	-0.1100
1319	0.2387	2.3266	-0.1250	0.7190	2.3618	-0.1280	0.2531	2.3738	-0.1288	0.7062	2.3911	-0.1304	0.2288	2.1239	-0.1088	0.6642	2.1429	-0.1101
1320	0.2381	2.3273	-0.1250	0.7188	2.3608	-0.1279	0.2540	2.3745	-0.1288	0.7062	2.3905	-0.1303	0.2298	2.1240	-0.1088	0.6641	2.1427	-0.1101
1321	0.2386	2.3289	-0.1252	0.7179	2.3620	-0.1280	0.2544	2.3732	-0.1287	0.7055	2.3909	-0.1303	0.2296	2.1237	-0.1088	0.6642	2.1424	-0.1100
1322	0.2385	2.3286	-0.1251	0.7175	2.3608	-0.1279	0.2547	2.3730	-0.1287	0.7054	2.3892	-0.1302	0.2302	2.1232	-0.1087	0.6641	2.1425	-0.1100
1323	0.2385	2.3286	-0.1251	0.7170	2.3611	-0.1279	0.2547	2.3710	-0.1285	0.7048	2.3884	-0.1301	0.2300	2.1230	-0.1087	0.6638	2.1424	-0.1100
1324	0.2390	2.3295	-0.1252	0.7171	2.3608	-0.1279	0.2548	2.3708	-0.1285	0.7049	2.3901	-0.1303	0.2302	2.1229	-0.1087	0.6642	2.1422	-0.1100
1325	0.2394	2.3301	-0.1253	0.7168	2.3612	-0.1279	0.2560	2.3684	-0.1283	0.7053	2.3875	-0.1301	0.2307	2.1221	-0.1086	0.6636	2.1425	-0.1100
1326	0.2396	2.3307	-0.1253	0.7163	2.3619	-0.1280	0.2566	2.3684	-0.1283	0.7047	2.3876	-0.1301	0.2309	2.1226	-0.1087	0.6637	2.1424	-0.1100
1327	0.2398	2.3318	-0.1254	0.7156	2.3617	-0.1279	0.2562	2.3666	-0.1282	0.7052	2.3869	-0.1300	0.2314	2.1232	-0.1087	0.6633	2.1430	-0.1101
1328	0.2395	2.3310	-0.1253	0.7158	2.3608	-0.1279	0.2565	2.3632	-0.1279	0.7044	2.3858	-0.1299	0.2316	2.1214	-0.1086	0.6631	2.1427	-0.1101
1329	0.2401	2.3306	-0.1253	0.7152	2.3620	-0.1280	0.2567	2.3628	-0.1279	0.7044	2.3845	-0.1298	0.2319	2.1215	-0.1086	0.6634	2.1425	-0.1100
1330	0.2401	2.3319	-0.1254	0.7155	2.3614	-0.1279	0.2579	2.3612	-0.1277	0.7045	2.3834	-0.1297	0.2321	2.1213	-0.1086	0.6640	2.1428	-0.1101
1331	0.2403	2.3312	-0.1253	0.7148	2.3621	-0.1280	0.2572	2.3582	-0.1275	0.7045	2.3830	-0.1297	0.2323	2.1205	-0.1085	0.6637	2.1420	-0.1100
1332	0.2409	2.3319	-0.1254	0.7150	2.3613	-0.1279	0.2584	2.3577	-0.1275	0.7037	2.3822	-0.1296	0.2333	2.1211	-0.1085	0.6638	2.1424	-0.1100
1333	0.2411	2.3315	-0.1254	0.7148	2.3624	-0.1280	0.2573	2.3541	-0.1272	0.7035	2.3811	-0.1295	0.2334	2.1197	-0.1084	0.6637	2.1427	-0.1101
1334	0.2411	2.3330	-0.1255	0.7145	2.3629	-0.1280	0.2577	2.3533	-0.1271	0.7034	2.3808	-0.1295	0.2338	2.1199	-0.1085	0.6635	2.1423	-0.1100
1335	0.2415	2.3312	-0.1253	0.7153	2.3613	-0.1279	0.2582	2.3525	-0.1270	0.7035	2.3788	-0.1293	0.2338	2.1205	-0.1085	0.6637	2.1419	-0.1100
1336	0.2413	2.3309	-0.1253	0.7153	2.3642	-0.1282	0.2580	2.3498	-0.1268	0.7031	2.3779	-0.1293	0.2338	2.1200	-0.1085	0.6635	2.1421	-0.1100
1337	0.2412	2.3310	-0.1253	0.7148	2.3622	-0.1280	0.2577	2.3478	-0.1267	0.7029	2.3772	-0.1292	0.2342	2.1196	-0.1084	0.6639	2.1413	-0.1099
1338	0.2424	2.3313	-0.1254	0.7147	2.3644	-0.1282	0.2583	2.3465	-0.1266	0.7029	2.3770	-0.1292	0.2343	2.1196	-0.1084	0.6636	2.1412	-0.1099
1339	0.2428	2.3319	-0.1254	0.7152	2.3638	-0.1281	0.2579	2.3440	-0.1264	0.7028	2.3730	-0.1289	0.2345	2.1189	-0.1084	0.6642	2.1420	-0.1100
1340	0.2419	2.3317	-0.1254	0.7145	2.3656	-0.1283	0.2573	2.3427	-0.1263	0.7025	2.3732	-0.1289	0.2343	2.1188	-0.1084	0.6638	2.1420	-0.1100
1341	0.2422	2.3307	-0.1253	0.7143	2.3655	-0.1283	0.2570	2.3411	-0.1261	0.7024	2.3710	-0.1287	0.2348	2.1181	-0.1083	0.6636	2.1413	-0.1099
1342	0.2416	2.3305	-0.1253	0.7143	2.3651	-0.1282	0.2572	2.3399	-0.1260	0.7020	2.3711	-0.1287	0.2350	2.1182	-0.1083	0.6637	2.1414	-0.1100
1343	0.2423	2.3303	-0.1253	0.7145	2.3658	-0.1283	0.2567	2.3392	-0.1260	0.7012	2.3699	-0.1286	0.2346	2.1184	-0.1083	0.6631	2.1411	-0.1099
1344	0.2426	2.3297	-0.1252	0.7142	2.3660	-0.1283	0.2567	2.3370	-0.1258	0.7012	2.3676	-0.1284	0.2353	2.1188	-0.1084	0.6631	2.1411	-0.1099
1345	0.2425	2.3297	-0.1252	0.7147	2.3652	-0.1282	0.2566	2.3368	-0.1258	0.7005	2.3683	-0.1285	0.2352	2.1185	-0.1083	0.6627	2.1412	-0.1099
1346	0.2422	2.3297	-0.1252	0.7142	2.3658	-0.1283	0.2569	2.3368	-0.1258	0.7009	2.3664	-0.1283	0.2358	2.1184	-0.1083	0.6634	2.1412	-0.1099
1347	0.2430	2.3295	-0.1252	0.7140	2.3660	-0.1283	0.2559	2.3338	-0.1256	0.7003	2.3647	-0.1282	0.2355	2.1185	-0.1083	0.6628	2.1412	-0.1099
1348	0.2423	2.3299	-0.1252	0.7137	2.3657	-0.1283	0.2562	2.3341	-0.1256	0.6998	2.3639	-0.1281	0.2357	2.1186	-0.1084	0.6627	2.1405	-0.1099
1349	0.2428	2.3295	-0.1252	0.7132	2.3662	-0.1283	0.2559	2.3326	-0.1255	0.6999	2.3632	-0.1281	0.2354	2.1185	-0.1083	0.6627	2.1408	-0.1099
1350	0.2426	2.3292	-0.1252	0.7135	2.3674	-0.1284	0.2554	2.3323	-0.1254	0.6986	2.3622	-0.1280	0.2357	2.1186	-0.1083	0.6633	2.1405	-0.1099
1351	0.2429	2.3296	-0.1252	0.7132	2.3665	-0.1283	0.2553	2.3323	-0.1254	0.6984	2.3607	-0.1279	0.2357	2.1182	-0.1083	0.6625	2.1405	-0.1099
1352	0.2438	2.3301	-0.1253	0.7125	2.3666	-0.1284	0.2555	2.3315	-0.1254	0.6980	2.3593	-0.1278	0.2357	2.1187	-0.1084	0.6625	2.1408	-0.1099
1353	0.2435	2.3289	-0.1252	0.7126	2.3671	-0.1284	0.2550	2.3310	-0.1253	0.6970	2.3567	-0.1275	0.2363	2.1187	-0.1084	0.6625	2.1405	-0.1099
1354	0.2429	2.3294	-0.1252	0.7120	2.3670	-0.1284	0.2554	2.3307	-0.1253	0.6967	2.3561	-0.1275	0.2366	2.1183	-0.1083	0.6622	2.1402	-0.1099
1355	0.2438	2.3302	-0.1253	0.7121	2.3669	-0.1284	0.2549	2.3301	-0.1253	0.6957	2.3535	-0.1273	0.2361	2.1185	-0.1083	0.6625	2.1405	-0.1099
1356	0.2438	2.3293	-0.1252	0.7119	2.3667	-0.1284	0.2552	2.3307	-0.1253	0.6952	2.3527	-0.1272	0.2364	2.1192	-0.1084	0.6624	2.1401	-0.1098
1357	0.2440	2.3297	-0.1252	0.7111	2.3669	-0.1284	0.2548	2.3304	-0.1253	0.6950	2.3521	-0.1272	0.2362	2.1182	-0.1083	0.6617	2.1394	-0.1098
1358	0.2442	2.3298	-0.1252	0.7106	2.3674	-0.1284	0.2547	2.3302	-0.1253	0.6945	2.3495	-0.1270	0.2365	2.1184	-0.1083	0.6620	2.1408	-0.1099
1359	0.2438	2.3290	-0.1252	0.7108	2.3675	-0.1284	0.2543	2.3302	-0.1253	0.6934	2.3491	-0.1269	0.2365	2.1189	-0.1084	0.6618	2.1401	-0.1098
1360	0.2445	2.3301	-0.1253	0.7103	2.3669	-0.1284	0.2541	2.3298	-0.1252	0.6930	2.3490	-0.1269	0.2363	2.1184	-0.1083	0.6622	2.1393	-0.1098
1361	0.2450	2.3299	-0.1252	0.7106	2.3663	-0.1283	0.2549	2.3303	-0.1253	0.6925	2.3474	-0.1268	0.2367	2.1180	-0.1083	0.6622	2.1397	-0.1098
1362	0.2445	2.3298	-0.1252	0.7102	2.3673	-0.1284	0.2549	2.3312	-0.1253	0.6922	2.3458	-0.1267	0.2364	2.1186	-0.1083	0.6615	2.1394	-0.1098
1363	0.2452	2.3296	-0.1252	0.7090	2.3663	-0.1283	0.2547	2.3305	-0.1253	0.6918	2.3456	-0.1266	0.2369	2.1191	-0.1084	0.6614	2.1390	-0.1098
1364	0.2455	2.3310	-0.1253	0.7096	2.3677	-0.1284	0.2550	2.3320	-0.1254	0.6913	2.3454	-0.1266	0.2368	2.1183	-0.1083	0.6616	2.1398	-0.1098
1365	0.2452	2.3295	-0.1252	0.7088	2.3681	-0.1285	0.2550	2.3328	-0.1255	0.6909	2.3456	-0.1266	0.2369	2.1185	-0.1083	0.6613	2.1399	-0.1098
1366	0.2457	2.3299	-0.1252	0.7096	2.3674	-0.1284	0.2552	2.3320	-0.1254	0.6911	2.3453	-0.1266	0.2372	2.1187	-0.1084	0.6616	2.1392	-0.1098
1367	0.2462	2.3307	-0.1253	0.7095	2.3672	-0.1284	0.2554	2.3330	-0.1255	0.6913	2.3458	-0.1267	0.2373	2.1192	-0.1084	0.6610	2.1394	-0.1098
1368	0.2465	2.3294	-0.1252	0.7090	2.3680	-0.1285	0.2553	2.3327	-0.1255	0.6909	2.3462	-0.1267	0.2368	2.1187	-0.1084	0.6607	2.1397	-0.1098
1369	0.2459	2.3302	-0.1253	0.7086	2.3678	-0.1285	0.2556	2.3334	-0.1255	0.6912	2.3467	-0.1267	0.2368	2.1194	-0.1084	0.6613	2.1394	-0.1098
1370	0.2466	2.3303	-0.1253	0.7094	2.3678	-0.1284	0.2557	2.3334	-0.1255	0.6912	2.3476	-0.1268	0.2371	2.1194	-0.1084	0.6610	2.1394	-0.1098
1371	0.2462	2.3298	-0.1252	0.7087	2.3680	-0.1285	0.2556	2.3333	-0.1255	0.6912	2.3484	-0.1269	0.2375	2.1181	-0.1083	0.6615	2.1391	-0.1098
1372	0.2468	2.3303	-0.1253	0.7089	2.3691	-0.1286	0.2563	2.3349	-0.1256	0.6910	2.3499	-0.1270	0.2375	2.1189	-0.1084	0.6607	2.1392	-0.1098
1373	0.2473	2.3305	-0.1253	0.7091	2.3685	-0.1285	0.2567	2.3347	-0.1256	0.6913	2.3501	-0.1270	0.2377	2.1185	-0.1083	0.6603	2.1395	-0.1098
1374	0.2468	2.3297	-0.1252	0.7085	2.3704	-0.1287	0.2566	2.3354	-0.1257	0.6919	2.3517	-0.1271	0.2375	2.1181	-0.1083	0.6602	2.1395	-0.1098
1375	0.2476	2.3301	-0.1253	0.7083	2.3689	-0.1285	0.2568	2.3363	-0.1258	0.6926	2.3529	-0.1272	0.2379	2.1189	-0.1084	0.6609	2.1397	-0.1098
1376	0.2471	2.3305	-0.1253	0.7087	2.3696	-0.1286	0.2572	2.3361	-0.1257	0.6926	2.3555	-0.1274	0.2377	2.1194	-0.1084	0.6607	2.1391	-0.1098
1377	0.2469	2.3294	-0.1252	0.7085	2.3703	-0.1287	0.2570	2.3364	-0.1258	0.6935	2.3565	-0.1275	0.2382	2.1186	-0.1083	0.6604	2.1393	-0.1098
1378	0.2476	2.3305	-0.1253	0.7083	2.3710	-0.1287	0.2572	2.3363	-0.1258	0.6935	2.3570	-0.1276	0.2377	2.1193	-0.1084	0.6606	2.1398	-0.1098
1379	0.2473	2.3302	-0.1253	0.7085	2.3710	-0.1287	0.2575	2.3376	-0.1259	0.6938	2.3585	-0.1277	0.2377	2.1187	-0.1084	0.6600	2.1402	-0.1099
1380	0.2469	2.3310	-0.1253	0.7086	2.3714	-0.1287	0.2577	2.3370	-0.1258	0.6951	2.3604	-0.1278	0.2386	2.1190	-0.1084	0.6603	2.1392	-0.1098
