	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 1.c3d
	FP3	FP3	FP3
	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z
10056	-6.1	-5.2	744.8
10057	-5.8	-5.2	744.6
10058	-5.5	-5.2	744.4
10059	-5.3	-5.3	744.2
10060	-5.0	-5.3	744.1
10061	-4.7	-5.4	743.9
10062	-4.4	-5.4	743.7
10063	-4.2	-5.4	743.6
10064	-3.9	-5.5	743.4
10065	-3.7	-5.5	743.3
10066	-3.4	-5.6	743.1
10067	-3.2	-5.6	743.0
10068	-2.9	-5.7	742.9
10069	-2.7	-5.7	742.8
10070	-2.5	-5.7	742.6
10071	-2.3	-5.8	742.5
10072	-2.1	-5.8	742.4
10073	-1.9	-5.9	742.3
10074	-1.7	-5.9	742.2
10075	-1.5	-6.0	742.2
10076	-1.4	-6.0	742.1
10077	-1.2	-6.0	742.0
10078	-1.1	-6.1	741.9
10079	-0.9	-6.1	741.9
10080	-0.8	-6.1	741.8
10081	-0.7	-6.2	741.8
10082	-0.6	-6.2	741.7
10083	-0.5	-6.2	741.7
10084	-0.5	-6.2	741.6
10085	-0.4	-6.2	741.6
10086	-0.4	-6.2	741.6
10087	-0.3	-6.2	741.6
10088	-0.3	-6.2	741.6
10089	-0.3	-6.2	741.6
10090	-0.3	-6.2	741.6
10091	-0.3	-6.2	741.6
10092	-0.4	-6.2	741.7
10093	-0.4	-6.1	741.7
10094	-0.4	-6.1	741.7
10095	-0.5	-6.1	741.8
10096	-0.6	-6.0	741.8
10097	-0.7	-6.0	741.9
10098	-0.7	-5.9	742.0
10099	-0.8	-5.8	742.0
10100	-0.9	-5.8	742.1
10101	-1.1	-5.7	742.2
10102	-1.2	-5.6	742.3
10103	-1.3	-5.5	742.4
10104	-1.5	-5.4	742.5
10105	-1.6	-5.3	742.6
10106	-1.8	-5.2	742.7
10107	-1.9	-5.1	742.9
10108	-2.1	-4.9	743.0
10109	-2.2	-4.8	743.1
10110	-2.4	-4.7	743.2
10111	-2.6	-4.6	743.4
10112	-2.8	-4.4	743.5
10113	-3.0	-4.3	743.7
10114	-3.1	-4.1	743.8
10115	-3.3	-4.0	744.0
10116	-3.5	-3.8	744.1
10117	-3.7	-3.6	744.3
10118	-3.9	-3.5	744.4
10119	-4.1	-3.3	744.6
10120	-4.3	-3.1	744.7
10121	-4.5	-2.9	744.9
10122	-4.7	-2.8	745.0
10123	-4.9	-2.6	745.2
10124	-5.1	-2.4	745.3
10125	-5.3	-2.2	745.5
10126	-5.4	-2.0	745.6
10127	-5.6	-1.8	745.8
10128	-5.8	-1.7	745.9
10129	-6.0	-1.5	746.0
10130	-6.2	-1.3	746.2
10131	-6.4	-1.1	746.3
10132	-6.5	-0.9	746.4
10133	-6.7	-0.7	746.6
10134	-6.9	-0.5	746.7
10135	-7.1	-0.3	746.8
10136	-7.2	-0.1	746.9
10137	-7.4	0.1	747.0
10138	-7.6	0.2	747.1
10139	-7.7	0.4	747.2
10140	-7.9	0.6	747.3
10141	-8.0	0.8	747.4
10142	-8.2	1.0	747.5
10143	-8.3	1.1	747.6
10144	-8.4	1.3	747.7
10145	-8.6	1.5	747.8
10146	-8.7	1.7	747.8
10147	-8.9	1.8	747.9
10148	-9.0	2.0	748.0
10149	-9.1	2.1	748.0
10150	-9.2	2.3	748.1
10151	-9.4	2.5	748.1
10152	-9.5	2.6	748.2
10153	-9.6	2.7	748.2
10154	-9.7	2.9	748.3
10155	-9.8	3.0	748.3
10156	-9.9	3.2	748.4
10157	-10.0	3.3	748.4
10158	-10.1	3.4	748.4
10159	-10.2	3.5	748.5
10160	-10.3	3.6	748.5
10161	-10.4	3.7	748.5
10162	-10.5	3.9	748.5
10163	-10.6	4.0	748.6
10164	-10.7	4.0	748.6
10165	-10.8	4.1	748.6
10166	-10.9	4.2	748.6
10167	-11.0	4.3	748.6
10168	-11.0	4.4	748.6
10169	-11.1	4.5	748.6
10170	-11.2	4.5	748.6
10171	-11.3	4.6	748.6
10172	-11.3	4.6	748.6
10173	-11.4	4.7	748.6
10174	-11.5	4.7	748.6
10175	-11.5	4.8	748.6
10176	-11.6	4.8	748.6
10177	-11.7	4.8	748.6
10178	-11.7	4.9	748.5
10179	-11.8	4.9	748.5
10180	-11.8	4.9	748.5
10181	-11.9	4.9	748.5
10182	-11.9	4.9	748.4
10183	-12.0	4.9	748.4
10184	-12.0	4.9	748.4
10185	-12.1	4.9	748.3
10186	-12.1	4.9	748.3
10187	-12.1	4.8	748.3
10188	-12.2	4.8	748.2
10189	-12.2	4.8	748.2
10190	-12.2	4.7	748.1
10191	-12.2	4.7	748.1
10192	-12.2	4.7	748.0
10193	-12.2	4.6	748.0
10194	-12.3	4.5	747.9
10195	-12.3	4.5	747.8
10196	-12.3	4.4	747.8
10197	-12.2	4.4	747.7
10198	-12.2	4.3	747.7
10199	-12.2	4.2	747.6
10200	-12.2	4.1	747.5
10201	-12.2	4.1	747.4
10202	-12.2	4.0	747.4
10203	-12.1	3.9	747.3
10204	-12.1	3.8	747.2
10205	-12.1	3.7	747.1
10206	-12.0	3.6	747.0
10207	-12.0	3.5	746.9
10208	-11.9	3.4	746.8
10209	-11.9	3.3	746.8
10210	-11.8	3.2	746.7
10211	-11.7	3.1	746.6
10212	-11.7	3.0	746.5
10213	-11.6	2.9	746.4
10214	-11.5	2.8	746.3
10215	-11.4	2.7	746.2
10216	-11.3	2.6	746.1
10217	-11.2	2.5	746.0
10218	-11.2	2.4	745.9
10219	-11.1	2.3	745.8
10220	-10.9	2.2	745.7
10221	-10.8	2.1	745.6
10222	-10.7	2.1	745.5
10223	-10.6	2.0	745.4
10224	-10.5	1.9	745.3
10225	-10.4	1.8	745.2
10226	-10.2	1.7	745.1
10227	-10.1	1.6	745.0
10228	-9.9	1.6	744.9
10229	-9.8	1.5	744.8
10230	-9.6	1.4	744.7
10231	-9.5	1.4	744.6
10232	-9.3	1.3	744.5
10233	-9.1	1.3	744.4
10234	-9.0	1.2	744.3
10235	-8.8	1.2	744.2
10236	-8.6	1.1	744.1
10237	-8.4	1.1	744.1
10238	-8.2	1.1	744.0
10239	-8.0	1.1	743.9
10240	-7.8	1.0	743.8
10241	-7.6	1.0	743.7
10242	-7.4	1.0	743.6
10243	-7.2	1.0	743.6
10244	-7.0	1.0	743.5
10245	-6.7	1.0	743.4
10246	-6.5	1.0	743.3
10247	-6.3	1.0	743.2
10248	-6.0	1.0	743.2
10249	-5.8	1.0	743.1
10250	-5.5	1.1	743.0
10251	-5.3	1.1	743.0
10252	-5.0	1.1	742.9
10253	-4.7	1.1	742.9
10254	-4.5	1.2	742.8
10255	-4.2	1.2	742.8
10256	-3.9	1.2	742.7
10257	-3.7	1.3	742.7
10258	-3.4	1.3	742.7
10259	-3.1	1.4	742.6
10260	-2.9	1.4	742.6
10261	-2.6	1.5	742.6
10262	-2.3	1.5	742.6
10263	-2.1	1.6	742.6
10264	-1.8	1.7	742.6
10265	-1.5	1.7	742.7
10266	-1.3	1.8	742.7
10267	-1.0	1.8	742.7
10268	-0.7	1.9	742.8
10269	-0.5	2.0	742.8
10270	-0.2	2.0	742.9
10271	0.0	2.1	743.0
10272	0.3	2.2	743.1
10273	0.5	2.2	743.2
10274	0.7	2.3	743.3
10275	1.0	2.4	743.5
10276	1.2	2.4	743.6
10277	1.4	2.5	743.8
10278	1.6	2.6	744.0
10279	1.8	2.6	744.1
10280	2.0	2.7	744.3
10281	2.2	2.7	744.5
10282	2.4	2.8	744.8
10283	2.6	2.9	745.0
10284	2.8	2.9	745.2
10285	3.0	3.0	745.5
10286	3.1	3.0	745.8
10287	3.3	3.1	746.0
10288	3.5	3.1	746.3
10289	3.6	3.2	746.6
10290	3.8	3.2	746.9
10291	3.9	3.3	747.2
10292	4.0	3.3	747.6
10293	4.2	3.4	747.9
10294	4.3	3.4	748.2
10295	4.4	3.4	748.5
10296	4.5	3.5	748.9
10297	4.6	3.5	749.2
10298	4.7	3.5	749.6
10299	4.8	3.5	749.9
10300	4.9	3.6	750.3
10301	5.0	3.6	750.6
10302	5.1	3.6	751.0
10303	5.2	3.6	751.3
10304	5.3	3.6	751.7
10305	5.4	3.6	752.0
10306	5.4	3.6	752.4
10307	5.5	3.6	752.7
10308	5.6	3.6	753.0
10309	5.7	3.6	753.4
10310	5.7	3.5	753.7
10311	5.8	3.5	754.0
10312	5.9	3.5	754.3
10313	5.9	3.5	754.6
10314	6.0	3.4	754.9
10315	6.1	3.4	755.2
10316	6.1	3.4	755.4
10317	6.2	3.3	755.7
10318	6.3	3.3	755.9
10319	6.3	3.2	756.2
10320	6.4	3.2	756.4
10321	6.5	3.1	756.6
10322	6.5	3.1	756.8
10323	6.6	3.0	757.0
10324	6.7	3.0	757.1
10325	6.7	2.9	757.3
10326	6.8	2.8	757.4
10327	6.9	2.8	757.5
10328	6.9	2.7	757.6
10329	7.0	2.6	757.7
10330	7.1	2.6	757.8
10331	7.2	2.5	757.8
10332	7.3	2.4	757.8
10333	7.3	2.3	757.9
10334	7.4	2.3	757.9
10335	7.5	2.2	757.8
10336	7.6	2.1	757.8
10337	7.7	2.0	757.8
10338	7.8	2.0	757.7
10339	7.9	1.9	757.6
10340	7.9	1.8	757.5
10341	8.0	1.7	757.4
10342	8.1	1.6	757.3
10343	8.2	1.5	757.1
10344	8.3	1.4	757.0
10345	8.4	1.4	756.8
10346	8.5	1.3	756.6
10347	8.6	1.2	756.4
10348	8.7	1.1	756.2
10349	8.8	1.0	756.0
10350	8.9	0.9	755.7
10351	9.0	0.8	755.4
10352	9.1	0.7	755.2
10353	9.1	0.6	754.9
10354	9.2	0.5	754.6
10355	9.3	0.4	754.3
10356	9.4	0.3	753.9
10357	9.5	0.2	753.6
10358	9.6	0.1	753.3
10359	9.7	-0.0	752.9
10360	9.8	-0.1	752.5
10361	9.8	-0.2	752.2
10362	9.9	-0.3	751.8
10363	10.0	-0.4	751.4
10364	10.1	-0.5	751.0
10365	10.2	-0.6	750.6
10366	10.2	-0.8	750.1
10367	10.3	-0.9	749.7
10368	10.4	-1.0	749.3
10369	10.4	-1.1	748.8
10370	10.5	-1.2	748.4
10371	10.5	-1.3	747.9
10372	10.6	-1.4	747.5
10373	10.7	-1.5	747.0
10374	10.7	-1.6	746.5
10375	10.8	-1.7	746.1
10376	10.8	-1.9	745.6
10377	10.8	-2.0	745.1
10378	10.9	-2.1	744.6
10379	10.9	-2.2	744.2
10380	10.9	-2.3	743.7
10381	10.9	-2.4	743.2
10382	11.0	-2.5	742.7
10383	11.0	-2.6	742.3
10384	11.0	-2.7	741.8
10385	11.0	-2.9	741.3
10386	11.0	-3.0	740.8
10387	11.0	-3.1	740.4
10388	11.0	-3.2	739.9
10389	11.0	-3.3	739.4
10390	11.0	-3.4	739.0
10391	10.9	-3.5	738.5
10392	10.9	-3.6	738.1
10393	10.9	-3.7	737.6
10394	10.8	-3.8	737.2
10395	10.8	-3.9	736.8
10396	10.8	-4.0	736.3
10397	10.7	-4.1	735.9
10398	10.7	-4.2	735.5
10399	10.6	-4.3	735.1
10400	10.5	-4.4	734.7
10401	10.5	-4.5	734.3
10402	10.4	-4.6	733.9
10403	10.3	-4.7	733.5
10404	10.2	-4.7	733.2
10405	10.2	-4.8	732.8
10406	10.1	-4.9	732.4
10407	10.0	-5.0	732.1
10408	9.9	-5.1	731.7
10409	9.8	-5.2	731.4
10410	9.7	-5.2	731.1
10411	9.6	-5.3	730.7
10412	9.4	-5.4	730.4
10413	9.3	-5.5	730.1
10414	9.2	-5.6	729.8
10415	9.1	-5.6	729.5
10416	8.9	-5.7	729.3
10417	8.8	-5.8	729.0
10418	8.7	-5.8	728.7
10419	8.5	-5.9	728.5
10420	8.4	-5.9	728.2
10421	8.2	-6.0	728.0
10422	8.0	-6.1	727.8
10423	7.9	-6.1	727.6
10424	7.7	-6.2	727.4
10425	7.6	-6.2	727.2
10426	7.4	-6.3	727.0
10427	7.2	-6.3	726.8
10428	7.0	-6.3	726.7
10429	6.8	-6.4	726.5
10430	6.6	-6.4	726.4
10431	6.5	-6.4	726.3
10432	6.3	-6.5	726.2
10433	6.1	-6.5	726.1
10434	5.9	-6.5	726.0
10435	5.6	-6.5	726.0
10436	5.4	-6.6	725.9
10437	5.2	-6.6	725.9
10438	5.0	-6.6	725.8
10439	4.8	-6.6	725.8
10440	4.6	-6.6	725.8
10441	4.4	-6.6	725.9
10442	4.1	-6.6	725.9
10443	3.9	-6.6	726.0
10444	3.7	-6.5	726.0
10445	3.5	-6.5	726.1
10446	3.2	-6.5	726.2
10447	3.0	-6.5	726.3
10448	2.8	-6.5	726.5
10449	2.5	-6.4	726.6
10450	2.3	-6.4	726.8
10451	2.1	-6.4	727.0
10452	1.9	-6.3	727.2
10453	1.6	-6.3	727.4
10454	1.4	-6.3	727.7
10455	1.2	-6.2	727.9
10456	0.9	-6.2	728.2
10457	0.7	-6.1	728.5
10458	0.5	-6.1	728.8
10459	0.3	-6.0	729.1
10460	0.1	-6.0	729.4
10461	-0.1	-5.9	729.8
10462	-0.4	-5.9	730.1
10463	-0.6	-5.8	730.5
10464	-0.8	-5.8	730.9
10465	-1.0	-5.8	731.3
10466	-1.2	-5.7	731.7
10467	-1.4	-5.7	732.1
10468	-1.5	-5.6	732.5
10469	-1.7	-5.6	732.9
10470	-1.9	-5.5	733.4
10471	-2.1	-5.5	733.8
10472	-2.2	-5.5	734.3
10473	-2.4	-5.4	734.7
10474	-2.5	-5.4	735.2
10475	-2.7	-5.4	735.6
10476	-2.8	-5.4	736.1
10477	-2.9	-5.4	736.5
10478	-3.0	-5.3	737.0
10479	-3.1	-5.3	737.5
10480	-3.2	-5.3	737.9
10481	-3.3	-5.3	738.4
10482	-3.4	-5.3	738.8
10483	-3.5	-5.3	739.2
10484	-3.6	-5.4	739.7
10485	-3.6	-5.4	740.1
10486	-3.7	-5.4	740.5
10487	-3.7	-5.4	740.9
10488	-3.7	-5.5	741.3
10489	-3.7	-5.5	741.6
10490	-3.7	-5.6	742.0
10491	-3.7	-5.6	742.4
10492	-3.7	-5.7	742.7
10493	-3.7	-5.7	743.0
10494	-3.7	-5.8	743.3
10495	-3.6	-5.9	743.6
10496	-3.6	-5.9	743.9
10497	-3.5	-6.0	744.1
10498	-3.5	-6.1	744.4
10499	-3.4	-6.2	744.6
10500	-3.3	-6.3	744.8
10501	-3.2	-6.4	745.0
10502	-3.1	-6.5	745.2
10503	-3.0	-6.6	745.3
10504	-2.9	-6.7	745.4
10505	-2.8	-6.9	745.6
10506	-2.7	-7.0	745.7
10507	-2.6	-7.1	745.7
10508	-2.4	-7.3	745.8
10509	-2.3	-7.4	745.9
10510	-2.1	-7.5	745.9
10511	-2.0	-7.7	745.9
10512	-1.8	-7.8	745.9
10513	-1.7	-7.9	745.9
10514	-1.5	-8.1	745.8
10515	-1.4	-8.2	745.8
10516	-1.2	-8.4	745.7
10517	-1.0	-8.5	745.6
10518	-0.9	-8.7	745.5
10519	-0.7	-8.8	745.4
10520	-0.5	-9.0	745.3
10521	-0.4	-9.1	745.2
10522	-0.2	-9.3	745.0
10523	-0.0	-9.4	744.9
10524	0.1	-9.6	744.7
10525	0.3	-9.7	744.5
10526	0.5	-9.9	744.3
10527	0.6	-10.0	744.1
10528	0.8	-10.2	743.9
10529	0.9	-10.3	743.7
10530	1.1	-10.4	743.5
10531	1.2	-10.6	743.2
10532	1.4	-10.7	743.0
10533	1.5	-10.8	742.8
10534	1.7	-11.0	742.5
10535	1.8	-11.1	742.3
10536	1.9	-11.2	742.0
10537	2.0	-11.3	741.7
10538	2.2	-11.4	741.5
10539	2.3	-11.6	741.2
10540	2.4	-11.7	740.9
10541	2.5	-11.8	740.7
10542	2.6	-11.9	740.4
10543	2.6	-12.0	740.1
10544	2.7	-12.0	739.9
10545	2.8	-12.1	739.6
10546	2.8	-12.2	739.3
10547	2.9	-12.3	739.1
10548	2.9	-12.3	738.8
10549	3.0	-12.4	738.5
10550	3.0	-12.5	738.3
10551	3.0	-12.5	738.0
10552	3.0	-12.6	737.7
10553	3.0	-12.6	737.5
10554	3.0	-12.6	737.2
10555	3.0	-12.7	737.0
10556	3.0	-12.7	736.8
10557	2.9	-12.7	736.5
10558	2.9	-12.7	736.3
10559	2.8	-12.8	736.1
10560	2.8	-12.8	735.8
10561	2.7	-12.8	735.6
10562	2.6	-12.8	735.4
10563	2.5	-12.7	735.2
10564	2.4	-12.7	735.0
10565	2.3	-12.7	734.8
10566	2.2	-12.7	734.6
10567	2.1	-12.6	734.5
10568	2.0	-12.6	734.3
10569	1.8	-12.6	734.1
10570	1.7	-12.5	734.0
10571	1.5	-12.5	733.9
10572	1.3	-12.4	733.7
10573	1.2	-12.3	733.6
10574	1.0	-12.3	733.5
10575	0.8	-12.2	733.4
10576	0.6	-12.1	733.3
10577	0.4	-12.0	733.3
10578	0.1	-11.9	733.2
10579	-0.1	-11.8	733.2
10580	-0.3	-11.7	733.1
10581	-0.6	-11.6	733.1
10582	-0.8	-11.5	733.1
10583	-1.1	-11.3	733.2
10584	-1.3	-11.2	733.2
10585	-1.6	-11.1	733.3
10586	-1.9	-10.9	733.3
10587	-2.2	-10.8	733.4
10588	-2.5	-10.7	733.5
10589	-2.8	-10.5	733.7
10590	-3.1	-10.3	733.8
10591	-3.4	-10.2	734.0
10592	-3.7	-10.0	734.2
10593	-4.0	-9.8	734.4
10594	-4.3	-9.7	734.6
10595	-4.7	-9.5	734.9
10596	-5.0	-9.3	735.1
10597	-5.3	-9.1	735.4
10598	-5.7	-8.9	735.8
10599	-6.0	-8.7	736.1
10600	-6.3	-8.5	736.4
10601	-6.7	-8.3	736.8
10602	-7.0	-8.1	737.2
10603	-7.3	-7.9	737.6
10604	-7.7	-7.7	738.1
10605	-8.0	-7.5	738.5
10606	-8.3	-7.2	739.0
10607	-8.6	-7.0	739.5
10608	-9.0	-6.8	739.9
10609	-9.3	-6.6	740.5
10610	-9.6	-6.4	741.0
10611	-9.9	-6.1	741.5
10612	-10.2	-5.9	742.1
10613	-10.5	-5.7	742.6
10614	-10.7	-5.5	743.2
10615	-11.0	-5.3	743.8
10616	-11.3	-5.1	744.4
10617	-11.5	-4.9	745.0
10618	-11.7	-4.7	745.6
10619	-12.0	-4.4	746.2
10620	-12.2	-4.2	746.8
10621	-12.4	-4.1	747.4
10622	-12.5	-3.9	748.0
10623	-12.7	-3.7	748.5
10624	-12.9	-3.5	749.1
10625	-13.0	-3.3	749.7
10626	-13.2	-3.1	750.3
10627	-13.3	-3.0	750.9
10628	-13.4	-2.8	751.4
10629	-13.5	-2.7	752.0
10630	-13.5	-2.5	752.5
10631	-13.6	-2.4	753.1
10632	-13.6	-2.3	753.6
10633	-13.6	-2.1	754.1
10634	-13.7	-2.0	754.6
10635	-13.7	-1.9	755.0
10636	-13.6	-1.8	755.5
10637	-13.6	-1.7	755.9
10638	-13.5	-1.6	756.3
10639	-13.5	-1.6	756.7
10640	-13.4	-1.5	757.1
10641	-13.3	-1.4	757.5
10642	-13.2	-1.4	757.8
10643	-13.1	-1.3	758.1
10644	-12.9	-1.3	758.4
10645	-12.8	-1.3	758.7
10646	-12.6	-1.2	758.9
10647	-12.5	-1.2	759.2
10648	-12.3	-1.2	759.4
10649	-12.1	-1.2	759.6
10650	-11.9	-1.2	759.7
10651	-11.7	-1.2	759.9
10652	-11.5	-1.2	760.0
10653	-11.2	-1.2	760.1
10654	-11.0	-1.3	760.2
10655	-10.7	-1.3	760.3
10656	-10.5	-1.3	760.3
10657	-10.2	-1.4	760.3
10658	-9.9	-1.4	760.3
10659	-9.6	-1.5	760.3
10660	-9.4	-1.5	760.3
10661	-9.1	-1.6	760.3
10662	-8.8	-1.7	760.2
10663	-8.5	-1.7	760.1
10664	-8.2	-1.8	760.0
10665	-7.8	-1.9	759.9
10666	-7.5	-2.0	759.8
10667	-7.2	-2.0	759.7
10668	-6.9	-2.1	759.5
10669	-6.6	-2.2	759.4
10670	-6.3	-2.3	759.2
10671	-5.9	-2.3	759.0
10672	-5.6	-2.4	758.8
10673	-5.3	-2.5	758.7
10674	-5.0	-2.6	758.5
10675	-4.6	-2.7	758.3
10676	-4.3	-2.7	758.1
10677	-4.0	-2.8	757.9
10678	-3.7	-2.9	757.6
10679	-3.3	-3.0	757.4
10680	-3.0	-3.1	757.2
10681	-2.7	-3.1	757.0
10682	-2.4	-3.2	756.8
10683	-2.1	-3.3	756.6
10684	-1.7	-3.4	756.4
10685	-1.4	-3.4	756.2
10686	-1.1	-3.5	756.0
10687	-0.8	-3.6	755.8
10688	-0.5	-3.6	755.6
10689	-0.1	-3.7	755.4
10690	0.2	-3.7	755.3
10691	0.5	-3.8	755.1
10692	0.8	-3.9	755.0
10693	1.1	-3.9	754.8
10694	1.4	-4.0	754.7
10695	1.8	-4.0	754.5
10696	2.1	-4.1	754.4
10697	2.4	-4.1	754.3
10698	2.7	-4.2	754.2
10699	3.0	-4.2	754.1
10700	3.4	-4.2	754.0
10701	3.7	-4.3	754.0
10702	4.0	-4.3	753.9
10703	4.3	-4.4	753.9
10704	4.6	-4.4	753.8
10705	5.0	-4.4	753.8
10706	5.3	-4.5	753.8
10707	5.6	-4.5	753.8
10708	5.9	-4.5	753.8
10709	6.3	-4.5	753.8
10710	6.6	-4.6	753.8
10711	6.9	-4.6	753.8
10712	7.3	-4.6	753.9
10713	7.6	-4.6	753.9
10714	7.9	-4.6	753.9
10715	8.3	-4.7	754.0
10716	8.6	-4.7	754.1
10717	8.9	-4.7	754.1
10718	9.3	-4.7	754.2
10719	9.6	-4.7	754.3
10720	9.9	-4.7	754.4
10721	10.3	-4.7	754.5
10722	10.6	-4.7	754.6
10723	10.9	-4.7	754.7
10724	11.3	-4.7	754.8
10725	11.6	-4.7	754.9
10726	11.9	-4.7	755.0
10727	12.2	-4.7	755.1
10728	12.6	-4.7	755.2
10729	12.9	-4.7	755.3
10730	13.2	-4.7	755.4
10731	13.5	-4.7	755.5
10732	13.8	-4.7	755.7
10733	14.1	-4.7	755.8
10734	14.4	-4.7	755.9
10735	14.7	-4.7	756.0
10736	15.0	-4.7	756.1
10737	15.3	-4.6	756.2
10738	15.6	-4.6	756.3
10739	15.8	-4.6	756.4
10740	16.1	-4.6	756.5
10741	16.4	-4.6	756.7
10742	16.6	-4.6	756.8
10743	16.9	-4.5	756.9
10744	17.1	-4.5	756.9
10745	17.3	-4.5	757.0
10746	17.6	-4.5	757.1
10747	17.8	-4.5	757.2
10748	18.0	-4.5	757.3
10749	18.2	-4.4	757.4
10750	18.4	-4.4	757.5
10751	18.5	-4.4	757.5
10752	18.7	-4.4	757.6
10753	18.9	-4.4	757.7
10754	19.0	-4.3	757.8
10755	19.2	-4.3	757.8
10756	19.3	-4.3	757.9
10757	19.4	-4.3	757.9
10758	19.5	-4.3	758.0
10759	19.6	-4.3	758.1
10760	19.7	-4.2	758.1
10761	19.8	-4.2	758.2
10762	19.9	-4.2	758.2
10763	20.0	-4.2	758.3
10764	20.0	-4.2	758.3
10765	20.1	-4.2	758.3
10766	20.1	-4.2	758.4
10767	20.1	-4.2	758.4
10768	20.2	-4.2	758.5
10769	20.2	-4.2	758.5
10770	20.2	-4.2	758.5
10771	20.2	-4.2	758.6
10772	20.2	-4.2	758.6
10773	20.1	-4.2	758.6
10774	20.1	-4.2	758.6
10775	20.1	-4.2	758.7
10776	20.0	-4.2	758.7
10777	20.0	-4.2	758.7
10778	19.9	-4.2	758.7
10779	19.9	-4.2	758.7
10780	19.8	-4.3	758.7
10781	19.8	-4.3	758.7
10782	19.7	-4.3	758.7
10783	19.6	-4.3	758.7
10784	19.5	-4.4	758.7
10785	19.4	-4.4	758.7
10786	19.3	-4.5	758.7
10787	19.2	-4.5	758.7
10788	19.1	-4.5	758.7
10789	19.0	-4.6	758.6
10790	18.9	-4.6	758.6
10791	18.8	-4.7	758.6
10792	18.7	-4.8	758.5
10793	18.6	-4.8	758.5
10794	18.5	-4.9	758.4
10795	18.3	-4.9	758.4
10796	18.2	-5.0	758.3
10797	18.1	-5.1	758.2
10798	17.9	-5.2	758.1
10799	17.8	-5.2	758.1
10800	17.7	-5.3	758.0
10801	17.5	-5.4	757.9
10802	17.4	-5.5	757.7
10803	17.3	-5.6	757.6
10804	17.1	-5.7	757.5
10805	17.0	-5.8	757.4
10806	16.8	-5.9	757.2
10807	16.7	-6.0	757.1
10808	16.6	-6.1	756.9
10809	16.4	-6.2	756.7
10810	16.3	-6.3	756.5
10811	16.1	-6.4	756.4
10812	16.0	-6.5	756.2
10813	15.8	-6.6	755.9
10814	15.7	-6.7	755.7
10815	15.5	-6.8	755.5
10816	15.4	-6.9	755.3
10817	15.2	-7.0	755.0
10818	15.1	-7.1	754.8
10819	14.9	-7.3	754.5
10820	14.8	-7.4	754.3
10821	14.7	-7.5	754.0
10822	14.5	-7.6	753.7
10823	14.4	-7.7	753.4
10824	14.2	-7.8	753.2
10825	14.1	-8.0	752.9
10826	14.0	-8.1	752.6
10827	13.8	-8.2	752.3
10828	13.7	-8.3	751.9
10829	13.5	-8.4	751.6
10830	13.4	-8.6	751.3
10831	13.3	-8.7	751.0
10832	13.2	-8.8	750.6
10833	13.0	-8.9	750.3
10834	12.9	-9.0	750.0
10835	12.8	-9.1	749.6
10836	12.7	-9.3	749.3
10837	12.5	-9.4	749.0
10838	12.4	-9.5	748.6
10839	12.3	-9.6	748.3
10840	12.2	-9.7	747.9
10841	12.1	-9.8	747.5
10842	12.0	-9.9	747.2
10843	11.8	-10.0	746.8
10844	11.7	-10.1	746.5
10845	11.6	-10.2	746.1
10846	11.5	-10.3	745.8
10847	11.4	-10.4	745.4
10848	11.3	-10.5	745.0
10849	11.2	-10.6	744.7
10850	11.1	-10.7	744.3
10851	11.0	-10.7	743.9
10852	10.9	-10.8	743.6
10853	10.8	-10.9	743.2
10854	10.7	-11.0	742.9
10855	10.6	-11.0	742.5
10856	10.6	-11.1	742.1
10857	10.5	-11.2	741.8
10858	10.4	-11.2	741.4
10859	10.3	-11.3	741.1
10860	10.2	-11.3	740.7
10861	10.1	-11.4	740.3
10862	10.1	-11.5	740.0
10863	10.0	-11.5	739.6
10864	9.9	-11.5	739.2
10865	9.8	-11.6	738.9
10866	9.8	-11.6	738.5
10867	9.7	-11.7	738.2
10868	9.6	-11.7	737.8
10869	9.6	-11.7	737.4
10870	9.5	-11.7	737.1
10871	9.5	-11.8	736.7
10872	9.4	-11.8	736.4
10873	9.3	-11.8	736.0
10874	9.3	-11.8	735.7
10875	9.2	-11.8	735.3
10876	9.2	-11.8	734.9
10877	9.2	-11.8	734.6
10878	9.1	-11.8	734.2
10879	9.1	-11.8	733.9
10880	9.1	-11.8	733.5
10881	9.0	-11.8	733.1
10882	9.0	-11.8	732.8
10883	9.0	-11.8	732.4
10884	9.0	-11.8	732.1
10885	8.9	-11.8	731.7
10886	8.9	-11.7	731.3
10887	8.9	-11.7	731.0
10888	8.9	-11.7	730.6
10889	8.9	-11.7	730.3
10890	8.9	-11.6	729.9
10891	9.0	-11.6	729.5
10892	9.0	-11.6	729.2
10893	9.0	-11.6	728.8
10894	9.0	-11.5	728.4
10895	9.0	-11.5	728.1
10896	9.1	-11.5	727.7
10897	9.1	-11.4	727.3
10898	9.2	-11.4	727.0
10899	9.2	-11.3	726.6
10900	9.3	-11.3	726.2
10901	9.3	-11.3	725.8
10902	9.4	-11.2	725.5
10903	9.5	-11.2	725.1
10904	9.6	-11.2	724.7
10905	9.6	-11.1	724.3
10906	9.7	-11.1	724.0
10907	9.8	-11.0	723.6
