	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 1.c3d
	FP3	FP3	FP3
	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z
10500	-7.2	6.4	743.3
10501	-7.1	6.3	743.2
10502	-6.9	6.3	743.1
10503	-6.7	6.2	743.0
10504	-6.6	6.1	742.9
10505	-6.4	6.1	742.7
10506	-6.3	6.0	742.6
10507	-6.1	5.9	742.5
10508	-6.0	5.8	742.3
10509	-5.8	5.8	742.2
10510	-5.7	5.7	742.1
10511	-5.6	5.6	741.9
10512	-5.5	5.5	741.8
10513	-5.4	5.4	741.7
10514	-5.2	5.3	741.5
10515	-5.1	5.2	741.4
10516	-5.0	5.1	741.2
10517	-4.9	4.9	741.1
10518	-4.8	4.8	741.0
10519	-4.7	4.7	740.8
10520	-4.6	4.6	740.7
10521	-4.6	4.4	740.6
10522	-4.5	4.3	740.4
10523	-4.4	4.2	740.3
10524	-4.3	4.0	740.2
10525	-4.2	3.9	740.1
10526	-4.2	3.8	740.0
10527	-4.1	3.6	739.9
10528	-4.0	3.5	739.8
10529	-4.0	3.3	739.7
10530	-3.9	3.2	739.6
10531	-3.9	3.1	739.5
10532	-3.8	2.9	739.5
10533	-3.8	2.8	739.4
10534	-3.7	2.6	739.4
10535	-3.7	2.5	739.3
10536	-3.6	2.3	739.3
10537	-3.6	2.1	739.3
10538	-3.6	2.0	739.3
10539	-3.5	1.8	739.3
10540	-3.5	1.7	739.3
10541	-3.5	1.5	739.3
10542	-3.4	1.4	739.4
10543	-3.4	1.2	739.4
10544	-3.4	1.0	739.5
10545	-3.3	0.9	739.5
10546	-3.3	0.7	739.6
10547	-3.3	0.6	739.7
10548	-3.3	0.4	739.8
10549	-3.2	0.2	739.9
10550	-3.2	0.1	740.0
10551	-3.2	-0.1	740.1
10552	-3.1	-0.3	740.3
10553	-3.1	-0.5	740.4
10554	-3.0	-0.6	740.6
10555	-3.0	-0.8	740.7
10556	-2.9	-1.0	740.9
10557	-2.9	-1.1	741.1
10558	-2.8	-1.3	741.3
10559	-2.8	-1.5	741.5
10560	-2.7	-1.7	741.7
10561	-2.6	-1.9	741.9
10562	-2.5	-2.0	742.1
10563	-2.5	-2.2	742.3
10564	-2.4	-2.4	742.5
10565	-2.3	-2.6	742.7
10566	-2.1	-2.8	742.9
10567	-2.0	-3.0	743.1
10568	-1.9	-3.2	743.4
10569	-1.8	-3.4	743.6
10570	-1.6	-3.5	743.8
10571	-1.4	-3.7	744.0
10572	-1.3	-3.9	744.2
10573	-1.1	-4.1	744.5
10574	-0.9	-4.3	744.7
10575	-0.7	-4.5	744.9
10576	-0.5	-4.7	745.1
10577	-0.3	-4.9	745.3
10578	-0.0	-5.1	745.5
10579	0.2	-5.3	745.7
10580	0.5	-5.6	745.9
10581	0.7	-5.8	746.0
10582	1.0	-6.0	746.2
10583	1.3	-6.2	746.4
10584	1.6	-6.4	746.5
10585	1.9	-6.6	746.7
10586	2.2	-6.8	746.8
10587	2.5	-7.0	747.0
10588	2.9	-7.2	747.1
10589	3.2	-7.4	747.2
10590	3.6	-7.6	747.3
10591	3.9	-7.7	747.4
10592	4.3	-7.9	747.5
10593	4.7	-8.1	747.6
10594	5.1	-8.3	747.7
10595	5.5	-8.5	747.7
10596	5.9	-8.7	747.8
10597	6.3	-8.8	747.8
10598	6.7	-9.0	747.8
10599	7.1	-9.2	747.9
10600	7.5	-9.3	747.9
10601	7.9	-9.5	747.9
10602	8.4	-9.6	747.9
10603	8.8	-9.8	747.9
10604	9.2	-9.9	747.8
10605	9.6	-10.0	747.8
10606	10.1	-10.2	747.8
10607	10.5	-10.3	747.7
10608	10.9	-10.4	747.7
10609	11.4	-10.5	747.6
10610	11.8	-10.6	747.5
10611	12.2	-10.7	747.5
10612	12.6	-10.8	747.4
10613	13.0	-10.9	747.3
10614	13.5	-11.0	747.2
10615	13.9	-11.1	747.1
10616	14.3	-11.2	747.0
10617	14.7	-11.3	746.9
10618	15.0	-11.4	746.8
10619	15.4	-11.4	746.7
10620	15.8	-11.5	746.6
10621	16.2	-11.6	746.5
10622	16.5	-11.6	746.4
10623	16.9	-11.7	746.2
10624	17.2	-11.8	746.1
10625	17.6	-11.8	746.0
10626	17.9	-11.9	745.8
10627	18.2	-11.9	745.7
10628	18.5	-12.0	745.5
10629	18.8	-12.1	745.4
10630	19.1	-12.1	745.2
10631	19.4	-12.2	745.1
10632	19.7	-12.2	744.9
10633	19.9	-12.3	744.7
10634	20.2	-12.3	744.5
10635	20.4	-12.4	744.4
10636	20.7	-12.4	744.2
10637	20.9	-12.5	744.0
10638	21.1	-12.5	743.8
10639	21.3	-12.6	743.6
10640	21.5	-12.6	743.4
10641	21.7	-12.7	743.2
10642	21.8	-12.7	742.9
10643	22.0	-12.8	742.7
10644	22.2	-12.8	742.5
10645	22.3	-12.9	742.3
10646	22.4	-12.9	742.0
10647	22.6	-13.0	741.8
10648	22.7	-13.0	741.5
10649	22.8	-13.1	741.3
10650	22.9	-13.1	741.0
10651	23.0	-13.2	740.8
10652	23.1	-13.2	740.5
10653	23.1	-13.3	740.2
10654	23.2	-13.3	740.0
10655	23.3	-13.4	739.7
10656	23.3	-13.4	739.4
10657	23.3	-13.5	739.1
10658	23.4	-13.5	738.8
10659	23.4	-13.6	738.6
10660	23.4	-13.6	738.3
10661	23.4	-13.7	738.0
10662	23.4	-13.7	737.7
10663	23.4	-13.8	737.4
10664	23.4	-13.8	737.2
10665	23.4	-13.9	736.9
10666	23.4	-13.9	736.6
10667	23.4	-13.9	736.3
10668	23.3	-14.0	736.1
10669	23.3	-14.0	735.8
10670	23.2	-14.0	735.5
10671	23.2	-14.1	735.3
10672	23.1	-14.1	735.0
10673	23.1	-14.1	734.8
10674	23.0	-14.1	734.6
10675	22.9	-14.1	734.3
10676	22.8	-14.1	734.1
10677	22.8	-14.2	733.9
10678	22.7	-14.2	733.7
10679	22.6	-14.2	733.5
10680	22.5	-14.2	733.3
10681	22.4	-14.1	733.1
10682	22.2	-14.1	732.9
10683	22.1	-14.1	732.8
10684	22.0	-14.1	732.6
10685	21.9	-14.1	732.5
10686	21.7	-14.1	732.3
10687	21.6	-14.0	732.2
10688	21.4	-14.0	732.1
10689	21.3	-13.9	732.0
10690	21.1	-13.9	731.9
10691	20.9	-13.9	731.8
10692	20.8	-13.8	731.8
10693	20.6	-13.7	731.7
10694	20.4	-13.7	731.6
10695	20.2	-13.6	731.6
10696	20.0	-13.6	731.6
10697	19.8	-13.5	731.5
10698	19.6	-13.4	731.5
10699	19.3	-13.3	731.5
10700	19.1	-13.2	731.5
10701	18.9	-13.2	731.5
10702	18.6	-13.1	731.6
10703	18.4	-13.0	731.6
10704	18.1	-12.9	731.6
10705	17.9	-12.8	731.7
10706	17.6	-12.7	731.7
10707	17.3	-12.6	731.8
10708	17.0	-12.5	731.8
10709	16.8	-12.4	731.9
10710	16.5	-12.2	731.9
10711	16.2	-12.1	732.0
10712	15.9	-12.0	732.1
10713	15.6	-11.9	732.2
10714	15.2	-11.8	732.3
10715	14.9	-11.7	732.3
10716	14.6	-11.5	732.4
10717	14.3	-11.4	732.5
10718	13.9	-11.3	732.6
10719	13.6	-11.2	732.7
10720	13.3	-11.0	732.8
10721	12.9	-10.9	732.9
10722	12.6	-10.8	732.9
10723	12.2	-10.7	733.0
10724	11.9	-10.5	733.1
10725	11.5	-10.4	733.2
10726	11.1	-10.3	733.3
10727	10.8	-10.2	733.4
10728	10.4	-10.0	733.5
10729	10.0	-9.9	733.6
10730	9.7	-9.8	733.6
10731	9.3	-9.7	733.7
10732	8.9	-9.6	733.8
10733	8.5	-9.4	733.9
10734	8.1	-9.3	734.0
10735	7.8	-9.2	734.1
10736	7.4	-9.1	734.1
10737	7.0	-9.0	734.2
10738	6.6	-8.9	734.3
10739	6.2	-8.8	734.4
10740	5.8	-8.7	734.5
10741	5.4	-8.6	734.6
10742	5.0	-8.5	734.7
10743	4.6	-8.4	734.8
10744	4.2	-8.3	734.9
10745	3.8	-8.2	735.0
10746	3.4	-8.1	735.1
10747	2.9	-8.0	735.2
10748	2.5	-7.9	735.3
10749	2.1	-7.8	735.4
10750	1.7	-7.7	735.5
10751	1.3	-7.6	735.7
10752	0.8	-7.6	735.8
10753	0.4	-7.5	735.9
10754	0.0	-7.4	736.1
10755	-0.4	-7.3	736.2
10756	-0.9	-7.3	736.3
10757	-1.3	-7.2	736.5
10758	-1.7	-7.1	736.7
10759	-2.1	-7.1	736.8
10760	-2.6	-7.0	737.0
10761	-3.0	-6.9	737.2
10762	-3.4	-6.9	737.4
10763	-3.9	-6.8	737.6
10764	-4.3	-6.7	737.8
10765	-4.7	-6.7	738.0
10766	-5.2	-6.6	738.2
10767	-5.6	-6.6	738.5
10768	-6.0	-6.5	738.7
10769	-6.4	-6.5	739.0
10770	-6.9	-6.4	739.2
10771	-7.3	-6.3	739.5
10772	-7.7	-6.3	739.8
10773	-8.1	-6.2	740.0
10774	-8.6	-6.2	740.3
10775	-9.0	-6.1	740.6
10776	-9.4	-6.1	740.9
10777	-9.8	-6.0	741.3
10778	-10.2	-6.0	741.6
10779	-10.6	-5.9	741.9
10780	-11.0	-5.8	742.2
10781	-11.4	-5.8	742.6
10782	-11.8	-5.7	742.9
10783	-12.2	-5.7	743.3
10784	-12.6	-5.6	743.7
10785	-12.9	-5.6	744.0
10786	-13.3	-5.5	744.4
10787	-13.7	-5.5	744.8
10788	-14.0	-5.4	745.1
10789	-14.4	-5.3	745.5
10790	-14.8	-5.3	745.9
10791	-15.1	-5.2	746.3
10792	-15.4	-5.2	746.7
10793	-15.8	-5.1	747.0
10794	-16.1	-5.1	747.4
10795	-16.4	-5.0	747.8
10796	-16.7	-5.0	748.2
10797	-17.0	-4.9	748.5
10798	-17.3	-4.9	748.9
10799	-17.6	-4.8	749.3
10800	-17.9	-4.7	749.7
10801	-18.1	-4.7	750.0
10802	-18.4	-4.6	750.4
10803	-18.7	-4.6	750.7
10804	-18.9	-4.5	751.1
10805	-19.1	-4.5	751.4
10806	-19.4	-4.4	751.7
10807	-19.6	-4.4	752.0
10808	-19.8	-4.4	752.4
10809	-20.0	-4.3	752.7
10810	-20.2	-4.3	753.0
10811	-20.3	-4.2	753.2
10812	-20.5	-4.2	753.5
10813	-20.7	-4.1	753.8
10814	-20.8	-4.1	754.0
10815	-21.0	-4.0	754.3
10816	-21.1	-4.0	754.5
10817	-21.2	-4.0	754.7
10818	-21.3	-3.9	754.9
10819	-21.4	-3.9	755.1
10820	-21.5	-3.8	755.3
10821	-21.6	-3.8	755.4
10822	-21.6	-3.8	755.6
10823	-21.7	-3.7	755.7
10824	-21.8	-3.7	755.8
10825	-21.8	-3.7	756.0
10826	-21.8	-3.6	756.1
10827	-21.8	-3.6	756.1
10828	-21.9	-3.6	756.2
10829	-21.9	-3.5	756.3
10830	-21.9	-3.5	756.3
10831	-21.9	-3.5	756.3
10832	-21.8	-3.4	756.4
10833	-21.8	-3.4	756.4
10834	-21.8	-3.4	756.4
10835	-21.7	-3.3	756.3
10836	-21.7	-3.3	756.3
10837	-21.6	-3.3	756.3
10838	-21.6	-3.2	756.2
10839	-21.5	-3.2	756.1
10840	-21.5	-3.2	756.1
10841	-21.4	-3.2	756.0
10842	-21.3	-3.1	755.9
10843	-21.2	-3.1	755.7
10844	-21.1	-3.1	755.6
10845	-21.1	-3.1	755.5
10846	-21.0	-3.1	755.4
10847	-20.9	-3.0	755.2
10848	-20.8	-3.0	755.0
10849	-20.7	-3.0	754.9
10850	-20.6	-3.0	754.7
10851	-20.5	-3.0	754.5
10852	-20.4	-3.0	754.3
10853	-20.3	-3.0	754.1
10854	-20.2	-2.9	753.9
10855	-20.1	-2.9	753.7
10856	-20.0	-2.9	753.5
10857	-19.9	-2.9	753.3
10858	-19.8	-2.9	753.0
10859	-19.7	-2.9	752.8
10860	-19.6	-2.9	752.6
10861	-19.5	-2.9	752.3
10862	-19.4	-2.9	752.1
10863	-19.3	-2.9	751.8
10864	-19.2	-2.9	751.6
10865	-19.1	-2.9	751.3
10866	-19.0	-2.9	751.1
10867	-18.9	-2.9	750.8
10868	-18.8	-3.0	750.5
10869	-18.8	-3.0	750.3
10870	-18.7	-3.0	750.0
10871	-18.6	-3.0	749.7
10872	-18.6	-3.0	749.5
10873	-18.5	-3.0	749.2
10874	-18.4	-3.1	748.9
10875	-18.4	-3.1	748.7
10876	-18.3	-3.1	748.4
10877	-18.3	-3.1	748.1
10878	-18.2	-3.2	747.9
10879	-18.2	-3.2	747.6
10880	-18.1	-3.2	747.3
10881	-18.1	-3.3	747.1
10882	-18.0	-3.3	746.8
10883	-18.0	-3.4	746.6
10884	-17.9	-3.4	746.3
10885	-17.9	-3.5	746.1
10886	-17.9	-3.5	745.8
10887	-17.8	-3.5	745.6
10888	-17.8	-3.6	745.4
10889	-17.7	-3.6	745.1
10890	-17.7	-3.7	744.9
10891	-17.6	-3.7	744.7
10892	-17.6	-3.8	744.5
10893	-17.5	-3.8	744.3
10894	-17.5	-3.9	744.1
10895	-17.4	-3.9	743.9
10896	-17.3	-4.0	743.7
10897	-17.3	-4.0	743.5
10898	-17.2	-4.1	743.3
10899	-17.1	-4.1	743.1
10900	-17.0	-4.2	743.0
10901	-16.9	-4.2	742.8
10902	-16.8	-4.3	742.6
10903	-16.7	-4.3	742.5
10904	-16.6	-4.3	742.4
10905	-16.5	-4.4	742.2
10906	-16.3	-4.4	742.1
10907	-16.2	-4.4	742.0
10908	-16.0	-4.4	741.9
10909	-15.9	-4.4	741.7
10910	-15.7	-4.5	741.6
10911	-15.5	-4.5	741.5
10912	-15.4	-4.5	741.5
10913	-15.2	-4.5	741.4
10914	-15.0	-4.4	741.3
10915	-14.8	-4.4	741.2
10916	-14.5	-4.4	741.2
10917	-14.3	-4.4	741.1
10918	-14.1	-4.3	741.0
10919	-13.8	-4.3	741.0
10920	-13.6	-4.3	741.0
10921	-13.3	-4.2	740.9
10922	-13.0	-4.1	740.9
10923	-12.8	-4.1	740.9
10924	-12.5	-4.0	740.8
10925	-12.2	-3.9	740.8
10926	-11.9	-3.8	740.8
10927	-11.6	-3.7	740.8
10928	-11.3	-3.6	740.8
10929	-10.9	-3.5	740.8
10930	-10.6	-3.4	740.8
10931	-10.3	-3.3	740.8
10932	-9.9	-3.2	740.8
10933	-9.6	-3.0	740.8
10934	-9.3	-2.9	740.8
10935	-8.9	-2.7	740.8
10936	-8.6	-2.6	740.8
10937	-8.2	-2.4	740.8
10938	-7.8	-2.3	740.8
10939	-7.5	-2.1	740.8
10940	-7.1	-1.9	740.9
10941	-6.8	-1.7	740.9
10942	-6.4	-1.6	740.9
10943	-6.0	-1.4	740.9
10944	-5.7	-1.2	740.9
10945	-5.3	-1.0	740.9
10946	-4.9	-0.8	740.9
10947	-4.6	-0.5	740.9
10948	-4.2	-0.3	740.9
10949	-3.8	-0.1	740.9
10950	-3.5	0.1	740.9
10951	-3.1	0.3	740.9
10952	-2.7	0.6	740.9
10953	-2.4	0.8	740.9
10954	-2.0	1.0	740.9
10955	-1.7	1.3	740.9
10956	-1.3	1.5	740.9
10957	-1.0	1.8	740.9
10958	-0.6	2.0	740.9
10959	-0.3	2.3	740.8
10960	0.0	2.5	740.8
10961	0.4	2.8	740.8
10962	0.7	3.0	740.8
10963	1.0	3.3	740.8
10964	1.3	3.5	740.8
10965	1.6	3.8	740.8
10966	1.9	4.0	740.7
10967	2.2	4.3	740.7
10968	2.5	4.5	740.7
10969	2.8	4.8	740.7
10970	3.1	5.0	740.7
10971	3.3	5.2	740.7
10972	3.6	5.5	740.7
10973	3.8	5.7	740.6
10974	4.1	5.9	740.6
10975	4.3	6.2	740.6
10976	4.5	6.4	740.6
10977	4.8	6.6	740.6
10978	5.0	6.8	740.6
10979	5.2	7.0	740.6
10980	5.3	7.2	740.5
10981	5.5	7.4	740.5
10982	5.7	7.6	740.5
10983	5.8	7.8	740.5
10984	5.9	7.9	740.5
10985	6.0	8.1	740.4
10986	6.2	8.2	740.4
10987	6.2	8.4	740.4
10988	6.3	8.5	740.4
10989	6.4	8.6	740.3
10990	6.4	8.7	740.3
10991	6.5	8.8	740.2
10992	6.5	8.8	740.2
10993	6.5	8.9	740.1
10994	6.4	9.0	740.1
10995	6.4	9.0	740.0
10996	6.4	9.0	739.9
10997	6.3	9.0	739.9
10998	6.2	9.0	739.8
10999	6.1	9.0	739.7
11000	6.0	9.0	739.6
11001	5.9	8.9	739.5
11002	5.7	8.9	739.4
11003	5.5	8.8	739.3
11004	5.4	8.7	739.2
11005	5.2	8.7	739.1
11006	4.9	8.6	739.0
11007	4.7	8.4	738.9
11008	4.5	8.3	738.8
11009	4.2	8.2	738.7
11010	4.0	8.0	738.6
11011	3.7	7.9	738.4
11012	3.4	7.7	738.3
11013	3.1	7.6	738.2
11014	2.8	7.4	738.1
11015	2.4	7.2	738.0
11016	2.1	7.0	737.9
11017	1.8	6.8	737.8
11018	1.4	6.6	737.8
11019	1.0	6.4	737.7
11020	0.7	6.2	737.6
11021	0.3	6.0	737.6
11022	-0.1	5.8	737.5
11023	-0.5	5.6	737.5
11024	-0.8	5.4	737.5
11025	-1.2	5.2	737.5
11026	-1.6	4.9	737.5
11027	-2.0	4.7	737.5
11028	-2.4	4.5	737.5
11029	-2.8	4.3	737.6
11030	-3.2	4.1	737.6
11031	-3.6	3.9	737.7
11032	-4.0	3.6	737.8
11033	-4.3	3.4	738.0
11034	-4.7	3.2	738.1
11035	-5.1	3.0	738.2
11036	-5.5	2.8	738.4
11037	-5.8	2.6	738.6
11038	-6.2	2.5	738.8
11039	-6.5	2.3	739.1
11040	-6.9	2.1	739.3
11041	-7.2	1.9	739.6
11042	-7.5	1.8	739.9
11043	-7.8	1.6	740.2
11044	-8.1	1.5	740.5
11045	-8.4	1.3	740.8
11046	-8.7	1.2	741.2
11047	-8.9	1.1	741.6
11048	-9.2	1.0	742.0
11049	-9.4	0.8	742.4
11050	-9.6	0.7	742.8
11051	-9.8	0.6	743.2
11052	-10.0	0.6	743.7
11053	-10.2	0.5	744.2
11054	-10.3	0.4	744.6
11055	-10.5	0.3	745.1
11056	-10.6	0.3	745.6
11057	-10.7	0.2	746.1
11058	-10.8	0.2	746.6
11059	-10.9	0.2	747.2
11060	-11.0	0.1	747.7
11061	-11.0	0.1	748.2
11062	-11.1	0.1	748.8
11063	-11.1	0.1	749.3
11064	-11.1	0.1	749.8
11065	-11.1	0.1	750.4
11066	-11.1	0.1	750.9
11067	-11.1	0.1	751.4
11068	-11.0	0.1	751.9
11069	-11.0	0.1	752.5
11070	-10.9	0.2	753.0
11071	-10.8	0.2	753.5
11072	-10.7	0.2	754.0
11073	-10.6	0.3	754.4
11074	-10.5	0.3	754.9
11075	-10.3	0.4	755.4
11076	-10.2	0.4	755.8
11077	-10.0	0.5	756.2
11078	-9.9	0.5	756.6
11079	-9.7	0.6	757.0
11080	-9.5	0.7	757.4
11081	-9.3	0.7	757.7
11082	-9.1	0.8	758.0
11083	-8.9	0.9	758.3
11084	-8.7	0.9	758.6
11085	-8.4	1.0	758.8
11086	-8.2	1.1	759.1
11087	-8.0	1.1	759.3
11088	-7.7	1.2	759.5
11089	-7.4	1.3	759.6
11090	-7.2	1.3	759.7
11091	-6.9	1.4	759.8
11092	-6.6	1.5	759.9
11093	-6.3	1.5	760.0
11094	-6.0	1.6	760.0
11095	-5.7	1.6	760.0
11096	-5.3	1.7	760.0
11097	-5.0	1.8	759.9
11098	-4.7	1.8	759.8
11099	-4.3	1.9	759.7
11100	-4.0	1.9	759.6
11101	-3.6	2.0	759.5
11102	-3.3	2.0	759.3
11103	-2.9	2.0	759.1
11104	-2.5	2.1	758.9
11105	-2.2	2.1	758.6
11106	-1.8	2.1	758.4
11107	-1.4	2.1	758.1
11108	-1.0	2.2	757.8
11109	-0.6	2.2	757.5
11110	-0.1	2.2	757.2
11111	0.3	2.2	756.8
11112	0.7	2.2	756.5
11113	1.1	2.2	756.1
11114	1.6	2.2	755.7
11115	2.0	2.1	755.3
11116	2.5	2.1	754.9
11117	3.0	2.1	754.5
11118	3.4	2.1	754.1
11119	3.9	2.1	753.7
11120	4.4	2.0	753.3
11121	4.9	2.0	752.8
11122	5.4	2.0	752.4
11123	5.9	1.9	752.0
11124	6.4	1.9	751.5
11125	6.9	1.8	751.1
11126	7.4	1.8	750.7
11127	7.9	1.8	750.2
11128	8.4	1.7	749.8
11129	8.9	1.7	749.4
11130	9.5	1.6	749.0
11131	10.0	1.6	748.6
11132	10.5	1.5	748.2
11133	11.1	1.5	747.8
11134	11.6	1.4	747.4
11135	12.1	1.4	747.1
11136	12.7	1.3	746.7
11137	13.2	1.3	746.4
11138	13.7	1.3	746.0
11139	14.2	1.2	745.7
11140	14.8	1.2	745.4
11141	15.3	1.1	745.1
11142	15.8	1.1	744.8
11143	16.3	1.1	744.5
11144	16.8	1.1	744.3
11145	17.3	1.0	744.0
11146	17.8	1.0	743.8
11147	18.3	1.0	743.5
11148	18.8	1.0	743.3
11149	19.3	1.0	743.1
11150	19.7	1.0	742.9
11151	20.2	1.0	742.8
11152	20.6	1.0	742.6
11153	21.1	1.0	742.4
11154	21.5	1.0	742.3
11155	21.9	1.1	742.2
11156	22.3	1.1	742.0
11157	22.6	1.1	741.9
11158	23.0	1.1	741.8
11159	23.3	1.2	741.7
11160	23.7	1.2	741.6
11161	24.0	1.3	741.5
11162	24.3	1.3	741.4
11163	24.5	1.4	741.3
11164	24.8	1.4	741.2
11165	25.0	1.5	741.2
11166	25.3	1.5	741.1
11167	25.5	1.6	741.0
11168	25.6	1.6	740.9
11169	25.8	1.7	740.9
11170	25.9	1.7	740.8
11171	26.1	1.8	740.8
11172	26.2	1.9	740.7
11173	26.2	1.9	740.6
11174	26.3	2.0	740.6
11175	26.4	2.1	740.5
11176	26.4	2.1	740.5
11177	26.4	2.2	740.4
11178	26.4	2.3	740.4
11179	26.3	2.3	740.3
11180	26.3	2.4	740.3
11181	26.2	2.5	740.2
11182	26.1	2.5	740.2
11183	26.0	2.6	740.1
11184	25.9	2.7	740.1
11185	25.7	2.7	740.0
11186	25.6	2.8	739.9
11187	25.4	2.8	739.9
11188	25.2	2.9	739.8
11189	25.0	3.0	739.8
11190	24.8	3.0	739.7
11191	24.5	3.1	739.7
11192	24.3	3.1	739.6
11193	24.0	3.2	739.5
11194	23.8	3.2	739.5
11195	23.5	3.2	739.4
11196	23.2	3.3	739.4
11197	22.9	3.3	739.3
11198	22.6	3.3	739.2
11199	22.2	3.4	739.2
11200	21.9	3.4	739.1
11201	21.6	3.4	739.0
11202	21.2	3.4	739.0
11203	20.9	3.5	738.9
11204	20.5	3.5	738.9
11205	20.2	3.5	738.8
11206	19.8	3.5	738.7
11207	19.4	3.5	738.7
11208	19.0	3.5	738.6
11209	18.7	3.5	738.6
11210	18.3	3.5	738.5
11211	17.9	3.5	738.5
11212	17.5	3.4	738.4
11213	17.1	3.4	738.4
11214	16.8	3.4	738.4
11215	16.4	3.3	738.3
11216	16.0	3.3	738.3
11217	15.6	3.3	738.3
11218	15.2	3.2	738.3
11219	14.8	3.2	738.3
11220	14.5	3.1	738.3
11221	14.1	3.0	738.3
11222	13.7	2.9	738.3
11223	13.4	2.9	738.3
11224	13.0	2.8	738.3
11225	12.6	2.7	738.3
11226	12.3	2.6	738.3
11227	11.9	2.5	738.4
11228	11.6	2.4	738.4
11229	11.2	2.3	738.5
11230	10.9	2.2	738.5
11231	10.6	2.1	738.6
11232	10.2	1.9	738.7
11233	9.9	1.8	738.8
11234	9.6	1.7	738.9
11235	9.3	1.5	739.0
11236	9.0	1.4	739.1
11237	8.7	1.2	739.2
11238	8.4	1.1	739.3
11239	8.1	0.9	739.4
11240	7.8	0.8	739.6
11241	7.5	0.6	739.7
11242	7.2	0.4	739.9
11243	7.0	0.3	740.1
11244	6.7	0.1	740.2
11245	6.5	-0.1	740.4
11246	6.2	-0.2	740.6
11247	6.0	-0.4	740.8
11248	5.8	-0.6	741.0
11249	5.5	-0.7	741.2
11250	5.3	-0.9	741.4
11251	5.1	-1.1	741.6
11252	4.9	-1.2	741.9
11253	4.7	-1.4	742.1
11254	4.5	-1.6	742.3
11255	4.3	-1.7	742.6
11256	4.1	-1.9	742.8
11257	4.0	-2.1	743.1
11258	3.8	-2.2	743.4
11259	3.6	-2.4	743.6
11260	3.5	-2.5	743.9
11261	3.3	-2.7	744.2
11262	3.2	-2.8	744.5
11263	3.1	-2.9	744.8
11264	3.0	-3.0	745.0
11265	2.9	-3.2	745.3
11266	2.8	-3.3	745.6
11267	2.7	-3.4	745.9
11268	2.6	-3.5	746.2
11269	2.5	-3.6	746.5
11270	2.4	-3.7	746.8
11271	2.4	-3.7	747.1
11272	2.3	-3.8	747.4
11273	2.2	-3.9	747.7
11274	2.2	-3.9	748.0
11275	2.2	-4.0	748.3
11276	2.1	-4.0	748.6
11277	2.1	-4.1	748.9
11278	2.1	-4.1	749.2
11279	2.1	-4.1	749.4
11280	2.1	-4.1	749.7
11281	2.1	-4.1	750.0
11282	2.1	-4.1	750.2
11283	2.1	-4.1	750.5
11284	2.1	-4.1	750.8
11285	2.1	-4.1	751.0
11286	2.2	-4.0	751.2
11287	2.2	-4.0	751.5
11288	2.2	-3.9	751.7
11289	2.3	-3.9	751.9
11290	2.3	-3.8	752.1
11291	2.3	-3.8	752.3
11292	2.4	-3.7	752.4
11293	2.4	-3.6	752.6
11294	2.5	-3.6	752.8
11295	2.5	-3.5	752.9
11296	2.6	-3.4	753.0
11297	2.6	-3.3	753.2
11298	2.6	-3.2	753.3
11299	2.7	-3.2	753.4
11300	2.7	-3.1	753.4
11301	2.8	-3.0	753.5
11302	2.8	-2.9	753.5
11303	2.8	-2.8	753.6
11304	2.8	-2.7	753.6
11305	2.9	-2.6	753.6
11306	2.9	-2.6	753.6
11307	2.9	-2.5	753.5
11308	2.9	-2.4	753.5
11309	2.9	-2.3	753.4
11310	2.9	-2.2	753.3
11311	2.9	-2.2	753.2
11312	2.8	-2.1	753.1
11313	2.8	-2.0	753.0
11314	2.8	-2.0	752.8
11315	2.7	-1.9	752.7
11316	2.7	-1.8	752.5
11317	2.6	-1.8	752.3
11318	2.6	-1.8	752.1
11319	2.5	-1.7	751.8
11320	2.4	-1.7	751.6
11321	2.3	-1.6	751.3
11322	2.2	-1.6	751.0
11323	2.1	-1.6	750.7
11324	2.0	-1.6	750.4
11325	1.8	-1.6	750.0
11326	1.7	-1.5	749.7
11327	1.5	-1.5	749.3
11328	1.4	-1.5	749.0
11329	1.2	-1.5	748.6
11330	1.0	-1.6	748.2
11331	0.8	-1.6	747.8
11332	0.6	-1.6	747.3
11333	0.4	-1.6	746.9
11334	0.2	-1.6	746.5
11335	-0.1	-1.7	746.0
11336	-0.3	-1.7	745.6
11337	-0.6	-1.7	745.2
11338	-0.8	-1.8	744.7
11339	-1.1	-1.8	744.2
11340	-1.4	-1.9	743.8
11341	-1.7	-1.9	743.3
11342	-2.0	-2.0	742.9
11343	-2.3	-2.0	742.4
11344	-2.6	-2.1	742.0
11345	-3.0	-2.2	741.5
11346	-3.3	-2.2	741.1
11347	-3.7	-2.3	740.7
11348	-4.1	-2.4	740.2
11349	-4.4	-2.5	739.8
11350	-4.8	-2.6	739.4
11351	-5.2	-2.6	739.0
11352	-5.6	-2.7	738.7
11353	-6.1	-2.8	738.3
11354	-6.5	-2.9	737.9
11355	-6.9	-3.0	737.6
11356	-7.3	-3.1	737.3
11357	-7.8	-3.2	737.0
11358	-8.2	-3.3	736.7
