	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d
	L_Knee_Moment	L_Knee_Moment	L_Knee_Moment	R_Knee_Moment	R_Knee_Moment	R_Knee_Moment
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
4304	-0.53	0.50	-0.75	3.67	3.56	-1.40
4305	-0.46	0.63	-0.79	4.31	3.84	-1.63
4306	-0.34	0.76	-0.84	5.00	4.08	-1.86
4307	-0.16	0.90	-0.89	5.61	4.37	-2.10
4308	0.01	1.06	-0.96	6.39	4.59	-2.32
4309	0.21	1.24	-1.04	7.07	4.86	-2.57
4310	0.43	1.43	-1.12	7.86	5.08	-2.78
4311	0.75	1.63	-1.22	8.59	5.31	-3.02
4312	0.99	1.87	-1.34	9.39	5.51	-3.24
4313	1.34	2.11	-1.46	10.14	5.71	-3.47
4314	1.67	2.38	-1.61	10.95	5.88	-3.69
4315	2.05	2.67	-1.77	11.71	6.05	-3.91
4316	2.46	2.98	-1.95	12.57	6.16	-4.11
4317	2.84	3.33	-2.16	13.31	6.29	-4.31
4318	3.31	3.69	-2.38	14.18	6.37	-4.50
4319	3.80	4.07	-2.63	15.05	6.41	-4.66
4320	4.29	4.49	-2.91	15.87	6.44	-4.81
4321	4.87	4.91	-3.21	16.79	6.42	-4.93
4322	5.38	5.37	-3.54	17.70	6.38	-5.02
4323	6.05	5.82	-3.89	18.65	6.32	-5.11
4324	6.65	6.30	-4.28	19.64	6.22	-5.16
4325	7.39	6.77	-4.67	20.63	6.13	-5.21
4326	8.05	7.25	-5.09	21.66	6.01	-5.25
4327	8.87	7.73	-5.53	22.73	5.87	-5.26
4328	9.68	8.19	-5.97	23.80	5.73	-5.27
4329	10.51	8.65	-6.43	24.90	5.57	-5.28
4330	11.49	9.08	-6.88	26.01	5.42	-5.29
4331	12.47	9.50	-7.34	27.08	5.26	-5.31
4332	13.53	9.89	-7.79	28.18	5.12	-5.34
4333	14.67	10.26	-8.24	29.24	4.98	-5.40
4334	15.85	10.59	-8.68	30.27	4.84	-5.47
4335	17.10	10.89	-9.10	31.29	4.70	-5.54
4336	18.43	11.15	-9.51	32.23	4.55	-5.61
4337	19.78	11.38	-9.89	33.12	4.41	-5.70
4338	21.21	11.56	-10.24	33.99	4.25	-5.78
4339	22.64	11.70	-10.56	34.80	4.08	-5.86
4340	24.18	11.78	-10.84	35.58	3.89	-5.91
4341	25.69	11.84	-11.10	36.32	3.70	-5.96
4342	27.26	11.84	-11.32	36.99	3.49	-5.99
4343	28.84	11.81	-11.50	37.65	3.24	-5.97
4344	30.46	11.73	-11.63	38.31	2.97	-5.92
4345	32.04	11.60	-11.73	38.88	2.68	-5.84
4346	33.60	11.44	-11.77	39.48	2.35	-5.68
4347	35.18	11.23	-11.77	40.00	1.99	-5.47
4348	36.66	10.99	-11.72	40.51	1.60	-5.19
4349	38.16	10.70	-11.60	41.03	1.18	-4.84
4350	39.55	10.38	-11.45	41.40	0.73	-4.41
4351	40.88	10.03	-11.24	41.91	0.25	-3.89
4352	42.22	9.64	-10.95	42.23	-0.25	-3.30
4353	43.48	9.24	-10.64	42.64	-0.77	-2.62
4354	44.73	8.80	-10.26	42.98	-1.30	-1.87
4355	45.94	8.35	-9.83	43.32	-1.86	-1.01
4356	47.15	7.88	-9.34	43.70	-2.40	-0.13
4357	48.31	7.40	-8.80	43.99	-2.96	0.86
4358	49.51	6.89	-8.20	44.34	-3.51	1.90
4359	50.68	6.37	-7.53	44.75	-4.06	3.01
4360	51.84	5.85	-6.80	45.07	-4.59	4.16
4361	52.97	5.32	-6.02	45.50	-5.11	5.38
4362	54.13	4.78	-5.17	45.90	-5.61	6.63
4363	55.31	4.23	-4.26	46.36	-6.09	7.94
4364	56.46	3.69	-3.29	46.83	-6.54	9.25
4365	57.63	3.15	-2.27	47.32	-6.95	10.60
4366	58.80	2.61	-1.19	47.91	-7.34	11.96
4367	59.99	2.07	-0.07	48.45	-7.67	13.33
4368	61.15	1.54	1.09	49.09	-7.97	14.70
4369	62.41	1.01	2.30	49.79	-8.23	16.07
4370	63.60	0.50	3.52	50.50	-8.45	17.43
4371	64.86	0.00	4.77	51.23	-8.62	18.79
4372	66.10	-0.47	6.02	52.06	-8.75	20.11
4373	67.39	-0.93	7.28	52.84	-8.83	21.39
4374	68.68	-1.36	8.52	53.63	-8.87	22.63
4375	69.99	-1.75	9.73	54.53	-8.89	23.79
4376	71.28	-2.10	10.92	55.32	-8.87	24.91
4377	72.63	-2.42	12.07	56.17	-8.82	25.95
4378	73.92	-2.67	13.17	57.00	-8.75	26.93
4379	75.24	-2.87	14.25	57.81	-8.65	27.85
4380	76.56	-3.00	15.32	58.62	-8.53	28.71
4381	77.82	-3.04	16.35	59.39	-8.41	29.48
4382	79.04	-3.00	17.37	60.18	-8.26	30.22
4383	80.28	-2.89	18.37	60.91	-8.10	30.87
4384	81.33	-2.67	19.31	61.62	-7.93	31.48
4385	82.43	-2.38	20.21	62.30	-7.74	32.01
4386	83.40	-2.02	21.05	62.92	-7.53	32.49
4387	84.36	-1.59	21.84	63.59	-7.32	32.95
4388	85.22	-1.11	22.55	64.10	-7.08	33.35
4389	85.99	-0.58	23.19	64.69	-6.83	33.76
4390	86.72	-0.03	23.77	65.18	-6.55	34.12
4391	87.34	0.55	24.27	65.69	-6.27	34.48
4392	87.76	1.14	24.66	66.16	-5.97	34.79
4393	88.03	1.73	24.98	66.52	-5.65	35.07
4394	88.17	2.29	25.20	66.95	-5.33	35.33
4395	88.30	2.83	25.39	67.23	-5.00	35.55
4396	88.36	3.33	25.50	67.49	-4.67	35.71
4397	88.43	3.77	25.58	67.71	-4.34	35.88
4398	88.49	4.17	25.61	67.87	-4.02	36.00
4399	88.53	4.50	25.60	67.98	-3.70	36.13
4400	88.57	4.77	25.57	68.08	-3.40	36.19
4401	88.50	4.98	25.50	68.09	-3.12	36.27
4402	88.47	5.12	25.41	68.06	-2.86	36.29
4403	88.37	5.18	25.29	67.98	-2.62	36.30
4404	88.24	5.17	25.14	67.83	-2.42	36.28
4405	88.05	5.08	24.97	67.69	-2.24	36.23
4406	87.81	4.93	24.78	67.44	-2.09	36.18
4407	87.52	4.70	24.57	67.12	-1.98	36.08
4408	87.20	4.39	24.35	66.83	-1.91	35.98
4409	86.78	4.02	24.09	66.47	-1.87	35.86
4410	86.32	3.59	23.82	65.99	-1.86	35.69
4411	85.86	3.08	23.55	65.54	-1.88	35.50
4412	85.26	2.53	23.23	65.05	-1.94	35.30
4413	84.65	1.92	22.89	64.46	-2.03	35.04
4414	84.02	1.26	22.54	63.90	-2.15	34.77
4415	83.27	0.56	22.13	63.24	-2.30	34.45
4416	82.57	-0.17	21.72	62.61	-2.47	34.10
4417	81.70	-0.92	21.23	61.88	-2.66	33.71
4418	80.91	-1.70	20.73	61.18	-2.87	33.28
4419	80.05	-2.47	20.17	60.46	-3.10	32.80
4420	79.13	-3.24	19.56	59.69	-3.34	32.28
4421	78.22	-3.99	18.89	58.91	-3.58	31.70
4422	77.29	-4.71	18.17	58.15	-3.83	31.10
4423	76.29	-5.38	17.40	57.35	-4.09	30.41
4424	75.31	-6.00	16.62	56.57	-4.34	29.72
4425	74.33	-6.55	15.83	55.85	-4.59	28.99
4426	73.29	-7.01	15.05	55.01	-4.82	28.17
4427	72.29	-7.40	14.26	54.30	-5.05	27.38
4428	71.23	-7.70	13.46	53.58	-5.26	26.52
4429	70.28	-7.94	12.67	52.84	-5.46	25.64
4430	69.22	-8.07	11.85	52.14	-5.64	24.71
4431	68.28	-8.16	11.04	51.48	-5.80	23.77
4432	67.33	-8.17	10.22	50.83	-5.93	22.81
4433	66.40	-8.12	9.38	50.22	-6.04	21.83
4434	65.49	-8.03	8.53	49.61	-6.12	20.83
4435	64.62	-7.89	7.66	49.06	-6.18	19.82
4436	63.76	-7.72	6.76	48.54	-6.20	18.82
4437	62.94	-7.53	5.85	48.01	-6.21	17.82
4438	62.10	-7.31	4.89	47.52	-6.17	16.78
4439	61.30	-7.08	3.94	47.12	-6.13	15.83
4440	60.55	-6.84	2.97	46.68	-6.05	14.82
4441	59.79	-6.58	1.99	46.24	-5.95	13.85
4442	59.09	-6.32	1.01	45.90	-5.83	12.90
4443	58.40	-6.06	0.05	45.53	-5.69	11.99
4444	57.75	-5.80	-0.91	45.19	-5.54	11.10
4445	57.10	-5.53	-1.84	44.86	-5.37	10.25
4446	56.49	-5.27	-2.75	44.56	-5.18	9.42
4447	55.90	-5.00	-3.62	44.27	-4.99	8.65
4448	55.31	-4.73	-4.46	43.92	-4.78	7.88
4449	54.75	-4.47	-5.25	43.68	-4.58	7.19
4450	54.25	-4.21	-5.99	43.38	-4.36	6.51
4451	53.66	-3.94	-6.71	43.11	-4.15	5.88
4452	53.19	-3.68	-7.35	42.80	-3.93	5.29
4453	52.68	-3.42	-7.95	42.54	-3.72	4.72
4454	52.16	-3.16	-8.49	42.21	-3.50	4.20
4455	51.70	-2.91	-8.97	41.93	-3.30	3.70
4456	51.19	-2.65	-9.41	41.64	-3.10	3.26
4457	50.71	-2.39	-9.78	41.28	-2.90	2.82
4458	50.24	-2.14	-10.11	40.95	-2.73	2.45
4459	49.71	-1.89	-10.38	40.59	-2.55	2.08
4460	49.17	-1.63	-10.62	40.18	-2.39	1.75
4461	48.64	-1.38	-10.79	39.79	-2.23	1.45
4462	48.07	-1.13	-10.92	39.34	-2.08	1.15
4463	47.46	-0.89	-11.01	38.89	-1.95	0.91
4464	46.79	-0.64	-11.05	38.38	-1.81	0.65
4465	46.11	-0.39	-11.04	37.89	-1.69	0.43
4466	45.38	-0.16	-10.98	37.38	-1.58	0.23
4467	44.64	0.08	-10.89	36.80	-1.46	0.03
4468	43.77	0.31	-10.76	36.25	-1.36	-0.13
4469	42.91	0.54	-10.59	35.61	-1.25	-0.27
4470	41.91	0.77	-10.40	35.06	-1.17	-0.38
4471	40.98	0.98	-10.15	34.36	-1.10	-0.46
4472	39.86	1.20	-9.89	33.79	-1.03	-0.52
4473	38.80	1.40	-9.59	33.09	-0.97	-0.57
4474	37.57	1.59	-9.26	32.41	-0.92	-0.60
4475	36.35	1.77	-8.91	31.76	-0.88	-0.59
4476	35.07	1.94	-8.54	31.02	-0.84	-0.60
4477	33.69	2.10	-8.15	30.29	-0.81	-0.59
4478	32.31	2.24	-7.75	29.55	-0.79	-0.57
4479	30.87	2.37	-7.32	28.77	-0.76	-0.56
4480	29.38	2.48	-6.88	28.00	-0.75	-0.54
4481	27.87	2.56	-6.44	27.18	-0.73	-0.53
4482	26.29	2.63	-5.99	26.32	-0.71	-0.53
4483	24.72	2.68	-5.54	25.55	-0.72	-0.48
4484	23.17	2.71	-5.10	24.66	-0.70	-0.50
4485	21.55	2.72	-4.66	23.81	-0.69	-0.50
4486	19.95	2.71	-4.24	22.92	-0.68	-0.49
4487	18.42	2.67	-3.81	22.06	-0.68	-0.49
4488	16.87	2.62	-3.41	21.14	-0.66	-0.51
4489	15.33	2.56	-3.04	20.23	-0.63	-0.54
4490	13.90	2.46	-2.66	19.37	-0.62	-0.55
4491	12.47	2.36	-2.32	18.45	-0.59	-0.59
4492	11.11	2.24	-1.99	17.50	-0.53	-0.64
4493	9.84	2.10	-1.69	16.66	-0.51	-0.66
4494	8.58	1.96	-1.42	15.70	-0.43	-0.73
4495	7.47	1.80	-1.16	14.84	-0.37	-0.78
4496	6.40	1.63	-0.94	13.94	-0.29	-0.84
4497	5.39	1.47	-0.74	13.07	-0.19	-0.90
4498	4.54	1.29	-0.56	12.22	-0.09	-0.96
4499	3.69	1.13	-0.41	11.41	0.02	-1.02
4500	2.97	0.97	-0.28	10.64	0.14	-1.07
4501	2.31	0.80	-0.17	9.87	0.27	-1.12
4502	1.73	0.66	-0.09	9.16	0.40	-1.16
4503	1.22	0.51	-0.02	8.48	0.53	-1.20
4504	0.81	0.37	0.03	7.77	0.67	-1.24
4505	0.41	0.24	0.07	7.14	0.79	-1.26
4506	0.11	0.11	0.09	6.53	0.90	-1.26
4507	-0.16	0.00	0.10	5.91	1.02	-1.27
4508	-0.41	-0.10	0.10	5.28	1.14	-1.29
4509	-0.59	-0.21	0.10	4.75	1.21	-1.26
4510	-0.76	-0.30	0.08	4.18	1.30	-1.26
4511	-0.88	-0.39	0.07	3.67	1.35	-1.23
4512	-1.02	-0.46	0.04	3.10	1.43	-1.23
4513	-1.10	-0.54	0.02	2.64	1.44	-1.19
4514	-1.19	-0.62	-0.00	2.15	1.47	-1.17
4515	-1.27	-0.69	-0.03	1.66	1.48	-1.14
4516	-1.30	-0.76	-0.06	1.25	1.46	-1.11
4517	-1.41	-0.83	-0.08	0.78	1.43	-1.08
4518	-1.42	-0.91	-0.11	0.38	1.37	-1.04
4519	-1.48	-0.99	-0.13	0.03	1.27	-1.00
4520	-1.53	-1.06	-0.15	-0.37	1.18	-0.96
4521	-1.57	-1.14	-0.17	-0.70	1.05	-0.92
4522	-1.63	-1.23	-0.19	-1.03	0.89	-0.88
4523	-1.64	-1.32	-0.21	-1.35	0.73	-0.84
4524	-1.69	-1.41	-0.22	-1.58	0.53	-0.79
4525	-1.73	-1.50	-0.23	-1.88	0.33	-0.76
4526	-1.78	-1.60	-0.24	-2.07	0.08	-0.71
4527	-1.80	-1.69	-0.25	-2.40	-0.12	-0.69
4528	-1.82	-1.78	-0.26	-2.50	-0.39	-0.65
4529	-1.83	-1.86	-0.26	-2.75	-0.63	-0.63
4530	-1.83	-1.94	-0.26	-2.96	-0.87	-0.61
4531	-1.76	-2.02	-0.26	-3.09	-1.14	-0.59
4532	-1.75	-2.08	-0.26	-3.31	-1.37	-0.58
4533	-1.66	-2.15	-0.26	-3.40	-1.63	-0.55
4534	-1.63	-2.20	-0.25	-3.60	-1.87	-0.54
4535	-1.52	-2.24	-0.25	-3.74	-2.10	-0.53
4536	-1.43	-2.28	-0.25	-3.88	-2.34	-0.52
4537	-1.39	-2.30	-0.24	-4.04	-2.55	-0.50
4538	-1.25	-2.32	-0.24	-4.14	-2.76	-0.49
4539	-1.18	-2.33	-0.24	-4.33	-2.96	-0.47
4540	-1.05	-2.33	-0.25	-4.44	-3.14	-0.45
4541	-1.04	-2.31	-0.25	-4.54	-3.32	-0.42
4542	-0.89	-2.30	-0.26	-4.66	-3.48	-0.40
4543	-0.83	-2.27	-0.27	-4.78	-3.60	-0.37
4544	-0.75	-2.24	-0.29	-4.85	-3.75	-0.33
4545	-0.75	-2.21	-0.31	-4.94	-3.83	-0.30
4546	-0.63	-2.18	-0.33	-5.05	-3.90	-0.27
4547	-0.67	-2.14	-0.36	-5.02	-3.99	-0.22
4548	-0.67	-2.12	-0.39	-5.09	-4.01	-0.19
4549	2.54	2.83	-0.46	-5.11	-4.03	-0.15
4550	2.51	2.97	-0.50	-5.05	-4.04	-0.11
4551	-1.08	-0.83	-0.95	-5.07	-4.02	-0.07
4552	-1.15	-0.90	-0.96	-4.97	-4.00	-0.04
4553	-1.24	-0.99	-0.97	-4.91	-3.95	-0.00
4554	-1.31	-1.10	-0.96	-4.87	-3.87	0.02
4555	-1.37	-1.21	-0.95	-4.75	-3.81	0.06
4556	-1.45	-1.33	-0.94	-4.62	-3.71	0.08
4557	-1.53	-1.45	-0.92	-4.55	-3.60	0.10
4558	-1.54	-1.58	-0.89	-4.40	-3.49	0.12
4559	-1.69	-1.69	-0.86	-4.27	-3.36	0.13
4560	-1.67	-1.81	-0.83	-4.12	-3.25	0.15
4561	-1.76	-1.92	-0.80	-4.00	-3.10	0.16
4562	-1.76	-2.03	-0.77	-3.84	-2.96	0.17
4563	-1.79	-2.12	-0.73	-3.70	-2.80	0.17
4564	-1.84	-2.19	-0.70	-3.55	-2.65	0.17
4565	-1.83	-2.26	-0.66	-3.41	-2.50	0.17
4566	-1.80	-2.31	-0.62	-3.21	-2.33	0.15
4567	-1.84	-2.35	-0.58	-3.07	-2.18	0.14
4568	-1.79	-2.36	-0.54	-2.83	-2.01	0.12
4569	-1.79	-2.35	-0.51	-2.62	-1.86	0.10
4570	-1.74	-2.33	-0.47	-2.36	-1.71	0.07
4571	-1.71	-2.29	-0.44	-2.12	-1.54	0.03
4572	-1.65	-2.22	-0.41	-1.75	-1.41	0.01
4573	-1.58	-2.15	-0.38	-1.40	-1.25	-0.03
4574	-1.53	-2.05	-0.36	-1.10	-1.09	-0.08
4575	-1.40	-1.95	-0.33	-0.63	-0.94	-0.12
4576	-1.35	-1.83	-0.32	-0.22	-0.78	-0.17
4577	-1.24	-1.70	-0.30	0.28	-0.62	-0.22
4578	-1.12	-1.57	-0.29	0.73	-0.42	-0.30
4579	-1.00	-1.44	-0.28	1.23	-0.24	-0.36
4580	-0.87	-1.30	-0.27	1.75	-0.02	-0.44
4581	-0.79	-1.17	-0.26	2.28	0.21	-0.54
4582	-0.60	-1.04	-0.26	2.80	0.45	-0.64
4583	-0.49	-0.91	-0.25	3.40	0.68	-0.74
4584	-0.34	-0.80	-0.25	3.90	0.95	-0.86
4585	-0.25	-0.67	-0.25	4.52	1.20	-0.98
4586	-0.04	-0.58	-0.25	5.07	1.47	-1.11
4587	0.09	-0.48	-0.25	5.66	1.72	-1.24
4588	0.28	-0.40	-0.25	6.26	1.97	-1.37
4589	0.47	-0.33	-0.25	6.91	2.20	-1.51
4590	0.66	-0.26	-0.26	7.54	2.42	-1.64
4591	0.90	-0.22	-0.25	8.18	2.63	-1.79
4592	1.13	-0.18	-0.25	8.87	2.79	-1.91
4593	1.43	-0.17	-0.24	9.57	2.95	-2.05
4594	1.70	-0.15	-0.23	10.31	3.07	-2.16
4595	2.05	-0.16	-0.22	11.05	3.15	-2.26
4596	2.37	-0.17	-0.20	11.82	3.20	-2.34
4597	2.77	-0.19	-0.19	12.64	3.22	-2.40
4598	3.17	-0.22	-0.16	13.44	3.20	-2.45
4599	3.57	-0.25	-0.14	14.29	3.15	-2.46
4600	4.07	-0.30	-0.11	15.12	3.07	-2.45
4601	4.50	-0.34	-0.08	16.02	2.95	-2.42
4602	5.03	-0.39	-0.04	16.88	2.82	-2.38
4603	5.51	-0.43	-0.01	17.74	2.68	-2.32
4604	6.12	-0.48	0.03	18.63	2.53	-2.26
4605	6.67	-0.52	0.06	19.49	2.37	-2.20
4606	7.27	-0.56	0.10	20.35	2.21	-2.14
4607	7.89	-0.59	0.14	21.20	2.06	-2.09
4608	8.54	-0.62	0.17	22.04	1.90	-2.04
4609	9.19	-0.64	0.20	22.84	1.72	-1.98
4610	9.89	-0.66	0.24	23.64	1.56	-1.93
4611	10.62	-0.67	0.26	24.36	1.38	-1.88
4612	11.30	-0.67	0.27	25.15	1.19	-1.82
4613	12.08	-0.68	0.30	25.83	1.00	-1.76
4614	12.75	-0.65	0.29	26.54	0.82	-1.72
4615	13.58	-0.65	0.29	27.20	0.63	-1.66
4616	14.31	-0.61	0.27	27.84	0.45	-1.61
4617	15.16	-0.60	0.26	28.47	0.28	-1.57
4618	15.91	-0.55	0.23	29.07	0.11	-1.52
4619	16.79	-0.53	0.21	29.66	-0.05	-1.49
4620	17.61	-0.49	0.17	30.22	-0.20	-1.46
4621	18.51	-0.46	0.13	30.73	-0.34	-1.44
4622	19.43	-0.44	0.10	31.21	-0.47	-1.43
4623	20.36	-0.41	0.06	31.73	-0.59	-1.43
4624	21.35	-0.40	0.03	32.11	-0.68	-1.45
4625	22.38	-0.39	0.01	32.58	-0.79	-1.46
4626	23.44	-0.39	-0.00	32.93	-0.86	-1.50
4627	24.49	-0.39	-0.01	33.33	-0.94	-1.54
4628	25.66	-0.42	0.01	33.69	-1.01	-1.57
4629	26.78	-0.45	0.04	33.99	-1.08	-1.60
4630	27.99	-0.49	0.08	34.33	-1.15	-1.64
4631	29.17	-0.55	0.16	34.64	-1.23	-1.64
4632	30.45	-0.62	0.25	34.87	-1.31	-1.63
4633	31.68	-0.70	0.38	35.17	-1.40	-1.59
4634	33.01	-0.81	0.54	35.45	-1.50	-1.53
4635	34.28	-0.92	0.74	35.65	-1.61	-1.43
4636	35.62	-1.05	0.97	35.92	-1.73	-1.30
4637	36.94	-1.19	1.26	36.13	-1.85	-1.13
4638	38.24	-1.33	1.56	36.43	-2.01	-0.89
4639	39.56	-1.49	1.92	36.64	-2.16	-0.64
4640	40.95	-1.66	2.33	36.91	-2.34	-0.29
4641	42.21	-1.82	2.77	37.23	-2.53	0.11
4642	43.58	-2.00	3.27	37.52	-2.73	0.58
4643	44.92	-2.18	3.82	37.85	-2.93	1.12
4644	46.25	-2.36	4.41	38.24	-3.14	1.73
4645	47.68	-2.54	5.05	38.65	-3.36	2.42
4646	49.01	-2.72	5.72	39.11	-3.56	3.19
4647	50.45	-2.90	6.44	39.63	-3.76	4.02
4648	51.92	-3.08	7.20	40.18	-3.95	4.95
4649	53.31	-3.24	7.97	40.84	-4.13	5.93
4650	54.83	-3.41	8.80	41.50	-4.28	6.97
4651	56.35	-3.57	9.63	42.26	-4.41	8.09
4652	57.91	-3.73	10.50	43.12	-4.51	9.25
4653	59.53	-3.88	11.37	44.00	-4.58	10.47
4654	61.19	-4.03	12.28	44.96	-4.63	11.71
4655	62.90	-4.18	13.20	45.96	-4.63	13.00
4656	64.65	-4.32	14.13	47.03	-4.60	14.31
4657	66.43	-4.46	15.07	48.15	-4.54	15.65
4658	68.23	-4.59	16.02	49.28	-4.43	16.96
4659	70.01	-4.71	16.95	50.46	-4.30	18.29
4660	71.83	-4.83	17.87	51.61	-4.12	19.60
4661	73.54	-4.92	18.74	52.86	-3.92	20.90
4662	75.26	-4.99	19.61	54.03	-3.68	22.14
4663	76.97	-5.05	20.45	55.24	-3.41	23.38
4664	78.68	-5.09	21.28	56.45	-3.12	24.58
4665	80.31	-5.08	22.08	57.62	-2.79	25.72
4666	81.96	-5.06	22.87	58.81	-2.45	26.86
4667	83.54	-4.99	23.62	59.95	-2.09	27.94
4668	85.13	-4.89	24.35	61.12	-1.72	28.97
4669	86.65	-4.74	25.05	62.18	-1.33	29.97
4670	88.12	-4.56	25.72	63.31	-0.93	30.92
4671	89.53	-4.33	26.35	64.33	-0.52	31.83
4672	90.93	-4.05	26.96	65.32	-0.11	32.69
4673	92.22	-3.73	27.53	66.35	0.29	33.52
4674	93.45	-3.36	28.07	67.20	0.71	34.29
4675	94.66	-2.95	28.58	68.15	1.12	35.05
4676	95.67	-2.49	29.04	68.95	1.53	35.74
4677	96.72	-2.00	29.49	69.75	1.92	36.40
4678	97.61	-1.46	29.91	70.47	2.31	37.02
4679	98.44	-0.91	30.31	71.17	2.70	37.58
4680	99.13	-0.34	30.68	71.75	3.07	38.07
4681	99.75	0.22	30.98	72.33	3.42	38.54
4682	100.25	0.76	31.21	72.78	3.77	38.94
4683	100.71	1.27	31.39	73.21	4.10	39.29
4684	101.05	1.73	31.49	73.55	4.42	39.62
4685	101.31	2.14	31.52	73.84	4.71	39.88
4686	101.45	2.50	31.49	74.04	4.98	40.11
4687	101.55	2.79	31.41	74.16	5.24	40.30
4688	101.54	3.02	31.26	74.29	5.46	40.44
4689	101.45	3.18	31.06	74.23	5.67	40.54
4690	101.28	3.28	30.81	74.22	5.84	40.61
4691	100.99	3.32	30.50	74.08	5.99	40.63
4692	100.65	3.29	30.16	73.91	6.10	40.63
4693	100.19	3.20	29.76	73.66	6.19	40.56
4694	99.69	3.06	29.33	73.37	6.25	40.47
4695	99.06	2.86	28.85	73.01	6.28	40.33
4696	98.32	2.62	28.31	72.57	6.28	40.15
4697	97.58	2.33	27.75	72.15	6.25	39.93
4698	96.65	2.01	27.13	71.55	6.19	39.64
4699	95.72	1.66	26.49	71.02	6.11	39.33
4700	94.69	1.27	25.81	70.37	5.99	38.96
4701	93.60	0.87	25.08	69.74	5.85	38.56
4702	92.44	0.45	24.33	69.01	5.69	38.09
4703	91.22	0.01	23.54	68.28	5.50	37.59
4704	89.92	-0.43	22.72	67.55	5.29	37.07
4705	88.64	-0.87	21.89	66.76	5.05	36.48
4706	87.31	-1.31	21.02	66.01	4.80	35.88
4707	85.93	-1.75	20.13	65.17	4.54	35.22
4708	84.57	-2.17	19.22	64.39	4.26	34.53
4709	83.17	-2.59	18.29	63.61	3.97	33.83
4710	81.79	-2.98	17.35	62.77	3.67	33.05
4711	80.45	-3.37	16.41	62.00	3.37	32.28
4712	79.07	-3.73	15.46	61.20	3.06	31.44
4713	77.78	-4.08	14.51	60.44	2.75	30.61
4714	76.46	-4.40	13.56	59.64	2.46	29.73
4715	75.18	-4.71	12.60	58.91	2.16	28.84
4716	73.98	-5.00	11.67	58.19	1.86	27.94
4717	72.79	-5.27	10.73	57.43	1.59	27.00
4718	71.60	-5.51	9.79	56.78	1.32	26.09
4719	70.54	-5.75	8.89	56.09	1.06	25.15
4720	69.47	-5.96	7.99	55.41	0.82	24.20
4721	68.43	-6.15	7.09	54.80	0.60	23.29
4722	67.46	-6.33	6.22	54.18	0.39	22.37
4723	66.56	-6.49	5.37	53.58	0.20	21.46
4724	65.61	-6.63	4.51	53.02	0.02	20.58
4725	64.75	-6.75	3.69	52.44	-0.13	19.71
4726	63.89	-6.85	2.87	51.94	-0.27	18.86
4727	63.09	-6.94	2.09	51.41	-0.39	18.05
4728	62.29	-7.00	1.32	50.94	-0.49	17.26
4729	61.51	-7.05	0.58	50.46	-0.57	16.49
4730	60.78	-7.08	-0.12	49.97	-0.63	15.75
4731	60.05	-7.08	-0.80	49.57	-0.69	15.06
4732	59.36	-7.07	-1.44	49.13	-0.72	14.40
4733	58.66	-7.04	-2.05	48.70	-0.75	13.76
4734	57.97	-6.99	-2.62	48.31	-0.76	13.18
4735	57.33	-6.93	-3.15	47.91	-0.77	12.63
4736	56.66	-6.85	-3.64	47.53	-0.77	12.11
4737	56.04	-6.75	-4.10	47.12	-0.76	11.64
4738	55.45	-6.65	-4.51	46.72	-0.74	11.20
4739	54.87	-6.53	-4.88	46.35	-0.73	10.79
4740	54.31	-6.41	-5.22	45.92	-0.70	10.41
4741	53.80	-6.27	-5.52	45.51	-0.68	10.09
4742	53.25	-6.13	-5.80	45.09	-0.66	9.77
4743	52.77	-5.98	-6.05	44.63	-0.64	9.47
4744	52.34	-5.83	-6.28	44.16	-0.61	9.20
4745	51.91	-5.67	-6.49	43.65	-0.59	8.95
4746	51.48	-5.50	-6.67	43.20	-0.58	8.75
4747	51.05	-5.33	-6.84	42.63	-0.56	8.50
4748	50.69	-5.16	-6.98	42.08	-0.55	8.31
4749	50.27	-4.99	-7.10	41.52	-0.54	8.12
4750	49.89	-4.82	-7.20	40.94	-0.54	7.95
4751	49.47	-4.64	-7.28	40.31	-0.53	7.78
4752	49.07	-4.46	-7.34	39.67	-0.53	7.61
4753	48.64	-4.27	-7.40	39.06	-0.54	7.46
4754	48.19	-4.08	-7.43	38.40	-0.56	7.33
4755	47.75	-3.90	-7.45	37.69	-0.57	7.17
4756	47.27	-3.71	-7.45	37.02	-0.60	7.04
4757	46.76	-3.52	-7.43	36.34	-0.64	6.92
4758	46.24	-3.33	-7.39	35.55	-0.66	6.77
4759	45.70	-3.14	-7.33	34.83	-0.71	6.66
4760	45.09	-2.95	-7.25	34.03	-0.75	6.52
