	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVR 3.c3d
	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	R_Hip_Angle	R_Ankle_Angle	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	R_Hip_Angle	R_Ankle_Angle	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	R_Hip_Angle	R_Ankle_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	Y	X	X	Y	Z	Y	X	X	Y	Z	Y	X
327	0.99	1.01	-2.76	-8.29	24.25	3.02	0.88	-3.40	-8.51	37.17	-4.28	2.32	-4.51	-7.84	23.80
328	1.14	1.00	-2.79	-8.23	24.30	3.06	0.89	-3.35	-8.55	37.20	-4.13	2.27	-4.57	-7.79	24.03
329	1.29	0.99	-2.82	-8.17	24.34	3.11	0.89	-3.30	-8.60	37.19	-3.99	2.23	-4.63	-7.73	24.25
330	1.44	0.98	-2.86	-8.10	24.38	3.16	0.88	-3.24	-8.65	37.15	-3.83	2.19	-4.67	-7.69	24.48
331	1.57	0.98	-2.90	-8.05	24.41	3.22	0.88	-3.17	-8.69	37.07	-3.68	2.14	-4.71	-7.64	24.71
332	1.70	0.97	-2.94	-7.99	24.44	3.28	0.87	-3.10	-8.74	36.97	-3.51	2.11	-4.74	-7.61	24.94
333	1.83	0.97	-2.98	-7.93	24.47	3.36	0.86	-3.02	-8.79	36.85	-3.35	2.07	-4.76	-7.58	25.18
334	1.94	0.97	-3.02	-7.88	24.49	3.45	0.84	-2.93	-8.84	36.71	-3.18	2.03	-4.78	-7.56	25.42
335	2.05	0.97	-3.07	-7.82	24.51	3.56	0.82	-2.83	-8.90	36.58	-3.01	2.00	-4.78	-7.54	25.67
336	2.14	0.97	-3.12	-7.77	24.53	3.69	0.80	-2.72	-8.95	36.45	-2.83	1.96	-4.79	-7.53	25.93
337	2.23	0.97	-3.17	-7.72	24.56	3.83	0.77	-2.61	-9.00	36.35	-2.65	1.93	-4.78	-7.52	26.20
338	2.31	0.97	-3.22	-7.67	24.58	4.01	0.74	-2.49	-9.05	36.28	-2.47	1.89	-4.77	-7.52	26.47
339	2.38	0.97	-3.27	-7.62	24.61	4.22	0.70	-2.36	-9.09	36.26	-2.28	1.86	-4.76	-7.53	26.76
340	2.44	0.97	-3.33	-7.58	24.64	4.46	0.67	-2.22	-9.14	36.29	-2.10	1.83	-4.74	-7.54	27.06
341	2.50	0.97	-3.39	-7.54	24.68	4.74	0.62	-2.08	-9.18	36.40	-1.91	1.79	-4.72	-7.55	27.36
342	2.55	0.97	-3.44	-7.49	24.72	5.06	0.58	-1.93	-9.21	36.60	-1.71	1.76	-4.70	-7.57	27.69
343	2.59	0.96	-3.50	-7.46	24.78	5.42	0.54	-1.77	-9.24	36.89	-1.52	1.72	-4.67	-7.60	28.02
344	2.62	0.96	-3.56	-7.42	24.84	5.84	0.49	-1.61	-9.27	37.31	-1.32	1.69	-4.65	-7.62	28.36
345	2.66	0.95	-3.61	-7.38	24.91	6.31	0.44	-1.45	-9.28	37.85	-1.12	1.65	-4.62	-7.65	28.71
346	2.68	0.94	-3.67	-7.35	24.99	6.84	0.40	-1.29	-9.29	38.52	-0.91	1.61	-4.60	-7.67	29.07
347	2.70	0.93	-3.72	-7.32	25.07	7.43	0.36	-1.12	-9.29	39.35	-0.71	1.57	-4.58	-7.70	29.44
348	2.72	0.93	-3.78	-7.30	25.17	8.08	0.32	-0.96	-9.27	40.33	-0.50	1.54	-4.56	-7.73	29.81
349	2.73	0.92	-3.83	-7.28	25.28	8.79	0.29	-0.79	-9.24	41.48	-0.30	1.50	-4.54	-7.76	30.19
350	2.74	0.91	-3.87	-7.26	25.39	9.58	0.26	-0.63	-9.19	42.78	-0.09	1.46	-4.52	-7.79	30.56
351	2.74	0.90	-3.92	-7.24	25.51	10.42	0.24	-0.48	-9.13	44.24	0.11	1.42	-4.51	-7.82	30.93
352	2.74	0.90	-3.96	-7.23	25.64	11.33	0.23	-0.33	-9.04	45.86	0.32	1.38	-4.50	-7.84	31.29
353	2.73	0.89	-4.00	-7.22	25.78	12.29	0.22	-0.20	-8.94	47.60	0.51	1.34	-4.50	-7.87	31.65
354	2.72	0.89	-4.04	-7.22	25.92	13.31	0.23	-0.07	-8.82	49.46	0.71	1.30	-4.50	-7.89	31.99
355	2.70	0.89	-4.07	-7.21	26.06	14.37	0.24	0.04	-8.67	51.41	0.90	1.26	-4.50	-7.91	32.31
356	2.68	0.89	-4.10	-7.22	26.21	15.48	0.26	0.14	-8.50	53.43	1.08	1.22	-4.50	-7.94	32.61
357	2.65	0.89	-4.13	-7.22	26.37	16.61	0.29	0.22	-8.30	55.48	1.26	1.19	-4.51	-7.96	32.89
358	2.62	0.89	-4.15	-7.24	26.52	17.76	0.32	0.29	-8.08	57.54	1.43	1.15	-4.52	-7.98	33.14
359	2.59	0.90	-4.18	-7.25	26.68	18.94	0.36	0.34	-7.83	59.59	1.60	1.12	-4.53	-8.00	33.36
360	2.55	0.90	-4.19	-7.27	26.84	20.12	0.40	0.37	-7.57	61.60	1.75	1.09	-4.54	-8.02	33.55
361	2.52	0.91	-4.21	-7.29	27.00	21.31	0.43	0.39	-7.28	63.56	1.90	1.06	-4.56	-8.04	33.70
362	2.48	0.92	-4.23	-7.32	27.16	22.51	0.47	0.40	-6.98	65.44	2.05	1.03	-4.57	-8.06	33.81
363	2.44	0.93	-4.24	-7.35	27.32	23.71	0.51	0.40	-6.65	67.23	2.19	1.01	-4.59	-8.08	33.88
364	2.40	0.94	-4.25	-7.39	27.48	24.91	0.54	0.39	-6.32	68.92	2.32	0.99	-4.60	-8.10	33.92
365	2.36	0.96	-4.25	-7.43	27.63	26.10	0.57	0.36	-5.98	70.49	2.45	0.97	-4.61	-8.13	33.92
366	2.32	0.97	-4.25	-7.47	27.78	27.28	0.61	0.33	-5.64	71.95	2.57	0.95	-4.62	-8.16	33.88
367	2.29	0.98	-4.25	-7.52	27.93	28.46	0.64	0.29	-5.30	73.28	2.69	0.93	-4.62	-8.19	33.82
368	2.25	0.99	-4.25	-7.57	28.07	29.61	0.67	0.24	-4.96	74.48	2.81	0.92	-4.62	-8.22	33.72
369	2.23	1.00	-4.25	-7.63	28.20	30.74	0.71	0.18	-4.64	75.56	2.94	0.90	-4.61	-8.26	33.61
370	2.21	1.01	-4.23	-7.69	28.33	31.85	0.74	0.12	-4.33	76.52	3.07	0.89	-4.60	-8.29	33.47
371	2.20	1.02	-4.22	-7.75	28.45	32.91	0.79	0.05	-4.03	77.36	3.20	0.88	-4.58	-8.34	33.33
372	2.19	1.03	-4.20	-7.81	28.57	33.94	0.83	-0.03	-3.75	78.08	3.34	0.87	-4.55	-8.38	33.18
373	2.20	1.03	-4.18	-7.88	28.68	34.91	0.88	-0.11	-3.49	78.69	3.49	0.86	-4.51	-8.43	33.04
374	2.21	1.04	-4.15	-7.95	28.79	35.84	0.93	-0.19	-3.26	79.21	3.66	0.86	-4.47	-8.48	32.92
375	2.24	1.04	-4.12	-8.02	28.89	36.70	0.98	-0.28	-3.05	79.64	3.84	0.85	-4.42	-8.53	32.82
376	2.28	1.04	-4.08	-8.10	28.99	37.50	1.03	-0.37	-2.86	79.98	4.05	0.84	-4.37	-8.59	32.76
377	2.34	1.03	-4.03	-8.17	29.10	38.25	1.07	-0.46	-2.69	80.26	4.27	0.84	-4.30	-8.65	32.74
378	2.42	1.02	-3.97	-8.25	29.21	38.93	1.09	-0.56	-2.54	80.48	4.53	0.84	-4.23	-8.70	32.79
379	2.52	1.01	-3.91	-8.33	29.33	39.55	1.11	-0.65	-2.41	80.64	4.81	0.83	-4.15	-8.76	32.90
380	2.64	1.00	-3.83	-8.40	29.47	40.14	1.12	-0.75	-2.30	80.76	5.12	0.83	-4.07	-8.82	33.10
381	2.80	0.99	-3.75	-8.48	29.63	40.68	1.11	-0.84	-2.20	80.85	5.48	0.83	-3.97	-8.88	33.40
382	2.98	0.97	-3.65	-8.55	29.82	41.21	1.09	-0.95	-2.11	80.92	5.87	0.84	-3.87	-8.93	33.81
383	3.19	0.95	-3.54	-8.63	30.06	41.74	1.05	-1.07	-2.02	80.96	6.31	0.84	-3.76	-8.98	34.34
384	3.44	0.93	-3.43	-8.70	30.34						6.80	0.85	-3.65	-9.03	35.00
385	3.73	0.90	-3.29	-8.76	30.68						7.34	0.87	-3.52	-9.07	35.82
386	4.06	0.87	-3.15	-8.82	31.09						7.93	0.89	-3.39	-9.10	36.79
387	4.44	0.84	-3.00	-8.88	31.59						8.58	0.91	-3.26	-9.12	37.92
388	4.87	0.81	-2.83	-8.92	32.17						9.29	0.95	-3.12	-9.13	39.23
389	5.36	0.78	-2.65	-8.96	32.85						10.05	0.99	-2.97	-9.13	40.70
390	5.90	0.74	-2.46	-8.99	33.65						10.87	1.04	-2.82	-9.12	42.33
391	6.50	0.71	-2.26	-9.00	34.56						11.74	1.10	-2.67	-9.08	44.12
392	7.15	0.67	-2.06	-9.00	35.60						12.65	1.16	-2.53	-9.03	46.04
393	7.87	0.63	-1.84	-8.99	36.78						13.60	1.24	-2.39	-8.96	48.07
394	8.65	0.60	-1.63	-8.96	38.08						14.59	1.32	-2.26	-8.86	50.19
395	9.48	0.57	-1.41	-8.91	39.52						15.59	1.40	-2.13	-8.74	52.37
396	10.37	0.53	-1.19	-8.84	41.09						16.62	1.48	-2.02	-8.59	54.59
397	11.30	0.50	-0.97	-8.76	42.77						17.65	1.56	-1.91	-8.42	56.82
398	12.27	0.48	-0.77	-8.65	44.56						18.69	1.64	-1.82	-8.22	59.03
399	13.28	0.45	-0.57	-8.51	46.43						19.72	1.71	-1.73	-8.00	61.20
400	14.32	0.43	-0.38	-8.35	48.36						20.75	1.78	-1.66	-7.75	63.31
401	15.37	0.41	-0.21	-8.17	50.34						21.77	1.83	-1.59	-7.49	65.35
402	16.43	0.38	-0.05	-7.96	52.34						22.79	1.87	-1.53	-7.21	67.30
403	17.48	0.36	0.10	-7.73	54.35						23.79	1.90	-1.48	-6.91	69.14
404	18.53	0.34	0.23	-7.48	56.33						24.79	1.92	-1.44	-6.60	70.86
405	19.57	0.31	0.34	-7.21	58.28						25.78	1.93	-1.40	-6.29	72.46
406	20.58	0.28	0.44	-6.92	60.17						26.76	1.94	-1.37	-5.97	73.93
407	21.57	0.24	0.52	-6.62	62.00						27.74	1.93	-1.35	-5.66	75.27
408	22.53	0.20	0.59	-6.31	63.74						28.70	1.93	-1.33	-5.35	76.47
409	23.46	0.16	0.65	-5.99	65.39						29.65	1.92	-1.32	-5.05	77.54
410	24.36	0.11	0.69	-5.66	66.95						30.59	1.91	-1.31	-4.77	78.49
411	25.22	0.07	0.73	-5.34	68.39						31.52	1.91	-1.30	-4.50	79.30
412	26.04	0.02	0.74	-5.03	69.72						32.42	1.90	-1.29	-4.25	80.01
413	26.82	-0.03	0.75	-4.73	70.93						33.30	1.90	-1.29	-4.02	80.61
414	27.56	-0.07	0.75	-4.44	72.02						34.15	1.89	-1.29	-3.81	81.11
415	28.26	-0.11	0.73	-4.17	73.00						34.95	1.88	-1.30	-3.62	81.53
416	28.91	-0.13	0.70	-3.92	73.86						35.72	1.86	-1.31	-3.45	81.87
417	29.53	-0.15	0.67	-3.69	74.60						36.43	1.84	-1.32	-3.30	82.15
418	30.10	-0.16	0.62	-3.49	75.24						37.10	1.81	-1.34	-3.17	82.38
419	30.64	-0.15	0.57	-3.31	75.78						37.71	1.77	-1.37	-3.05	82.56
420	31.14	-0.14	0.51	-3.15	76.23						38.28	1.73	-1.41	-2.95	82.71
421	31.60	-0.12	0.44	-3.02	76.59						38.80	1.69	-1.45	-2.86	82.83
422	32.03	-0.09	0.37	-2.90	76.89						39.29	1.63	-1.51	-2.78	82.93
423	32.45	-0.05	0.29	-2.81	77.12						39.76	1.58	-1.57	-2.71	83.01
424	32.85	-0.01	0.20	-2.73	77.30						40.23	1.51	-1.65	-2.64	83.09
425	33.25	0.03	0.11	-2.66	77.45										
426	33.66	0.08	0.00	-2.59	77.56										
