	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DL 3.c3d
	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	L_Hip_Angle	R_Hip_Angle	L_Ankle_Angle	R_Ankle_Angle	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	L_Hip_Angle	R_Hip_Angle	L_Ankle_Angle	R_Ankle_Angle	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	R_Knee_Angle	R_Knee_Angle	R_Knee_Angle	L_Hip_Angle	R_Hip_Angle	L_Ankle_Angle	R_Ankle_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	Y	Y	X	X	X	Y	Z	X	Y	Z	Y	Y	X	X	X	Y	Z	X	Y	Z	Y	Y	X	X
1	6.66	-2.12	0.37	8.39	-1.57	0.79	-10.12	-4.00	43.56	36.36	2.81	-3.29	-0.85	10.78	-0.05	-0.71	-11.05	-1.41	37.24	37.08	8.82	-1.28	-0.32	10.13	-1.41	0.63	-8.76	-5.37	40.37	32.14
2	7.43	-2.11	0.39	9.00	-1.60	0.73	-10.19	-4.07	43.92	36.66	3.38	-3.31	-0.82	11.26	-0.09	-0.60	-11.11	-1.52	37.50	37.33	9.59	-1.29	-0.21	10.79	-1.42	0.60	-8.83	-5.47	40.68	32.41
3	8.26	-2.11	0.41	9.68	-1.62	0.68	-10.27	-4.15	44.34	37.00	4.02	-3.33	-0.79	11.80	-0.12	-0.50	-11.17	-1.64	37.82	37.63	10.43	-1.30	-0.09	11.52	-1.44	0.57	-8.91	-5.56	41.05	32.74
4	9.16	-2.11	0.44	10.42	-1.64	0.62	-10.34	-4.24	44.82	37.41	4.71	-3.34	-0.76	12.40	-0.16	-0.39	-11.22	-1.77	38.19	37.98	11.35	-1.31	0.03	12.31	-1.45	0.53	-8.99	-5.67	41.49	33.13
5	10.14	-2.11	0.46	11.22	-1.65	0.57	-10.41	-4.34	45.38	37.88	5.48	-3.36	-0.73	13.08	-0.20	-0.27	-11.29	-1.92	38.64	38.40	12.35	-1.32	0.16	13.17	-1.47	0.51	-9.07	-5.78	42.01	33.59
6	11.20	-2.10	0.49	12.09	-1.65	0.53	-10.47	-4.45	46.02	38.42	6.31	-3.36	-0.70	13.84	-0.24	-0.16	-11.35	-2.07	39.16	38.88	13.45	-1.32	0.30	14.11	-1.49	0.48	-9.15	-5.89	42.62	34.14
7	12.33	-2.10	0.52	13.04	-1.65	0.49	-10.53	-4.57	46.75	39.05	7.23	-3.37	-0.66	14.67	-0.27	-0.05	-11.41	-2.24	39.76	39.43	14.63	-1.33	0.44	15.12	-1.50	0.45	-9.23	-6.00	43.32	34.76
8	13.55	-2.10	0.56	14.06	-1.65	0.46	-10.57	-4.70	47.56	39.75	8.22	-3.36	-0.63	15.60	-0.30	0.07	-11.46	-2.41	40.46	40.07	15.91	-1.33	0.59	16.22	-1.51	0.43	-9.31	-6.13	44.12	35.49
9	14.85	-2.10	0.59	15.17	-1.63	0.43	-10.60	-4.85	48.47	40.54	9.29	-3.35	-0.59	16.61	-0.33	0.18	-11.52	-2.60	41.26	40.79	17.28	-1.32	0.74	17.40	-1.53	0.41	-9.38	-6.25	45.03	36.31
10	16.24	-2.10	0.63	16.36	-1.61	0.40	-10.62	-5.00	49.47	41.43	10.44	-3.33	-0.55	17.71	-0.35	0.29	-11.57	-2.80	42.16	41.61	18.73	-1.32	0.89	18.66	-1.54	0.39	-9.45	-6.38	46.05	37.24
11	17.70	-2.09	0.67	17.63	-1.58	0.38	-10.63	-5.16	50.57	42.41	11.68	-3.30	-0.51	18.91	-0.37	0.39	-11.61	-3.02	43.17	42.52	20.28	-1.31	1.05	20.00	-1.55	0.37	-9.51	-6.51	47.19	38.28
12	19.25	-2.08	0.71	18.98	-1.54	0.37	-10.62	-5.34	51.77	43.48	13.00	-3.26	-0.46	20.20	-0.38	0.49	-11.65	-3.24	44.29	43.53	21.91	-1.30	1.20	21.42	-1.55	0.35	-9.57	-6.64	48.43	39.44
13	20.87	-2.07	0.75	20.43	-1.50	0.36	-10.60	-5.52	53.06	44.65	14.41	-3.21	-0.42	21.58	-0.39	0.57	-11.68	-3.47	45.52	44.64	23.62	-1.28	1.35	22.92	-1.55	0.33	-9.62	-6.78	49.79	40.70
14	22.58	-2.06	0.80	21.96	-1.44	0.35	-10.56	-5.72	54.42	45.90	15.90	-3.15	-0.37	23.06	-0.38	0.65	-11.70	-3.72	46.87	45.85	25.40	-1.27	1.50	24.50	-1.55	0.30	-9.65	-6.91	51.25	42.07
15	24.35	-2.05	0.84	23.57	-1.39	0.34	-10.51	-5.92	55.85	47.22	17.47	-3.08	-0.32	24.63	-0.38	0.72	-11.72	-3.97	48.31	47.15	27.25	-1.27	1.65	26.16	-1.55	0.27	-9.68	-7.05	52.81	43.54
16	26.18	-2.03	0.87	25.26	-1.33	0.33	-10.45	-6.12	57.33	48.60	19.13	-2.99	-0.27	26.29	-0.36	0.77	-11.72	-4.23	49.85	48.54	29.16	-1.27	1.78	27.88	-1.54	0.23	-9.70	-7.19	54.44	45.09
17	28.07	-2.02	0.90	27.03	-1.27	0.31	-10.37	-6.33	58.84	50.01	20.86	-2.90	-0.22	28.03	-0.35	0.80	-11.71	-4.49	51.47	50.00	31.11	-1.28	1.90	29.66	-1.54	0.18	-9.71	-7.32	56.13	46.70
18	30.01	-2.02	0.92	28.86	-1.22	0.28	-10.27	-6.54	60.35	51.44	22.66	-2.81	-0.17	29.83	-0.33	0.82	-11.69	-4.76	53.15	51.52	33.10	-1.30	2.00	31.49	-1.53	0.13	-9.70	-7.45	57.85	48.36
19	31.98	-2.03	0.93	30.74	-1.18	0.24	-10.16	-6.75	61.85	52.87	24.53	-2.71	-0.11	31.70	-0.30	0.81	-11.66	-5.04	54.86	53.07	35.12	-1.34	2.08	33.36	-1.53	0.06	-9.68	-7.58	59.59	50.05
20	33.97	-2.05	0.94	32.68	-1.14	0.18	-10.05	-6.96	63.31	54.26	26.46	-2.62	-0.06	33.62	-0.28	0.78	-11.61	-5.31	56.59	54.64	37.14	-1.40	2.15	35.26	-1.53	-0.02	-9.66	-7.70	61.32	51.73
21	35.98	-2.09	0.94	34.65	-1.12	0.12	-9.92	-7.16	64.72	55.61	28.44	-2.53	-0.01	35.57	-0.27	0.74	-11.54	-5.59	58.30	56.21	39.16	-1.48	2.19	37.18	-1.54	-0.10	-9.62	-7.81	63.03	53.39
22	38.00	-2.15	0.93	36.64	-1.12	0.05	-9.79	-7.35	66.06	56.89	30.45	-2.46	0.05	37.54	-0.26	0.67	-11.47	-5.86	59.97	57.74	41.17	-1.58	2.22	39.11	-1.56	-0.20	-9.57	-7.92	64.69	55.01
23	40.01	-2.23	0.91	38.64	-1.14	-0.04	-9.66	-7.53	67.33	58.10	32.49	-2.40	0.10	39.52	-0.26	0.59	-11.37	-6.14	61.58	59.24	43.17	-1.70	2.23	41.03	-1.60	-0.29	-9.51	-8.01	66.29	56.57
24	42.00	-2.32	0.89	40.65	-1.19	-0.13	-9.53	-7.69	68.52	59.23	34.56	-2.35	0.15	41.50	-0.27	0.50	-11.26	-6.41	63.13	60.67	45.13	-1.85	2.22	42.95	-1.65	-0.39	-9.45	-8.10	67.81	58.06
25	43.98	-2.44	0.87	42.65	-1.25	-0.23	-9.41	-7.84	69.63	60.28	36.63	-2.33	0.20	43.46	-0.29	0.39	-11.13	-6.67	64.58	62.03	47.07	-2.01	2.20	44.84	-1.71	-0.49	-9.38	-8.17	69.26	59.47
26	45.92	-2.57	0.84	44.63	-1.34	-0.33	-9.29	-7.97	70.66	61.24	38.71	-2.33	0.26	45.40	-0.33	0.29	-10.99	-6.94	65.95	63.32	48.97	-2.19	2.17	46.71	-1.79	-0.59	-9.31	-8.24	70.61	60.80
27	47.84	-2.71	0.81	46.59	-1.44	-0.44	-9.19	-8.08	71.61	62.12	40.78	-2.35	0.31	47.30	-0.38	0.18	-10.83	-7.20	67.21	64.52	50.82	-2.39	2.13	48.55	-1.89	-0.69	-9.24	-8.30	71.87	62.03
28	49.71	-2.84	0.79	48.50	-1.56	-0.55	-9.10	-8.18	72.48	62.92	42.84	-2.38	0.36	49.17	-0.44	0.07	-10.66	-7.45	68.38	65.63	52.64	-2.59	2.07	50.35	-1.99	-0.78	-9.17	-8.34	73.04	63.17
29	51.52	-2.98	0.76	50.37	-1.69	-0.67	-9.03	-8.26	73.28	63.65	44.87	-2.43	0.40	51.00	-0.53	-0.04	-10.47	-7.71	69.46	66.66	54.41	-2.79	2.01	52.10	-2.11	-0.88	-9.10	-8.38	74.12	64.22
30	53.29	-3.10	0.73	52.19	-1.82	-0.79	-8.98	-8.32	74.02	64.32	46.86	-2.49	0.45	52.78	-0.62	-0.14	-10.28	-7.95	70.44	67.61	56.14	-2.98	1.94	53.81	-2.23	-0.97	-9.03	-8.42	75.10	65.18
31	54.99	-3.21	0.71	53.94	-1.96	-0.92	-8.95	-8.36	74.70	64.93	48.81	-2.56	0.48	54.51	-0.73	-0.24	-10.07	-8.20	71.34	68.47	57.82	-3.17	1.86	55.48	-2.36	-1.07	-8.97	-8.44	75.99	66.05
32	56.63	-3.30	0.70	55.63	-2.10	-1.05	-8.94	-8.39	75.34	65.50	50.71	-2.63	0.52	56.20	-0.84	-0.35	-9.86	-8.44	72.16	69.26	59.46	-3.33	1.78	57.08	-2.48	-1.17	-8.92	-8.47	76.81	66.85
33	58.20	-3.37	0.69	57.24	-2.23	-1.17	-8.96	-8.41	75.92	66.03	52.54	-2.70	0.54	57.83	-0.97	-0.45	-9.64	-8.68	72.91	69.98	61.05	-3.48	1.70	58.64	-2.60	-1.26	-8.87	-8.49	77.54	67.57
34	59.70	-3.42	0.70	58.77	-2.36	-1.30	-8.99	-8.42	76.46	66.53	54.30	-2.77	0.57	59.42	-1.09	-0.55	-9.42	-8.92	73.59	70.63	62.59	-3.61	1.63	60.13	-2.71	-1.35	-8.84	-8.51	78.21	68.22
35	61.13	-3.46	0.72	60.23	-2.49	-1.41	-9.04	-8.43	76.97	67.01	55.97	-2.84	0.60	60.95	-1.22	-0.66	-9.20	-9.15	74.21	71.22	64.08	-3.71	1.56	61.57	-2.81	-1.44	-8.81	-8.54	78.81	68.81
36	62.48	-3.48	0.76	61.60	-2.61	-1.51	-9.11	-8.44	77.44	67.46	57.57	-2.90	0.63	62.43	-1.35	-0.76	-8.99	-9.37	74.78	71.77	65.53	-3.79	1.50	62.95	-2.90	-1.52	-8.78	-8.56	79.35	69.35
37	63.76	-3.48	0.82	62.89	-2.72	-1.60	-9.20	-8.46	77.88	67.91	59.08	-2.95	0.67	63.87	-1.47	-0.86	-8.79	-9.60	75.29	72.26	66.92	-3.85	1.45	64.27	-2.98	-1.60	-8.77	-8.60	79.84	69.84
38	64.98	-3.48	0.89	64.11	-2.83	-1.68	-9.30	-8.48	78.29	68.34	60.50	-3.00	0.71	65.25	-1.58	-0.96	-8.59	-9.82	75.76	72.71	68.26	-3.88	1.41	65.54	-3.05	-1.66	-8.76	-8.64	80.28	70.28
39	66.12	-3.48	0.98	65.26	-2.93	-1.75	-9.40	-8.51	78.68	68.76	61.84	-3.05	0.75	66.59	-1.69	-1.05	-8.40	-10.03	76.19	73.13	69.54	-3.90	1.39	66.76	-3.10	-1.72	-8.94	-8.48	80.68	70.69
40	67.21	-3.47	1.08	66.35	-3.02	-1.80	-9.76	-8.29	79.04	69.18	63.10	-3.10	0.81	67.89	-1.79	-1.14	-8.22	-10.24	76.58	73.51	70.77	-3.91	1.38	67.92	-3.14	-1.77	-8.96	-8.54	81.05	71.06
41	68.23	-3.47	1.19	67.37	-3.11	-1.84	-9.88	-8.34	79.37	69.59	64.28	-3.15	0.87	69.14	-1.88	-1.23	-8.05	-10.45	76.93	73.87	71.95	-3.91	1.38	69.03	-3.17	-1.81	-8.98	-8.61	81.38	71.40
42	69.21	-3.47	1.31	68.34	-3.19	-1.88	-9.84	-8.59	79.68	69.98	65.39	-3.19	0.93	70.34	-1.97	-1.31	-7.34	-11.17	77.26	74.19	73.07	-3.90	1.39	70.10	-3.19	-1.84	-9.01	-8.70	81.69	71.72
43	70.14	-3.48	1.42	69.26	-3.26	-1.90	-9.94	-8.69	79.98	70.37	66.44	-3.24	1.00	71.51	-2.05	-1.39	-7.18	-11.38	77.55	74.50	74.14	-3.89	1.41	71.14	-3.20	-1.87	-8.96	-8.91	81.98	72.02
44	71.02	-3.50	1.53	70.14	-3.33	-1.93	-10.03	-8.82	80.25	70.74	67.44	-3.29	1.07	72.64	-2.12	-1.47	-7.03	-11.59	77.82	74.79	75.16	-3.88	1.44	72.13	-3.21	-1.89	-9.01	-9.01	82.25	72.30
45	71.87	-3.52	1.64	70.99	-3.38	-1.95	-10.11	-8.96	80.51	71.10	68.38	-3.34	1.13	73.73	-2.19	-1.54	-6.89	-11.79	78.07	75.06	76.14	-3.88	1.47	73.09	-3.21	-1.91	-9.08	-9.12	82.51	72.56
46	72.68	-3.56	1.74	71.82	-3.43	-1.98	-10.19	-9.13	80.75	71.45	69.29	-3.39	1.19	74.78	-2.25	-1.62	-6.76	-11.97	78.30	75.31	77.07	-3.89	1.49	74.02	-3.20	-1.93	-9.14	-9.24	82.75	72.81
47	73.47	-3.61	1.82	72.62	-3.47	-2.01	-10.25	-9.31	80.97	71.78	70.16	-3.45	1.25	75.80	-2.31	-1.70	-6.64	-12.15	78.51	75.55	77.95	-3.91	1.51	74.93	-3.20	-1.94	-9.21	-9.37	82.98	73.05
48	74.23	-3.67	1.90	73.41	-3.51	-2.05	-10.30	-9.50	81.19	72.09	70.99	-3.51	1.30	76.79	-2.37	-1.78	-6.53	-12.32	78.71	75.79	78.80	-3.94	1.53	75.82	-3.19	-1.95	-9.28	-9.50	83.21	73.28
49	74.96	-3.74	1.96	74.18	-3.53	-2.10	-10.33	-9.71	81.39	72.38	71.80	-3.57	1.34	77.75	-2.43	-1.87	-6.43	-12.48	78.89	76.01	79.62	-3.99	1.54	76.68	-3.19	-1.97	-9.34	-9.64	83.42	73.50
50	75.68	-3.81	2.01	74.95	-3.55	-2.16	-10.36	-9.93	81.58	72.66	72.59	-3.63	1.37	78.68	-2.48	-1.96	-6.34	-12.62	79.07	76.23	80.41	-4.05	1.53	77.53	-3.19	-1.98	-9.41	-9.79	83.63	73.71
51	76.38	-3.90	2.05	75.71	-3.56	-2.23	-10.38	-10.15	81.76	72.92	73.35	-3.71	1.41	79.58	-2.53	-2.06	-6.25	-12.76	79.24	76.44	81.17	-4.12	1.52	78.36	-3.20	-1.99	-9.47	-9.95	83.83	73.91
52	77.06	-3.99	2.09	76.46	-3.57	-2.31	-9.31	-11.45	81.93	73.16	74.10	-3.78	1.44	80.45	-2.59	-2.17	-6.17	-12.89	79.40	76.65	81.91	-4.20	1.51	79.19	-3.21	-2.01	-9.53	-10.11	84.03	74.10
53	77.74	-4.10	2.12	77.21	-3.57	-2.39	-9.30	-11.70	82.09	73.39	74.82	-3.87	1.46	81.30	-2.64	-2.29	-5.45	-13.64	79.55	76.86	82.63	-4.29	1.48	79.99	-3.23	-2.02	-9.58	-10.27	84.22	74.29
54	78.39	-4.20	2.14	77.95	-3.57	-2.48	-9.29	-11.94	82.25	73.61	75.54	-3.96	1.49	82.13	-2.68	-2.41	-5.36	-13.77	79.70	77.06	83.34	-4.39	1.45	80.79	-3.26	-2.04	-9.62	-10.44	84.40	74.47
55	79.04	-4.32	2.16	78.69	-3.57	-2.56	-9.28	-12.18	82.40	73.82	76.24	-4.06	1.51	82.94	-2.73	-2.54	-5.29	-13.88	79.85	77.26	84.03	-4.50	1.41	81.58	-3.29	-2.05	-9.66	-10.61	84.58	74.65
56	79.68	-4.44	2.19	79.42	-3.56	-2.65	-9.28	-12.41	82.54	74.01	76.93	-4.16	1.53	83.72	-2.78	-2.67	-5.22	-13.99	79.99	77.46	84.71	-4.62	1.36	82.35	-3.34	-2.06	-9.70	-10.80	84.76	74.83
57	80.31	-4.56	2.21	80.15	-3.56	-2.73	-10.40	-11.51	82.68	74.20	77.61	-4.26	1.55	84.48	-2.82	-2.80	-5.16	-14.09	80.14	77.65	85.38	-4.73	1.32	83.12	-3.40	-2.07	-9.72	-10.98	84.93	75.00
58	80.94	-4.69	2.24	80.86	-3.56	-2.80	-10.40	-11.72	82.82	74.38	78.27	-4.37	1.57	85.22	-2.87	-2.93	-5.85	-13.45	80.28	77.84	86.04	-4.85	1.28	83.87	-3.48	-2.08	-9.75	-11.18	85.10	75.18
59	81.56	-4.81	2.26	81.56	-3.57	-2.86	-10.41	-11.92	82.95	74.54	78.93	-4.48	1.59	85.94	-2.91	-3.07	-5.83	-13.51	80.43	78.03	86.70	-4.96	1.23	84.61	-3.56	-2.08	-9.76	-11.38	85.26	75.35
60	82.17	-4.94	2.29	82.25	-3.59	-2.92	-10.41	-12.12	83.07	74.71	79.58	-4.58	1.59	86.64	-2.96	-3.20	-5.81	-13.58	80.57	78.22	87.35	-5.07	1.19	85.34	-3.66	-2.08	-9.77	-11.59	85.42	75.52
61	82.77	-5.07	2.32	82.92	-3.61	-2.97	-10.43	-12.30	83.20	74.87	80.22	-4.69	1.60	87.32	-3.00	-3.32	-5.81	-13.64	80.71	78.40	87.99	-5.18	1.15	86.06	-3.77	-2.08	-9.77	-11.81	85.57	75.69
62	83.37	-5.19	2.35	83.58	-3.65	-3.00	-10.44	-12.47	83.31	75.02	80.85	-4.80	1.59	87.97	-3.05	-3.44	-5.82	-13.69	80.85	78.58	88.63	-5.28	1.12	86.76	-3.89	-2.08	-9.77	-12.04	85.73	75.87
63	83.97	-5.30	2.37	84.22	-3.70	-3.03	-10.46	-12.64	83.43	75.16	81.48	-4.90	1.58	88.61	-3.10	-3.55	-5.83	-13.75	81.00	78.75	89.26	-5.38	1.09	87.45	-4.02	-2.07	-9.77	-12.28	85.88	76.04
64	84.56	-5.41	2.39	84.85	-3.75	-3.06	-10.48	-12.80	83.54	75.31	82.09	-4.99	1.55	89.22	-3.15	-3.66	-5.85	-13.81	81.14	78.92	89.88	-5.46	1.06	88.12	-4.15	-2.06	-9.76	-12.52	86.03	76.22
65	85.14	-5.51	2.41	85.45	-3.82	-3.08	-10.49	-12.94	83.65	75.45	82.70	-5.09	1.52	89.82	-3.20	-3.75	-5.87	-13.86	81.28	79.09	90.50	-5.54	1.03	88.78	-4.29	-2.05	-9.74	-12.77	86.18	76.39
66	85.72	-5.60	2.42	86.05	-3.89	-3.10	-10.51	-13.08	83.75	75.58	83.30	-5.17	1.48	90.40	-3.26	-3.84	-5.89	-13.92	81.41	79.25	91.11	-5.61	1.01	89.43	-4.43	-2.04	-9.73	-13.03	86.32	76.57
67	86.29	-5.68	2.42	86.62	-3.98	-3.11	-10.53	-13.22	83.85	75.71	83.89	-5.25	1.44	90.96	-3.31	-3.92	-5.92	-13.99	81.55	79.41	91.71	-5.66	0.98	90.06	-4.57	-2.02	-9.71	-13.29	86.47	76.75
68	86.85	-5.74	2.42	87.19	-4.06	-3.13	-10.55	-13.35	83.95	75.84	84.48	-5.32	1.38	91.51	-3.36	-3.99	-5.95	-14.06	81.68	79.57	92.30	-5.71	0.96	90.68	-4.71	-2.00	-9.70	-13.55	86.61	76.93
69	87.40	-5.79	2.41	87.74	-4.16	-3.15	-10.56	-13.47	84.05	75.97	85.05	-5.39	1.33	92.04	-3.42	-4.05	-5.97	-14.13	81.81	79.72	92.88	-5.74	0.94	91.28	-4.83	-1.98	-9.68	-13.82	86.75	77.10
70	87.94	-5.83	2.39	88.28	-4.25	-3.18	-10.57	-13.59	84.14	76.10	85.61	-5.45	1.27	92.55	-3.47	-4.10	-6.00	-14.21	81.93	79.86	93.45	-5.77	0.92	91.87	-4.94	-1.96	-9.66	-14.08	86.89	77.28
71	88.47	-5.86	2.37	88.80	-4.35	-3.20	-10.57	-13.71	84.22	76.22	86.17	-5.50	1.21	93.06	-3.52	-4.15	-6.02	-14.29	82.05	80.01	94.02	-5.79	0.90	92.45	-5.04	-1.94	-9.65	-14.35	87.03	77.46
72	89.00	-5.87	2.34	89.32	-4.44	-3.23	-10.57	-13.82	84.31	76.34	86.71	-5.54	1.16	93.55	-3.57	-4.18	-6.05	-14.39	82.17	80.15	94.57	-5.79	0.87	93.02	-5.13	-1.91	-9.63	-14.61	87.16	77.64
73	89.50	-5.88	2.30	89.82	-4.54	-3.27	-10.56	-13.94	84.39	76.47	87.24	-5.58	1.11	94.03	-3.62	-4.20	-6.07	-14.49	82.28	80.28	95.12	-5.79	0.85	93.57	-5.19	-1.87	-9.62	-14.88	87.30	77.81
74	90.00	-5.87	2.25	90.31	-4.62	-3.30	-10.55	-14.05	84.47	76.58	87.76	-5.61	1.07	94.50	-3.66	-4.22	-6.10	-14.60	82.39	80.41	95.65	-5.79	0.82	94.11	-5.24	-1.84	-9.62	-15.13	87.43	77.99
75	90.48	-5.85	2.20	90.80	-4.70	-3.34	-10.53	-14.16	84.54	76.70	88.27	-5.63	1.03	94.96	-3.70	-4.22	-6.12	-14.71	82.49	80.54	96.18	-5.77	0.78	94.64	-5.27	-1.80	-9.62	-15.38	87.56	78.16
76	90.95	-5.82	2.14	91.27	-4.77	-3.37	-10.51	-14.27	84.62	76.82	88.77	-5.64	1.00	95.41	-3.74	-4.22	-6.15	-14.83	82.59	80.67	96.69	-5.75	0.74	95.15	-5.28	-1.75	-9.62	-15.63	87.69	78.33
77	91.41	-5.79	2.08	91.73	-4.83	-3.40	-10.48	-14.38	84.69	76.93	89.25	-5.65	0.98	95.85	-3.78	-4.21	-6.18	-14.96	82.69	80.79	97.20	-5.73	0.69	95.66	-5.27	-1.70	-9.62	-15.86	87.82	78.50
78	91.85	-5.75	2.00	92.19	-4.87	-3.43	-10.44	-14.49	84.75	77.04	89.73	-5.65	0.97	96.27	-3.82	-4.19	-6.22	-15.10	82.78	80.90	97.69	-5.71	0.64	96.15	-5.25	-1.65	-9.63	-16.08	87.94	78.67
79	92.28	-5.70	1.93	92.63	-4.91	-3.46	-10.41	-14.60	84.82	77.15	90.19	-5.65	0.97	96.69	-3.86	-4.17	-6.26	-15.23	82.87	81.02	98.18	-5.69	0.58	96.63	-5.21	-1.60	-9.64	-16.29	88.07	78.83
80	92.70	-5.66	1.85	93.06	-4.93	-3.49	-10.36	-14.71	84.88	77.26	90.63	-5.64	0.97	97.10	-3.90	-4.13	-6.30	-15.37	82.96	81.13	98.66	-5.67	0.51	97.09	-5.16	-1.55	-9.66	-16.49	88.19	78.99
81	93.11	-5.61	1.76	93.49	-4.95	-3.51	-10.31	-14.81	84.95	77.36	91.07	-5.63	0.98	97.49	-3.94	-4.10	-6.36	-15.51	83.05	81.24	99.12	-5.65	0.43	97.54	-5.10	-1.50	-9.67	-16.68	88.32	79.14
82	93.50	-5.57	1.67	93.90	-4.95	-3.53	-10.26	-14.91	85.01	77.46	91.49	-5.61	1.00	97.88	-3.99	-4.06	-6.41	-15.65	83.14	81.34	99.58	-5.63	0.35	97.98	-5.03	-1.44	-9.69	-16.85	88.44	79.30
83	93.88	-5.53	1.58	94.30	-4.94	-3.55	-10.20	-15.01	85.07	77.56	91.91	-5.60	1.03	98.25	-4.03	-4.01	-6.48	-15.79	83.22	81.44	100.02	-5.62	0.25	98.41	-4.96	-1.39	-9.70	-17.01	88.56	79.45
84	94.25	-5.49	1.49	94.69	-4.93	-3.57	-10.14	-15.10	85.13	77.65	92.31	-5.57	1.07	98.61	-4.08	-3.97	-6.54	-15.93	83.31	81.53	100.46	-5.61	0.16	98.82	-4.88	-1.35	-9.72	-17.15	88.67	79.59
85	94.61	-5.45	1.39	95.07	-4.90	-3.58	-10.08	-15.19	85.19	77.74	92.70	-5.55	1.11	98.96	-4.13	-3.92	-6.62	-16.06	83.39	81.62	100.88	-5.60	0.05	99.22	-4.81	-1.31	-9.74	-17.28	88.79	79.73
