	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d
391	26.27	-2.13	1.02	23.38	-1.24	1.08	-7.80	-8.90	56.39	46.90	5.43	-2.52	0.72	5.43	1.89	-3.21	-9.15	-4.21	45.14	36.00	38.48	-1.76	0.38	35.78	-0.22	-1.62	-7.02	-8.71	66.59	58.86
392	27.80	-2.19	1.11	24.91	-1.34	1.18	-7.81	-8.92	57.99	48.60	6.06	-2.58	0.84	6.08	1.81	-3.02	-9.22	-4.22	45.21	36.15	40.29	-1.81	0.49	37.61	-0.32	-1.58	-6.83	-8.84	68.68	60.91
393	29.38	-2.26	1.18	26.50	-1.44	1.25	-7.82	-8.94	59.71	50.41	6.74	-2.63	0.95	6.76	1.72	-2.82	-9.28	-4.23	45.29	36.32	42.10	-1.87	0.61	39.45	-0.42	-1.56	-6.62	-8.98	70.73	62.92
394	30.99	-2.34	1.24	28.14	-1.52	1.30	-7.80	-8.97	61.53	52.30	7.44	-2.68	1.06	7.47	1.63	-2.62	-9.34	-4.24	45.40	36.50	43.89	-1.96	0.73	41.28	-0.53	-1.55	-6.40	-9.12	72.72	64.87
395	32.64	-2.42	1.29	29.82	-1.60	1.32	-7.78	-9.00	63.45	54.25	8.19	-2.72	1.17	8.21	1.53	-2.42	-9.40	-4.26	45.53	36.72	45.66	-2.06	0.85	43.10	-0.65	-1.54	-6.17	-9.27	74.63	66.75
396	34.30	-2.50	1.32	31.52	-1.67	1.32	-7.73	-9.04	65.42	56.25	8.97	-2.76	1.27	8.98	1.43	-2.21	-9.45	-4.27	45.71	36.97	47.41	-2.17	0.97	44.90	-0.79	-1.53	-5.93	-9.43	76.44	68.53
397	35.97	-2.60	1.33	33.25	-1.73	1.29	-7.67	-9.08	67.43	58.25	9.80	-2.80	1.37	9.79	1.33	-2.01	-9.50	-4.29	45.92	37.28	49.14	-2.31	1.09	46.68	-0.94	-1.52	-5.68	-9.60	78.14	70.21
398	37.65	-2.69	1.33	34.98	-1.77	1.24	-7.60	-9.13	69.45	60.25	10.67	-2.84	1.47	10.63	1.23	-1.81	-9.55	-4.31	46.19	37.64	50.84	-2.47	1.21	48.43	-1.11	-1.51	-5.42	-9.78	79.72	71.76
399	39.32	-2.79	1.32	36.71	-1.79	1.17	-7.51	-9.20	71.46	62.21	11.58	-2.88	1.56	11.51	1.12	-1.61	-9.59	-4.33	46.52	38.06	52.51	-2.64	1.32	50.15	-1.30	-1.50	-5.16	-9.97	81.17	73.19
400	40.97	-2.90	1.31	38.44	-1.80	1.08	-7.41	-9.26	73.43	64.12	12.54	-2.91	1.65	12.43	1.02	-1.41	-9.63	-4.35	46.91	38.57	54.15	-2.83	1.42	51.84	-1.50	-1.50	-4.90	-10.16	82.49	74.50
401	42.61	-3.00	1.29	40.15	-1.79	0.97	-7.30	-9.34	75.34	65.96	13.55	-2.95	1.73	13.40	0.92	-1.22	-9.67	-4.37	47.39	39.17	55.76	-3.04	1.51	53.50	-1.71	-1.49	-4.64	-10.36	83.68	75.67
402	44.23	-3.12	1.28	41.85	-1.76	0.85	-7.17	-9.44	77.17	67.72	14.61	-2.99	1.80	14.43	0.81	-1.04	-9.70	-4.40	47.95	39.87	57.33	-3.26	1.59	55.12	-1.94	-1.49	-4.39	-10.57	84.73	76.71
403	45.82	-3.23	1.27	43.52	-1.71	0.72	-7.04	-9.54	78.90	69.37	15.73	-3.03	1.86	15.50	0.71	-0.86	-9.72	-4.42	48.60	40.68	58.88	-3.49	1.65	56.71	-2.19	-1.50	-4.14	-10.78	85.66	77.63
404	47.39	-3.35	1.26	45.17	-1.65	0.57	-6.90	-9.66	80.52	70.91	16.91	-3.08	1.92	16.64	0.62	-0.69	-9.74	-4.44	49.36	41.61	60.38	-3.73	1.71	58.25	-2.44	-1.52	-3.90	-11.00	86.46	78.42
405	48.94	-3.48	1.26	46.79	-1.56	0.42	-6.75	-9.79	82.01	72.33	18.15	-3.12	1.97	17.84	0.53	-0.54	-9.76	-4.47	50.24	42.68	61.84	-3.97	1.75	59.75	-2.70	-1.54	-3.67	-11.22	87.15	79.10
406	50.46	-3.62	1.27	48.38	-1.45	0.25	-6.59	-9.94	83.37	73.62	19.45	-3.17	2.01	19.11	0.44	-0.39	-9.77	-4.49	51.23	43.88	63.26	-4.21	1.79	61.21	-2.96	-1.57	-3.46	-11.44	87.73	79.68
407	51.96	-3.77	1.29	49.94	-1.33	0.07	-6.43	-10.10	84.59	74.79	20.82	-3.23	2.03	20.45	0.36	-0.25	-9.77	-4.52	52.35	45.22	64.64	-4.44	1.82	62.62	-3.21	-1.60	-3.28	-11.67	88.21	80.16
408	53.43	-3.93	1.31	51.47	-1.18	-0.11	-6.26	-10.28	85.67	75.82	22.25	-3.29	2.05	21.86	0.29	-0.13	-9.76	-4.54	53.60	46.71	65.96	-4.67	1.85	63.98	-3.46	-1.63	-3.11	-11.89	88.60	80.56
409	54.89	-4.09	1.34	52.97	-1.02	-0.29	-6.09	-10.48	86.61	76.73	23.76	-3.36	2.05	23.35	0.22	-0.01	-9.75	-4.57	54.97	48.33	67.23	-4.88	1.88	65.28	-3.71	-1.67	-2.96	-12.12	88.92	80.88
410	56.32	-4.27	1.36	54.44	-0.84	-0.48	-5.92	-10.70	87.42	77.52	25.32	-3.44	2.04	24.91	0.17	0.09	-9.73	-4.59	56.47	50.09	68.45	-5.08	1.91	66.52	-3.93	-1.70	-2.84	-12.36	89.18	81.13
411	57.72	-4.46	1.39	55.87	-0.64	-0.67	-5.76	-10.93	88.10	78.20	26.95	-3.52	2.01	26.54	0.11	0.17	-9.69	-4.62	58.09	51.97	69.60	-5.26	1.95	67.70	-4.15	-1.72	-2.75	-12.59	89.38	81.33
412	59.10	-4.66	1.42	57.27	-0.44	-0.85	-5.60	-11.17	88.66	78.78	28.64	-3.60	1.97	28.23	0.07	0.24	-9.65	-4.65	59.81	53.95	70.70	-5.43	2.00	68.82	-4.35	-1.74	-2.68	-12.83	89.54	81.48
413	60.45	-4.86	1.44	58.62	-0.23	-1.02	-5.44	-11.43	89.11	79.26	30.38	-3.69	1.92	29.98	0.02	0.30	-9.60	-4.67	61.62	56.01	71.75	-5.57	2.06	69.88	-4.54	-1.74	-2.64	-13.07	89.67	81.60
414	61.76	-5.05	1.47	59.93	-0.03	-1.17	-5.30	-11.70	89.48	79.66	32.17	-3.78	1.85	31.77	-0.02	0.33	-9.53	-4.70	63.50	58.11	72.74	-5.70	2.13	70.87	-4.71	-1.74	-2.62	-13.32	89.77	81.68
415	63.03	-5.24	1.50	61.18	0.17	-1.31	-5.17	-11.99	89.75	79.99	33.99	-3.88	1.78	33.60	-0.08	0.36	-9.45	-4.73	65.41	60.22	73.67	-5.81	2.21	71.81	-4.87	-1.73	-2.62	-13.57	89.85	81.73
416	64.25	-5.43	1.53	62.39	0.34	-1.41	-5.05	-12.28	89.96	80.26	35.84	-3.98	1.69	35.45	-0.14	0.36	-9.35	-4.76	67.35	62.33	74.55	-5.91	2.31	72.69	-5.01	-1.70	-2.64	-13.83	89.91	81.77
417	65.42	-5.60	1.58	63.54	0.47	-1.49	-4.96	-12.58	90.12	80.48	37.70	-4.08	1.60	37.32	-0.22	0.36	-9.24	-4.78	69.27	64.40	75.39	-5.99	2.41	73.52	-5.14	-1.67	-2.67	-14.11	89.96	81.78
418	66.54	-5.75	1.63	64.63	0.57	-1.55	-4.89	-12.89	90.23	80.66	39.57	-4.19	1.51	39.19	-0.31	0.35	-9.11	-4.82	71.16	66.41	76.18	-6.07	2.52	74.30	-5.25	-1.64	-2.71	-14.39	90.01	81.79
419	67.61	-5.89	1.70	65.65	0.62	-1.56	-4.83	-13.20	90.31	80.81	41.44	-4.30	1.42	41.07	-0.43	0.33	-8.97	-4.85	72.99	68.33	76.93	-6.13	2.63	75.04	-5.36	-1.60	-1.47	-15.99	90.05	81.78
420	68.62	-6.01	1.79	66.62	0.61	-1.55	-4.80	-13.51	90.37	80.93	43.29	-4.41	1.33	42.94	-0.58	0.31	-8.82	-4.89	74.75	70.15	77.65	-6.20	2.74	75.75	-5.45	-1.55	-1.45	-16.37	90.08	81.76
421	69.57	-6.11	1.89	67.53	0.55	-1.51	-4.80	-13.83	90.42	81.04	45.13	-4.52	1.25	44.79	-0.76	0.28	-8.65	-4.93	76.42	71.84	78.34	-6.25	2.84	76.44	-5.54	-1.51	-1.43	-16.74	90.11	81.74
422	70.47	-6.20	2.01	68.38	0.44	-1.45	-4.82	-14.14	90.46	81.14	46.96	-4.65	1.18	46.64	-0.97	0.24	-8.46	-4.98	77.99	73.40	79.01	-6.31	2.94	77.10	-5.61	-1.48	-1.41	-17.11	90.13	81.71
423	71.32	-6.27	2.14	69.17	0.26	-1.36	-4.85	-14.45	90.50	81.23	48.75	-4.77	1.11	48.46	-1.21	0.18	-8.27	-5.04	79.44	74.82	79.67	-6.36	3.03	77.75	-5.67	-1.45	-1.39	-17.47	90.15	81.68
424	72.12	-6.33	2.30	69.91	0.04	-1.25	-4.91	-14.76	90.55	81.31	50.53	-4.90	1.06	50.27	-1.48	0.12	-8.06	-5.11	80.78	76.08	80.31	-6.41	3.11	78.40	-5.72	-1.42	-2.14	-17.02	90.17	81.64
425	72.87	-6.38	2.47	70.61	-0.23	-1.12	-4.98	-15.05	90.61	81.38	52.27	-5.04	1.01	52.05	-1.78	0.03	-7.85	-5.19	81.99	77.19	80.94	-6.46	3.16	79.04	-5.76	-1.41	-2.19	-17.31	90.18	81.61
426	73.58	-6.42	2.65	71.27	-0.54	-0.99	-5.06	-15.34	90.68	81.46	53.98	-5.19	0.96	53.80	-2.10	-0.06	-7.62	-5.27	83.08	78.15	81.58	-6.52	3.20	79.69	-5.78	-1.41	-2.23	-17.58	90.19	81.57
427	74.25	-6.46	2.83	71.90	-0.88	-0.86	-8.07	-12.69	90.76	81.53	55.65	-5.35	0.92	55.53	-2.44	-0.17	-7.40	-5.37	84.04	78.96	82.21	-6.57	3.23	80.34	-5.80	-1.41	-2.26	-17.85	90.19	81.53
428	74.90	-6.51	3.02	72.51	-1.24	-0.73	-8.06	-13.05	90.84	81.59	57.29	-5.52	0.87	57.22	-2.78	-0.30	-7.17	-5.48	84.88	79.64	82.84	-6.63	3.23	81.01	-5.80	-1.43	-2.29	-18.11	90.19	81.50
429	75.52	-6.55	3.21	73.09	-1.61	-0.60	-8.07	-13.39	90.94	81.65	58.89	-5.69	0.82	58.88	-3.13	-0.44	-6.94	-5.60	85.61	80.18	83.47	-6.70	3.22	81.68	-5.80	-1.45	-2.32	-18.36	90.18	81.46
430	76.12	-6.60	3.39	73.67	-1.98	-0.49	-8.07	-13.71	91.04	81.70	60.44	-5.88	0.77	60.49	-3.48	-0.58	-6.71	-5.74	86.22	80.61	84.11	-6.77	3.19	82.36	-5.79	-1.47	-2.35	-18.59	90.18	81.43
431	76.71	-6.64	3.56	74.23	-2.34	-0.39	-8.08	-14.01	91.14	81.75	61.94	-6.06	0.72	62.06	-3.81	-0.73	-6.50	-5.88	86.74	80.94	84.76	-6.84	3.14	83.06	-5.77	-1.50	-2.37	-18.82	90.18	81.41
432	77.29	-6.69	3.72	74.80	-2.70	-0.30	-8.08	-14.28	91.24	81.79	63.40	-6.24	0.66	63.57	-4.13	-0.88	-6.29	-6.04	87.17	81.17	85.41	-6.92	3.08	83.77	-5.74	-1.52	-2.40	-19.03	90.17	81.39
433	77.87	-6.74	3.85	75.37	-3.04	-0.23	-8.07	-14.53	91.33	81.82	64.79	-6.42	0.61	65.02	-4.43	-1.02	-6.11	-6.22	87.52	81.33	86.07	-7.00	3.01	84.48	-5.72	-1.55	-2.42	-19.22	90.17	81.37
434	78.44	-6.79	3.97	75.95	-3.36	-0.18	-8.06	-14.77	91.42	81.85	66.14	-6.59	0.55	66.41	-4.71	-1.16	-5.93	-6.40	87.80	81.44	86.74	-7.08	2.94	85.20	-5.69	-1.57	-2.46	-19.41	90.17	81.35
435	79.02	-6.85	4.06	76.53	-3.66	-0.15	-8.03	-14.98	91.51	81.88	67.42	-6.75	0.51	67.74	-4.96	-1.29	-5.78	-6.60	88.02	81.50	87.41	-7.16	2.86	85.92	-5.65	-1.58	-2.50	-19.58	90.18	81.34
436	79.60	-6.91	4.12	77.12	-3.94	-0.13	-7.99	-15.18	91.58	81.90	68.65	-6.89	0.46	69.00	-5.19	-1.41	-5.65	-6.82	88.19	81.52	88.08	-7.24	2.77	86.64	-5.62	-1.58	-2.55	-19.74	90.18	81.33
437	80.18	-6.98	4.16	77.72	-4.19	-0.13	-7.94	-15.37	91.65	81.92	69.82	-7.02	0.43	70.19	-5.39	-1.52	-5.54	-7.05	88.33	81.53	88.76	-7.31	2.68	87.36	-5.59	-1.58	-2.61	-19.88	90.19	81.32
438	80.76	-7.06	4.17	78.32	-4.43	-0.14	-7.87	-15.55	91.71	81.94	70.93	-7.13	0.41	71.32	-5.57	-1.61	-5.46	-7.30	88.44	81.53	89.44	-7.38	2.59	88.08	-5.55	-1.56	-2.68	-20.01	90.21	81.31
439	81.35	-7.15	4.15	78.94	-4.66	-0.15	-7.79	-15.71	91.76	81.95	71.99	-7.22	0.41	72.39	-5.72	-1.69	-5.39	-7.57	88.53	81.54	90.12	-7.43	2.50	88.79	-5.52	-1.54	-2.76	-20.14	90.23	81.31
440	81.94	-7.25	4.12	79.56	-4.86	-0.18	-7.70	-15.87	91.81	81.97	73.00	-7.29	0.41	73.39	-5.84	-1.75	-5.35	-7.85	88.62	81.55	90.81	-7.46	2.42	89.48	-5.48	-1.51	-2.85	-20.25	90.25	81.31
441	82.53	-7.36	4.06	80.18	-5.05	-0.21	-7.60	-16.02	91.84	81.99	73.96	-7.35	0.43	74.34	-5.94	-1.79	-5.33	-8.15	88.70	81.59	91.49	-7.49	2.33	90.17	-5.44	-1.47	-2.95	-20.35	90.27	81.31
442	83.12	-7.48	3.99	80.81	-5.22	-0.25	-7.49	-16.16	91.88	82.01	74.88	-7.39	0.46	75.23	-6.02	-1.82	-5.32	-8.46	88.78	81.64	92.17	-7.49	2.25	90.84	-5.41	-1.42	-3.06	-20.45	90.30	81.31
443	83.71	-7.61	3.91	81.44	-5.38	-0.29	-7.38	-16.31	91.91	82.03	75.75	-7.42	0.51	76.09	-6.08	-1.84	-5.32	-8.79	88.86	81.72	92.85	-7.49	2.17	91.50	-5.37	-1.37	-2.47	-21.25	90.33	81.31
444	84.30	-7.74	3.81	82.08	-5.52	-0.33	-7.26	-16.45	91.93	82.06	76.59	-7.45	0.56	76.90	-6.12	-1.86	-5.33	-9.12	88.96	81.83	93.52	-7.46	2.09	92.14	-5.32	-1.32	-2.57	-21.37	90.36	81.32
445	84.89	-7.89	3.71	82.72	-5.65	-0.38	-7.14	-16.58	91.96	82.08	77.39	-7.46	0.63	77.68	-6.15	-1.87	-5.35	-9.46	89.06	81.96	94.19	-7.42	2.02	92.76	-5.28	-1.26	-2.67	-21.48	90.38	81.32
446	85.48	-8.03	3.60	83.35	-5.76	-0.42	-7.01	-16.72	91.99	82.11	78.17	-7.48	0.71	78.43	-6.16	-1.87	-5.38	-9.81	89.18	82.12	94.85	-7.36	1.95	93.37	-5.24	-1.21	-2.77	-21.60	90.41	81.32
447	86.06	-8.18	3.48	83.99	-5.87	-0.47	-6.89	-16.86	92.01	82.14	78.92	-7.50	0.80	79.16	-6.16	-1.87	-5.40	-10.16	89.30	82.30	95.49	-7.30	1.88	93.96	-5.19	-1.16	-2.87	-21.72	90.44	81.33
448	86.64	-8.33	3.36	84.63	-5.96	-0.52	-6.77	-16.99	92.04	82.18	79.66	-7.52	0.90	79.88	-6.14	-1.88	-5.43	-10.52	89.43	82.49	96.13	-7.22	1.82	94.54	-5.14	-1.11	-2.97	-21.84	90.46	81.33
449	87.22	-8.47	3.24	85.26	-6.03	-0.58	-6.65	-17.13	92.06	82.21	80.38	-7.54	1.00	80.59	-6.12	-1.89	-5.46	-10.87	89.57	82.70	96.75	-7.13	1.75	95.10	-5.09	-1.06	-3.07	-21.96	90.49	81.34
450	87.79	-8.61	3.12	85.90	-6.09	-0.63	-6.54	-17.26	92.09	82.25	81.09	-7.57	1.10	81.30	-6.08	-1.90	-5.48	-11.21	89.71	82.92	97.36	-7.04	1.69	95.64	-5.03	-1.02	-3.17	-22.09	90.51	81.34
451	88.35	-8.74	3.00	86.53	-6.14	-0.68	-6.44	-17.40	92.12	82.30	81.79	-7.61	1.21	82.00	-6.04	-1.91	-5.50	-11.55	89.86	83.14	97.96	-6.94	1.63	96.18	-4.97	-0.98	-3.27	-22.22	90.53	81.34
452	88.91	-8.87	2.88	87.16	-6.17	-0.74	-6.34	-17.53	92.15	82.34	82.49	-7.66	1.31	82.71	-5.99	-1.93	-5.52	-11.88	90.00	83.36	98.54	-6.85	1.57	96.70	-4.90	-0.94	-3.36	-22.35	90.54	81.35
453	89.46	-8.99	2.75	87.78	-6.19	-0.79	-6.24	-17.66	92.17	82.39	83.18	-7.72	1.41	83.42	-5.94	-1.96	-5.53	-12.20	90.14	83.58	99.10	-6.75	1.51	97.20	-4.84	-0.91	-3.44	-22.48	90.56	81.35
454	90.01	-9.11	2.63	88.40	-6.19	-0.84	-6.16	-17.78	92.20	82.44	83.87	-7.79	1.50	84.13	-5.88	-1.99	-5.54	-12.51	90.27	83.78	99.65	-6.66	1.45	97.70	-4.76	-0.88	-4.49	-21.65	90.57	81.35
455	90.55	-9.23	2.52	89.01	-6.19	-0.90	-6.08	-17.90	92.23	82.50	84.56	-7.87	1.59	84.86	-5.83	-2.03	-5.55	-12.81	90.40	83.97	100.17	-6.57	1.38	98.18	-4.69	-0.85	-4.58	-21.77	90.59	81.35
456	91.08	-9.35	2.40	89.61	-6.17	-0.94	-6.01	-18.02	92.25	82.55	85.24	-7.96	1.67	85.59	-5.78	-2.08	-5.56	-13.10	90.52	84.14	100.69	-6.49	1.32	98.65	-4.61	-0.83	-4.66	-21.89	90.60	81.34
457	91.61	-9.48	2.29	90.20	-6.15	-0.99	-5.94	-18.13	92.27	82.61	85.92	-8.05	1.74	86.33	-5.73	-2.13	-5.57	-13.38	90.64	84.30	101.18	-6.42	1.25	99.10	-4.53	-0.80	-4.74	-22.01	90.61	81.34
458	92.12	-9.61	2.18	90.78	-6.12	-1.03	-5.89	-18.24	92.29	82.67	86.60	-8.16	1.79	87.08	-5.68	-2.18	-5.58	-13.65	90.74	84.43	101.66	-6.35	1.18	99.55	-4.45	-0.78	-4.80	-22.13	90.62	81.34
459	92.63	-9.75	2.07	91.35	-6.08	-1.07	-5.84	-18.35	92.31	82.73	87.28	-8.28	1.84	87.83	-5.65	-2.24	-5.60	-13.92	90.83	84.55	102.11	-6.29	1.11	99.98	-4.37	-0.76	-4.86	-22.26	90.62	81.33
460	93.13	-9.90	1.97	91.91	-6.04	-1.10	-5.79	-18.45	92.32	82.79	87.95	-8.40	1.87	88.58	-5.61	-2.30	-5.61	-14.17	90.92	84.66	102.55	-6.24	1.03	100.39	-4.29	-0.74	-4.92	-22.38	90.63	81.32
461	93.62	-10.06	1.87	92.45	-6.00	-1.13	-5.75	-18.54	92.33	82.86	88.61	-8.52	1.89	89.34	-5.59	-2.36	-5.63	-14.43	90.99	84.74	102.97	-6.19	0.96	100.80	-4.21	-0.72	-4.96	-22.50	90.64	81.32
462	94.10	-10.24	1.77	92.98	-5.96	-1.16	-5.72	-18.63	92.34	82.92	89.27	-8.63	1.90	90.10	-5.57	-2.43	-5.66	-14.67	91.06	84.82	103.37	-6.15	0.88	101.18	-4.14	-0.70	-5.00	-22.61	90.65	81.31
463	94.56	-10.43	1.68	93.50	-5.92	-1.18	-5.69	-18.72	92.35	82.98	89.91	-8.74	1.90	90.86	-5.56	-2.48	-5.69	-14.92	91.13	84.88	103.75	-6.11	0.80	101.55	-4.07	-0.68	-5.03	-22.72	90.65	81.31
464	95.02	-10.64	1.58	94.00	-5.87	-1.20	-5.66	-18.80	92.35	83.04	90.56	-8.83	1.88	91.61	-5.56	-2.54	-5.73	-15.16	91.18	84.94	104.11	-6.08	0.71	101.90	-4.01	-0.66	-5.06	-22.83	90.66	81.30
465	95.47	-10.85	1.49	94.48	-5.83	-1.22	-5.64	-18.88	92.35	83.10	91.19	-8.91	1.86	92.36	-5.56	-2.60	-5.78	-15.40	91.24	85.00	104.45	-6.04	0.63	102.23	-3.96	-0.64	-5.08	-22.93	90.66	81.30
466	95.90	-11.08	1.40	94.95	-5.79	-1.24	-5.63	-18.95	92.35	83.16	91.82	-8.97	1.83	93.10	-5.57	-2.65	-5.83	-15.64	91.29	85.05	104.78	-6.01	0.55	102.55	-3.91	-0.63	-5.10	-23.02	90.67	81.30
467	96.32	-11.31	1.31	95.40	-5.75	-1.26	-5.62	-19.02	92.35	83.22	92.43	-9.01	1.79	93.82	-5.58	-2.69	-5.89	-15.88	91.34	85.10	105.08	-5.98	0.47	102.84	-3.87	-0.62	-5.11	-23.11	90.67	81.29
468	96.72	-11.55	1.22	95.84	-5.71	-1.28	-5.61	-19.09	92.35	83.28	93.04	-9.03	1.75	94.54	-5.60	-2.73	-5.95	-16.12	91.39	85.15	105.36	-5.95	0.39	103.12	-3.84	-0.61	-5.12	-23.19	90.68	81.29
469	97.11	-11.79	1.13	96.26	-5.67	-1.30	-5.60	-19.15	92.35	83.34	93.64	-9.03	1.71	95.24	-5.61	-2.77	-6.02	-16.36	91.44	85.21	105.62	-5.92	0.31	103.37	-3.81	-0.61	-5.13	-23.27	90.68	81.29
470	97.49	-12.02	1.04	96.67	-5.63	-1.33	-5.60	-19.22	92.35	83.39	94.23	-9.01	1.67	95.93	-5.62	-2.80	-6.09	-16.59	91.49	85.27	105.86	-5.90	0.24	103.61	-3.79	-0.61	-5.13	-23.34	90.69	81.30
471	97.86	-12.24	0.95	97.07	-5.59	-1.36	-5.60	-19.28	92.35	83.45	94.80	-8.97	1.63	96.60	-5.63	-2.82	-6.16	-16.83	91.54	85.34	106.08	-5.87	0.17	103.82	-3.77	-0.61	-5.12	-23.40	90.69	81.30
472	98.21	-12.43	0.87	97.44	-5.55	-1.39	-5.61	-19.33	92.35	83.50	95.37	-8.92	1.58	97.26	-5.63	-2.84	-6.23	-17.05	91.59	85.41	106.28	-5.84	0.10	104.01	-3.76	-0.61	-5.12	-23.45	90.69	81.30
473	98.54	-12.59	0.78	97.81	-5.51	-1.42	-5.62	-19.38	92.35	83.56	95.92	-8.85	1.55	97.90	-5.62	-2.85	-6.30	-17.28	91.65	85.49	106.46	-5.82	0.04	104.19	-3.75	-0.62	-5.10	-23.50	90.69	81.30
474	98.86	-12.72	0.71	98.16	-5.47	-1.46	-5.63	-19.43	92.36	83.61	96.46	-8.77	1.51	98.52	-5.62	-2.85	-6.38	-17.49	91.70	85.57	106.62	-5.80	-0.02	104.34	-3.75	-0.62	-5.09	-23.53	90.69	81.31
475	99.16	-12.79	0.64	98.50	-5.44	-1.50	-5.65	-19.48	92.36	83.67	96.98	-8.68	1.47	99.12	-5.60	-2.86	-6.45	-17.70	91.76	85.66	106.76	-5.78	-0.07	104.47	-3.75	-0.63	-5.07	-23.57	90.69	81.32
476	99.44	-12.82	0.58	98.82	-5.40	-1.54	-5.68	-19.53	92.37	83.73	97.49	-8.58	1.44	99.71	-5.58	-2.85	-6.51	-17.90	91.81	85.75	106.88	-5.76	-0.12	104.58	-3.74	-0.64	-5.05	-23.59	90.69	81.32
477	99.71	-12.80	0.53	99.13	-5.36	-1.59	-5.71	-19.57	92.39	83.78	97.98	-8.47	1.40	100.27	-5.55	-2.85	-6.57	-18.10	91.87	85.85	106.97	-5.75	-0.16	104.67	-3.74	-0.65	-5.03	-23.61	90.68	81.33
478	99.96	-12.73	0.49	99.42	-5.33	-1.63	-5.74	-19.61	92.40	83.84	98.46	-8.36	1.36	100.82	-5.52	-2.84	-6.63	-18.28	91.93	85.94	107.05	-5.73	-0.21	104.74	-3.74	-0.66	-5.00	-23.63	90.68	81.34
479	100.20	-12.60	0.46	99.70	-5.30	-1.68	-5.78	-19.65	92.42	83.89	98.91	-8.24	1.33	101.34	-5.49	-2.84	-6.68	-18.45	91.98	86.04	107.10	-5.73	-0.25	104.79	-3.74	-0.66	-4.97	-23.64	90.67	81.35
480	100.41	-12.44	0.44	99.97	-5.26	-1.73	-5.82	-19.69	92.44	83.95	99.35	-8.12	1.29	101.84	-5.45	-2.83	-6.73	-18.61	92.04	86.13	107.14	-5.72	-0.28	104.83	-3.74	-0.67	-4.93	-23.64	90.67	81.35
481	100.61	-12.24	0.44	100.22	-5.23	-1.79	-5.86	-19.72	92.46	84.00	99.77	-8.01	1.25	102.33	-5.40	-2.83	-6.77	-18.76	92.10	86.23	107.15	-5.72	-0.32	104.84	-3.74	-0.67	-4.89	-23.64	90.66	81.36
482	100.80	-12.01	0.44	100.46	-5.20	-1.84	-5.90	-19.76	92.49	84.06	100.18	-7.90	1.21	102.79	-5.36	-2.83	-6.81	-18.89	92.15	86.32	107.15	-5.73	-0.35	104.83	-3.74	-0.67	-4.85	-23.63	90.65	81.37
