	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z
5256	-2.2	2.6	7.1	0.2	7.5	69.4
5257	-2.2	2.7	7.6	0.2	7.6	71.4
5258	-2.2	2.8	8.2	0.1	7.7	73.4
5259	-2.3	2.9	8.7	0.1	7.9	75.5
5260	-2.3	3.0	9.3	0.0	8.0	77.7
5261	-2.3	3.1	9.9	-0.0	8.2	79.9
5262	-2.4	3.2	10.5	-0.1	8.3	82.2
5263	-2.4	3.3	11.2	-0.2	8.5	84.6
5264	-2.4	3.4	11.9	-0.3	8.7	87.0
5265	-2.5	3.5	12.6	-0.5	8.9	89.5
5266	-2.5	3.6	13.3	-0.6	9.1	92.0
5267	-2.5	3.7	14.1	-0.8	9.2	94.6
5268	-2.5	3.8	14.9	-0.9	9.4	97.3
5269	-2.6	3.8	15.7	-1.1	9.6	100.0
5270	-2.6	3.9	16.5	-1.3	9.8	102.7
5271	-2.6	4.0	17.3	-1.5	10.1	105.5
5272	-2.6	4.1	18.1	-1.7	10.3	108.3
5273	-2.6	4.2	19.0	-2.0	10.5	111.2
5274	-2.6	4.2	19.9	-2.2	10.7	114.1
5275	-2.5	4.3	20.8	-2.5	10.9	117.0
5276	-2.5	4.4	21.6	-2.7	11.1	119.9
5277	-2.5	4.4	22.5	-3.0	11.3	122.9
5278	-2.4	4.5	23.5	-3.3	11.6	125.9
5279	-2.4	4.5	24.4	-3.6	11.8	128.8
5280	-2.3	4.6	25.3	-4.0	12.0	131.8
5281	-2.3	4.6	26.2	-4.3	12.2	134.8
5282	-2.2	4.6	27.2	-4.6	12.4	137.7
5283	-2.1	4.7	28.1	-5.0	12.6	140.6
5284	-2.0	4.7	29.0	-5.3	12.8	143.5
5285	-1.9	4.7	30.0	-5.7	13.0	146.4
5286	-1.8	4.7	30.9	-6.1	13.2	149.2
5287	-1.7	4.7	31.8	-6.5	13.4	152.0
5288	-1.6	4.7	32.8	-6.9	13.6	154.7
5289	-1.5	4.7	33.7	-7.2	13.7	157.4
5290	-1.4	4.7	34.6	-7.6	13.9	160.0
5291	-1.2	4.7	35.5	-8.0	14.1	162.5
5292	-1.1	4.7	36.4	-8.5	14.2	164.9
5293	-1.0	4.7	37.3	-8.9	14.3	167.2
5294	-0.8	4.6	38.2	-9.3	14.5	169.5
5295	-0.7	4.6	39.1	-9.7	14.6	171.6
5296	-0.5	4.6	40.0	-10.1	14.7	173.6
5297	-0.4	4.5	40.8	-10.5	14.8	175.5
5298	-0.2	4.5	41.7	-10.9	14.9	177.3
5299	-0.0	4.5	42.5	-11.3	14.9	179.0
5300	0.1	4.4	43.3	-11.6	15.0	180.5
5301	0.3	4.4	44.1	-12.0	15.0	181.9
5302	0.5	4.3	44.9	-12.4	15.1	183.2
5303	0.6	4.3	45.6	-12.7	15.1	184.3
5304	0.8	4.2	46.3	-13.1	15.1	185.2
5305	1.0	4.2	47.1	-13.4	15.1	186.1
5306	1.1	4.1	47.8	-13.8	15.1	186.7
5307	1.3	4.0	48.4	-14.1	15.1	187.2
5308	1.4	4.0	49.1	-14.4	15.0	187.6
5309	1.6	3.9	49.7	-14.7	15.0	187.8
5310	1.8	3.8	50.3	-15.0	14.9	187.9
5311	1.9	3.8	50.9	-15.2	14.8	187.8
5312	2.1	3.7	51.4	-15.5	14.7	187.5
5313	2.2	3.6	52.0	-15.7	14.6	187.1
5314	2.4	3.5	52.5	-15.9	14.5	186.6
5315	2.5	3.4	52.9	-16.2	14.3	185.9
5316	2.6	3.4	53.4	-16.3	14.2	185.0
5317	2.8	3.3	53.8	-16.5	14.0	184.1
5318	2.9	3.2	54.2	-16.7	13.8	182.9
5319	3.0	3.1	54.6	-16.8	13.6	181.7
5320	3.1	3.0	54.9	-17.0	13.4	180.3
5321	3.2	2.9	55.3	-17.1	13.2	178.8
5322	3.3	2.8	55.6	-17.2	13.0	177.2
5323	3.4	2.7	55.8	-17.3	12.7	175.5
5324	3.5	2.5	56.1	-17.4	12.5	173.7
5325	3.6	2.4	56.3	-17.5	12.2	171.7
5326	3.7	2.3	56.5	-17.6	11.9	169.7
5327	3.7	2.2	56.7	-17.6	11.6	167.6
5328	3.8	2.1	56.8	-17.7	11.3	165.4
5329	3.8	2.0	57.0	-17.7	10.9	163.2
5330	3.9	1.8	57.1	-17.7	10.6	160.9
5331	3.9	1.7	57.2	-17.8	10.3	158.5
5332	4.0	1.6	57.2	-17.8	9.9	156.1
5333	4.0	1.4	57.3	-17.8	9.5	153.6
5334	4.0	1.3	57.3	-17.8	9.2	151.1
5335	4.0	1.2	57.4	-17.8	8.8	148.5
5336	4.0	1.1	57.4	-17.8	8.4	146.0
5337	4.1	0.9	57.4	-17.8	8.0	143.4
5338	4.1	0.8	57.3	-17.8	7.6	140.8
5339	4.1	0.7	57.3	-17.8	7.2	138.2
5340	4.1	0.5	57.3	-17.8	6.8	135.6
5341	4.0	0.4	57.2	-17.7	6.4	133.0
5342	4.0	0.3	57.2	-17.7	6.0	130.5
5343	4.0	0.1	57.1	-17.7	5.6	127.9
5344	4.0	0.0	57.1	-17.7	5.2	125.4
5345	4.0	-0.1	57.0	-17.7	4.9	122.9
5346	4.0	-0.2	56.9	-17.7	4.5	120.4
5347	4.0	-0.4	56.9	-17.7	4.1	118.0
5348	3.9	-0.5	56.8	-17.7	3.7	115.6
5349	3.9	-0.6	56.8	-17.7	3.3	113.3
5350	3.9	-0.7	56.7	-17.7	2.9	111.0
5351	3.9	-0.8	56.6	-17.7	2.6	108.8
5352	3.9	-0.9	56.6	-17.7	2.2	106.7
5353	3.9	-1.0	56.5	-17.8	1.8	104.6
5354	3.9	-1.1	56.5	-17.8	1.5	102.5
5355	3.9	-1.2	56.5	-17.8	1.1	100.6
5356	3.9	-1.3	56.5	-17.9	0.8	98.7
5357	3.9	-1.3	56.5	-17.9	0.5	96.9
5358	3.9	-1.4	56.5	-18.0	0.1	95.1
5359	3.9	-1.5	56.5	-18.0	-0.2	93.5
5360	3.9	-1.5	56.5	-18.1	-0.5	91.9
5361	3.9	-1.6	56.6	-18.2	-0.8	90.4
5362	3.9	-1.6	56.7	-18.3	-1.1	89.0
5363	4.0	-1.7	56.7	-18.4	-1.4	87.6
5364	4.0	-1.7	56.8	-18.5	-1.6	86.4
5365	4.1	-1.8	57.0	-18.6	-1.9	85.2
5366	4.1	-1.8	57.1	-18.7	-2.1	84.1
5367	4.2	-1.8	57.3	-18.9	-2.4	83.1
5368	4.2	-1.8	57.5	-19.0	-2.6	82.2
5369	4.3	-1.8	57.7	-19.2	-2.9	81.4
5370	4.4	-1.8	57.9	-19.3	-3.1	80.7
5371	4.5	-1.8	58.2	-19.5	-3.3	80.0
5372	4.6	-1.8	58.5	-19.7	-3.5	79.4
5373	4.7	-1.8	58.8	-19.8	-3.7	78.9
5374	4.8	-1.8	59.1	-20.0	-3.9	78.5
5375	4.9	-1.7	59.5	-20.2	-4.1	78.2
5376	5.1	-1.7	59.9	-20.4	-4.3	78.0
5377	5.2	-1.7	60.3	-20.6	-4.5	77.8
5378	5.4	-1.6	60.8	-20.9	-4.7	77.8
5379	5.5	-1.6	61.2	-21.1	-4.8	77.8
5380	5.7	-1.5	61.8	-21.3	-5.0	77.9
5381	5.9	-1.5	62.3	-21.6	-5.2	78.0
5382	6.1	-1.4	62.9	-21.8	-5.3	78.3
5383	6.3	-1.3	63.5	-22.1	-5.5	78.6
5384	6.5	-1.2	64.2	-22.3	-5.6	79.0
5385	6.7	-1.2	64.8	-22.6	-5.7	79.5
5386	6.9	-1.1	65.6	-22.9	-5.9	80.0
5387	7.2	-1.0	66.3	-23.1	-6.0	80.7
5388	7.4	-0.9	67.1	-23.4	-6.1	81.3
5389	7.7	-0.8	67.9	-23.7	-6.2	82.1
5390	7.9	-0.7	68.8	-24.0	-6.3	82.9
5391	8.2	-0.6	69.7	-24.3	-6.4	83.8
5392	8.5	-0.5	70.7	-24.6	-6.5	84.8
5393	8.8	-0.4	71.6	-24.9	-6.6	85.8
5394	9.0	-0.3	72.7	-25.2	-6.7	86.9
5395	9.4	-0.2	73.7	-25.5	-6.8	88.0
5396	9.7	-0.1	74.9	-25.8	-6.9	89.2
5397	10.0	0.1	76.0	-26.1	-7.0	90.5
5398	10.3	0.2	77.2	-26.4	-7.1	91.8
5399	10.7	0.3	78.5	-26.7	-7.1	93.1
5400	11.0	0.4	79.8	-27.0	-7.2	94.5
5401	11.4	0.5	81.1	-27.3	-7.2	96.0
5402	11.7	0.6	82.5	-27.6	-7.3	97.5
5403	12.1	0.8	83.9	-27.9	-7.3	99.1
5404	12.5	0.9	85.4	-28.2	-7.4	100.7
5405	12.9	1.0	86.9	-28.5	-7.4	102.3
5406	13.3	1.1	88.5	-28.8	-7.5	104.0
5407	13.7	1.2	90.1	-29.1	-7.5	105.7
5408	14.1	1.4	91.8	-29.4	-7.5	107.5
5409	14.5	1.5	93.5	-29.7	-7.5	109.3
5410	15.0	1.6	95.2	-30.0	-7.5	111.1
5411	15.4	1.7	97.1	-30.3	-7.6	113.0
5412	15.9	1.8	98.9	-30.6	-7.6	114.9
5413	16.3	1.9	100.9	-30.8	-7.6	116.9
5414	16.8	2.1	102.8	-31.1	-7.6	118.9
5415	17.3	2.2	104.9	-31.4	-7.6	120.9
5416	17.7	2.3	106.9	-31.6	-7.6	122.9
5417	18.2	2.4	109.1	-31.9	-7.6	125.0
5418	18.7	2.5	111.2	-32.2	-7.6	127.1
5419	19.2	2.6	113.5	-32.4	-7.6	129.2
5420	19.8	2.7	115.8	-32.7	-7.6	131.4
5421	20.3	2.8	118.1	-32.9	-7.6	133.5
5422	20.8	2.9	120.5	-33.1	-7.6	135.7
5423	21.3	3.0	122.9	-33.4	-7.6	138.0
5424	21.9	3.1	125.4	-33.6	-7.6	140.2
5425	22.4	3.2	128.0	-33.8	-7.7	142.5
5426	23.0	3.3	130.6	-34.1	-7.7	144.8
5427	23.6	3.4	133.2	-34.3	-7.7	147.1
5428	24.1	3.5	135.9	-34.5	-7.7	149.4
5429	24.7	3.6	138.7	-34.7	-7.8	151.7
5430	25.3	3.7	141.5	-34.9	-7.8	154.1
5431	25.9	3.8	144.4	-35.1	-7.8	156.5
5432	26.5	3.9	147.3	-35.3	-7.9	158.8
5433	27.1	4.0	150.2	-35.5	-7.9	161.2
5434	27.7	4.1	153.2	-35.6	-8.0	163.6
5435	28.4	4.1	156.3	-35.8	-8.0	166.1
5436	29.0	4.2	159.4	-36.0	-8.1	168.5
5437	29.6	4.3	162.6	-36.1	-8.2	170.9
5438	30.3	4.4	165.8	-36.3	-8.2	173.4
5439	30.9	4.4	169.1	-36.5	-8.3	175.8
5440	31.6	4.5	172.4	-36.6	-8.4	178.3
5441	32.3	4.6	175.7	-36.8	-8.5	180.8
5442	33.0	4.6	179.1	-36.9	-8.6	183.3
5443	33.6	4.7	182.6	-37.0	-8.7	185.8
5444	34.3	4.7	186.1	-37.2	-8.8	188.2
5445	35.0	4.8	189.6	-37.3	-8.9	190.7
5446	35.7	4.8	193.2	-37.4	-9.1	193.2
5447	36.4	4.9	196.8	-37.6	-9.2	195.7
5448	37.2	4.9	200.5	-37.7	-9.3	198.2
5449	37.9	4.9	204.3	-37.8	-9.5	200.7
5450	38.6	4.9	208.0	-37.9	-9.6	203.2
5451	39.4	5.0	211.8	-38.0	-9.8	205.7
5452	40.1	5.0	215.7	-38.2	-9.9	208.2
5453	40.8	5.0	219.6	-38.3	-10.1	210.7
5454	41.6	5.0	223.5	-38.4	-10.3	213.2
5455	42.3	5.0	227.5	-38.5	-10.5	215.7
5456	43.1	5.0	231.5	-38.6	-10.6	218.2
5457	43.9	5.0	235.6	-38.7	-10.8	220.7
5458	44.6	5.0	239.7	-38.9	-11.0	223.2
5459	45.4	5.0	243.8	-39.0	-11.2	225.7
5460	46.2	5.0	248.0	-39.1	-11.4	228.2
5461	46.9	5.0	252.2	-39.2	-11.6	230.7
5462	47.7	4.9	256.4	-39.4	-11.8	233.2
5463	48.5	4.9	260.7	-39.5	-12.1	235.7
5464	49.3	4.9	265.0	-39.7	-12.3	238.2
5465	50.0	4.8	269.3	-39.8	-12.5	240.7
5466	50.8	4.8	273.7	-40.0	-12.8	243.2
5467	51.6	4.8	278.1	-40.1	-13.0	245.7
5468	52.3	4.7	282.5	-40.3	-13.3	248.2
5469	53.1	4.7	287.0	-40.5	-13.5	250.7
5470	53.9	4.6	291.4	-40.6	-13.8	253.2
5471	54.6	4.6	296.0	-40.8	-14.0	255.7
5472	55.4	4.5	300.5	-41.0	-14.3	258.2
5473	56.1	4.5	305.1	-41.2	-14.6	260.7
5474	56.9	4.4	309.6	-41.4	-14.8	263.3
5475	57.6	4.4	314.2	-41.7	-15.1	265.8
5476	58.3	4.3	318.9	-41.9	-15.4	268.4
5477	59.1	4.3	323.5	-42.1	-15.7	271.0
5478	59.8	4.2	328.2	-42.4	-15.9	273.5
5479	60.5	4.2	332.9	-42.6	-16.2	276.1
5480	61.2	4.1	337.6	-42.8	-16.5	278.8
5481	61.9	4.0	342.3	-43.1	-16.8	281.4
5482	62.5	4.0	347.0	-43.4	-17.0	284.1
5483	63.2	3.9	351.8	-43.6	-17.3	286.7
5484	63.9	3.9	356.5	-43.9	-17.5	289.4
5485	64.5	3.8	361.3	-44.2	-17.8	292.2
5486	65.1	3.8	366.1	-44.4	-18.0	294.9
5487	65.8	3.7	370.9	-44.7	-18.2	297.7
5488	66.4	3.7	375.7	-45.0	-18.4	300.5
5489	66.9	3.6	380.5	-45.2	-18.6	303.3
5490	67.5	3.6	385.3	-45.5	-18.8	306.2
5491	68.1	3.5	390.1	-45.8	-19.0	309.1
5492	68.6	3.5	394.9	-46.0	-19.2	312.0
5493	69.1	3.4	399.7	-46.3	-19.3	315.0
5494	69.7	3.4	404.4	-46.6	-19.4	317.9
5495	70.1	3.4	409.2	-46.8	-19.5	321.0
5496	70.6	3.3	414.0	-47.1	-19.6	324.0
5497	71.1	3.3	418.8	-47.3	-19.6	327.1
5498	71.5	3.2	423.5	-47.6	-19.7	330.2
5499	71.9	3.2	428.3	-47.8	-19.7	333.4
5500	72.3	3.2	433.0	-48.0	-19.7	336.6
5501	72.7	3.2	437.7	-48.3	-19.7	339.8
5502	73.1	3.1	442.4	-48.5	-19.6	343.1
5503	73.4	3.1	447.1	-48.7	-19.5	346.4
5504	73.7	3.1	451.7	-48.9	-19.4	349.7
5505	74.0	3.1	456.4	-49.1	-19.3	353.0
5506	74.3	3.1	461.0	-49.2	-19.1	356.4
5507	74.6	3.1	465.6	-49.4	-19.0	359.9
5508	74.8	3.1	470.1	-49.6	-18.8	363.3
5509	75.0	3.1	474.6	-49.7	-18.5	366.8
5510	75.2	3.0	479.1	-49.8	-18.3	370.4
5511	75.4	3.0	483.6	-50.0	-18.0	373.9
5512	75.5	3.0	488.0	-50.1	-17.7	377.5
5513	75.7	3.0	492.4	-50.2	-17.4	381.1
5514	75.8	3.1	496.8	-50.3	-17.1	384.8
5515	75.8	3.1	501.1	-50.3	-16.8	388.4
5516	75.9	3.1	505.4	-50.4	-16.4	392.1
5517	75.9	3.1	509.7	-50.4	-16.0	395.9
5518	75.9	3.1	513.9	-50.5	-15.6	399.6
5519	75.9	3.1	518.1	-50.5	-15.2	403.4
5520	75.9	3.1	522.3	-50.5	-14.8	407.2
5521	75.8	3.2	526.4	-50.5	-14.3	411.0
5522	75.7	3.2	530.5	-50.4	-13.9	414.9
5523	75.6	3.2	534.5	-50.4	-13.4	418.7
5524	75.5	3.3	538.5	-50.3	-12.9	422.6
5525	75.3	3.3	542.5	-50.2	-12.4	426.5
5526	75.1	3.3	546.5	-50.1	-11.9	430.5
5527	74.9	3.4	550.4	-50.0	-11.4	434.4
5528	74.6	3.4	554.2	-49.9	-10.9	438.4
5529	74.4	3.5	558.1	-49.7	-10.4	442.3
5530	74.1	3.5	561.9	-49.5	-9.9	446.3
5531	73.7	3.6	565.7	-49.3	-9.3	450.3
5532	73.4	3.7	569.5	-49.1	-8.8	454.3
5533	73.0	3.7	573.2	-48.9	-8.3	458.3
5534	72.6	3.8	576.9	-48.6	-7.7	462.4
5535	72.2	3.9	580.6	-48.4	-7.2	466.4
5536	71.7	4.0	584.2	-48.1	-6.7	470.4
5537	71.3	4.1	587.9	-47.7	-6.2	474.5
5538	70.7	4.2	591.5	-47.4	-5.6	478.5
5539	70.2	4.3	595.1	-47.0	-5.1	482.5
5540	69.7	4.4	598.7	-46.7	-4.6	486.6
5541	69.1	4.5	602.2	-46.3	-4.1	490.6
5542	68.5	4.6	605.8	-45.8	-3.6	494.6
5543	67.9	4.8	609.3	-45.4	-3.1	498.6
5544	67.2	4.9	612.8	-44.9	-2.7	502.7
5545	66.5	5.0	616.3	-44.4	-2.2	506.7
5546	65.8	5.2	619.8	-43.9	-1.7	510.7
5547	65.1	5.3	623.3	-43.4	-1.3	514.6
5548	64.4	5.5	626.8	-42.9	-0.9	518.6
5549	63.6	5.6	630.3	-42.3	-0.4	522.6
5550	62.8	5.8	633.7	-41.8	-0.0	526.5
5551	62.0	6.0	637.2	-41.2	0.4	530.5
5552	61.2	6.2	640.6	-40.6	0.8	534.4
5553	60.3	6.3	644.1	-40.0	1.1	538.3
5554	59.4	6.5	647.5	-39.3	1.5	542.2
5555	58.6	6.7	651.0	-38.7	1.8	546.0
5556	57.6	6.9	654.4	-38.1	2.1	549.9
5557	56.7	7.1	657.8	-37.4	2.4	553.7
5558	55.8	7.3	661.3	-36.7	2.7	557.6
5559	54.8	7.5	664.7	-36.1	3.0	561.4
5560	53.9	7.7	668.1	-35.4	3.3	565.2
5561	52.9	7.9	671.5	-34.7	3.5	568.9
5562	51.9	8.1	675.0	-34.0	3.8	572.7
5563	50.9	8.3	678.4	-33.3	4.0	576.5
5564	49.8	8.5	681.8	-32.6	4.2	580.2
5565	48.8	8.7	685.3	-31.8	4.4	583.9
5566	47.7	8.9	688.7	-31.1	4.5	587.6
5567	46.7	9.1	692.1	-30.4	4.7	591.3
5568	45.6	9.2	695.5	-29.7	4.8	595.0
5569	44.5	9.4	699.0	-28.9	5.0	598.7
5570	43.4	9.6	702.4	-28.2	5.1	602.4
5571	42.3	9.8	705.8	-27.5	5.2	606.0
5572	41.2	10.0	709.3	-26.7	5.3	609.7
5573	40.1	10.1	712.7	-26.0	5.4	613.3
5574	39.0	10.3	716.2	-25.3	5.5	617.0
5575	37.9	10.5	719.6	-24.5	5.5	620.6
5576	36.8	10.6	723.0	-23.8	5.6	624.2
5577	35.6	10.8	726.5	-23.1	5.7	627.8
5578	34.5	10.9	729.9	-22.4	5.7	631.5
5579	33.4	11.0	733.4	-21.6	5.8	635.1
5580	32.2	11.2	736.9	-20.9	5.8	638.7
5581	31.1	11.3	740.3	-20.2	5.8	642.3
5582	30.0	11.4	743.8	-19.4	5.9	645.9
5583	28.8	11.6	747.3	-18.7	5.9	649.5
5584	27.7	11.7	750.8	-18.0	5.9	653.1
5585	26.5	11.8	754.3	-17.3	6.0	656.7
5586	25.4	11.9	757.8	-16.6	6.0	660.3
5587	24.2	12.0	761.3	-15.9	6.0	663.9
5588	23.1	12.1	764.8	-15.2	6.0	667.5
5589	22.0	12.2	768.3	-14.5	6.0	671.0
5590	20.8	12.3	771.8	-13.8	6.1	674.6
5591	19.7	12.4	775.3	-13.1	6.1	678.2
5592	18.6	12.5	778.8	-12.4	6.1	681.8
5593	17.5	12.5	782.4	-11.7	6.1	685.3
5594	16.3	12.6	785.9	-11.0	6.1	688.9
5595	15.2	12.7	789.4	-10.3	6.2	692.4
5596	14.1	12.8	793.0	-9.6	6.2	695.9
5597	13.0	12.8	796.5	-9.0	6.2	699.5
5598	11.9	12.9	800.0	-8.3	6.2	703.0
5599	10.8	13.0	803.6	-7.6	6.2	706.5
5600	9.7	13.1	807.1	-7.0	6.3	709.9
5601	8.7	13.1	810.6	-6.3	6.3	713.4
5602	7.6	13.2	814.2	-5.7	6.3	716.8
5603	6.6	13.2	817.7	-5.0	6.3	720.3
5604	5.5	13.3	821.2	-4.4	6.3	723.7
5605	4.5	13.3	824.7	-3.7	6.3	727.1
5606	3.4	13.4	828.2	-3.1	6.4	730.4
5607	2.4	13.4	831.7	-2.5	6.4	733.8
5608	1.4	13.5	835.1	-1.8	6.4	737.1
5609	0.4	13.5	838.6	-1.2	6.4	740.4
5610	-0.6	13.6	842.0	-0.6	6.4	743.6
5611	-1.5	13.6	845.4	0.0	6.4	746.9
5612	-2.5	13.6	848.8	0.6	6.4	750.1
5613	-3.4	13.7	852.1	1.2	6.4	753.2
5614	-4.4	13.7	855.5	1.9	6.4	756.4
5615	-5.3	13.7	858.8	2.5	6.3	759.5
5616	-6.2	13.7	862.0	3.1	6.3	762.5
5617	-7.1	13.7	865.3	3.7	6.3	765.6
5618	-8.0	13.7	868.4	4.3	6.3	768.5
5619	-8.8	13.7	871.6	4.9	6.3	771.5
5620	-9.7	13.7	874.7	5.5	6.2	774.4
5621	-10.5	13.7	877.8	6.1	6.2	777.2
5622	-11.3	13.6	880.8	6.6	6.2	780.1
5623	-12.1	13.6	883.7	7.2	6.1	782.8
5624	-12.9	13.6	886.6	7.8	6.1	785.6
5625	-13.7	13.5	889.5	8.4	6.0	788.2
5626	-14.5	13.5	892.3	9.0	6.0	790.9
5627	-15.2	13.4	895.0	9.6	5.9	793.5
5628	-15.9	13.3	897.7	10.2	5.9	796.0
5629	-16.6	13.2	900.3	10.8	5.8	798.5
5630	-17.3	13.2	902.9	11.3	5.7	800.9
5631	-18.0	13.1	905.4	11.9	5.7	803.3
5632	-18.6	13.0	907.8	12.5	5.6	805.6
5633	-19.3	12.8	910.1	13.1	5.5	807.9
5634	-19.9	12.7	912.4	13.7	5.4	810.1
5635	-20.5	12.6	914.6	14.2	5.3	812.2
5636	-21.1	12.5	916.7	14.8	5.3	814.3
5637	-21.7	12.3	918.8	15.4	5.2	816.4
5638	-22.2	12.2	920.8	15.9	5.1	818.4
5639	-22.8	12.0	922.7	16.5	5.0	820.3
5640	-23.3	11.8	924.5	17.1	4.9	822.2
5641	-23.8	11.6	926.2	17.6	4.8	824.0
5642	-24.3	11.5	927.8	18.2	4.7	825.7
5643	-24.8	11.3	929.4	18.7	4.6	827.4
5644	-25.2	11.1	930.9	19.3	4.5	829.0
5645	-25.7	10.9	932.3	19.9	4.4	830.6
5646	-26.1	10.6	933.6	20.4	4.3	832.0
5647	-26.5	10.4	934.8	20.9	4.2	833.5
5648	-26.9	10.2	935.9	21.5	4.1	834.8
5649	-27.3	10.0	936.9	22.0	4.0	836.1
5650	-27.7	9.7	937.9	22.5	3.9	837.3
5651	-28.0	9.5	938.7	23.1	3.8	838.5
5652	-28.4	9.3	939.5	23.6	3.7	839.6
5653	-28.7	9.0	940.2	24.1	3.6	840.6
5654	-29.0	8.8	940.7	24.6	3.5	841.5
5655	-29.3	8.5	941.2	25.1	3.4	842.4
5656	-29.6	8.3	941.6	25.6	3.3	843.2
5657	-29.8	8.0	942.0	26.1	3.3	843.9
5658	-30.1	7.8	942.2	26.6	3.2	844.5
5659	-30.3	7.5	942.3	27.1	3.1	845.1
5660	-30.5	7.2	942.3	27.5	3.0	845.6
5661	-30.8	7.0	942.3	28.0	2.9	846.1
5662	-31.0	6.7	942.2	28.4	2.8	846.4
5663	-31.1	6.5	941.9	28.9	2.8	846.7
5664	-31.3	6.2	941.6	29.3	2.7	846.9
5665	-31.5	6.0	941.2	29.7	2.6	847.0
5666	-31.6	5.8	940.7	30.1	2.6	847.1
5667	-31.8	5.5	940.2	30.5	2.5	847.1
5668	-31.9	5.3	939.5	30.9	2.4	847.0
5669	-32.0	5.1	938.8	31.3	2.4	846.8
5670	-32.1	4.8	937.9	31.6	2.3	846.5
5671	-32.2	4.6	937.0	32.0	2.3	846.2
5672	-32.3	4.4	936.0	32.3	2.3	845.8
5673	-32.3	4.2	935.0	32.7	2.2	845.3
5674	-32.4	4.0	933.8	33.0	2.2	844.7
5675	-32.4	3.8	932.6	33.3	2.1	844.1
5676	-32.5	3.6	931.2	33.6	2.1	843.4
5677	-32.5	3.4	929.8	33.8	2.1	842.6
5678	-32.5	3.2	928.4	34.1	2.1	841.7
5679	-32.5	3.0	926.8	34.4	2.1	840.8
5680	-32.5	2.8	925.2	34.6	2.1	839.8
5681	-32.5	2.7	923.5	34.8	2.1	838.7
5682	-32.4	2.5	921.7	35.0	2.0	837.5
5683	-32.4	2.4	919.8	35.2	2.0	836.3
5684	-32.3	2.2	917.9	35.4	2.1	835.0
5685	-32.3	2.1	915.9	35.5	2.1	833.6
5686	-32.2	1.9	913.8	35.7	2.1	832.2
5687	-32.1	1.8	911.6	35.8	2.1	830.6
5688	-32.0	1.7	909.4	35.9	2.1	829.1
5689	-31.9	1.6	907.1	36.0	2.1	827.4
5690	-31.8	1.5	904.8	36.1	2.2	825.7
5691	-31.7	1.4	902.3	36.1	2.2	823.9
5692	-31.5	1.3	899.8	36.2	2.2	822.0
5693	-31.4	1.2	897.3	36.2	2.3	820.1
5694	-31.2	1.1	894.6	36.2	2.3	818.1
5695	-31.1	1.0	891.9	36.2	2.3	816.0
5696	-30.9	0.9	889.2	36.2	2.4	813.9
5697	-30.7	0.8	886.4	36.2	2.4	811.8
5698	-30.5	0.8	883.5	36.1	2.5	809.5
5699	-30.3	0.7	880.5	36.1	2.5	807.2
5700	-30.1	0.6	877.5	36.0	2.6	804.9
5701	-29.9	0.6	874.5	35.9	2.7	802.5
5702	-29.7	0.5	871.4	35.8	2.7	800.0
5703	-29.4	0.5	868.2	35.6	2.8	797.5
5704	-29.2	0.4	865.0	35.5	2.9	794.9
5705	-28.9	0.4	861.7	35.3	2.9	792.3
5706	-28.6	0.3	858.4	35.1	3.0	789.6
5707	-28.4	0.3	855.0	34.9	3.1	786.9
5708	-28.1	0.3	851.6	34.7	3.2	784.2
5709	-27.8	0.2	848.1	34.5	3.2	781.4
5710	-27.5	0.2	844.6	34.2	3.3	778.5
5711	-27.1	0.2	841.0	34.0	3.4	775.6
5712	-26.8	0.1	837.4	33.7	3.5	772.7
5713	-26.5	0.1	833.7	33.4	3.6	769.7
5714	-26.1	0.1	830.0	33.1	3.7	766.7
5715	-25.8	0.1	826.3	32.7	3.8	763.7
5716	-25.4	0.1	822.6	32.4	3.9	760.6
5717	-25.0	0.0	818.8	32.0	4.0	757.5
5718	-24.7	0.0	814.9	31.6	4.1	754.4
5719	-24.3	0.0	811.1	31.2	4.2	751.2
5720	-23.9	0.0	807.2	30.8	4.3	748.0
5721	-23.5	0.0	803.3	30.4	4.5	744.8
5722	-23.0	0.0	799.3	29.9	4.6	741.5
5723	-22.6	-0.0	795.4	29.5	4.7	738.3
5724	-22.2	-0.0	791.4	29.0	4.8	735.0
5725	-21.7	-0.0	787.4	28.5	4.9	731.7
5726	-21.3	-0.0	783.4	28.0	5.0	728.4
5727	-20.8	0.0	779.3	27.5	5.2	725.0
5728	-20.3	0.0	775.3	26.9	5.3	721.7
5729	-19.8	0.0	771.2	26.4	5.4	718.3
5730	-19.3	0.0	767.2	25.8	5.5	714.9
