	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTR 2.c3d
7564	5.8	2.6	752.1
7565	5.2	2.8	752.4
7566	4.6	2.9	752.8
7567	4.0	3.0	753.2
7568	3.4	3.2	753.6
7569	2.8	3.3	754.0
7570	2.2	3.4	754.4
7571	1.6	3.6	754.8
7572	1.0	3.7	755.3
7573	0.4	3.8	755.8
7574	-0.1	3.9	756.2
7575	-0.7	4.0	756.7
7576	-1.3	4.1	757.3
7577	-1.8	4.2	757.8
7578	-2.3	4.3	758.3
7579	-2.9	4.4	758.9
7580	-3.4	4.4	759.5
7581	-3.9	4.5	760.0
7582	-4.4	4.5	760.6
7583	-4.9	4.6	761.2
7584	-5.3	4.6	761.8
7585	-5.8	4.6	762.4
7586	-6.2	4.6	763.0
7587	-6.6	4.6	763.7
7588	-7.0	4.6	764.3
7589	-7.4	4.6	764.9
7590	-7.8	4.5	765.5
7591	-8.1	4.5	766.2
7592	-8.5	4.4	766.8
7593	-8.8	4.3	767.4
7594	-9.0	4.2	768.1
7595	-9.3	4.2	768.7
7596	-9.6	4.0	769.3
7597	-9.8	3.9	769.9
7598	-10.0	3.8	770.5
7599	-10.2	3.7	771.1
7600	-10.3	3.5	771.7
7601	-10.4	3.4	772.3
7602	-10.6	3.2	772.9
7603	-10.6	3.0	773.4
7604	-10.7	2.8	774.0
7605	-10.7	2.6	774.5
7606	-10.8	2.4	775.0
7607	-10.7	2.2	775.5
7608	-10.7	2.0	776.0
7609	-10.6	1.7	776.4
7610	-10.6	1.5	776.9
7611	-10.4	1.2	777.3
7612	-10.3	1.0	777.6
7613	-10.1	0.7	778.0
7614	-10.0	0.4	778.3
7615	-9.7	0.2	778.6
7616	-9.5	-0.1	778.9
7617	-9.2	-0.4	779.1
7618	-9.0	-0.7	779.4
7619	-8.6	-1.0	779.5
7620	-8.3	-1.3	779.7
7621	-7.9	-1.5	779.8
7622	-7.6	-1.8	779.9
7623	-7.1	-2.1	780.0
7624	-6.7	-2.4	780.0
7625	-6.2	-2.7	780.0
7626	-5.7	-3.0	779.9
7627	-5.2	-3.3	779.9
7628	-4.7	-3.6	779.8
7629	-4.1	-3.9	779.6
7630	-3.5	-4.2	779.5
7631	-2.9	-4.5	779.3
7632	-2.3	-4.8	779.0
7633	-1.6	-5.1	778.7
7634	-0.9	-5.4	778.4
7635	-0.2	-5.7	778.1
7636	0.5	-6.0	777.7
7637	1.3	-6.2	777.3
7638	2.1	-6.5	776.9
7639	2.9	-6.8	776.4
7640	3.7	-7.0	775.9
7641	4.5	-7.3	775.4
7642	5.4	-7.6	774.9
7643	6.3	-7.8	774.3
7644	7.2	-8.1	773.7
7645	8.2	-8.3	773.1
7646	9.1	-8.6	772.4
7647	10.1	-8.8	771.7
7648	11.1	-9.0	771.0
7649	12.1	-9.3	770.3
7650	13.2	-9.5	769.6
7651	14.2	-9.7	768.8
7652	15.3	-10.0	768.0
7653	16.4	-10.2	767.2
7654	17.5	-10.4	766.4
7655	18.6	-10.6	765.6
7656	19.7	-10.8	764.7
7657	20.8	-11.0	763.9
7658	22.0	-11.2	763.0
7659	23.2	-11.4	762.1
7660	24.3	-11.6	761.2
7661	25.5	-11.8	760.4
7662	26.7	-12.0	759.5
7663	27.9	-12.2	758.6
7664	29.1	-12.4	757.6
7665	30.3	-12.6	756.7
7666	31.5	-12.8	755.8
7667	32.7	-12.9	754.9
7668	33.9	-13.1	754.0
7669	35.1	-13.3	753.1
7670	36.3	-13.5	752.2
7671	37.5	-13.7	751.3
7672	38.7	-13.9	750.4
7673	39.9	-14.0	749.6
7674	41.0	-14.2	748.7
7675	42.2	-14.4	747.8
7676	43.3	-14.6	747.0
7677	44.4	-14.8	746.1
7678	45.5	-15.0	745.3
7679	46.6	-15.2	744.5
7680	47.7	-15.4	743.7
7681	48.7	-15.5	742.9
7682	49.7	-15.7	742.1
7683	50.7	-15.9	741.4
7684	51.7	-16.1	740.6
7685	52.6	-16.3	739.9
7686	53.5	-16.5	739.1
7687	54.3	-16.7	738.4
7688	55.2	-17.0	737.7
7689	55.9	-17.2	737.1
7690	56.7	-17.4	736.4
7691	57.4	-17.6	735.8
7692	58.0	-17.8	735.1
7693	58.7	-18.0	734.5
7694	59.2	-18.2	733.9
7695	59.8	-18.5	733.3
7696	60.2	-18.7	732.7
7697	60.7	-18.9	732.2
7698	61.0	-19.1	731.6
7699	61.4	-19.3	731.1
7700	61.7	-19.6	730.6
7701	61.9	-19.8	730.1
7702	62.0	-20.0	729.6
7703	62.2	-20.2	729.1
7704	62.2	-20.5	728.6
7705	62.2	-20.7	728.2
7706	62.2	-20.9	727.7
7707	62.1	-21.1	727.3
7708	61.9	-21.4	726.9
7709	61.7	-21.6	726.4
7710	61.4	-21.8	726.0
7711	61.1	-22.0	725.6
7712	60.7	-22.2	725.2
7713	60.2	-22.4	724.9
7714	59.7	-22.6	724.5
7715	59.2	-22.8	724.1
7716	58.6	-23.0	723.8
7717	57.9	-23.2	723.4
7718	57.2	-23.4	723.1
7719	56.4	-23.6	722.8
7720	55.5	-23.7	722.5
7721	54.7	-23.9	722.1
7722	53.7	-24.1	721.8
7723	52.7	-24.2	721.5
7724	51.7	-24.4	721.2
7725	50.6	-24.5	721.0
7726	49.5	-24.6	720.7
7727	48.3	-24.8	720.4
7728	47.1	-24.9	720.2
7729	45.8	-25.0	719.9
7730	44.5	-25.1	719.7
7731	43.1	-25.2	719.4
7732	41.8	-25.3	719.2
7733	40.3	-25.4	719.0
7734	38.9	-25.5	718.8
7735	37.4	-25.6	718.6
7736	35.8	-25.6	718.4
7737	34.3	-25.7	718.2
7738	32.7	-25.8	718.1
7739	31.0	-25.8	717.9
7740	29.4	-25.8	717.8
7741	27.7	-25.9	717.6
7742	26.0	-25.9	717.5
7743	24.3	-25.9	717.4
7744	22.5	-25.9	717.3
7745	20.7	-25.9	717.3
7746	18.9	-25.9	717.2
7747	17.1	-25.9	717.1
7748	15.3	-25.8	717.1
7749	13.5	-25.8	717.1
7750	11.6	-25.7	717.1
7751	9.8	-25.7	717.1
7752	7.9	-25.6	717.2
7753	6.1	-25.6	717.2
7754	4.2	-25.5	717.3
7755	2.3	-25.4	717.4
7756	0.4	-25.3	717.5
7757	-1.5	-25.2	717.6
7758	-3.4	-25.1	717.8
7759	-5.2	-25.0	717.9
7760	-7.1	-24.9	718.1
7761	-9.0	-24.8	718.3
7762	-10.9	-24.6	718.5
7763	-12.7	-24.5	718.7
7764	-14.6	-24.4	719.0
7765	-16.4	-24.2	719.2
7766	-18.3	-24.1	719.5
7767	-20.1	-23.9	719.8
7768	-21.9	-23.8	720.1
7769	-23.7	-23.6	720.4
7770	-25.4	-23.5	720.8
7771	-27.2	-23.3	721.1
7772	-28.9	-23.2	721.4
7773	-30.6	-23.0	721.8
7774	-32.3	-22.8	722.2
7775	-34.0	-22.7	722.5
7776	-35.6	-22.5	722.9
7777	-37.2	-22.3	723.3
7778	-38.8	-22.2	723.7
7779	-40.3	-22.0	724.1
7780	-41.9	-21.8	724.5
7781	-43.3	-21.7	724.9
7782	-44.8	-21.5	725.3
7783	-46.2	-21.4	725.7
7784	-47.6	-21.2	726.0
7785	-48.9	-21.0	726.4
7786	-50.2	-20.9	726.8
7787	-51.5	-20.7	727.2
7788	-52.7	-20.5	727.6
7789	-53.9	-20.4	727.9
7790	-55.0	-20.2	728.3
7791	-56.1	-20.1	728.6
7792	-57.2	-19.9	728.9
7793	-58.2	-19.8	729.3
7794	-59.1	-19.6	729.6
7795	-60.0	-19.5	729.8
7796	-60.9	-19.3	730.1
7797	-61.7	-19.2	730.4
7798	-62.4	-19.0	730.6
7799	-63.1	-18.9	730.8
7800	-63.8	-18.8	731.0
7801	-64.4	-18.6	731.2
7802	-64.9	-18.5	731.4
7803	-65.4	-18.4	731.5
7804	-65.8	-18.3	731.7
7805	-66.2	-18.2	731.8
7806	-66.5	-18.1	731.9
7807	-66.8	-18.0	731.9
7808	-67.0	-17.9	732.0
7809	-67.1	-17.8	732.0
7810	-67.2	-17.7	732.0
7811	-67.2	-17.6	732.0
7812	-67.2	-17.5	732.0
7813	-67.1	-17.5	731.9
7814	-66.9	-17.4	731.8
7815	-66.7	-17.3	731.7
7816	-66.5	-17.3	731.6
7817	-66.2	-17.3	731.5
7818	-65.8	-17.2	731.3
7819	-65.3	-17.2	731.2
7820	-64.8	-17.2	731.0
7821	-64.3	-17.2	730.8
7822	-63.7	-17.2	730.6
7823	-63.0	-17.2	730.3
7824	-62.3	-17.2	730.1
7825	-61.5	-17.2	729.8
7826	-60.7	-17.3	729.6
7827	-59.8	-17.3	729.3
7828	-58.9	-17.3	729.0
7829	-57.9	-17.4	728.7
7830	-56.9	-17.5	728.5
7831	-55.8	-17.5	728.2
7832	-54.7	-17.6	727.9
7833	-53.5	-17.7	727.6
7834	-52.3	-17.8	727.3
7835	-51.0	-17.9	727.0
7836	-49.7	-18.0	726.7
7837	-48.4	-18.1	726.4
7838	-47.0	-18.2	726.2
7839	-45.5	-18.3	725.9
7840	-44.1	-18.5	725.7
7841	-42.6	-18.6	725.4
7842	-41.0	-18.7	725.2
7843	-39.4	-18.9	725.0
7844	-37.8	-19.0	724.8
7845	-36.2	-19.2	724.6
7846	-34.5	-19.3	724.5
7847	-32.8	-19.5	724.3
7848	-31.1	-19.6	724.2
7849	-29.4	-19.8	724.1
7850	-27.6	-19.9	724.1
7851	-25.8	-20.1	724.0
7852	-24.0	-20.3	724.0
7853	-22.2	-20.4	724.1
7854	-20.4	-20.6	724.1
7855	-18.5	-20.8	724.2
7856	-16.7	-20.9	724.3
7857	-14.8	-21.1	724.5
7858	-12.9	-21.2	724.7
7859	-11.1	-21.4	724.9
7860	-9.2	-21.6	725.2
7861	-7.3	-21.7	725.5
7862	-5.4	-21.9	725.8
7863	-3.6	-22.0	726.2
7864	-1.7	-22.2	726.6
7865	0.1	-22.3	727.1
7866	2.0	-22.5	727.5
7867	3.8	-22.6	728.1
7868	5.6	-22.8	728.6
7869	7.4	-22.9	729.2
7870	9.2	-23.0	729.9
7871	10.9	-23.2	730.5
7872	12.7	-23.3	731.3
7873	14.4	-23.5	732.0
7874	16.0	-23.6	732.8
7875	17.7	-23.7	733.6
7876	19.3	-23.8	734.4
7877	20.9	-24.0	735.2
7878	22.5	-24.1	736.1
7879	24.0	-24.2	737.0
7880	25.5	-24.3	738.0
7881	26.9	-24.5	738.9
7882	28.3	-24.6	739.9
7883	29.7	-24.7	740.9
7884	31.0	-24.8	741.9
7885	32.3	-24.9	742.9
7886	33.5	-25.0	743.9
7887	34.6	-25.2	744.9
7888	35.8	-25.3	745.9
7889	36.8	-25.4	747.0
7890	37.9	-25.5	748.0
7891	38.8	-25.6	749.0
7892	39.7	-25.7	750.1
7893	40.6	-25.8	751.1
7894	41.4	-25.9	752.1
7895	42.1	-25.9	753.1
7896	42.8	-26.0	754.1
7897	43.4	-26.1	755.0
7898	44.0	-26.2	756.0
7899	44.5	-26.3	756.9
7900	45.0	-26.3	757.8
7901	45.4	-26.4	758.6
7902	45.7	-26.4	759.5
7903	45.9	-26.5	760.3
7904	46.1	-26.6	761.1
7905	46.3	-26.6	761.8
7906	46.4	-26.7	762.6
7907	46.4	-26.7	763.2
7908	46.4	-26.7	763.9
7909	46.3	-26.8	764.5
7910	46.1	-26.8	765.1
7911	45.9	-26.8	765.6
7912	45.6	-26.9	766.0
7913	45.3	-26.9	766.5
7914	44.9	-26.9	766.9
7915	44.4	-26.9	767.2
7916	43.9	-26.9	767.5
7917	43.3	-26.9	767.7
7918	42.7	-26.9	767.9
7919	42.0	-27.0	768.1
7920	41.3	-27.0	768.2
7921	40.5	-27.0	768.2
7922	39.7	-27.0	768.2
7923	38.8	-27.0	768.1
7924	37.9	-27.0	768.0
7925	36.9	-27.0	767.8
7926	35.9	-27.0	767.6
7927	34.8	-27.0	767.3
7928	33.7	-26.9	767.0
7929	32.6	-26.9	766.6
7930	31.4	-26.9	766.2
7931	30.2	-26.9	765.7
7932	28.9	-26.9	765.1
7933	27.7	-26.9	764.5
7934	26.3	-26.9	763.9
7935	25.0	-26.9	763.1
7936	23.6	-26.9	762.4
7937	22.2	-26.8	761.6
7938	20.8	-26.8	760.7
7939	19.4	-26.8	759.8
7940	17.9	-26.8	758.8
7941	16.4	-26.8	757.8
7942	14.9	-26.7	756.7
7943	13.4	-26.7	755.6
7944	11.9	-26.7	754.4
7945	10.3	-26.6	753.2
7946	8.8	-26.6	752.0
7947	7.2	-26.6	750.7
7948	5.7	-26.5	749.4
7949	4.1	-26.5	748.0
7950	2.6	-26.5	746.6
7951	1.0	-26.4	745.2
7952	-0.5	-26.4	743.7
7953	-2.0	-26.3	742.2
7954	-3.6	-26.3	740.7
7955	-5.1	-26.2	739.1
7956	-6.6	-26.2	737.5
7957	-8.1	-26.1	735.9
7958	-9.6	-26.0	734.3
7959	-11.0	-26.0	732.6
7960	-12.5	-25.9	731.0
7961	-13.9	-25.8	729.3
7962	-15.3	-25.7	727.6
7963	-16.7	-25.7	725.8
7964	-18.0	-25.6	724.1
7965	-19.3	-25.5	722.4
7966	-20.6	-25.4	720.6
7967	-21.9	-25.3	718.9
7968	-23.1	-25.2	717.1
7969	-24.3	-25.0	715.4
7970	-25.4	-24.9	713.6
7971	-26.5	-24.8	711.9
7972	-27.6	-24.7	710.2
7973	-28.6	-24.5	708.5
7974	-29.6	-24.4	706.7
7975	-30.5	-24.2	705.0
7976	-31.4	-24.1	703.4
7977	-32.3	-23.9	701.7
7978	-33.1	-23.7	700.0
7979	-33.8	-23.5	698.4
7980	-34.5	-23.3	696.8
7981	-35.2	-23.2	695.2
7982	-35.8	-23.0	693.7
7983	-36.3	-22.7	692.2
7984	-36.8	-22.5	690.7
7985	-37.2	-22.3	689.3
7986	-37.6	-22.1	687.9
7987	-37.9	-21.8	686.5
7988	-38.2	-21.6	685.2
7989	-38.4	-21.4	683.9
7990	-38.6	-21.1	682.7
7991	-38.7	-20.8	681.5
7992	-38.7	-20.6	680.4
7993	-38.7	-20.3	679.3
7994	-38.6	-20.0	678.3
7995	-38.4	-19.8	677.4
7996	-38.2	-19.5	676.5
7997	-38.0	-19.2	675.6
7998	-37.7	-18.9	674.8
7999	-37.3	-18.6	674.1
8000	-36.9	-18.3	673.5
8001	-36.4	-18.0	672.9
8002	-35.8	-17.6	672.4
8003	-35.2	-17.3	672.0
8004	-34.6	-17.0	671.6
8005	-33.8	-16.6	671.3
8006	-33.1	-16.3	671.1
8007	-32.3	-16.0	671.0
8008	-31.4	-15.6	670.9
8009	-30.4	-15.2	670.9
8010	-29.5	-14.9	671.0
8011	-28.4	-14.5	671.2
8012	-27.4	-14.1	671.4
8013	-26.2	-13.8	671.8
8014	-25.1	-13.4	672.2
8015	-23.9	-13.0	672.7
8016	-22.6	-12.6	673.2
8017	-21.3	-12.2	673.9
8018	-20.0	-11.8	674.6
8019	-18.6	-11.4	675.4
8020	-17.2	-11.0	676.3
8021	-15.8	-10.5	677.3
8022	-14.3	-10.1	678.3
8023	-12.8	-9.7	679.4
8024	-11.2	-9.2	680.6
8025	-9.7	-8.8	681.8
8026	-8.1	-8.4	683.1
8027	-6.5	-7.9	684.5
8028	-4.8	-7.5	686.0
8029	-3.2	-7.0	687.5
8030	-1.5	-6.6	689.1
8031	0.2	-6.2	690.7
8032	1.9	-5.7	692.4
8033	3.6	-5.3	694.1
8034	5.3	-4.8	695.9
8035	7.1	-4.4	697.8
8036	8.8	-4.0	699.6
8037	10.6	-3.5	701.6
8038	12.3	-3.1	703.5
8039	14.1	-2.7	705.5
8040	15.8	-2.3	707.6
8041	17.6	-1.8	709.6
8042	19.3	-1.4	711.7
8043	21.1	-1.1	713.8
8044	22.8	-0.7	716.0
8045	24.5	-0.3	718.1
8046	26.3	0.1	720.3
8047	28.0	0.4	722.5
8048	29.6	0.7	724.6
8049	31.3	1.1	726.8
8050	33.0	1.4	729.0
8051	34.6	1.7	731.1
8052	36.2	1.9	733.3
8053	37.8	2.2	735.4
8054	39.4	2.4	737.5
8055	40.9	2.7	739.6
8056	42.4	2.9	741.7
8057	43.9	3.0	743.7
8058	45.4	3.2	745.7
8059	46.8	3.4	747.7
8060	48.2	3.5	749.7
8061	49.5	3.6	751.6
8062	50.8	3.7	753.4
8063	52.1	3.7	755.2
8064	53.4	3.8	757.0
8065	54.6	3.8	758.7
8066	55.8	3.8	760.4
8067	56.9	3.8	762.0
8068	58.0	3.7	763.6
8069	59.0	3.7	765.0
8070	60.0	3.6	766.5
8071	61.0	3.4	767.9
8072	61.9	3.3	769.2
8073	62.8	3.1	770.4
8074	63.6	2.9	771.6
8075	64.4	2.7	772.7
8076	65.1	2.5	773.8
8077	65.8	2.2	774.8
8078	66.4	2.0	775.7
8079	67.0	1.6	776.5
8080	67.6	1.3	777.3
8081	68.1	1.0	778.0
8082	68.6	0.6	778.7
8083	69.0	0.2	779.2
8084	69.3	-0.2	779.8
8085	69.7	-0.7	780.2
8086	69.9	-1.1	780.6
8087	70.2	-1.6	780.9
8088	70.4	-2.1	781.2
8089	70.5	-2.6	781.4
8090	70.6	-3.2	781.5
8091	70.7	-3.7	781.6
8092	70.7	-4.3	781.6
8093	70.7	-4.9	781.5
8094	70.6	-5.4	781.5
8095	70.5	-6.1	781.3
8096	70.4	-6.7	781.1
8097	70.2	-7.3	780.9
8098	70.0	-7.9	780.6
8099	69.8	-8.6	780.2
8100	69.5	-9.2	779.8
8101	69.2	-9.9	779.4
8102	68.9	-10.6	779.0
8103	68.5	-11.2	778.5
8104	68.1	-11.9	777.9
8105	67.7	-12.6	777.4
8106	67.3	-13.2	776.8
8107	66.8	-13.9	776.2
8108	66.3	-14.5	775.5
8109	65.8	-15.2	774.9
8110	65.3	-15.9	774.2
8111	64.8	-16.5	773.5
8112	64.2	-17.1	772.8
8113	63.7	-17.7	772.1
8114	63.1	-18.3	771.4
8115	62.5	-18.9	770.6
8116	61.9	-19.5	769.9
8117	61.3	-20.1	769.2
8118	60.6	-20.6	768.4
8119	60.0	-21.2	767.7
8120	59.4	-21.7	767.0
8121	58.7	-22.1	766.2
8122	58.1	-22.6	765.5
8123	57.4	-23.1	764.8
8124	56.8	-23.5	764.1
8125	56.1	-23.9	763.5
8126	55.5	-24.3	762.8
8127	54.9	-24.6	762.2
8128	54.2	-24.9	761.6
8129	53.6	-25.2	761.0
8130	52.9	-25.5	760.5
8131	52.3	-25.7	760.0
8132	51.7	-25.9	759.5
8133	51.1	-26.1	759.0
8134	50.5	-26.3	758.6
8135	49.8	-26.4	758.2
8136	49.2	-26.5	757.8
8137	48.7	-26.6	757.5
8138	48.1	-26.7	757.3
8139	47.5	-26.7	757.0
8140	46.9	-26.7	756.8
8141	46.4	-26.7	756.7
8142	45.9	-26.6	756.6
8143	45.3	-26.5	756.5
8144	44.8	-26.4	756.5
8145	44.3	-26.3	756.6
8146	43.8	-26.1	756.6
8147	43.3	-26.0	756.8
8148	42.8	-25.8	756.9
8149	42.3	-25.5	757.2
8150	41.9	-25.3	757.4
8151	41.4	-25.0	757.8
8152	41.0	-24.7	758.1
8153	40.5	-24.4	758.5
8154	40.1	-24.1	759.0
8155	39.7	-23.7	759.5
8156	39.3	-23.3	760.1
8157	38.8	-22.9	760.7
8158	38.5	-22.5	761.3
8159	38.1	-22.1	762.0
8160	37.7	-21.7	762.7
8161	37.3	-21.2	763.5
8162	36.9	-20.7	764.3
8163	36.6	-20.2	765.1
8164	36.2	-19.7	766.0
8165	35.9	-19.2	766.9
8166	35.5	-18.7	767.9
8167	35.2	-18.2	768.9
8168	34.8	-17.7	769.9
8169	34.5	-17.1	770.9
8170	34.2	-16.6	772.0
8171	33.8	-16.0	773.1
8172	33.5	-15.4	774.2
8173	33.2	-14.9	775.3
8174	32.9	-14.3	776.5
8175	32.5	-13.7	777.6
8176	32.2	-13.2	778.8
8177	31.9	-12.6	780.0
8178	31.5	-12.0	781.2
8179	31.2	-11.5	782.4
8180	30.9	-10.9	783.6
8181	30.5	-10.4	784.7
8182	30.2	-9.8	785.9
8183	29.8	-9.3	787.1
8184	29.5	-8.7	788.3
8185	29.1	-8.2	789.4
8186	28.7	-7.7	790.5
8187	28.4	-7.2	791.7
8188	28.0	-6.7	792.8
8189	27.6	-6.2	793.8
8190	27.2	-5.7	794.9
8191	26.8	-5.2	795.9
8192	26.4	-4.8	796.9
8193	26.0	-4.4	797.8
8194	25.6	-4.0	798.7
8195	25.1	-3.6	799.6
8196	24.7	-3.2	800.4
8197	24.2	-2.8	801.2
8198	23.8	-2.5	801.9
8199	23.3	-2.2	802.6
8200	22.8	-1.9	803.3
8201	22.3	-1.6	803.9
8202	21.8	-1.3	804.4
8203	21.3	-1.1	804.9
8204	20.8	-0.8	805.3
8205	20.2	-0.6	805.7
8206	19.7	-0.4	806.0
8207	19.1	-0.3	806.3
8208	18.6	-0.1	806.5
8209	18.0	-0.0	806.6
8210	17.4	0.1	806.7
8211	16.9	0.2	806.7
8212	16.3	0.2	806.7
8213	15.7	0.3	806.6
8214	15.1	0.3	806.4
8215	14.4	0.3	806.2
8216	13.8	0.3	805.9
8217	13.2	0.3	805.5
8218	12.6	0.3	805.1
8219	11.9	0.2	804.7
8220	11.3	0.2	804.1
8221	10.6	0.1	803.5
8222	10.0	-0.0	802.9
8223	9.3	-0.1	802.2
8224	8.6	-0.3	801.4
8225	8.0	-0.4	800.6
8226	7.3	-0.6	799.7
8227	6.6	-0.7	798.8
8228	6.0	-0.9	797.8
8229	5.3	-1.1	796.8
8230	4.6	-1.2	795.7
8231	3.9	-1.4	794.6
8232	3.2	-1.6	793.5
8233	2.6	-1.8	792.3
8234	1.9	-2.1	791.1
8235	1.2	-2.3	789.8
8236	0.5	-2.5	788.5
8237	-0.2	-2.7	787.2
8238	-0.9	-3.0	785.8
8239	-1.5	-3.2	784.5
8240	-2.2	-3.4	783.1
8241	-2.9	-3.7	781.6
8242	-3.6	-3.9	780.2
8243	-4.3	-4.1	778.7
8244	-5.0	-4.4	777.3
8245	-5.7	-4.6	775.8
8246	-6.3	-4.8	774.3
8247	-7.0	-5.1	772.8
8248	-7.7	-5.3	771.3
8249	-8.4	-5.5	769.8
8250	-9.1	-5.7	768.3
8251	-9.8	-5.9	766.8
8252	-10.4	-6.1	765.4
8253	-11.1	-6.3	763.9
8254	-11.8	-6.5	762.4
8255	-12.5	-6.7	761.0
8256	-13.2	-6.8	759.5
8257	-13.9	-7.0	758.1
8258	-14.6	-7.2	756.7
8259	-15.3	-7.3	755.4
8260	-16.0	-7.4	754.0
8261	-16.7	-7.6	752.7
8262	-17.4	-7.7	751.4
8263	-18.1	-7.8	750.1
8264	-18.8	-7.9	748.9
8265	-19.5	-7.9	747.7
8266	-20.3	-8.0	746.5
8267	-21.0	-8.1	745.3
8268	-21.7	-8.1	744.2
8269	-22.5	-8.2	743.1
8270	-23.3	-8.2	742.1
8271	-24.0	-8.2	741.1
8272	-24.8	-8.2	740.1
8273	-25.6	-8.2	739.2
8274	-26.3	-8.2	738.3
8275	-27.1	-8.2	737.4
8276	-27.9	-8.1	736.6
8277	-28.8	-8.1	735.9
8278	-29.6	-8.0	735.1
8279	-30.4	-8.0	734.4
8280	-31.3	-7.9	733.8
8281	-32.1	-7.8	733.1
8282	-33.0	-7.8	732.6
8283	-33.9	-7.7	732.0
8284	-34.7	-7.6	731.5
8285	-35.6	-7.5	731.1
8286	-36.6	-7.4	730.6
8287	-37.5	-7.3	730.2
8288	-38.4	-7.2	729.9
8289	-39.3	-7.1	729.6
8290	-40.3	-7.0	729.3
8291	-41.2	-6.9	729.0
8292	-42.2	-6.8	728.8
8293	-43.2	-6.7	728.6
8294	-44.2	-6.6	728.4
8295	-45.2	-6.5	728.3
8296	-46.2	-6.4	728.2
8297	-47.2	-6.3	728.1
8298	-48.2	-6.2	728.0
8299	-49.3	-6.2	728.0
8300	-50.3	-6.1	728.0
8301	-51.3	-6.0	728.0
8302	-52.4	-6.0	728.0
8303	-53.4	-5.9	728.1
8304	-54.5	-5.9	728.1
8305	-55.6	-5.9	728.2
8306	-56.6	-5.9	728.3
8307	-57.7	-5.9	728.4
8308	-58.8	-5.9	728.5
8309	-59.9	-5.9	728.6
8310	-60.9	-5.9	728.8
8311	-62.0	-5.9	728.9
8312	-63.1	-6.0	729.1
8313	-64.2	-6.0	729.2
8314	-65.2	-6.1	729.4
8315	-66.3	-6.2	729.5
8316	-67.4	-6.3	729.7
8317	-68.4	-6.4	729.8
8318	-69.5	-6.5	730.0
8319	-70.5	-6.7	730.2
8320	-71.5	-6.8	730.3
8321	-72.6	-7.0	730.5
8322	-73.6	-7.2	730.6
8323	-74.6	-7.3	730.8
8324	-75.6	-7.5	730.9
8325	-76.5	-7.7	731.0
8326	-77.5	-8.0	731.1
8327	-78.4	-8.2	731.3
8328	-79.3	-8.4	731.4
8329	-80.2	-8.7	731.5
8330	-81.1	-8.9	731.5
8331	-82.0	-9.2	731.6
8332	-82.8	-9.5	731.7
8333	-83.6	-9.7	731.7
8334	-84.4	-10.0	731.8
8335	-85.2	-10.3	731.8
8336	-85.9	-10.6	731.8
8337	-86.7	-10.9	731.8
8338	-87.4	-11.2	731.8
8339	-88.0	-11.6	731.8
8340	-88.7	-11.9	731.8
8341	-89.3	-12.2	731.7
8342	-89.8	-12.5	731.7
8343	-90.4	-12.8	731.6
8344	-90.9	-13.2	731.5
8345	-91.4	-13.5	731.4
8346	-91.9	-13.8	731.3
8347	-92.3	-14.1	731.2
8348	-92.7	-14.4	731.0
8349	-93.1	-14.8	730.9
8350	-93.4	-15.1	730.7
8351	-93.7	-15.4	730.6
8352	-94.0	-15.7	730.4
8353	-94.2	-16.0	730.2
8354	-94.4	-16.3	730.0
8355	-94.6	-16.6	729.7
8356	-94.7	-16.9	729.5
8357	-94.8	-17.2	729.3
8358	-94.9	-17.4	729.0
8359	-95.0	-17.7	728.7
8360	-95.0	-18.0	728.5
8361	-95.0	-18.2	728.2
8362	-94.9	-18.5	727.9
8363	-94.9	-18.7	727.6
8364	-94.8	-18.9	727.2
8365	-94.6	-19.1	726.9
8366	-94.5	-19.4	726.5
8367	-94.3	-19.6	726.2
8368	-94.1	-19.7	725.8
8369	-93.9	-19.9	725.4
8370	-93.6	-20.1	725.0
8371	-93.3	-20.2	724.6
8372	-93.0	-20.4	724.2
8373	-92.7	-20.5	723.8
8374	-92.3	-20.7	723.4
8375	-92.0	-20.8	722.9
8376	-91.6	-20.9	722.5
8377	-91.1	-21.0	722.0
8378	-90.7	-21.0	721.5
8379	-90.3	-21.1	721.0
8380	-89.8	-21.2	720.6
8381	-89.3	-21.2	720.1
8382	-88.8	-21.2	719.5
8383	-88.3	-21.3	719.0
8384	-87.8	-21.3	718.5
8385	-87.3	-21.3	718.0
8386	-86.7	-21.3	717.4
8387	-86.2	-21.2	716.9
8388	-85.6	-21.2	716.3
8389	-85.0	-21.2	715.7
8390	-84.4	-21.1	715.2
8391	-83.9	-21.0	714.6
8392	-83.3	-21.0	714.0
8393	-82.7	-20.9	713.5
8394	-82.1	-20.8	712.9
8395	-81.5	-20.7	712.3
8396	-80.9	-20.5	711.7
8397	-80.3	-20.4	711.1
8398	-79.7	-20.3	710.5
8399	-79.1	-20.1	710.0
8400	-78.5	-19.9	709.4
8401	-77.9	-19.8	708.8
8402	-77.3	-19.6	708.2
8403	-76.7	-19.4	707.7
8404	-76.1	-19.1	707.1
8405	-75.5	-18.9	706.5
8406	-75.0	-18.7	706.0
8407	-74.4	-18.4	705.4
8408	-73.8	-18.2	704.9
8409	-73.3	-17.9	704.4
