	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\PCTL 2.c3d
	FP3	FP3	FP3
	COFP	COFP	COFP
	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z
11002	0.4539	0.3585	0.0119
11003	0.4534	0.3586	0.0119
11004	0.4538	0.3585	0.0119
11005	0.4538	0.3586	0.0119
11006	0.4541	0.3584	0.0119
11007	0.4542	0.3581	0.0119
11008	0.4539	0.3584	0.0119
11009	0.4541	0.3582	0.0119
11010	0.4542	0.3582	0.0119
11011	0.4543	0.3579	0.0119
11012	0.4545	0.3576	0.0119
11013	0.4547	0.3577	0.0119
11014	0.4544	0.3576	0.0119
11015	0.4547	0.3573	0.0119
11016	0.4541	0.3572	0.0119
11017	0.4547	0.3569	0.0119
11018	0.4545	0.3570	0.0119
11019	0.4543	0.3568	0.0119
11020	0.4542	0.3567	0.0119
11021	0.4546	0.3569	0.0119
11022	0.4547	0.3565	0.0119
11023	0.4547	0.3570	0.0119
11024	0.4546	0.3561	0.0119
11025	0.4549	0.3562	0.0119
11026	0.4550	0.3559	0.0119
11027	0.4546	0.3565	0.0119
11028	0.4549	0.3562	0.0119
11029	0.4548	0.3558	0.0119
11030	0.4544	0.3558	0.0119
11031	0.4553	0.3557	0.0119
11032	0.4556	0.3560	0.0119
11033	0.4551	0.3558	0.0119
11034	0.4550	0.3557	0.0119
11035	0.4552	0.3556	0.0119
11036	0.4548	0.3556	0.0119
11037	0.4552	0.3559	0.0119
11038	0.4552	0.3556	0.0119
11039	0.4549	0.3555	0.0119
11040	0.4549	0.3556	0.0119
11041	0.4552	0.3552	0.0119
11042	0.4554	0.3555	0.0119
11043	0.4559	0.3555	0.0119
11044	0.4555	0.3555	0.0119
11045	0.4554	0.3553	0.0119
11046	0.4556	0.3555	0.0119
11047	0.4557	0.3554	0.0119
11048	0.4558	0.3556	0.0119
11049	0.4558	0.3556	0.0119
11050	0.4557	0.3553	0.0119
11051	0.4559	0.3554	0.0119
11052	0.4558	0.3560	0.0119
11053	0.4555	0.3557	0.0119
11054	0.4561	0.3557	0.0119
11055	0.4556	0.3559	0.0119
11056	0.4563	0.3559	0.0119
11057	0.4554	0.3561	0.0119
11058	0.4563	0.3558	0.0119
11059	0.4561	0.3562	0.0119
11060	0.4561	0.3558	0.0119
11061	0.4562	0.3560	0.0119
11062	0.4561	0.3561	0.0119
11063	0.4562	0.3561	0.0119
11064	0.4565	0.3565	0.0119
11065	0.4560	0.3561	0.0119
11066	0.4565	0.3561	0.0119
11067	0.4566	0.3565	0.0119
11068	0.4563	0.3571	0.0119
11069	0.4563	0.3568	0.0119
11070	0.4569	0.3574	0.0119
11071	0.4568	0.3565	0.0119
11072	0.4563	0.3571	0.0119
11073	0.4559	0.3569	0.0119
11074	0.4566	0.3575	0.0119
11075	0.4566	0.3574	0.0119
11076	0.4564	0.3573	0.0119
11077	0.4566	0.3572	0.0119
11078	0.4561	0.3577	0.0119
11079	0.4565	0.3574	0.0119
11080	0.4568	0.3580	0.0119
11081	0.4568	0.3577	0.0119
11082	0.4568	0.3582	0.0119
11083	0.4567	0.3582	0.0119
11084	0.4568	0.3584	0.0119
11085	0.4566	0.3584	0.0119
11086	0.4566	0.3582	0.0119
11087	0.4564	0.3585	0.0119
11088	0.4568	0.3588	0.0119
11089	0.4566	0.3589	0.0119
11090	0.4567	0.3593	0.0119
11091	0.4564	0.3593	0.0119
11092	0.4562	0.3592	0.0119
11093	0.4569	0.3592	0.0119
11094	0.4566	0.3596	0.0119
11095	0.4561	0.3593	0.0119
11096	0.4569	0.3598	0.0119
11097	0.4564	0.3597	0.0119
11098	0.4563	0.3601	0.0119
11099	0.4564	0.3597	0.0119
11100	0.4563	0.3604	0.0119
11101	0.4559	0.3601	0.0119
11102	0.4560	0.3605	0.0119
11103	0.4564	0.3603	0.0119
11104	0.4567	0.3607	0.0119
11105	0.4567	0.3609	0.0119
11106	0.4567	0.3609	0.0119
11107	0.4563	0.3608	0.0119
11108	0.4564	0.3618	0.0119
11109	0.4559	0.3614	0.0119
11110	0.4566	0.3612	0.0119
11111	0.4563	0.3614	0.0119
11112	0.4562	0.3619	0.0119
11113	0.4568	0.3616	0.0119
11114	0.4565	0.3619	0.0119
11115	0.4570	0.3622	0.0119
11116	0.4566	0.3617	0.0119
11117	0.4565	0.3622	0.0119
11118	0.4567	0.3619	0.0119
11119	0.4568	0.3621	0.0119
11120	0.4565	0.3620	0.0119
11121	0.4574	0.3627	0.0119
11122	0.4566	0.3623	0.0119
11123	0.4572	0.3628	0.0119
11124	0.4570	0.3629	0.0119
11125	0.4572	0.3627	0.0119
11126	0.4567	0.3630	0.0119
11127	0.4575	0.3632	0.0119
11128	0.4571	0.3630	0.0119
11129	0.4577	0.3630	0.0119
11130	0.4574	0.3628	0.0119
11131	0.4578	0.3626	0.0119
11132	0.4580	0.3631	0.0119
11133	0.4577	0.3633	0.0119
11134	0.4581	0.3626	0.0119
11135	0.4582	0.3628	0.0119
11136	0.4578	0.3631	0.0119
11137	0.4582	0.3629	0.0119
11138	0.4582	0.3634	0.0119
11139	0.4584	0.3629	0.0119
11140	0.4579	0.3630	0.0119
11141	0.4583	0.3630	0.0119
11142	0.4587	0.3627	0.0119
11143	0.4587	0.3623	0.0119
11144	0.4589	0.3625	0.0119
11145	0.4589	0.3624	0.0119
11146	0.4588	0.3625	0.0119
11147	0.4592	0.3620	0.0119
11148	0.4597	0.3620	0.0119
11149	0.4595	0.3620	0.0119
11150	0.4596	0.3620	0.0119
11151	0.4595	0.3622	0.0119
11152	0.4599	0.3622	0.0119
11153	0.4604	0.3616	0.0119
11154	0.4600	0.3615	0.0119
11155	0.4603	0.3614	0.0119
11156	0.4603	0.3611	0.0119
11157	0.4607	0.3612	0.0119
11158	0.4607	0.3608	0.0119
11159	0.4607	0.3612	0.0119
11160	0.4612	0.3609	0.0119
11161	0.4612	0.3605	0.0119
11162	0.4616	0.3605	0.0119
11163	0.4614	0.3602	0.0119
11164	0.4617	0.3598	0.0119
11165	0.4617	0.3596	0.0119
11166	0.4620	0.3598	0.0119
11167	0.4621	0.3598	0.0119
11168	0.4624	0.3590	0.0119
11169	0.4625	0.3590	0.0119
11170	0.4627	0.3586	0.0119
11171	0.4624	0.3588	0.0119
11172	0.4628	0.3582	0.0119
11173	0.4625	0.3584	0.0119
11174	0.4627	0.3578	0.0119
11175	0.4624	0.3580	0.0119
11176	0.4630	0.3575	0.0119
11177	0.4630	0.3577	0.0119
11178	0.4635	0.3576	0.0119
11179	0.4634	0.3576	0.0119
11180	0.4634	0.3573	0.0119
11181	0.4637	0.3568	0.0119
11182	0.4637	0.3569	0.0119
11183	0.4640	0.3565	0.0119
11184	0.4643	0.3566	0.0119
11185	0.4645	0.3566	0.0119
11186	0.4645	0.3560	0.0119
11187	0.4649	0.3555	0.0119
11188	0.4646	0.3557	0.0119
11189	0.4649	0.3554	0.0119
11190	0.4649	0.3556	0.0119
11191	0.4655	0.3554	0.0119
11192	0.4650	0.3549	0.0119
11193	0.4656	0.3546	0.0119
11194	0.4654	0.3548	0.0119
11195	0.4652	0.3546	0.0119
11196	0.4656	0.3546	0.0119
11197	0.4660	0.3542	0.0119
11198	0.4662	0.3545	0.0119
11199	0.4661	0.3542	0.0119
11200	0.4662	0.3541	0.0119
11201	0.4660	0.3536	0.0119
11202	0.4664	0.3537	0.0119
11203	0.4664	0.3534	0.0119
11204	0.4662	0.3533	0.0119
11205	0.4669	0.3530	0.0119
11206	0.4666	0.3533	0.0119
11207	0.4669	0.3532	0.0119
11208	0.4671	0.3530	0.0119
11209	0.4662	0.3531	0.0119
11210	0.4666	0.3532	0.0119
11211	0.4670	0.3529	0.0119
11212	0.4670	0.3526	0.0119
11213	0.4673	0.3529	0.0119
11214	0.4674	0.3524	0.0119
11215	0.4674	0.3523	0.0119
11216	0.4674	0.3523	0.0119
11217	0.4674	0.3526	0.0119
11218	0.4675	0.3518	0.0119
11219	0.4675	0.3524	0.0119
11220	0.4677	0.3522	0.0119
11221	0.4676	0.3521	0.0119
11222	0.4679	0.3518	0.0119
11223	0.4678	0.3518	0.0119
11224	0.4678	0.3514	0.0119
11225	0.4677	0.3516	0.0119
11226	0.4680	0.3512	0.0119
11227	0.4675	0.3511	0.0119
11228	0.4679	0.3509	0.0119
11229	0.4680	0.3512	0.0119
11230	0.4677	0.3506	0.0119
11231	0.4679	0.3507	0.0119
11232	0.4683	0.3503	0.0119
11233	0.4682	0.3507	0.0119
11234	0.4683	0.3506	0.0119
11235	0.4678	0.3501	0.0119
11236	0.4681	0.3503	0.0119
11237	0.4679	0.3500	0.0119
11238	0.4680	0.3499	0.0119
11239	0.4684	0.3493	0.0119
11240	0.4680	0.3496	0.0119
11241	0.4683	0.3493	0.0119
11242	0.4685	0.3490	0.0119
11243	0.4683	0.3485	0.0119
11244	0.4688	0.3479	0.0119
11245	0.4685	0.3478	0.0119
11246	0.4686	0.3477	0.0119
11247	0.4691	0.3477	0.0119
11248	0.4687	0.3472	0.0119
11249	0.4689	0.3472	0.0119
11250	0.4688	0.3467	0.0119
11251	0.4687	0.3460	0.0119
11252	0.4692	0.3458	0.0119
11253	0.4694	0.3457	0.0119
11254	0.4694	0.3453	0.0119
11255	0.4691	0.3449	0.0119
11256	0.4691	0.3446	0.0119
11257	0.4693	0.3443	0.0119
11258	0.4686	0.3439	0.0119
11259	0.4689	0.3438	0.0119
11260	0.4694	0.3436	0.0119
11261	0.4696	0.3431	0.0119
11262	0.4692	0.3434	0.0119
11263	0.4692	0.3427	0.0119
11264	0.4693	0.3426	0.0119
11265	0.4694	0.3421	0.0119
11266	0.4694	0.3421	0.0119
11267	0.4693	0.3424	0.0119
11268	0.4694	0.3418	0.0119
11269	0.4696	0.3416	0.0119
11270	0.4696	0.3417	0.0119
11271	0.4699	0.3414	0.0119
11272	0.4695	0.3414	0.0119
11273	0.4691	0.3409	0.0119
11274	0.4691	0.3410	0.0119
11275	0.4693	0.3410	0.0119
11276	0.4697	0.3411	0.0119
11277	0.4691	0.3407	0.0119
11278	0.4701	0.3408	0.0119
11279	0.4693	0.3407	0.0119
11280	0.4702	0.3406	0.0119
11281	0.4699	0.3406	0.0119
11282	0.4698	0.3406	0.0119
11283	0.4700	0.3402	0.0119
11284	0.4700	0.3404	0.0119
11285	0.4701	0.3406	0.0119
11286	0.4701	0.3405	0.0119
11287	0.4700	0.3403	0.0119
11288	0.4700	0.3404	0.0119
11289	0.4706	0.3405	0.0119
11290	0.4701	0.3404	0.0119
11291	0.4706	0.3407	0.0119
11292	0.4705	0.3408	0.0119
11293	0.4704	0.3410	0.0119
11294	0.4704	0.3406	0.0119
11295	0.4700	0.3410	0.0119
11296	0.4704	0.3406	0.0119
11297	0.4703	0.3407	0.0119
11298	0.4705	0.3411	0.0119
11299	0.4706	0.3414	0.0119
11300	0.4705	0.3411	0.0119
11301	0.4708	0.3409	0.0119
11302	0.4709	0.3418	0.0119
11303	0.4703	0.3416	0.0119
11304	0.4705	0.3417	0.0119
11305	0.4708	0.3416	0.0119
11306	0.4709	0.3421	0.0119
11307	0.4706	0.3421	0.0119
11308	0.4708	0.3422	0.0119
11309	0.4707	0.3421	0.0119
11310	0.4707	0.3427	0.0119
11311	0.4708	0.3429	0.0119
11312	0.4712	0.3426	0.0119
11313	0.4711	0.3433	0.0119
11314	0.4707	0.3436	0.0119
11315	0.4710	0.3441	0.0119
11316	0.4713	0.3442	0.0119
11317	0.4712	0.3441	0.0119
11318	0.4710	0.3444	0.0119
11319	0.4708	0.3444	0.0119
11320	0.4708	0.3447	0.0119
11321	0.4711	0.3446	0.0119
11322	0.4706	0.3448	0.0119
11323	0.4711	0.3453	0.0119
11324	0.4713	0.3454	0.0119
11325	0.4709	0.3458	0.0119
11326	0.4708	0.3458	0.0119
11327	0.4705	0.3466	0.0119
11328	0.4709	0.3464	0.0119
11329	0.4711	0.3464	0.0119
11330	0.4709	0.3469	0.0119
11331	0.4704	0.3466	0.0119
11332	0.4709	0.3468	0.0119
11333	0.4707	0.3473	0.0119
11334	0.4708	0.3473	0.0119
11335	0.4706	0.3474	0.0119
11336	0.4709	0.3474	0.0119
11337	0.4709	0.3476	0.0119
11338	0.4705	0.3480	0.0119
11339	0.4709	0.3479	0.0119
11340	0.4705	0.3482	0.0119
11341	0.4704	0.3486	0.0119
11342	0.4704	0.3483	0.0119
11343	0.4709	0.3483	0.0119
11344	0.4703	0.3488	0.0119
11345	0.4703	0.3481	0.0119
11346	0.4699	0.3491	0.0119
11347	0.4702	0.3492	0.0119
11348	0.4701	0.3487	0.0119
11349	0.4695	0.3492	0.0119
11350	0.4698	0.3490	0.0119
11351	0.4701	0.3491	0.0119
11352	0.4704	0.3490	0.0119
11353	0.4700	0.3492	0.0119
11354	0.4699	0.3488	0.0119
11355	0.4695	0.3494	0.0119
11356	0.4700	0.3493	0.0119
11357	0.4698	0.3493	0.0119
11358	0.4699	0.3487	0.0119
11359	0.4695	0.3493	0.0119
11360	0.4703	0.3490	0.0119
11361	0.4694	0.3491	0.0119
11362	0.4695	0.3493	0.0119
11363	0.4697	0.3489	0.0119
11364	0.4695	0.3486	0.0119
11365	0.4694	0.3478	0.0119
11366	0.4690	0.3485	0.0119
11367	0.4691	0.3481	0.0119
11368	0.4690	0.3477	0.0119
11369	0.4693	0.3477	0.0119
11370	0.4692	0.3479	0.0119
11371	0.4695	0.3475	0.0119
11372	0.4695	0.3468	0.0119
11373	0.4689	0.3468	0.0119
11374	0.4695	0.3463	0.0119
11375	0.4692	0.3462	0.0119
11376	0.4692	0.3459	0.0119
11377	0.4691	0.3455	0.0119
11378	0.4688	0.3452	0.0119
11379	0.4693	0.3447	0.0119
11380	0.4697	0.3441	0.0119
11381	0.4691	0.3438	0.0119
11382	0.4688	0.3434	0.0119
11383	0.4688	0.3427	0.0119
11384	0.4689	0.3425	0.0119
11385	0.4687	0.3421	0.0119
11386	0.4688	0.3414	0.0119
11387	0.4688	0.3414	0.0119
11388	0.4686	0.3403	0.0119
11389	0.4692	0.3404	0.0119
11390	0.4685	0.3404	0.0119
11391	0.4690	0.3395	0.0119
11392	0.4690	0.3390	0.0119
11393	0.4688	0.3389	0.0119
11394	0.4689	0.3379	0.0119
11395	0.4694	0.3379	0.0119
11396	0.4685	0.3374	0.0119
11397	0.4684	0.3367	0.0119
11398	0.4685	0.3364	0.0119
11399	0.4683	0.3356	0.0119
11400	0.4687	0.3352	0.0119
11401	0.4684	0.3347	0.0119
11402	0.4683	0.3340	0.0119
11403	0.4688	0.3338	0.0119
11404	0.4685	0.3336	0.0119
11405	0.4689	0.3323	0.0119
11406	0.4682	0.3320	0.0119
11407	0.4684	0.3315	0.0119
11408	0.4687	0.3306	0.0119
11409	0.4683	0.3300	0.0119
11410	0.4686	0.3298	0.0119
11411	0.4684	0.3288	0.0119
11412	0.4687	0.3286	0.0119
11413	0.4681	0.3278	0.0119
11414	0.4690	0.3275	0.0119
11415	0.4688	0.3270	0.0119
11416	0.4691	0.3264	0.0119
11417	0.4687	0.3261	0.0119
11418	0.4683	0.3249	0.0119
11419	0.4689	0.3246	0.0119
11420	0.4694	0.3242	0.0119
11421	0.4685	0.3232	0.0119
11422	0.4683	0.3229	0.0119
11423	0.4683	0.3227	0.0118
11424	0.4688	0.3215	0.0118
11425	0.4690	0.3213	0.0118
11426	0.4684	0.3210	0.0118
11427	0.4679	0.3198	0.0118
11428	0.4683	0.3195	0.0118
11429	0.4686	0.3195	0.0118
11430	0.4685	0.3184	0.0118
11431	0.4678	0.3182	0.0118
11432	0.4683	0.3175	0.0118
11433	0.4682	0.3172	0.0118
11434	0.4682	0.3171	0.0118
11435	0.4681	0.3164	0.0118
11436	0.4678	0.3157	0.0118
11437	0.4677	0.3154	0.0118
11438	0.4674	0.3145	0.0118
11439	0.4676	0.3147	0.0118
11440	0.4678	0.3144	0.0118
11441	0.4672	0.3132	0.0118
11442	0.4671	0.3134	0.0118
11443	0.4673	0.3125	0.0118
11444	0.4674	0.3123	0.0118
11445	0.4668	0.3117	0.0118
11446	0.4670	0.3117	0.0118
11447	0.4669	0.3112	0.0118
11448	0.4671	0.3108	0.0118
11449	0.4662	0.3105	0.0118
11450	0.4667	0.3103	0.0118
11451	0.4664	0.3101	0.0118
11452	0.4666	0.3098	0.0118
11453	0.4661	0.3095	0.0118
11454	0.4659	0.3091	0.0118
11455	0.4657	0.3092	0.0118
11456	0.4661	0.3088	0.0118
11457	0.4661	0.3085	0.0118
11458	0.4658	0.3082	0.0118
11459	0.4656	0.3084	0.0118
11460	0.4651	0.3080	0.0118
11461	0.4654	0.3082	0.0118
11462	0.4654	0.3081	0.0118
11463	0.4652	0.3080	0.0118
11464	0.4650	0.3075	0.0118
11465	0.4652	0.3073	0.0118
11466	0.4651	0.3077	0.0118
11467	0.4651	0.3070	0.0118
11468	0.4652	0.3072	0.0118
11469	0.4646	0.3072	0.0118
11470	0.4652	0.3073	0.0118
11471	0.4643	0.3068	0.0118
11472	0.4641	0.3068	0.0118
11473	0.4647	0.3069	0.0118
11474	0.4641	0.3070	0.0118
11475	0.4647	0.3070	0.0118
11476	0.4640	0.3070	0.0118
11477	0.4638	0.3067	0.0118
11478	0.4639	0.3067	0.0118
11479	0.4635	0.3067	0.0118
11480	0.4632	0.3070	0.0118
11481	0.4632	0.3066	0.0118
11482	0.4636	0.3066	0.0118
11483	0.4637	0.3068	0.0118
11484	0.4633	0.3062	0.0118
11485	0.4632	0.3066	0.0118
11486	0.4626	0.3063	0.0118
11487	0.4627	0.3071	0.0118
11488	0.4627	0.3068	0.0118
11489	0.4624	0.3072	0.0118
11490	0.4629	0.3067	0.0118
11491	0.4624	0.3067	0.0118
11492	0.4620	0.3067	0.0118
11493	0.4622	0.3067	0.0118
11494	0.4619	0.3070	0.0118
11495	0.4620	0.3067	0.0118
11496	0.4615	0.3071	0.0118
11497	0.4615	0.3072	0.0118
11498	0.4618	0.3067	0.0118
11499	0.4615	0.3068	0.0118
11500	0.4617	0.3071	0.0118
11501	0.4612	0.3072	0.0118
11502	0.4612	0.3072	0.0118
11503	0.4617	0.3069	0.0118
11504	0.4608	0.3073	0.0118
11505	0.4614	0.3070	0.0118
11506	0.4606	0.3073	0.0118
11507	0.4601	0.3070	0.0118
11508	0.4606	0.3071	0.0118
11509	0.4602	0.3073	0.0118
11510	0.4594	0.3074	0.0118
11511	0.4592	0.3072	0.0118
11512	0.4597	0.3074	0.0118
11513	0.4592	0.3073	0.0118
11514	0.4596	0.3075	0.0118
11515	0.4592	0.3073	0.0118
11516	0.4590	0.3072	0.0118
11517	0.4592	0.3075	0.0118
11518	0.4591	0.3075	0.0118
11519	0.4585	0.3076	0.0118
11520	0.4589	0.3072	0.0118
11521	0.4588	0.3074	0.0118
11522	0.4588	0.3075	0.0118
11523	0.4585	0.3074	0.0118
11524	0.4591	0.3077	0.0118
11525	0.4587	0.3074	0.0118
11526	0.4588	0.3072	0.0118
11527	0.4587	0.3076	0.0118
11528	0.4584	0.3078	0.0118
11529	0.4582	0.3076	0.0118
11530	0.4586	0.3073	0.0118
11531	0.4588	0.3076	0.0118
11532	0.4587	0.3080	0.0118
11533	0.4584	0.3076	0.0118
11534	0.4590	0.3076	0.0118
11535	0.4590	0.3078	0.0118
11536	0.4590	0.3075	0.0118
11537	0.4587	0.3073	0.0118
11538	0.4588	0.3074	0.0118
11539	0.4596	0.3072	0.0118
11540	0.4590	0.3075	0.0118
11541	0.4586	0.3071	0.0118
11542	0.4591	0.3072	0.0118
11543	0.4591	0.3072	0.0118
11544	0.4595	0.3070	0.0118
11545	0.4591	0.3072	0.0118
11546	0.4594	0.3069	0.0118
11547	0.4597	0.3067	0.0118
11548	0.4595	0.3068	0.0118
11549	0.4597	0.3068	0.0118
11550	0.4598	0.3064	0.0118
11551	0.4600	0.3067	0.0118
11552	0.4604	0.3064	0.0118
11553	0.4596	0.3066	0.0118
11554	0.4601	0.3062	0.0118
11555	0.4606	0.3062	0.0118
11556	0.4612	0.3061	0.0118
11557	0.4608	0.3060	0.0118
11558	0.4613	0.3060	0.0118
11559	0.4611	0.3059	0.0118
11560	0.4611	0.3055	0.0118
11561	0.4614	0.3050	0.0118
11562	0.4614	0.3053	0.0118
11563	0.4618	0.3051	0.0118
11564	0.4620	0.3052	0.0118
11565	0.4617	0.3046	0.0118
11566	0.4624	0.3045	0.0118
11567	0.4621	0.3049	0.0118
11568	0.4621	0.3045	0.0118
11569	0.4624	0.3044	0.0118
11570	0.4623	0.3043	0.0118
11571	0.4625	0.3039	0.0118
11572	0.4624	0.3041	0.0118
11573	0.4627	0.3034	0.0118
11574	0.4627	0.3033	0.0118
11575	0.4626	0.3034	0.0118
11576	0.4625	0.3027	0.0118
11577	0.4630	0.3028	0.0118
11578	0.4627	0.3030	0.0118
11579	0.4625	0.3025	0.0118
11580	0.4625	0.3023	0.0118
11581	0.4631	0.3025	0.0118
11582	0.4629	0.3022	0.0118
11583	0.4630	0.3018	0.0118
11584	0.4630	0.3022	0.0118
11585	0.4629	0.3018	0.0118
11586	0.4631	0.3015	0.0118
11587	0.4634	0.3012	0.0118
11588	0.4635	0.3015	0.0118
11589	0.4634	0.3009	0.0118
11590	0.4634	0.3009	0.0118
11591	0.4638	0.3008	0.0118
11592	0.4629	0.3006	0.0118
11593	0.4631	0.3000	0.0118
11594	0.4639	0.3002	0.0118
11595	0.4631	0.3000	0.0118
11596	0.4637	0.2999	0.0118
11597	0.4634	0.2998	0.0118
11598	0.4637	0.2996	0.0118
11599	0.4635	0.2992	0.0118
11600	0.4643	0.2993	0.0118
11601	0.4637	0.2992	0.0118
11602	0.4636	0.2993	0.0118
11603	0.4632	0.2989	0.0118
11604	0.4632	0.2986	0.0118
11605	0.4636	0.2987	0.0118
11606	0.4635	0.2986	0.0118
11607	0.4632	0.2981	0.0118
11608	0.4633	0.2979	0.0118
11609	0.4634	0.2981	0.0118
11610	0.4633	0.2981	0.0118
11611	0.4640	0.2976	0.0118
11612	0.4631	0.2974	0.0118
11613	0.4634	0.2969	0.0118
11614	0.4635	0.2972	0.0118
11615	0.4633	0.2969	0.0118
11616	0.4635	0.2963	0.0118
11617	0.4636	0.2963	0.0118
11618	0.4629	0.2965	0.0118
11619	0.4632	0.2962	0.0118
11620	0.4630	0.2958	0.0118
11621	0.4633	0.2958	0.0118
11622	0.4628	0.2953	0.0118
11623	0.4632	0.2951	0.0118
11624	0.4632	0.2947	0.0118
11625	0.4628	0.2946	0.0118
11626	0.4628	0.2938	0.0118
11627	0.4625	0.2937	0.0118
11628	0.4627	0.2936	0.0118
11629	0.4630	0.2932	0.0118
11630	0.4625	0.2929	0.0118
11631	0.4628	0.2929	0.0118
11632	0.4624	0.2925	0.0118
11633	0.4625	0.2924	0.0118
11634	0.4622	0.2922	0.0118
11635	0.4623	0.2918	0.0118
11636	0.4622	0.2913	0.0118
11637	0.4622	0.2910	0.0118
11638	0.4621	0.2911	0.0118
11639	0.4619	0.2913	0.0118
11640	0.4622	0.2905	0.0118
11641	0.4619	0.2905	0.0118
11642	0.4616	0.2902	0.0118
11643	0.4611	0.2900	0.0118
11644	0.4612	0.2894	0.0118
11645	0.4615	0.2893	0.0118
11646	0.4612	0.2897	0.0118
11647	0.4614	0.2892	0.0118
11648	0.4609	0.2889	0.0118
11649	0.4612	0.2887	0.0118
11650	0.4607	0.2889	0.0118
11651	0.4602	0.2891	0.0118
11652	0.4607	0.2885	0.0118
11653	0.4607	0.2890	0.0118
11654	0.4603	0.2888	0.0118
11655	0.4598	0.2886	0.0118
11656	0.4599	0.2887	0.0118
11657	0.4594	0.2883	0.0118
11658	0.4591	0.2883	0.0118
11659	0.4592	0.2885	0.0118
11660	0.4591	0.2880	0.0117
11661	0.4585	0.2887	0.0118
11662	0.4587	0.2883	0.0118
11663	0.4586	0.2888	0.0118
11664	0.4580	0.2881	0.0117
11665	0.4577	0.2884	0.0117
11666	0.4580	0.2881	0.0117
11667	0.4575	0.2882	0.0117
11668	0.4573	0.2887	0.0117
11669	0.4572	0.2887	0.0117
11670	0.4567	0.2885	0.0117
11671	0.4567	0.2884	0.0117
11672	0.4567	0.2887	0.0117
11673	0.4561	0.2891	0.0117
11674	0.4557	0.2887	0.0117
11675	0.4561	0.2887	0.0117
11676	0.4553	0.2888	0.0117
11677	0.4559	0.2891	0.0117
11678	0.4551	0.2891	0.0117
11679	0.4553	0.2890	0.0117
11680	0.4552	0.2895	0.0117
11681	0.4545	0.2893	0.0117
11682	0.4546	0.2889	0.0117
11683	0.4539	0.2885	0.0117
11684	0.4540	0.2893	0.0117
11685	0.4535	0.2890	0.0117
11686	0.4537	0.2892	0.0117
11687	0.4527	0.2889	0.0117
11688	0.4532	0.2891	0.0117
11689	0.4522	0.2892	0.0117
11690	0.4523	0.2893	0.0117
11691	0.4517	0.2894	0.0117
11692	0.4516	0.2889	0.0117
11693	0.4512	0.2891	0.0117
11694	0.4509	0.2890	0.0117
11695	0.4503	0.2895	0.0117
11696	0.4495	0.2894	0.0117
11697	0.4497	0.2892	0.0117
11698	0.4494	0.2892	0.0117
11699	0.4488	0.2893	0.0117
11700	0.4482	0.2892	0.0117
11701	0.4477	0.2888	0.0117
11702	0.4475	0.2893	0.0117
11703	0.4475	0.2893	0.0117
11704	0.4466	0.2896	0.0117
11705	0.4463	0.2892	0.0117
11706	0.4458	0.2888	0.0117
11707	0.4455	0.2888	0.0117
11708	0.4448	0.2892	0.0117
11709	0.4447	0.2890	0.0117
11710	0.4448	0.2887	0.0117
11711	0.4442	0.2891	0.0117
11712	0.4435	0.2891	0.0117
11713	0.4433	0.2890	0.0117
11714	0.4429	0.2892	0.0117
11715	0.4428	0.2893	0.0117
11716	0.4423	0.2891	0.0117
11717	0.4418	0.2896	0.0117
11718	0.4414	0.2891	0.0117
11719	0.4406	0.2893	0.0117
11720	0.4401	0.2897	0.0117
11721	0.4400	0.2891	0.0117
11722	0.4400	0.2896	0.0117
11723	0.4391	0.2898	0.0117
11724	0.4391	0.2900	0.0117
11725	0.4389	0.2899	0.0117
11726	0.4388	0.2901	0.0117
11727	0.4387	0.2903	0.0117
11728	0.4379	0.2906	0.0117
11729	0.4375	0.2909	0.0117
11730	0.4376	0.2909	0.0117
11731	0.4375	0.2908	0.0117
11732	0.4371	0.2910	0.0117
11733	0.4368	0.2911	0.0117
11734	0.4370	0.2913	0.0117
11735	0.4363	0.2915	0.0117
11736	0.4366	0.2917	0.0117
11737	0.4361	0.2921	0.0117
11738	0.4358	0.2924	0.0117
11739	0.4359	0.2925	0.0117
11740	0.4358	0.2929	0.0117
11741	0.4354	0.2932	0.0117
11742	0.4355	0.2931	0.0117
11743	0.4354	0.2934	0.0117
11744	0.4353	0.2940	0.0117
11745	0.4355	0.2938	0.0117
11746	0.4353	0.2944	0.0117
11747	0.4350	0.2946	0.0117
11748	0.4351	0.2947	0.0117
11749	0.4348	0.2953	0.0117
11750	0.4347	0.2953	0.0117
11751	0.4345	0.2961	0.0117
11752	0.4349	0.2960	0.0117
11753	0.4351	0.2960	0.0117
11754	0.4352	0.2966	0.0117
11755	0.4356	0.2964	0.0117
11756	0.4352	0.2970	0.0117
11757	0.4353	0.2970	0.0117
11758	0.4354	0.2974	0.0117
11759	0.4355	0.2980	0.0117
11760	0.4359	0.2975	0.0117
11761	0.4355	0.2976	0.0117
11762	0.4360	0.2982	0.0117
11763	0.4361	0.2984	0.0117
11764	0.4357	0.2988	0.0117
11765	0.4363	0.2994	0.0117
11766	0.4363	0.2994	0.0117
11767	0.4367	0.2993	0.0117
