	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d
	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	L_Hip_Angle	L_Ankle_Angle	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	L_Hip_Angle	L_Ankle_Angle	L_Knee_Angle	L_Knee_Angle	L_Knee_Angle	L_Hip_Angle	L_Ankle_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	Y	X	X	Y	Z	Y	X	X	Y	Z	Y	X
333	4.78	-1.74	-0.96	-5.11	46.34	6.49	-2.43	0.22	-2.74	47.75	-1.01	-0.89	-2.13	-6.94	49.96
334	5.28	-1.82	-0.91	-5.24	46.12	6.66	-2.46	0.36	-2.63	47.63	-0.74	-0.92	-2.07	-6.82	49.97
335	5.78	-1.89	-0.85	-5.37	45.88	6.82	-2.48	0.50	-2.53	47.51	-0.47	-0.95	-2.02	-6.71	49.90
336	6.27	-1.95	-0.79	-5.51	45.65	6.96	-2.50	0.63	-2.44	47.39	-0.19	-0.98	-1.96	-6.60	49.78
337	6.74	-2.01	-0.71	-5.66	45.40	7.08	-2.50	0.75	-2.36	47.27	0.09	-1.01	-1.90	-6.50	49.61
338	7.21	-2.07	-0.64	-5.80	45.16	7.19	-2.51	0.86	-2.29	47.14	0.38	-1.05	-1.84	-6.40	49.39
339	7.65	-2.12	-0.55	-5.95	44.92	7.29	-2.50	0.96	-2.23	47.01	0.67	-1.09	-1.77	-6.30	49.14
340	8.08	-2.17	-0.46	-6.10	44.68	7.37	-2.49	1.05	-2.17	46.87	0.96	-1.13	-1.69	-6.21	48.87
341	8.49	-2.21	-0.36	-6.25	44.44	7.43	-2.48	1.12	-2.13	46.72	1.24	-1.17	-1.62	-6.12	48.58
342	8.87	-2.25	-0.26	-6.40	44.21	7.49	-2.46	1.18	-2.09	46.56	1.53	-1.22	-1.53	-6.03	48.28
343	9.23	-2.28	-0.16	-6.55	43.98	7.53	-2.45	1.22	-2.06	46.40	1.82	-1.27	-1.44	-5.94	47.97
344	9.56	-2.31	-0.05	-6.70	43.75	7.56	-2.42	1.25	-2.04	46.23	2.10	-1.33	-1.34	-5.85	47.67
345	9.86	-2.33	0.05	-6.85	43.52	7.57	-2.40	1.27	-2.02	46.05	2.38	-1.38	-1.24	-5.77	47.39
346	10.12	-2.34	0.16	-7.00	43.30	7.58	-2.38	1.28	-2.01	45.86	2.66	-1.44	-1.13	-5.69	47.11
347	10.35	-2.35	0.26	-7.14	43.08	7.58	-2.36	1.27	-2.01	45.66	2.93	-1.50	-1.02	-5.61	46.86
348	10.54	-2.36	0.35	-7.29	42.86	7.57	-2.34	1.25	-2.01	45.46	3.19	-1.56	-0.90	-5.53	46.62
349	10.70	-2.36	0.44	-7.44	42.65	7.55	-2.32	1.23	-2.02	45.26	3.45	-1.63	-0.78	-5.45	46.41
350	10.81	-2.35	0.52	-7.58	42.44	7.52	-2.30	1.19	-2.03	45.05	3.70	-1.69	-0.66	-5.38	46.22
351	10.89	-2.34	0.60	-7.73	42.23	7.49	-2.29	1.14	-2.04	44.84	3.93	-1.75	-0.54	-5.31	46.05
352	10.93	-2.33	0.66	-7.88	42.03	7.45	-2.27	1.09	-2.06	44.63	4.15	-1.80	-0.42	-5.24	45.90
353	10.92	-2.32	0.71	-8.02	41.83	7.40	-2.26	1.03	-2.08	44.41	4.35	-1.86	-0.30	-5.18	45.77
354	10.88	-2.31	0.75	-8.17	41.64	7.36	-2.25	0.97	-2.10	44.20	4.54	-1.91	-0.19	-5.13	45.66
355	10.79	-2.29	0.78	-8.32	41.46	7.30	-2.25	0.90	-2.13	43.99	4.70	-1.96	-0.08	-5.07	45.57
356	10.67	-2.28	0.80	-8.47	41.28	7.24	-2.25	0.83	-2.16	43.78	4.85	-2.00	0.02	-5.03	45.49
357	10.50	-2.26	0.81	-8.62	41.10	7.18	-2.25	0.75	-2.19	43.57	4.96	-2.04	0.11	-4.99	45.42
358	10.30	-2.25	0.81	-8.77	40.93	7.11	-2.25	0.68	-2.22	43.37	5.06	-2.07	0.19	-4.96	45.36
359	10.06	-2.24	0.80	-8.92	40.77	7.04	-2.26	0.60	-2.26	43.16	5.12	-2.09	0.26	-4.93	45.30
360	9.79	-2.23	0.79	-9.06	40.61	6.97	-2.27	0.51	-2.29	42.95	5.16	-2.11	0.31	-4.92	45.25
361	9.48	-2.22	0.77	-9.21	40.46	6.89	-2.28	0.43	-2.33	42.75	5.16	-2.11	0.35	-4.91	45.21
362	9.15	-2.21	0.75	-9.36	40.30	6.81	-2.29	0.34	-2.37	42.54	5.14	-2.12	0.37	-4.91	45.16
363	8.78	-2.21	0.72	-9.50	40.15	6.73	-2.30	0.25	-2.41	42.33	5.09	-2.11	0.38	-4.92	45.12
364	8.38	-2.20	0.69	-9.64	39.99	6.65	-2.31	0.17	-2.45	42.11	5.01	-2.10	0.38	-4.93	45.08
365	7.96	-2.20	0.66	-9.78	39.83	6.56	-2.32	0.08	-2.50	41.90	4.91	-2.07	0.36	-4.96	45.03
366	7.52	-2.20	0.63	-9.91	39.67	6.47	-2.33	-0.01	-2.55	41.67	4.77	-2.05	0.32	-4.99	44.98
367	7.06	-2.20	0.60	-10.04	39.50	6.38	-2.35	-0.09	-2.60	41.45	4.62	-2.01	0.27	-5.03	44.93
368	6.59	-2.19	0.58	-10.17	39.32	6.29	-2.36	-0.18	-2.65	41.21	4.44	-1.97	0.21	-5.07	44.87
369	6.10	-2.18	0.56	-10.29	39.13	6.21	-2.36	-0.26	-2.71	40.98	4.24	-1.93	0.14	-5.12	44.80
370	5.61	-2.17	0.54	-10.40	38.94	6.12	-2.37	-0.33	-2.77	40.74	4.02	-1.88	0.05	-5.18	44.73
371	5.11	-2.15	0.52	-10.51	38.73	6.04	-2.38	-0.40	-2.83	40.50	3.78	-1.82	-0.04	-5.24	44.65
372	4.62	-2.12	0.50	-10.61	38.51	5.96	-2.38	-0.47	-2.90	40.26	3.54	-1.77	-0.14	-5.30	44.56
373	4.13	-2.09	0.49	-10.71	38.29	5.88	-2.38	-0.53	-2.97	40.03	3.28	-1.71	-0.25	-5.36	44.46
374	3.65	-2.05	0.48	-10.80	38.06	5.81	-2.38	-0.59	-3.04	39.81	3.02	-1.64	-0.37	-5.42	44.35
375	3.20	-2.01	0.48	-10.88	37.83	5.75	-2.38	-0.63	-3.12	39.59	2.75	-1.58	-0.48	-5.49	44.23
376	2.76	-1.95	0.48	-10.96	37.60	5.70	-2.37	-0.67	-3.21	39.40	2.48	-1.51	-0.60	-5.55	44.10
377	2.36	-1.89	0.47	-11.03	37.38	5.67	-2.37	-0.70	-3.29	39.23	2.22	-1.45	-0.73	-5.61	43.96
378	1.99	-1.83	0.47	-11.10	37.17	5.64	-2.36	-0.72	-3.38	39.09	1.96	-1.38	-0.85	-5.67	43.81
379	1.66	-1.76	0.48	-11.15	36.98	5.64	-2.36	-0.73	-3.47	38.99	1.70	-1.31	-0.97	-5.72	43.65
380	1.38	-1.68	0.48	-11.20	36.81	5.66	-2.35	-0.73	-3.57	38.94	1.46	-1.25	-1.09	-5.77	43.48
381	1.15	-1.60	0.48	-11.24	36.68	5.70	-2.34	-0.72	-3.66	38.95	1.23	-1.19	-1.20	-5.82	43.30
382	0.97	-1.53	0.49	-11.27	36.59	5.78	-2.33	-0.70	-3.76	39.02	1.02	-1.13	-1.31	-5.87	43.11
383	0.85	-1.45	0.50	-11.30	36.54	5.88	-2.33	-0.67	-3.86	39.17	0.82	-1.07	-1.41	-5.90	42.92
384	0.80	-1.38	0.51	-11.31	36.56	6.03	-2.32	-0.63	-3.96	39.41	0.64	-1.02	-1.51	-5.94	42.71
385	0.81	-1.32	0.52	-11.32	36.64	6.22	-2.31	-0.57	-4.05	39.76	0.49	-0.97	-1.60	-5.97	42.50
386	0.89	-1.26	0.53	-11.32	36.80	6.46	-2.30	-0.51	-4.15	40.22	0.35	-0.92	-1.67	-6.00	42.28
387	1.04	-1.21	0.55	-11.31	37.05	6.76	-2.28	-0.43	-4.23	40.81	0.24	-0.88	-1.74	-6.02	42.05
388	1.27	-1.17	0.57	-11.28	37.40	7.12	-2.26	-0.34	-4.31	41.54	0.15	-0.85	-1.79	-6.04	41.82
389	1.56	-1.13	0.60	-11.25	37.84	7.54	-2.24	-0.24	-4.39	42.41	0.09	-0.82	-1.84	-6.06	41.58
390	1.93	-1.11	0.63	-11.21	38.41	8.03	-2.21	-0.12	-4.45	43.45	0.05	-0.79	-1.87	-6.07	41.33
391	2.37	-1.09	0.66	-11.16	39.09	8.59	-2.17	0.00	-4.50	44.66	0.04	-0.77	-1.88	-6.09	41.07
392	2.88	-1.09	0.70	-11.10	39.90	9.23	-2.12	0.13	-4.53	46.04	0.06	-0.76	-1.88	-6.10	40.81
393	3.45	-1.08	0.73	-11.03	40.85	9.95	-2.05	0.27	-4.55	47.59	0.10	-0.75	-1.87	-6.11	40.55
394	4.09	-1.08	0.77	-10.95	41.93	10.75	-1.98	0.41	-4.54	49.32	0.17	-0.74	-1.84	-6.12	40.30
395	4.78	-1.08	0.81	-10.86	43.14	11.62	-1.89	0.56	-4.51	51.20	0.27	-0.74	-1.80	-6.13	40.05
396	5.53	-1.08	0.85	-10.77	44.48	12.56	-1.78	0.70	-4.45	53.23	0.41	-0.75	-1.74	-6.14	39.82
397	6.32	-1.07	0.89	-10.66	45.93	13.56	-1.66	0.84	-4.37	55.39	0.58	-0.76	-1.67	-6.15	39.61
398	7.15	-1.06	0.93	-10.55	47.49	14.62	-1.53	0.97	-4.25	57.63	0.78	-0.77	-1.58	-6.16	39.44
399	8.00	-1.04	0.96	-10.43	49.12	15.73	-1.39	1.08	-4.09	59.95	1.02	-0.78	-1.48	-6.17	39.32
400	8.86	-1.01	0.98	-10.30	50.81	16.88	-1.25	1.19	-3.91	62.29	1.31	-0.80	-1.37	-6.19	39.25
401	9.72	-0.97	1.00	-10.17	52.51	18.07	-1.11	1.29	-3.68	64.63	1.64	-0.82	-1.24	-6.20	39.26
402	10.56	-0.93	1.01	-10.04	54.22	19.29	-0.97	1.37	-3.41	66.95	2.02	-0.85	-1.11	-6.21	39.36
403	11.38	-0.88	1.02	-9.90	55.88	20.54	-0.84	1.45	-3.11	69.21	2.45	-0.87	-0.96	-6.22	39.56
404	12.16	-0.82	1.01	-9.75	57.48	21.81	-0.73	1.51	-2.76	71.38	2.94	-0.89	-0.81	-6.23	39.89
405	12.89	-0.76	1.01	-9.61	59.00	23.11	-0.63	1.57	-2.38	73.46	3.50	-0.91	-0.65	-6.24	40.35
406	13.58	-0.71	0.99	-9.46	60.41	24.44	-0.56	1.62	-1.95	75.42	4.11	-0.93	-0.49	-6.24	40.97
407	14.21	-0.65	0.98	-9.31	61.71	25.79	-0.51	1.66	-1.49	77.25	4.80	-0.94	-0.32	-6.24	41.75
408	14.78	-0.60	0.96	-9.16	62.90	27.18	-0.49	1.68	-0.98	78.94	5.56	-0.95	-0.16	-6.22	42.71
409	15.31	-0.56	0.93	-9.01	63.98	28.60	-0.49	1.70	-0.45	80.49	6.39	-0.95	0.01	-6.20	43.86
410	15.80	-0.53	0.90	-8.86	64.96	30.04	-0.51	1.70	0.12	81.89	7.29	-0.94	0.16	-6.16	45.20
411	16.27	-0.50	0.87	-8.70	65.87	31.52	-0.56	1.69	0.73	83.15	8.27	-0.92	0.31	-6.11	46.73
412	16.71	-0.48	0.83	-8.54	66.73	33.01	-0.63	1.66	1.35	84.27	9.32	-0.89	0.45	-6.04	48.46
413	17.17	-0.47	0.78	-8.36	67.59	34.52	-0.70	1.61	2.01	85.26	10.44	-0.84	0.57	-5.95	50.37
414						36.03	-0.79	1.55	2.67	86.12	11.62	-0.78	0.68	-5.83	52.45
415						37.53	-0.88	1.47	3.35	86.87	12.85	-0.71	0.77	-5.69	54.68
416						39.02	-0.97	1.37	4.03	87.51	14.13	-0.63	0.83	-5.52	57.03
417						40.47	-1.06	1.25	4.71	88.07	15.44	-0.54	0.87	-5.32	59.46
418						41.88	-1.14	1.11	5.38	88.54	16.78	-0.44	0.89	-5.09	61.95
419						43.23	-1.21	0.96	6.04	88.93	18.14	-0.34	0.89	-4.82	64.46
420						44.51	-1.28	0.80	6.67	89.27	19.52	-0.25	0.87	-4.51	66.97
421						45.71	-1.34	0.62	7.27	89.55	20.90	-0.16	0.83	-4.17	69.45
422						46.83	-1.38	0.44	7.84	89.78	22.29	-0.09	0.77	-3.78	71.86
423						47.85	-1.43	0.26	8.38	89.98	23.68	-0.03	0.70	-3.36	74.19
424						48.77	-1.46	0.09	8.87	90.14	25.08	0.01	0.62	-2.90	76.43
425						49.60	-1.49	-0.08	9.33	90.27	26.49	0.03	0.52	-2.41	78.54
426						50.33	-1.52	-0.23	9.74	90.39	27.91	0.04	0.41	-1.87	80.52
427						50.96	-1.55	-0.38	10.12	90.48	29.34	0.03	0.28	-1.30	82.37
428						51.51	-1.57	-0.51	10.46	90.56	30.78	0.00	0.13	-0.69	84.07
429						51.97	-1.60	-0.62	10.76	90.63	32.24	-0.04	-0.03	-0.05	85.62
430						52.36	-1.62	-0.71	11.04	90.68	33.71	-0.08	-0.21	0.61	87.03
431						52.69	-1.65	-0.79	11.28	90.73	35.19	-0.13	-0.41	1.31	88.29
432						52.95	-1.68	-0.85	11.51	90.77	36.67	-0.18	-0.62	2.02	89.42
433						53.18	-1.71	-0.90	11.71	90.81	38.15	-0.23	-0.85	2.76	90.42
434						53.37	-1.74	-0.93	11.89	90.84	39.62	-0.28	-1.08	3.51	91.29
435						53.53	-1.78	-0.95	12.07	90.87	41.06	-0.33	-1.33	4.27	92.06
436											42.48	-0.37	-1.59	5.03	92.72
437											43.85	-0.42	-1.85	5.79	93.28
438											45.17	-0.47	-2.12	6.54	93.77
439											46.42	-0.52	-2.40	7.28	94.19
440											47.61	-0.58	-2.67	8.00	94.54
441											48.71	-0.66	-2.94	8.70	94.85
442											49.73	-0.74	-3.20	9.37	95.10
443											50.66	-0.85	-3.45	10.02	95.32
444											51.50	-0.97	-3.69	10.63	95.51
445											52.25	-1.11	-3.92	11.21	95.67
446											52.92	-1.27	-4.12	11.75	95.81
447											53.51	-1.44	-4.30	12.26	95.92
448											54.02	-1.63	-4.47	12.74	96.03
449											54.46	-1.83	-4.61	13.18	96.11
450											54.85	-2.03	-4.73	13.58	96.19
451											55.18	-2.25	-4.82	13.96	96.26
452											55.47	-2.46	-4.90	14.30	96.33
453											55.73	-2.68	-4.97	14.61	96.38
454											55.96	-2.90	-5.01	14.89	96.44
455											56.16	-3.13	-5.05	15.16	96.49
456											56.35	-3.37	-5.07	15.41	96.54
457											56.54	-3.62	-5.08	15.65	96.60
458											56.72	-3.89	-5.09	15.89	96.65
