	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1116	-3.3	-2.1	-26.4	3.3	-4.9	-17.8	0.1	1.6	-2.9	0.8	2.8	-7.5	-0.1	-28.5	46.9	-1.4	-32.2	43.3
1117	-3.3	-2.8	-25.7	3.2	-5.7	-16.1	0.0	1.7	-3.1	0.8	2.9	-8.0	0.3	-30.5	53.4	-1.8	-34.3	48.5
1118	-3.3	-3.5	-24.9	3.0	-6.6	-14.2	0.0	1.8	-3.4	0.9	3.1	-8.6	0.9	-32.6	60.3	-2.3	-36.4	54.0
1119	-3.3	-4.2	-24.0	2.8	-7.4	-12.1	0.0	1.9	-3.7	1.0	3.2	-9.1	1.4	-34.8	67.4	-2.7	-38.6	59.8
1120	-3.3	-5.0	-22.9	2.7	-8.4	-9.9	0.0	2.0	-4.0	1.0	3.3	-9.7	2.0	-37.0	75.0	-3.2	-40.8	65.8
1121	-3.3	-5.9	-21.7	2.5	-9.4	-7.5	-0.0	2.0	-4.4	1.1	3.4	-10.3	2.6	-39.3	82.9	-3.7	-43.1	72.1
1122	-3.3	-6.8	-20.3	2.2	-10.4	-4.8	-0.0	2.1	-4.7	1.2	3.5	-11.0	3.3	-41.6	91.2	-4.3	-45.4	78.7
1123	-3.2	-7.8	-18.8	2.0	-11.5	-1.9	-0.0	2.2	-5.0	1.3	3.6	-11.6	4.0	-44.0	99.9	-4.9	-47.8	85.6
1124	-3.2	-8.8	-17.1	1.7	-12.6	1.1	-0.1	2.3	-5.4	1.3	3.7	-12.3	4.7	-46.5	108.9	-5.5	-50.3	92.7
1125	-3.1	-9.8	-15.2	1.4	-13.8	4.5	-0.1	2.4	-5.8	1.4	3.8	-12.9	5.5	-49.0	118.3	-6.1	-52.8	100.2
1126	-3.0	-10.9	-13.1	1.1	-15.0	8.0	-0.1	2.5	-6.2	1.5	4.0	-13.6	6.4	-51.6	128.2	-6.8	-55.3	107.9
1127	-2.9	-12.1	-10.8	0.7	-16.3	11.9	-0.1	2.6	-6.6	1.6	4.1	-14.3	7.3	-54.2	138.4	-7.5	-57.9	115.9
1128	-2.8	-13.3	-8.4	0.3	-17.6	15.9	-0.2	2.6	-7.0	1.7	4.2	-15.0	8.2	-56.9	149.0	-8.3	-60.5	124.2
1129	-2.7	-14.6	-5.7	-0.1	-19.0	20.3	-0.2	2.7	-7.4	1.7	4.2	-15.8	9.2	-59.6	160.0	-9.1	-63.1	132.8
1130	-2.6	-16.0	-2.8	-0.6	-20.4	24.9	-0.2	2.8	-7.9	1.8	4.3	-16.5	10.2	-62.4	171.4	-9.9	-65.7	141.7
1131	-2.4	-17.3	0.4	-1.1	-21.9	29.8	-0.2	2.9	-8.3	1.9	4.4	-17.2	11.3	-65.2	183.1	-10.7	-68.4	150.8
1132	-2.2	-18.8	3.8	-1.6	-23.4	35.0	-0.3	3.0	-8.8	2.0	4.5	-18.0	12.4	-68.0	195.3	-11.6	-71.1	160.3
1133	-2.0	-20.3	7.4	-2.1	-25.0	40.5	-0.3	3.1	-9.2	2.1	4.6	-18.8	13.6	-70.8	207.8	-12.5	-73.8	169.9
1134	-1.8	-21.9	11.3	-2.7	-26.7	46.3	-0.3	3.1	-9.7	2.2	4.6	-19.5	14.8	-73.7	220.7	-13.5	-76.5	179.9
1135	-1.6	-23.5	15.5	-3.4	-28.4	52.4	-0.4	3.2	-10.2	2.3	4.7	-20.3	16.1	-76.6	234.0	-14.4	-79.1	190.1
1136	-1.3	-25.2	19.9	-4.0	-30.1	58.9	-0.4	3.3	-10.7	2.4	4.7	-21.1	17.5	-79.5	247.6	-15.5	-81.8	200.6
1137	-1.0	-26.9	24.6	-4.7	-31.9	65.6	-0.5	3.3	-11.2	2.5	4.8	-21.8	18.9	-82.3	261.6	-16.5	-84.4	211.2
1138	-0.7	-28.7	29.6	-5.5	-33.7	72.7	-0.5	3.4	-11.7	2.6	4.8	-22.6	20.3	-85.2	275.8	-17.6	-87.0	222.1
1139	-0.4	-30.6	34.9	-6.3	-35.6	80.1	-0.5	3.4	-12.3	2.7	4.8	-23.4	21.8	-88.1	290.5	-18.7	-89.5	233.3
1140	0.0	-32.5	40.5	-7.1	-37.5	87.9	-0.6	3.5	-12.8	2.8	4.8	-24.1	23.4	-90.9	305.4	-19.9	-92.0	244.6
1141	0.4	-34.5	46.5	-8.0	-39.5	96.0	-0.6	3.5	-13.3	2.9	4.8	-24.9	25.0	-93.6	320.6	-21.1	-94.4	256.0
1142	0.8	-36.5	52.7	-8.9	-41.5	104.5	-0.7	3.6	-13.8	3.0	4.8	-25.6	26.6	-96.4	336.0	-22.3	-96.7	267.7
1143	1.3	-38.6	59.3	-9.9	-43.5	113.3	-0.7	3.6	-14.4	3.1	4.7	-26.3	28.3	-99.0	351.7	-23.5	-99.0	279.4
1144	1.8	-40.7	66.2	-10.9	-45.6	122.5	-0.8	3.6	-14.9	3.2	4.7	-27.0	30.1	-101.6	367.5	-24.8	-101.1	291.3
1145	2.3	-42.8	73.5	-11.9	-47.7	132.1	-0.8	3.6	-15.4	3.3	4.6	-27.7	31.9	-104.1	383.6	-26.1	-103.1	303.3
1146	2.8	-45.1	81.1	-13.1	-49.8	142.0	-0.9	3.6	-16.0	3.4	4.5	-28.3	33.8	-106.5	399.8	-27.4	-104.9	315.3
1147	3.4	-47.3	89.1	-14.2	-52.0	152.2	-0.9	3.6	-16.5	3.4	4.4	-29.0	35.7	-108.7	416.2	-28.8	-106.7	327.3
1148	4.0	-49.6	97.4	-15.4	-54.2	162.8	-1.0	3.6	-17.0	3.5	4.2	-29.5	37.6	-110.9	432.6	-30.2	-108.2	339.4
1149	4.7	-51.9	106.1	-16.7	-56.4	173.8	-1.1	3.6	-17.5	3.6	4.1	-30.1	39.6	-112.9	449.1	-31.5	-109.5	351.4
1150	5.4	-54.3	115.2	-18.0	-58.6	185.1	-1.1	3.5	-18.0	3.7	3.9	-30.6	41.7	-114.8	465.6	-33.0	-110.7	363.4
1151	6.1	-56.7	124.6	-19.3	-60.7	196.7	-1.2	3.5	-18.5	3.8	3.7	-31.0	43.7	-116.5	482.2	-34.4	-111.7	375.3
1152	6.9	-59.1	134.4	-20.7	-62.9	208.7	-1.3	3.4	-19.0	3.8	3.4	-31.4	45.8	-118.1	498.7	-35.8	-112.4	387.1
1153	7.7	-61.5	144.5	-22.2	-65.1	221.0	-1.3	3.3	-19.4	3.9	3.2	-31.8	48.0	-119.5	515.2	-37.2	-112.9	398.7
1154	8.6	-64.0	155.1	-23.7	-67.3	233.7	-1.4	3.2	-19.9	3.9	2.9	-32.1	50.1	-120.7	531.6	-38.7	-113.2	410.2
1155	9.4	-66.4	166.0	-25.2	-69.4	246.6	-1.5	3.1	-20.3	4.0	2.6	-32.3	52.3	-121.7	547.9	-40.1	-113.2	421.6
1156	10.4	-68.8	177.2	-26.8	-71.5	259.8	-1.5	3.0	-20.7	4.0	2.2	-32.4	54.5	-122.6	564.1	-41.5	-113.0	432.7
1157	11.4	-71.3	188.9	-28.4	-73.6	273.4	-1.6	2.8	-21.0	4.1	1.8	-32.5	56.7	-123.3	580.2	-43.0	-112.6	443.6
1158	12.4	-73.7	200.9	-30.1	-75.6	287.1	-1.7	2.6	-21.3	4.1	1.4	-32.4	58.9	-123.9	596.1	-44.4	-111.9	454.3
1159	13.4	-76.1	213.2	-31.8	-77.6	301.2	-1.7	2.4	-21.6	4.1	0.9	-32.3	61.1	-124.3	611.9	-45.7	-110.9	464.8
1160	14.5	-78.5	225.9	-33.6	-79.4	315.4	-1.8	2.2	-21.9	4.1	0.4	-32.1	63.4	-124.6	627.6	-47.1	-109.8	475.0
1161	15.7	-80.8	238.9	-35.4	-81.3	329.8	-1.9	2.0	-22.1	4.1	-0.1	-31.7	65.6	-124.7	643.1	-48.4	-108.4	485.1
1162	16.9	-83.1	252.2	-37.3	-83.0	344.4	-2.0	1.7	-22.2	4.1	-0.7	-31.3	67.8	-124.7	658.5	-49.8	-106.8	494.9
1163	18.1	-85.3	265.8	-39.2	-84.6	359.2	-2.0	1.4	-22.4	4.0	-1.3	-30.7	70.1	-124.5	673.7	-51.1	-105.0	504.5
1164	19.4	-87.4	279.8	-41.1	-86.1	374.1	-2.1	1.1	-22.4	4.0	-2.0	-30.0	72.3	-124.3	688.8	-52.3	-103.1	513.9
1165	20.7	-89.5	294.0	-43.0	-87.4	389.0	-2.2	0.8	-22.4	3.9	-2.7	-29.1	74.5	-124.0	703.7	-53.6	-101.0	523.2
1166	22.1	-91.5	308.5	-45.0	-88.7	404.1	-2.3	0.4	-22.3	3.8	-3.4	-28.1	76.8	-123.6	718.4	-54.8	-98.8	532.2
1167	23.5	-93.3	323.2	-47.0	-89.8	419.1	-2.3	0.0	-22.2	3.7	-4.2	-27.0	79.0	-123.0	732.9	-56.0	-96.4	541.1
1168	24.9	-95.1	338.1	-49.0	-90.7	434.2	-2.4	-0.4	-22.0	3.6	-5.1	-25.6	81.2	-122.5	747.3	-57.2	-93.9	549.9
1169	26.4	-96.7	353.2	-51.1	-91.4	449.2	-2.5	-0.9	-21.7	3.5	-6.0	-24.1	83.3	-121.8	761.5	-58.3	-91.4	558.5
1170	27.9	-98.2	368.5	-53.1	-92.0	464.1	-2.6	-1.4	-21.3	3.3	-6.9	-22.5	85.5	-121.1	775.4	-59.4	-88.8	566.9
1171	29.5	-99.5	383.9	-55.2	-92.4	479.0	-2.6	-1.9	-20.9	3.2	-8.0	-20.6	87.6	-120.3	789.2	-60.5	-86.1	575.3
1172	31.1	-100.6	399.5	-57.2	-92.6	493.8	-2.7	-2.5	-20.3	3.0	-9.0	-18.5	89.7	-119.4	802.7	-61.6	-83.3	583.5
1173	32.7	-101.6	415.2	-59.3	-92.7	508.4	-2.7	-3.1	-19.7	2.7	-10.1	-16.2	91.8	-118.5	816.0	-62.6	-80.6	591.6
1174	34.3	-102.4	431.0	-61.3	-92.5	522.8	-2.8	-3.7	-18.9	2.5	-11.3	-13.7	93.8	-117.5	829.0	-63.7	-77.8	599.5
1175	36.0	-103.0	446.8	-63.4	-92.1	537.1	-2.9	-4.4	-18.0	2.2	-12.6	-11.0	95.8	-116.4	841.8	-64.6	-75.0	607.4
1176	37.7	-103.4	462.7	-65.4	-91.6	551.2	-2.9	-5.1	-17.0	1.9	-13.9	-8.0	97.7	-115.3	854.3	-65.6	-72.1	615.1
1177	39.5	-103.7	478.7	-67.4	-90.9	565.1	-3.0	-5.9	-15.9	1.6	-15.2	-4.8	99.6	-114.1	866.6	-66.5	-69.3	622.7
1178	41.2	-103.7	494.6	-69.4	-90.0	578.8	-3.0	-6.7	-14.7	1.3	-16.6	-1.3	101.4	-112.9	878.5	-67.4	-66.5	630.2
1179	43.0	-103.5	510.6	-71.4	-89.0	592.3	-3.0	-7.5	-13.3	0.9	-18.1	2.4	103.2	-111.5	890.1	-68.3	-63.7	637.6
1180	44.8	-103.2	526.6	-73.3	-87.8	605.5	-3.1	-8.4	-11.8	0.4	-19.7	6.5	104.9	-110.1	901.4	-69.2	-60.9	644.8
1181	46.6	-102.7	542.5	-75.2	-86.4	618.6	-3.1	-9.3	-10.1	-0.0	-21.3	10.8	106.5	-108.7	912.3	-70.0	-58.1	651.9
1182	48.5	-101.9	558.5	-77.0	-85.0	631.4	-3.1	-10.3	-8.3	-0.5	-22.9	15.4	108.1	-107.1	922.9	-70.8	-55.4	658.9
1183	50.3	-101.0	574.4	-78.8	-83.4	643.9	-3.1	-11.3	-6.3	-1.0	-24.7	20.3	109.5	-105.5	933.1	-71.5	-52.7	665.7
1184	52.1	-100.0	590.4	-80.6	-81.7	656.3	-3.1	-12.4	-4.1	-1.6	-26.5	25.6	110.9	-103.9	942.9	-72.2	-50.0	672.4
1185	54.0	-98.8	606.3	-82.3	-79.9	668.4	-3.1	-13.5	-1.8	-2.2	-28.3	31.2	112.3	-102.2	952.3	-72.9	-47.4	678.8
1186	55.9	-97.4	622.2	-84.0	-77.9	680.3	-3.1	-14.6	0.8	-2.8	-30.2	37.1	113.5	-100.4	961.3	-73.6	-44.8	685.1
1187	57.7	-95.9	638.0	-85.6	-75.9	691.9	-3.1	-15.8	3.5	-3.5	-32.2	43.4	114.7	-98.6	969.8	-74.2	-42.3	691.2
1188	59.6	-94.2	653.8	-87.2	-73.9	703.4	-3.1	-17.1	6.4	-4.2	-34.2	50.0	115.7	-96.8	977.9	-74.8	-39.9	697.0
1189	61.5	-92.4	669.6	-88.7	-71.7	714.5	-3.0	-18.4	9.5	-5.0	-36.3	57.1	116.7	-94.9	985.5	-75.4	-37.5	702.6
1190	63.4	-90.6	685.3	-90.2	-69.5	725.5	-3.0	-19.7	12.9	-5.8	-38.5	64.4	117.6	-93.0	992.5	-75.9	-35.1	708.0
1191	65.3	-88.5	700.9	-91.6	-67.2	736.2	-2.9	-21.1	16.4	-6.6	-40.7	72.2	118.4	-91.1	999.1	-76.4	-32.8	713.1
1192	67.1	-86.4	716.5	-92.9	-64.9	746.6	-2.8	-22.6	20.2	-7.5	-43.0	80.3	119.2	-89.2	1005.1	-76.9	-30.7	717.9
1193	69.0	-84.2	732.0	-94.2	-62.5	756.8	-2.7	-24.1	24.2	-8.5	-45.3	88.9	119.8	-87.3	1010.6	-77.3	-28.5	722.4
1194	70.9	-81.9	747.3	-95.4	-60.0	766.8	-2.6	-25.6	28.5	-9.5	-47.7	97.9	120.3	-85.5	1015.6	-77.8	-26.5	726.6
1195	72.8	-79.5	762.5	-96.5	-57.5	776.5	-2.5	-27.2	33.0	-10.5	-50.1	107.2	120.8	-83.6	1019.9	-78.1	-24.6	730.5
1196	74.6	-77.0	777.6	-97.6	-55.0	785.9	-2.3	-28.8	37.7	-11.6	-52.6	117.0	121.2	-81.8	1023.7	-78.5	-22.7	734.0
1197	76.5	-74.5	792.5	-98.6	-52.4	795.1	-2.2	-30.5	42.8	-12.8	-55.1	127.2	121.5	-80.0	1026.9	-78.8	-21.0	737.1
1198	78.3	-71.8	807.3	-99.6	-49.7	803.9	-2.0	-32.2	48.0	-14.0	-57.6	137.8	121.7	-78.3	1029.5	-79.1	-19.4	739.9
1199	80.1	-69.2	821.8	-100.5	-47.1	812.5	-1.8	-33.9	53.6	-15.2	-60.2	148.9	121.9	-76.7	1031.4	-79.4	-17.8	742.3
1200	81.9	-66.4	836.1	-101.3	-44.4	820.9	-1.6	-35.7	59.4	-16.5	-62.8	160.3	122.0	-75.1	1032.8	-79.7	-16.4	744.3
1201	83.7	-63.6	850.1	-102.1	-41.7	828.9	-1.3	-37.5	65.5	-17.9	-65.4	172.2	122.0	-73.6	1033.6	-79.9	-15.1	745.9
1202	85.4	-60.8	863.9	-102.8	-39.0	836.6	-1.1	-39.4	71.8	-19.3	-68.0	184.5	121.9	-72.2	1033.8	-80.1	-13.9	747.1
1203	87.1	-58.0	877.3	-103.4	-36.2	844.0	-0.8	-41.3	78.5	-20.8	-70.6	197.3	121.8	-70.8	1033.4	-80.2	-12.8	747.9
1204	88.8	-55.1	890.4	-104.0	-33.5	851.1	-0.5	-43.2	85.4	-22.3	-73.3	210.4	121.6	-69.6	1032.4	-80.3	-11.8	748.3
1205	90.5	-52.2	903.1	-104.5	-30.8	857.8	-0.1	-45.1	92.7	-23.9	-75.9	224.0	121.4	-68.5	1030.8	-80.5	-10.9	748.3
1206	92.1	-49.4	915.3	-105.0	-28.0	864.2	0.2	-47.1	100.2	-25.5	-78.6	238.0	121.1	-67.4	1028.7	-80.5	-10.2	747.9
1207	93.7	-46.6	927.2	-105.4	-25.3	870.3	0.6	-49.1	108.0	-27.2	-81.2	252.3	120.8	-66.5	1026.1	-80.6	-9.5	747.1
1208	95.3	-43.8	938.5	-105.7	-22.7	876.0	1.1	-51.0	116.1	-28.9	-83.7	267.1	120.4	-65.6	1023.0	-80.6	-8.9	746.1
1209	96.8	-41.1	949.3	-106.0	-20.0	881.2	1.5	-53.0	124.6	-30.7	-86.3	282.2	120.0	-64.9	1019.4	-80.6	-8.4	744.6
1210	98.3	-38.4	959.6	-106.3	-17.4	886.1	2.0	-55.0	133.3	-32.5	-88.8	297.7	119.5	-64.2	1015.4	-80.6	-8.1	742.9
1211	99.7	-35.8	969.3	-106.5	-14.9	890.6	2.5	-57.0	142.2	-34.4	-91.2	313.6	119.0	-63.6	1011.0	-80.6	-7.7	740.8
1212	101.1	-33.4	978.3	-106.6	-12.4	894.6	3.0	-59.0	151.5	-36.3	-93.5	329.7	118.5	-63.0	1006.2	-80.6	-7.5	738.5
1213	102.4	-31.0	986.7	-106.7	-10.0	898.2	3.6	-61.0	161.1	-38.3	-95.8	346.2	117.9	-62.6	1001.0	-80.5	-7.3	735.9
1214	103.7	-28.8	994.3	-106.8	-7.7	901.4	4.2	-63.0	170.9	-40.3	-98.0	363.0	117.3	-62.1	995.5	-80.4	-7.2	733.1
1215	104.9	-26.8	1001.3	-106.8	-5.5	904.0	4.9	-64.9	181.0	-42.3	-100.0	380.0	116.6	-61.7	989.8	-80.3	-7.1	730.1
1216	106.1	-24.9	1007.5	-106.8	-3.3	906.2	5.5	-66.8	191.4	-44.4	-102.0	397.2	116.0	-61.4	983.8	-80.2	-7.0	726.9
1217	107.2	-23.3	1012.9	-106.7	-1.3	907.9	6.3	-68.6	202.0	-46.6	-103.8	414.7	115.3	-61.0	977.6	-80.1	-7.0	723.5
1218	108.2	-21.8	1017.5	-106.7	0.6	909.0	7.0	-70.4	212.9	-48.7	-105.4	432.3	114.5	-60.7	971.3	-80.0	-7.0	720.1
1219	109.2	-20.6	1021.3	-106.6	2.4	909.7	7.8	-72.1	224.0	-50.9	-106.9	450.0	113.8	-60.4	964.7	-79.9	-7.0	716.5
1220	110.1	-19.5	1024.2	-106.4	4.1	909.9	8.6	-73.8	235.3	-53.1	-108.1	467.8	113.0	-60.0	958.1	-79.8	-7.0	712.9
1221	110.9	-18.8	1026.4	-106.3	5.6	909.5	9.5	-75.4	246.8	-55.3	-109.2	485.7	112.2	-59.7	951.5	-79.6	-6.9	709.2
1222	111.7	-18.2	1027.7	-106.1	7.0	908.6	10.4	-76.8	258.5	-57.6	-110.1	503.6	111.4	-59.2	944.8	-79.5	-6.9	705.5
1223	112.4	-17.9	1028.2	-105.9	8.3	907.3	11.4	-78.2	270.3	-59.8	-110.7	521.5	110.6	-58.8	938.0	-79.4	-6.8	701.8
1224	113.0	-17.9	1027.8	-105.7	9.4	905.5	12.3	-79.5	282.3	-62.1	-111.1	539.3	109.7	-58.3	931.3	-79.3	-6.7	698.2
1225	113.5	-18.1	1026.7	-105.4	10.4	903.1	13.4	-80.6	294.5	-64.4	-111.3	557.0	108.8	-57.8	924.7	-79.2	-6.5	694.5
1226	113.9	-18.5	1024.8	-105.2	11.3	900.4	14.4	-81.6	306.7	-66.6	-111.2	574.6	108.0	-57.1	918.1	-79.0	-6.3	691.0
1227	114.3	-19.2	1022.1	-104.9	12.0	897.2	15.5	-82.5	319.0	-68.9	-110.8	592.0	107.1	-56.4	911.6	-78.9	-6.0	687.5
1228	114.6	-20.1	1018.7	-104.6	12.6	893.6	16.7	-83.2	331.4	-71.1	-110.2	609.2	106.1	-55.7	905.3	-78.8	-5.6	684.1
1229	114.8	-21.2	1014.6	-104.3	13.1	889.6	17.9	-83.8	343.9	-73.3	-109.3	626.2	105.2	-54.8	899.1	-78.8	-5.2	680.8
1230	115.0	-22.5	1009.8	-104.0	13.4	885.2	19.1	-84.2	356.4	-75.5	-108.1	643.0	104.3	-53.9	893.1	-78.7	-4.7	677.7
1231	115.1	-24.0	1004.4	-103.7	13.7	880.5	20.3	-84.4	368.8	-77.6	-106.8	659.5	103.4	-52.8	887.3	-78.6	-4.2	674.7
1232	115.1	-25.6	998.4	-103.4	13.9	875.5	21.6	-84.4	381.3	-79.7	-105.1	675.7	102.4	-51.7	881.6	-78.5	-3.5	671.8
1233	115.0	-27.4	991.9	-103.1	13.9	870.3	22.9	-84.3	393.8	-81.8	-103.3	691.7	101.5	-50.5	876.2	-78.5	-2.8	669.1
1234	114.9	-29.3	984.9	-102.7	13.9	864.8	24.2	-84.0	406.2	-83.8	-101.2	707.4	100.6	-49.2	871.0	-78.4	-2.1	666.6
1235	114.8	-31.4	977.4	-102.4	13.9	859.0	25.6	-83.5	418.6	-85.7	-99.0	722.8	99.6	-47.8	866.0	-78.4	-1.2	664.2
1236	114.5	-33.5	969.5	-102.0	13.7	853.2	27.0	-82.9	431.0	-87.6	-96.6	738.0	98.7	-46.3	861.3	-78.3	-0.3	662.0
1237	114.3	-35.7	961.2	-101.7	13.6	847.1	28.4	-82.1	443.3	-89.4	-94.0	752.8	97.8	-44.7	856.9	-78.3	0.8	659.9
1238	113.9	-37.9	952.6	-101.4	13.4	841.0	29.8	-81.2	455.6	-91.2	-91.4	767.4	96.9	-43.0	852.7	-78.3	1.8	658.1
1239	113.6	-40.2	943.8	-101.0	13.1	834.8	31.2	-80.2	467.8	-92.8	-88.5	781.7	96.0	-41.2	848.7	-78.3	3.0	656.4
1240	113.2	-42.5	934.7	-100.7	12.9	828.5	32.7	-79.0	480.0	-94.4	-85.6	795.6	95.1	-39.4	845.0	-78.3	4.2	654.8
1241	112.7	-44.8	925.5	-100.3	12.7	822.2	34.2	-77.7	492.1	-95.9	-82.6	809.3	94.2	-37.5	841.6	-78.3	5.4	653.5
1242	112.2	-47.0	916.2	-100.0	12.5	815.9	35.7	-76.3	504.2	-97.4	-79.5	822.7	93.3	-35.5	838.4	-78.2	6.8	652.3
1243	111.7	-49.2	906.7	-99.7	12.3	809.7	37.2	-74.9	516.2	-98.7	-76.4	835.8	92.5	-33.4	835.4	-78.2	8.1	651.2
1244	111.2	-51.4	897.2	-99.4	12.1	803.5	38.7	-73.3	528.1	-100.0	-73.2	848.5	91.7	-31.3	832.7	-78.2	9.5	650.3
1245	110.6	-53.5	887.8	-99.1	11.9	797.4	40.3	-71.8	540.0	-101.2	-70.0	861.0	90.8	-29.1	830.2	-78.2	11.0	649.5
1246	110.0	-55.5	878.3	-98.8	11.8	791.4	41.9	-70.1	551.8	-102.3	-66.7	873.1	90.1	-26.8	827.9	-78.2	12.4	648.9
1247	109.4	-57.4	869.0	-98.5	11.8	785.6	43.5	-68.5	563.5	-103.3	-63.5	884.8	89.3	-24.5	825.9	-78.2	13.9	648.3
1248	108.8	-59.2	859.7	-98.2	11.8	779.9	45.1	-66.8	575.2	-104.2	-60.2	896.2	88.5	-22.2	824.0	-78.1	15.5	647.9
1249	108.2	-60.9	850.6	-98.0	11.9	774.4	46.7	-65.1	586.7	-105.0	-56.9	907.3	87.8	-19.9	822.3	-78.1	17.0	647.6
1250	107.6	-62.5	841.7	-97.7	12.1	769.1	48.3	-63.4	598.2	-105.7	-53.6	917.9	87.1	-17.5	820.7	-78.0	18.5	647.3
1251	106.9	-63.9	833.0	-97.5	12.3	764.0	50.0	-61.7	609.6	-106.4	-50.4	928.2	86.3	-15.1	819.3	-78.0	20.1	647.2
1252	106.3	-65.3	824.5	-97.3	12.6	759.1	51.6	-60.0	620.8	-107.0	-47.1	938.1	85.7	-12.7	818.1	-77.9	21.6	647.0
1253	105.7	-66.4	816.3	-97.2	13.0	754.4	53.3	-58.3	631.9	-107.5	-43.9	947.5	85.0	-10.3	816.9	-77.8	23.1	647.0
1254	105.1	-67.4	808.3	-97.0	13.4	750.0	54.9	-56.7	642.9	-107.9	-40.7	956.5	84.3	-7.9	815.9	-77.7	24.6	647.0
1255	104.5	-68.3	800.7	-96.9	14.0	745.9	56.6	-55.1	653.7	-108.2	-37.6	965.1	83.6	-5.5	815.0	-77.6	26.1	647.0
1256	103.9	-69.0	793.4	-96.8	14.6	742.0	58.2	-53.5	664.3	-108.5	-34.5	973.1	83.0	-3.2	814.1	-77.4	27.6	647.0
1257	103.3	-69.5	786.4	-96.7	15.3	738.4	59.8	-51.9	674.7	-108.7	-31.5	980.7	82.4	-0.9	813.3	-77.2	29.1	647.1
1258	102.7	-69.9	779.8	-96.6	16.1	735.0	61.5	-50.4	684.9	-108.8	-28.6	987.7	81.7	1.4	812.6	-77.1	30.5	647.2
1259	102.2	-70.1	773.5	-96.6	17.0	731.9	63.1	-48.9	694.9	-108.8	-25.8	994.3	81.1	3.6	811.8	-76.8	31.9	647.3
1260	101.6	-70.2	767.6	-96.6	17.9	729.1	64.6	-47.5	704.6	-108.8	-23.1	1000.2	80.5	5.8	811.1	-76.6	33.2	647.3
1261	101.1	-70.0	762.1	-96.6	19.0	726.5	66.2	-46.1	714.1	-108.7	-20.5	1005.6	79.8	7.9	810.5	-76.4	34.6	647.4
1262	100.7	-69.8	757.0	-96.6	20.1	724.2	67.7	-44.8	723.2	-108.6	-18.0	1010.4	79.2	9.9	809.8	-76.1	35.9	647.4
1263	100.2	-69.3	752.2	-96.6	21.3	722.1	69.2	-43.6	732.0	-108.5	-15.6	1014.6	78.6	11.9	809.1	-75.8	37.1	647.5
1264	99.8	-68.7	747.8	-96.7	22.6	720.3	70.7	-42.4	740.5	-108.2	-13.4	1018.1	78.0	13.7	808.4	-75.4	38.4	647.5
1265	99.4	-67.9	743.8	-96.8	23.9	718.7	72.1	-41.3	748.6	-108.0	-11.4	1021.0	77.3	15.5	807.7	-75.1	39.6	647.5
1266	99.0	-67.0	740.1	-96.9	25.3	717.3	73.5	-40.2	756.3	-107.7	-9.5	1023.3	76.7	17.3	807.0	-74.7	40.7	647.4
1267	98.7	-65.9	736.9	-97.1	26.8	716.1	74.9	-39.2	763.6	-107.3	-7.8	1024.8	76.0	18.9	806.2	-74.3	41.9	647.4
