	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\SLVL 4.c3d
	FP3	FP3	FP3	FP3	FP3	FP3	FP3	FP3	FP3
	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z
516	0.4055	0.2650	0.0116	0.3857	0.3305	0.0117	0.3951	0.3458	0.0118
517	0.4054	0.2655	0.0116	0.3852	0.3311	0.0117	0.3953	0.3460	0.0118
518	0.4052	0.2657	0.0116	0.3856	0.3315	0.0117	0.3955	0.3471	0.0118
519	0.4052	0.2661	0.0116	0.3853	0.3319	0.0117	0.3950	0.3474	0.0118
520	0.4054	0.2663	0.0116	0.3855	0.3324	0.0117	0.3951	0.3477	0.0118
521	0.4052	0.2666	0.0116	0.3853	0.3329	0.0117	0.3953	0.3486	0.0118
522	0.4052	0.2677	0.0116	0.3855	0.3334	0.0117	0.3957	0.3489	0.0118
523	0.4055	0.2679	0.0116	0.3858	0.3337	0.0117	0.3957	0.3490	0.0118
524	0.4050	0.2688	0.0116	0.3854	0.3337	0.0117	0.3960	0.3501	0.0118
525	0.4052	0.2693	0.0116	0.3854	0.3344	0.0117	0.3959	0.3501	0.0118
526	0.4053	0.2697	0.0116	0.3856	0.3347	0.0117	0.3961	0.3509	0.0118
527	0.4057	0.2704	0.0116	0.3851	0.3346	0.0117	0.3962	0.3514	0.0118
528	0.4052	0.2707	0.0116	0.3851	0.3356	0.0117	0.3959	0.3519	0.0118
529	0.4051	0.2711	0.0116	0.3852	0.3357	0.0117	0.3965	0.3527	0.0118
530	0.4050	0.2718	0.0116	0.3851	0.3361	0.0117	0.3964	0.3529	0.0118
531	0.4049	0.2726	0.0116	0.3850	0.3362	0.0117	0.3965	0.3533	0.0118
532	0.4051	0.2727	0.0116	0.3853	0.3364	0.0117	0.3968	0.3536	0.0118
533	0.4049	0.2744	0.0116	0.3849	0.3369	0.0117	0.3969	0.3540	0.0118
534	0.4050	0.2743	0.0116	0.3851	0.3372	0.0117	0.3968	0.3544	0.0118
535	0.4054	0.2755	0.0116	0.3849	0.3373	0.0117	0.3968	0.3551	0.0118
536	0.4052	0.2758	0.0116	0.3847	0.3375	0.0117	0.3974	0.3553	0.0118
537	0.4050	0.2763	0.0116	0.3846	0.3381	0.0117	0.3972	0.3558	0.0118
538	0.4050	0.2775	0.0116	0.3848	0.3383	0.0117	0.3975	0.3566	0.0118
539	0.4052	0.2779	0.0116	0.3846	0.3386	0.0117	0.3973	0.3565	0.0118
540	0.4047	0.2785	0.0116	0.3843	0.3388	0.0117	0.3973	0.3573	0.0118
541	0.4047	0.2797	0.0116	0.3842	0.3389	0.0117	0.3976	0.3577	0.0118
542	0.4046	0.2798	0.0116	0.3842	0.3391	0.0117	0.3977	0.3578	0.0118
543	0.4045	0.2809	0.0116	0.3843	0.3396	0.0117	0.3981	0.3582	0.0118
544	0.4047	0.2817	0.0116	0.3843	0.3395	0.0117	0.3978	0.3590	0.0118
545	0.4047	0.2825	0.0116	0.3841	0.3400	0.0117	0.3981	0.3589	0.0118
546	0.4048	0.2832	0.0116	0.3838	0.3403	0.0117	0.3979	0.3596	0.0118
547	0.4047	0.2842	0.0116	0.3839	0.3403	0.0117	0.3984	0.3598	0.0118
548	0.4050	0.2851	0.0116	0.3842	0.3405	0.0117	0.3981	0.3604	0.0118
549	0.4043	0.2861	0.0116	0.3842	0.3406	0.0117	0.3981	0.3606	0.0118
550	0.4044	0.2868	0.0116	0.3841	0.3409	0.0117	0.3983	0.3611	0.0118
551	0.4043	0.2876	0.0117	0.3836	0.3410	0.0117	0.3985	0.3609	0.0118
552	0.4040	0.2888	0.0117	0.3836	0.3412	0.0117	0.3985	0.3618	0.0118
553	0.4039	0.2894	0.0117	0.3837	0.3416	0.0117	0.3980	0.3618	0.0118
554	0.4038	0.2899	0.0117	0.3837	0.3416	0.0117	0.3986	0.3624	0.0118
555	0.4039	0.2915	0.0117	0.3837	0.3417	0.0117	0.3990	0.3626	0.0118
556	0.4038	0.2917	0.0117	0.3834	0.3423	0.0117	0.3990	0.3629	0.0118
557	0.4038	0.2924	0.0117	0.3835	0.3421	0.0117	0.3986	0.3636	0.0118
558	0.4034	0.2940	0.0117	0.3832	0.3426	0.0117	0.3990	0.3638	0.0118
559	0.4032	0.2948	0.0117	0.3835	0.3425	0.0117	0.3989	0.3638	0.0118
560	0.4031	0.2960	0.0117	0.3837	0.3427	0.0117	0.3993	0.3647	0.0118
561	0.4030	0.2965	0.0117	0.3836	0.3429	0.0117	0.3991	0.3649	0.0118
562	0.4026	0.2973	0.0117	0.3833	0.3430	0.0117	0.3991	0.3652	0.0118
563	0.4025	0.2985	0.0117	0.3832	0.3431	0.0117	0.3994	0.3658	0.0118
564	0.4023	0.2992	0.0117	0.3833	0.3434	0.0117	0.3994	0.3658	0.0118
565	0.4026	0.2999	0.0117	0.3830	0.3433	0.0117	0.3992	0.3664	0.0118
566	0.4017	0.3010	0.0117	0.3832	0.3436	0.0117	0.3993	0.3669	0.0118
567	0.4018	0.3018	0.0117	0.3830	0.3438	0.0117	0.3996	0.3666	0.0118
568	0.4017	0.3023	0.0117	0.3831	0.3436	0.0117	0.3996	0.3674	0.0118
569	0.4017	0.3039	0.0117	0.3829	0.3440	0.0117	0.3998	0.3676	0.0118
570	0.4014	0.3048	0.0117	0.3832	0.3443	0.0117	0.3995	0.3677	0.0118
571	0.4010	0.3056	0.0117	0.3834	0.3442	0.0117	0.3996	0.3682	0.0118
572	0.4008	0.3064	0.0117	0.3830	0.3444	0.0117	0.3998	0.3683	0.0118
573	0.4010	0.3071	0.0117	0.3829	0.3445	0.0117	0.3999	0.3687	0.0118
574	0.4004	0.3084	0.0117	0.3830	0.3444	0.0117	0.3996	0.3690	0.0118
575	0.4004	0.3088	0.0117	0.3827	0.3447	0.0117	0.3999	0.3696	0.0118
576	0.4004	0.3095	0.0117	0.3827	0.3448	0.0117	0.3997	0.3701	0.0118
577	0.4000	0.3107	0.0117	0.3827	0.3448	0.0117	0.3999	0.3700	0.0118
578	0.4001	0.3114	0.0117	0.3827	0.3450	0.0117	0.3997	0.3705	0.0118
579	0.4001	0.3121	0.0117	0.3827	0.3451	0.0117	0.4001	0.3706	0.0118
580	0.3997	0.3134	0.0117	0.3825	0.3452	0.0117	0.4002	0.3705	0.0118
581	0.3997	0.3138	0.0117	0.3826	0.3452	0.0117	0.3999	0.3710	0.0118
582	0.3989	0.3143	0.0117	0.3826	0.3452	0.0117	0.3999	0.3713	0.0118
583	0.3988	0.3153	0.0117	0.3827	0.3454	0.0118	0.4001	0.3716	0.0118
584	0.3989	0.3163	0.0117	0.3824	0.3454	0.0117	0.3998	0.3718	0.0118
585	0.3986	0.3173	0.0117	0.3825	0.3457	0.0118	0.3996	0.3719	0.0118
586	0.3983	0.3177	0.0117	0.3825	0.3456	0.0118	0.3999	0.3722	0.0118
587	0.3979	0.3184	0.0117	0.3825	0.3456	0.0118	0.3998	0.3724	0.0118
588	0.3980	0.3191	0.0117	0.3825	0.3457	0.0118	0.4001	0.3729	0.0118
589	0.3976	0.3197	0.0117	0.3825	0.3459	0.0118	0.3999	0.3730	0.0118
590	0.3980	0.3201	0.0117	0.3825	0.3456	0.0118	0.3997	0.3733	0.0118
591	0.3975	0.3215	0.0117	0.3823	0.3459	0.0118	0.3999	0.3735	0.0118
592	0.3973	0.3219	0.0117	0.3823	0.3460	0.0118	0.3997	0.3735	0.0118
593	0.3972	0.3221	0.0117	0.3821	0.3461	0.0118	0.3994	0.3738	0.0118
594	0.3974	0.3230	0.0117	0.3821	0.3460	0.0118	0.3998	0.3742	0.0119
595	0.3967	0.3236	0.0117	0.3822	0.3460	0.0118	0.3995	0.3743	0.0118
596	0.3968	0.3243	0.0117	0.3821	0.3462	0.0118	0.3997	0.3744	0.0119
597	0.3965	0.3244	0.0117	0.3822	0.3465	0.0118	0.3995	0.3745	0.0119
598	0.3960	0.3249	0.0117	0.3821	0.3463	0.0118	0.3997	0.3746	0.0119
599	0.3961	0.3261	0.0117	0.3821	0.3464	0.0118	0.3995	0.3751	0.0119
600	0.3957	0.3266	0.0117	0.3824	0.3466	0.0118	0.3994	0.3747	0.0119
601	0.3957	0.3267	0.0117	0.3824	0.3466	0.0118	0.3993	0.3751	0.0119
602	0.3955	0.3271	0.0117	0.3823	0.3467	0.0118	0.3994	0.3754	0.0119
603	0.3955	0.3276	0.0117	0.3824	0.3467	0.0118	0.3994	0.3754	0.0119
604	0.3952	0.3280	0.0117	0.3823	0.3468	0.0118	0.3993	0.3754	0.0119
605	0.3951	0.3287	0.0117	0.3822	0.3471	0.0118	0.3995	0.3758	0.0119
606	0.3948	0.3289	0.0117	0.3821	0.3472	0.0118	0.3991	0.3759	0.0119
607	0.3947	0.3294	0.0117	0.3825	0.3472	0.0118	0.3994	0.3759	0.0119
608	0.3946	0.3297	0.0117	0.3824	0.3474	0.0118	0.3994	0.3763	0.0119
609	0.3946	0.3300	0.0117	0.3824	0.3473	0.0118	0.3993	0.3762	0.0119
610	0.3942	0.3306	0.0117	0.3825	0.3474	0.0118	0.3992	0.3764	0.0119
611	0.3939	0.3307	0.0117	0.3826	0.3475	0.0118	0.3994	0.3763	0.0119
612	0.3939	0.3309	0.0117	0.3827	0.3476	0.0118	0.3993	0.3767	0.0119
613	0.3937	0.3313	0.0117	0.3825	0.3477	0.0118	0.3992	0.3766	0.0119
614	0.3934	0.3316	0.0117	0.3828	0.3481	0.0118	0.3993	0.3770	0.0119
615	0.3933	0.3318	0.0117	0.3826	0.3480	0.0118	0.3995	0.3767	0.0119
616	0.3935	0.3325	0.0117	0.3829	0.3481	0.0118	0.3994	0.3772	0.0119
617	0.3932	0.3325	0.0117	0.3831	0.3483	0.0118	0.3992	0.3772	0.0119
618	0.3932	0.3326	0.0117	0.3831	0.3484	0.0118	0.3989	0.3772	0.0119
619	0.3929	0.3331	0.0117	0.3831	0.3485	0.0118	0.3989	0.3770	0.0119
620	0.3930	0.3337	0.0117	0.3831	0.3488	0.0118	0.3988	0.3772	0.0119
621	0.3926	0.3340	0.0117	0.3832	0.3489	0.0118	0.3990	0.3774	0.0119
622	0.3929	0.3342	0.0117	0.3834	0.3490	0.0118	0.3992	0.3777	0.0119
623	0.3925	0.3342	0.0117	0.3835	0.3491	0.0118	0.3988	0.3777	0.0119
624	0.3922	0.3346	0.0117	0.3834	0.3492	0.0118	0.3989	0.3778	0.0119
625	0.3923	0.3346	0.0117	0.3837	0.3492	0.0118	0.3990	0.3781	0.0119
626	0.3920	0.3346	0.0117	0.3838	0.3494	0.0118	0.3989	0.3780	0.0119
627	0.3918	0.3351	0.0117	0.3839	0.3497	0.0118	0.3989	0.3780	0.0119
628	0.3918	0.3353	0.0117	0.3841	0.3498	0.0118	0.3990	0.3783	0.0119
629	0.3916	0.3354	0.0117	0.3841	0.3498	0.0118	0.3987	0.3784	0.0119
630	0.3914	0.3356	0.0117	0.3842	0.3504	0.0118	0.3988	0.3782	0.0119
631	0.3914	0.3359	0.0117	0.3842	0.3502	0.0118	0.3988	0.3787	0.0119
632	0.3913	0.3362	0.0117	0.3845	0.3505	0.0118	0.3987	0.3789	0.0119
633	0.3911	0.3361	0.0117	0.3844	0.3507	0.0118	0.3984	0.3789	0.0119
634	0.3907	0.3365	0.0117	0.3846	0.3511	0.0118	0.3988	0.3790	0.0119
635	0.3911	0.3370	0.0117	0.3846	0.3509	0.0118	0.3986	0.3791	0.0119
636	0.3910	0.3371	0.0117	0.3846	0.3513	0.0118	0.3985	0.3792	0.0119
637	0.3908	0.3370	0.0117	0.3847	0.3514	0.0118	0.3983	0.3797	0.0119
638	0.3906	0.3373	0.0117	0.3849	0.3515	0.0118	0.3985	0.3793	0.0119
639	0.3905	0.3376	0.0117	0.3850	0.3517	0.0118	0.3983	0.3794	0.0119
640	0.3906	0.3377	0.0117	0.3849	0.3519	0.0118	0.3982	0.3796	0.0119
641	0.3903	0.3379	0.0117	0.3852	0.3521	0.0118	0.3977	0.3799	0.0119
642	0.3903	0.3381	0.0117	0.3855	0.3521	0.0118	0.3980	0.3798	0.0119
643	0.3901	0.3381	0.0117	0.3853	0.3523	0.0118	0.3981	0.3799	0.0119
644	0.3901	0.3384	0.0117	0.3855	0.3525	0.0118	0.3981	0.3801	0.0119
645	0.3904	0.3386	0.0117	0.3857	0.3524	0.0118	0.3980	0.3803	0.0119
646	0.3904	0.3387	0.0117	0.3855	0.3528	0.0118	0.3979	0.3803	0.0119
647	0.3901	0.3389	0.0117	0.3856	0.3529	0.0118	0.3976	0.3802	0.0119
648	0.3903	0.3390	0.0117	0.3857	0.3530	0.0118	0.3977	0.3803	0.0119
649	0.3900	0.3394	0.0117	0.3857	0.3532	0.0118	0.3975	0.3805	0.0119
650	0.3901	0.3396	0.0117	0.3858	0.3533	0.0118	0.3976	0.3805	0.0119
651	0.3901	0.3395	0.0117	0.3859	0.3535	0.0118	0.3975	0.3806	0.0119
652	0.3899	0.3400	0.0118	0.3859	0.3537	0.0118	0.3973	0.3807	0.0119
653	0.3903	0.3400	0.0118	0.3862	0.3538	0.0118	0.3975	0.3807	0.0119
654	0.3901	0.3400	0.0118	0.3859	0.3538	0.0118	0.3973	0.3806	0.0119
655	0.3902	0.3403	0.0118	0.3861	0.3540	0.0118	0.3972	0.3808	0.0119
656	0.3901	0.3404	0.0118	0.3859	0.3539	0.0118	0.3972	0.3811	0.0119
657	0.3900	0.3407	0.0118	0.3861	0.3543	0.0118	0.3973	0.3810	0.0119
658	0.3903	0.3410	0.0118	0.3860	0.3545	0.0118	0.3972	0.3811	0.0119
659	0.3901	0.3410	0.0118	0.3862	0.3544	0.0118	0.3969	0.3812	0.0119
660	0.3903	0.3413	0.0118	0.3861	0.3547	0.0118	0.3971	0.3814	0.0119
661	0.3903	0.3413	0.0118	0.3862	0.3547	0.0118	0.3968	0.3814	0.0119
662	0.3902	0.3415	0.0118	0.3862	0.3550	0.0118	0.3968	0.3814	0.0119
663	0.3903	0.3418	0.0118	0.3862	0.3550	0.0118	0.3966	0.3813	0.0119
664	0.3905	0.3418	0.0118	0.3862	0.3553	0.0118	0.3969	0.3813	0.0119
665	0.3905	0.3422	0.0118	0.3862	0.3552	0.0118	0.3970	0.3815	0.0119
666	0.3905	0.3425	0.0118	0.3861	0.3556	0.0118	0.3967	0.3813	0.0119
667	0.3906	0.3427	0.0118	0.3859	0.3557	0.0118	0.3966	0.3816	0.0119
668	0.3907	0.3429	0.0118	0.3859	0.3556	0.0118	0.3966	0.3817	0.0119
669	0.3906	0.3431	0.0118	0.3860	0.3558	0.0118	0.3967	0.3818	0.0119
670	0.3907	0.3432	0.0118	0.3859	0.3558	0.0118	0.3965	0.3818	0.0119
671	0.3906	0.3436	0.0118	0.3857	0.3559	0.0118	0.3966	0.3819	0.0119
672	0.3910	0.3438	0.0118	0.3855	0.3562	0.0118	0.3967	0.3819	0.0119
673	0.3908	0.3438	0.0118	0.3856	0.3563	0.0118	0.3968	0.3820	0.0119
674	0.3911	0.3442	0.0118	0.3855	0.3565	0.0118	0.3966	0.3822	0.0119
675	0.3912	0.3441	0.0118	0.3852	0.3566	0.0118	0.3965	0.3820	0.0119
676	0.3911	0.3442	0.0118	0.3852	0.3569	0.0118	0.3965	0.3820	0.0119
677	0.3913	0.3444	0.0118	0.3851	0.3570	0.0118	0.3967	0.3823	0.0119
678	0.3915	0.3446	0.0118	0.3848	0.3571	0.0118	0.3966	0.3822	0.0119
679	0.3912	0.3450	0.0118	0.3850	0.3572	0.0118	0.3967	0.3825	0.0119
680	0.3915	0.3450	0.0118	0.3844	0.3573	0.0118	0.3968	0.3824	0.0119
681	0.3917	0.3452	0.0118	0.3844	0.3576	0.0118	0.3968	0.3825	0.0119
682	0.3917	0.3456	0.0118	0.3844	0.3576	0.0118	0.3970	0.3826	0.0119
683	0.3917	0.3460	0.0118	0.3840	0.3582	0.0118	0.3969	0.3828	0.0119
684	0.3920	0.3458	0.0118	0.3837	0.3581	0.0118	0.3969	0.3827	0.0119
685	0.3921	0.3462	0.0118	0.3838	0.3579	0.0118	0.3970	0.3829	0.0119
686	0.3922	0.3462	0.0118	0.3837	0.3585	0.0118	0.3971	0.3828	0.0119
687	0.3921	0.3464	0.0118	0.3832	0.3588	0.0118	0.3971	0.3830	0.0119
688	0.3923	0.3465	0.0118	0.3830	0.3590	0.0118	0.3972	0.3831	0.0119
689	0.3921	0.3467	0.0118	0.3827	0.3591	0.0118	0.3972	0.3830	0.0119
690	0.3924	0.3467	0.0118	0.3826	0.3593	0.0118	0.3974	0.3831	0.0119
691	0.3925	0.3470	0.0118	0.3821	0.3596	0.0118	0.3972	0.3832	0.0119
692	0.3925	0.3472	0.0118	0.3819	0.3597	0.0118	0.3973	0.3833	0.0119
693	0.3929	0.3476	0.0118	0.3817	0.3601	0.0118	0.3973	0.3836	0.0119
694	0.3930	0.3476	0.0118	0.3816	0.3605	0.0118	0.3973	0.3837	0.0119
695	0.3931	0.3479	0.0118	0.3815	0.3608	0.0118	0.3975	0.3837	0.0119
696	0.3934	0.3480	0.0118	0.3808	0.3611	0.0118	0.3975	0.3839	0.0119
697	0.3933	0.3481	0.0118	0.3807	0.3620	0.0118	0.3976	0.3838	0.0119
698	0.3937	0.3481	0.0118	0.3802	0.3623	0.0118	0.3978	0.3842	0.0119
699	0.3938	0.3483	0.0118	0.3799	0.3628	0.0118	0.3980	0.3842	0.0119
700	0.3939	0.3485	0.0118	0.3795	0.3630	0.0118	0.3979	0.3842	0.0119
701	0.3938	0.3487	0.0118	0.3793	0.3640	0.0118	0.3980	0.3844	0.0119
702	0.3937	0.3488	0.0118	0.3790	0.3653	0.0118	0.3981	0.3844	0.0119
703	0.3938	0.3490	0.0118	0.3787	0.3662	0.0118	0.3981	0.3844	0.0119
704	0.3941	0.3492	0.0118	0.3786	0.3666	0.0118	0.3984	0.3846	0.0119
705	0.3941	0.3496	0.0118	0.3788	0.3682	0.0118	0.3985	0.3849	0.0119
706	0.3942	0.3494	0.0118	0.3782	0.3686	0.0118	0.3984	0.3849	0.0119
707	0.3948	0.3497	0.0118	0.3776	0.3696	0.0118	0.3988	0.3850	0.0119
708	0.3947	0.3499	0.0118	0.3772	0.3722	0.0118	0.3984	0.3851	0.0119
709	0.3950	0.3500	0.0118	0.3772	0.3719	0.0118	0.3987	0.3853	0.0119
710	0.3946	0.3502	0.0118	0.3766	0.3732	0.0118	0.3984	0.3855	0.0119
711	0.3948	0.3505	0.0118	0.3766	0.3746	0.0118	0.3988	0.3854	0.0119
712	0.3947	0.3505	0.0118	0.3759	0.3761	0.0118	0.3988	0.3857	0.0119
713	0.3950	0.3507	0.0118	0.3745	0.3760	0.0118	0.3990	0.3857	0.0119
714	0.3952	0.3510	0.0118	0.3744	0.3772	0.0118	0.3990	0.3856	0.0119
715	0.3951	0.3510	0.0118	0.3709	0.3786	0.0118	0.3991	0.3860	0.0119
716	0.3952	0.3517	0.0118	0.3678	0.3808	0.0118	0.3992	0.3861	0.0119
717	0.3955	0.3516	0.0118	0.3658	0.3808	0.0118	0.3993	0.3861	0.0119
718	0.3956	0.3520	0.0118	0.3641	0.3811	0.0118	0.3993	0.3865	0.0119
719	0.3957	0.3520	0.0118	0.3575	0.3788	0.0118	0.3996	0.3863	0.0119
720	0.3956	0.3523	0.0118	0.3537	0.3838	0.0118	0.3995	0.3865	0.0119
721	0.3957	0.3527	0.0118	0.3496	0.3818	0.0118	0.3996	0.3866	0.0119
722	0.3962	0.3529	0.0118	0.3517	0.3865	0.0118	0.3996	0.3868	0.0119
723	0.3963	0.3530	0.0118	0.3272	0.3787	0.0117	0.3999	0.3871	0.0119
724	0.3965	0.3536	0.0118	0.2868	0.3942	0.0117	0.3998	0.3869	0.0119
725	0.3965	0.3540	0.0118				0.4001	0.3871	0.0119
726	0.3963	0.3539	0.0118				0.4000	0.3874	0.0119
727	0.3967	0.3547	0.0118				0.4001	0.3874	0.0119
728	0.3970	0.3551	0.0118				0.4002	0.3875	0.0119
729	0.3972	0.3553	0.0118				0.4003	0.3877	0.0119
730	0.3973	0.3554	0.0118				0.4004	0.3877	0.0119
731	0.3975	0.3561	0.0118				0.4003	0.3879	0.0119
732	0.3976	0.3569	0.0118				0.4005	0.3881	0.0119
733	0.3978	0.3572	0.0118				0.4003	0.3883	0.0119
734	0.3978	0.3573	0.0118				0.4006	0.3883	0.0119
735	0.3983	0.3582	0.0118				0.4007	0.3884	0.0119
736	0.3984	0.3583	0.0118				0.4006	0.3884	0.0119
737	0.3987	0.3583	0.0118				0.4007	0.3888	0.0119
738	0.3989	0.3587	0.0118				0.4008	0.3886	0.0119
739	0.3993	0.3598	0.0118				0.4007	0.3890	0.0119
740	0.4000	0.3603	0.0118				0.4009	0.3893	0.0119
741	0.3999	0.3605	0.0118				0.4010	0.3894	0.0119
742	0.3996	0.3614	0.0118				0.4010	0.3895	0.0119
743	0.3998	0.3625	0.0118				0.4010	0.3897	0.0119
744	0.4004	0.3627	0.0118				0.4011	0.3898	0.0119
745	0.4003	0.3636	0.0118				0.4010	0.3900	0.0119
746	0.3994	0.3657	0.0118				0.4011	0.3903	0.0119
747	0.4003	0.3662	0.0118				0.4012	0.3903	0.0119
748	0.4001	0.3663	0.0118				0.4011	0.3907	0.0119
749	0.4001	0.3681	0.0118				0.4012	0.3906	0.0119
750	0.4006	0.3687	0.0118				0.4010	0.3907	0.0119
751	0.3990	0.3700	0.0118				0.4008	0.3912	0.0119
752	0.3984	0.3708	0.0118				0.4012	0.3917	0.0119
753	0.3991	0.3712	0.0118				0.4008	0.3917	0.0119
754	0.3956	0.3707	0.0118				0.4012	0.3920	0.0119
755	0.3934	0.3705	0.0118				0.4012	0.3921	0.0119
756	0.3895	0.3736	0.0118				0.4012	0.3923	0.0119
757	0.3832	0.3711	0.0118				0.4013	0.3928	0.0119
758	0.3812	0.3741	0.0118				0.4011	0.3929	0.0119
759	0.3710	0.3739	0.0118				0.4013	0.3933	0.0119
760	0.3620	0.3682	0.0118				0.4013	0.3933	0.0119
761	0.3623	0.3686	0.0118				0.4015	0.3936	0.0119
762	0.3384	0.3663	0.0117				0.4011	0.3948	0.0119
763							0.4009	0.3953	0.0119
764							0.4013	0.3958	0.0119
765							0.4014	0.3967	0.0119
766							0.4012	0.3970	0.0119
767							0.4013	0.3976	0.0119
768							0.4017	0.3990	0.0119
769							0.4021	0.3991	0.0119
770							0.4022	0.4000	0.0119
771							0.4016	0.4014	0.0119
772							0.4023	0.4018	0.0119
773							0.4021	0.4037	0.0119
774							0.4017	0.4043	0.0119
775							0.4028	0.4046	0.0119
776							0.4022	0.4056	0.0119
777							0.4021	0.4071	0.0119
778							0.4030	0.4082	0.0119
779							0.4021	0.4088	0.0119
780							0.4011	0.4100	0.0119
781							0.3995	0.4093	0.0119
782							0.3958	0.4130	0.0119
783							0.3921	0.4128	0.0119
784							0.3902	0.4116	0.0119
785							0.3805	0.4197	0.0119
786							0.3795	0.4162	0.0119
787							0.3519	0.4190	0.0119
788							0.3518	0.4146	0.0119
789							0.3479	0.4129	0.0118
790									
791									
792									
793									
794									
795									
796									
797									
798									
799									
800									
801									
802									
803									
804									
805									
806									
807									
808									
809									
810									
811									
812									
813									
814									
815									
816									
817									
818									
819									
820									
821									
822									
823									
824									
825									
826									
827									
828									
829									
830									
831									
832									
833									
834									
835									
836									
837									
838									
839									
840									
841									
842									
843									
844									
845									
846									
847									
848									
849									
850									
851									
852									
853									
854									
855									
856									
857									
858									
859									
860									
861									
862									
863									
864									
865									
866									
867									
868									
869									
870									
871									
872									
873									
874									
875									
876									
877									
878									
879									
880									
881									
882									
883									
884									
885									
886									
887									
888									
889									
890									
891									
892									
893									
894									
895									
896									
897									
898									
899									
900									
901									
902									
903									
904									
905									
906									
907									
908									
909									
910									
911									
912									
913									
914									
915									
916									
917									
918									
919									
920									
921									
922									
923									
924									
925									
926									
927									
928									
929									
930									
931									
932									
933									
934									
935									
936									
937									
938									
939									
940									
941									
942									
943									
944									
945									
946									
947									
948									
949									
950									
951									
952									
953									
954									
955									
956									
957									
958									
959									
960									
961									
962									
963									
964									
965									
966									
967									
968									
969									
970									
971									
972									
973									
974									
975									
976									
977									
978									
979									
980									
981									
982									
983									
984									
985									
986									
987									
988									
989									
990									
991									
992									
993									
994									
995									
996									
997									
998									
999									
1000									
1001									
1002									
1003									
1004									
1005									
1006									
1007									
1008									
1009									
1010									
1011									
1012									
1013									
1014									
1015									
1016									
1017									
1018									
1019									
1020									
1021									
1022									
1023									
1024									
1025									
1026									
1027									
1028									
1029									
1030									
1031									
1032									
1033									
1034									
1035									
1036									
1037									
1038									
1039									
1040									
1041									
1042									
1043									
1044									
1045									
1046									
1047									
1048									
1049									
1050									
1051									
1052									
1053									
1054									
1055									
1056									
1057									
1058									
1059									
1060									
1061									
1062									
1063									
1064									
1065									
1066									
1067									
1068									
1069									
1070									
1071									
1072									
1073									
1074									
1075									
1076									
1077									
1078									
1079									
1080									
1081									
1082									
1083									
1084									
1085									
1086									
1087									
1088									
1089									
1090									
1091									
1092									
1093									
1094									
1095									
1096									
1097									
1098									
1099									
1100									
1101									
1102									
1103									
1104									
1105									
1106									
1107									
1108									
1109									
1110									
1111									
1112									
1113									
1114									
1115									
1116									
1117									
1118									
1119									
1120									
1121									
1122									
1123									
1124									
1125									
1126									
1127									
1128									
1129									
1130									
1131									
1132									
1133									
1134									
1135									
1136									
1137									
1138									
1139									
1140									
1141									
1142									
1143									
1144									
1145									
1146									
1147									
1148									
1149									
1150									
1151									
1152									
1153									
1154									
1155									
1156									
1157									
1158									
1159									
1160									
1161									
1162									
1163									
1164									
1165									
1166									
1167									
1168				0.2227	0.4936	0.0118			
1169				0.3014	0.4378	0.0118			
1170				0.2674	0.4194	0.0117			
1171				0.2791	0.4316	0.0118			
1172				0.3147	0.4197	0.0118			
1173				0.2762	0.4213	0.0117			
1174				0.2962	0.4137	0.0118			
1175				0.3049	0.4166	0.0118			
1176				0.2886	0.4155	0.0117			
1177				0.3022	0.4108	0.0118			
1178	0.3868	0.4613	0.0120	0.3007	0.4101	0.0118			
1179	0.4055	0.4476	0.0120	0.2978	0.4042	0.0117			
1180	0.4001	0.4896	0.0121	0.3034	0.4016	0.0117			
1181	0.3949	0.4686	0.0121	0.2980	0.3994	0.0117			
1182	0.3966	0.4881	0.0121	0.2997	0.3935	0.0117			
1183	0.3976	0.4648	0.0121	0.3026	0.3921	0.0117			
1184	0.4115	0.4732	0.0121	0.2955	0.3899	0.0117			
1185	0.4111	0.4688	0.0121	0.2982	0.3898	0.0117			
1186	0.4099	0.4644	0.0121	0.2972	0.3896	0.0117			
1187	0.4130	0.4618	0.0121	0.2927	0.3871	0.0117			
1188	0.4148	0.4584	0.0121	0.2941	0.3865	0.0117			
1189	0.4109	0.4587	0.0121	0.2915	0.3850	0.0117			
